time,main,fridge-freezer,tumble_dryer,washing_machine,dishwasher,desktop_computer,television_site,microwave,kettle,toaster
2014-06-06 00:00:00,0.3467922948073701,0.0427571189279732,0.0,0.0030804020100502,0.0045711892797319,0.1238609715242881,0.0,0.0,0.0,0.0
2014-06-06 01:00:00,0.6765166666666667,0.0399416666666666,0.0,0.0030966666666666,0.4695116666666666,0.1238816666666666,0.0,0.0,0.0,0.0
2014-06-06 02:00:00,0.504779632721202,0.0371919866444073,0.0,0.0031202003338898,0.261245409015025,0.1236377295492487,0.0,0.0,0.0,0.0
2014-06-06 03:00:00,0.58514381270903,0.0485752508361204,0.0,0.0030852842809364,0.280685618729097,0.123448160535117,0.0,0.0,0.0,0.0
2014-06-06 04:00:00,0.4820383973288814,0.0507362270450751,0.0,0.0030734557595993,0.0,0.1231535893155258,0.0,0.0,0.0,0.0
2014-06-06 05:00:00,2.4194916387959866,0.0486889632107023,0.6743026755852843,0.2309899665551839,0.0,0.1232290969899665,0.0,0.0,0.1581404682274247,0.0520033444816053
2014-06-06 06:00:00,1.011998324958124,0.0590921273031825,0.4256599664991625,0.1992847571189279,0.0,0.1230234505862646,0.0,0.0,0.0,0.1251541038525963
2014-06-06 07:00:00,1.6690033277870215,0.0480482529118136,0.7960981697171381,0.1813544093178036,0.3607587354409318,0.1225590682196339,0.0,0.0441663893510815,0.0563943427620632,0.0
2014-06-06 08:00:00,1.1100667779632722,0.0451669449081802,0.9039749582637728,0.003016694490818,0.0323689482470784,0.1224958263772954,0.0,0.0,0.0,0.0
2014-06-06 09:00:00,1.2388983333333332,0.045335,0.5550383333333333,0.003005,0.500945,0.1221666666666666,0.0,0.0,0.0,0.0
2014-06-06 10:00:00,0.7905685618729098,0.0407157190635451,0.0049046822742474,0.0030301003344481,0.0001672240802675,0.1217558528428093,0.0,0.0002725752508361,0.0,0.0
2014-06-06 11:00:00,0.4527216666666667,0.042845,0.0,0.0030316666666666,0.0,0.1226116666666666,0.0,0.0,0.0,0.0
2014-06-06 12:00:00,0.3311068447412354,0.0414641068447412,0.0,0.0030383973288814,0.0,0.1217863105175292,0.0,0.0,0.0,0.0
2014-06-06 13:00:00,1.6111073825503357,0.0585822147651006,1.1419597315436243,0.1965369127516778,0.0,0.1226459731543624,0.0,0.0,0.0627869127516778,0.0344630872483221
2014-06-06 14:00:00,1.3118781302170284,0.0439382303839732,0.9265859766277128,0.1639849749582637,0.0,0.1224507512520868,0.0,0.0,0.0,0.0
2014-06-06 15:00:00,1.3962966666666663,0.0663966666666666,0.62537,0.1765733333333333,0.0,0.122465,0.0,0.0,0.1935816666666666,0.0
2014-06-06 16:00:00,1.2068003355704695,0.1735738255033557,0.6657298657718121,0.0392751677852349,0.0,0.1236409395973154,0.0,0.0,0.032228187919463,0.0
2014-06-06 17:00:00,0.6425326633165829,0.1128274706867671,0.0015242881072026,0.003001675041876,0.0,0.1286884422110552,0.0,0.1640251256281407,0.0,0.0
2014-06-06 18:00:00,0.8950503355704698,0.1091157718120805,0.3586459731543624,0.003,0.0039043624161073,0.122996644295302,0.0,0.0,0.1189161073825503,0.0
2014-06-06 19:00:00,1.9152405498281784,0.1052371134020618,0.7856048109965637,0.003,0.5007113402061856,0.1228367697594501,0.052286941580756,0.0,0.0,0.0
2014-06-06 20:00:00,1.1259876977152898,0.0837486818980667,0.0776520210896309,0.0002056239015817,0.4997873462214411,0.0949472759226713,0.0959894551845342,0.0,0.093219683655536,0.0
2014-06-06 21:00:00,0.7189173838209982,0.1783201376936316,0.0005542168674698,0.0,0.0020998278829604,0.088473321858864,0.0938795180722891,0.0,0.0,0.0
2014-06-06 22:00:00,0.6315484949832776,0.0808260869565217,0.0,0.0,0.0,0.0876989966555184,0.0908996655518394,0.0,0.0,0.0
2014-06-06 23:00:00,0.4193047138047138,0.0617760942760942,0.0,0.0,0.0,0.0927575757575757,0.025077441077441,0.0,0.0,0.0
2014-06-07 00:00:00,0.2878631051752922,0.0453606010016694,0.0,0.0,0.0,0.0882504173622704,0.0,0.0,0.0,0.0
2014-06-07 01:00:00,0.28169,0.0449783333333333,0.0,0.0,0.0,0.0900533333333333,0.00037,0.0,0.0,0.0
2014-06-07 02:00:00,0.2832658862876254,0.0527357859531772,0.0,0.0,0.0,0.0881571906354515,0.0,0.0,0.0,0.0
2014-06-07 03:00:00,0.4192319327731092,0.0446689075630252,0.0,0.0,0.0,0.0882268907563025,0.0,0.0,0.1257966386554622,0.0
2014-06-07 04:00:00,0.9414642262895174,0.0436356073211314,0.0,0.0,0.0,0.0881846921797005,0.0,0.0,0.0,0.0
2014-06-07 05:00:00,0.7468030560271647,0.0477877758913412,0.0,0.0,0.0,0.0873361629881154,0.0,0.0,0.0,0.0
2014-06-07 06:00:00,0.8334324786324786,0.1073196581196581,0.0,0.0,0.0,0.0883623931623931,0.0151760683760683,0.0,0.3292717948717949,0.0888700854700854
2014-06-07 07:00:00,2.5102727272727274,0.1076758147512864,0.0,0.0364459691252144,0.0,0.088123499142367,0.0789605488850771,0.1860171526586621,0.2853653516295026,0.0526826758147512
2014-06-07 08:00:00,0.9409883138564272,0.1907395659432387,0.0,0.0384641068447412,0.4618213689482471,0.0893372287145242,0.0784707846410684,0.0,0.0,0.0396477462437395
2014-06-07 09:00:00,0.8241070234113712,0.101391304347826,0.0,0.0,0.2666086956521739,0.0881103678929765,0.0805117056856187,0.0,0.1060484949832775,0.0
2014-06-07 10:00:00,0.72826198630137,0.0578630136986301,0.0,0.0,0.0,0.0882876712328767,0.0947876712328767,0.0,0.1740770547945205,0.0
2014-06-07 11:00:00,0.733552495697074,0.1037177280550774,0.0,0.0,0.0,0.0896161790017211,0.0948399311531841,0.0,0.0095490533562822,0.0
2014-06-07 12:00:00,1.534806956521739,0.0797130434782608,0.0,0.1826226086956521,0.7309217391304347,0.0882173913043478,0.0946921739130434,0.0,0.0,0.0
2014-06-07 13:00:00,1.4936649572649574,0.0527128205128205,0.7649589743589744,0.1879145299145299,0.0,0.0883401709401709,0.0097401709401709,0.0,0.0,0.0
2014-06-07 14:00:00,1.387167530224525,0.04346804835924,1.195979274611399,0.0030500863557858,0.0,0.088013816925734,0.0572037996545768,0.0,0.0,0.0
2014-06-07 15:00:00,2.3400324324324324,0.0640576576576576,1.2358180180180178,0.003036036036036,0.0,0.0879153153153153,0.0943531531531531,0.0,0.0,0.0
2014-06-07 16:00:00,2.1055839416058397,0.0590930656934306,0.724941605839416,0.003,0.0,0.0880091240875912,0.0620164233576642,0.0,0.0,0.0
2014-06-07 17:00:00,0.6373993115318417,0.0453356282271944,0.0,0.003,0.0,0.0887246127366609,0.0,0.0,0.0,0.0
2014-06-07 18:00:00,0.5743434343434343,0.0417777777777777,0.0,0.003,0.0,0.0881430976430976,0.0004158249158249,0.0,0.0,0.0
2014-06-07 19:00:00,0.621075376884422,0.0633165829145728,0.0,0.003,0.0,0.0978509212730318,0.0131122278056951,0.0,0.0,0.0
2014-06-07 20:00:00,0.7409712837837837,0.0462854729729729,0.0,0.003,0.0,0.1322567567567567,0.0756706081081081,0.0,0.0,0.0
2014-06-07 21:00:00,0.7396207482993198,0.1774149659863945,0.0,0.003,0.0,0.0923112244897959,0.0760901360544217,0.0,0.0,0.0
2014-06-07 22:00:00,0.5568101694915255,0.1100525423728813,0.0,0.003,0.0,0.0870559322033898,0.0754118644067796,0.0,0.0,0.0
2014-06-07 23:00:00,0.4046767169179229,0.0574388609715242,0.0,0.003,0.0,0.0888693467336683,0.0373350083752093,0.0,0.0,0.0
2014-06-08 00:00:00,0.3453293310463122,0.0461749571183533,0.0,0.003,0.0,0.0871732418524871,0.0,0.0,0.0,0.0
2014-06-08 01:00:00,0.3416113989637305,0.0520086355785837,0.0,0.0115388601036269,0.0,0.087894645941278,0.0004317789291882,0.0,0.0,0.0
2014-06-08 02:00:00,0.3372265758091993,0.0484463373083475,0.0,0.019,0.0,0.0870902896081771,0.0,0.0,0.0,0.0
2014-06-08 03:00:00,0.4394706896551724,0.0523189655172413,0.0,0.0082965517241379,0.0,0.0875844827586207,0.0,0.0,0.0952655172413793,0.0
2014-06-08 04:00:00,0.4249035532994923,0.0536717428087986,0.0,0.003,0.0,0.0864670050761421,0.0,0.0,0.0,0.0
2014-06-08 05:00:00,0.9148549747048904,0.0479156829679595,0.0,0.003,0.0,0.0874013490725126,0.0004974704890387,0.0,0.1545075885328836,0.0
2014-06-08 06:00:00,0.9307368421052632,0.0479228070175438,0.0,0.0030017543859649,0.0,0.0874526315789473,0.0823175438596491,0.0,0.0200649122807017,0.0
2014-06-08 07:00:00,1.7594741379310344,0.0543724137931034,0.0,0.003,0.0,0.0873137931034482,0.0733689655172413,0.0447655172413793,0.3047655172413793,0.2272896551724138
2014-06-08 08:00:00,1.5420244755244754,0.0615646853146853,0.0,0.003,0.3970472027972028,0.1130017482517482,0.0,0.0,0.0391066433566433,0.0419125874125874
2014-06-08 09:00:00,0.6395815972222222,0.0544496527777777,0.0,0.003,0.0324965277777777,0.1223506944444444,0.0004548611111111,0.0,0.0,0.0
2014-06-08 10:00:00,0.8759642857142856,0.048610544217687,0.0,0.0030221088435374,0.4845425170068027,0.1226955782312925,0.0,0.0,0.0,0.0
2014-06-08 11:00:00,0.4925648464163822,0.0499965870307167,0.0,0.0029453924914675,0.0002406143344709,0.1218259385665529,0.0,0.0,0.0,0.0
2014-06-08 12:00:00,0.4885401337792642,0.0494197324414715,0.0,0.003,0.0,0.1221070234113712,0.0,0.0,0.0,0.0
2014-06-08 13:00:00,0.4810342465753425,0.0487277397260274,0.0,0.003,0.0,0.1224794520547945,0.0,0.0,0.0,0.0
2014-06-08 14:00:00,0.481354561101549,0.0502048192771084,0.0,0.0030017211703958,0.0,0.1221910499139414,0.0,0.0,0.0,0.0
2014-06-08 15:00:00,0.4838905982905983,0.0459435897435897,0.0,0.0030102564102564,0.0,0.1217094017094017,0.0,0.0,0.0,0.0
2014-06-08 16:00:00,2.288536332179931,0.1674688581314878,0.0,0.003,0.0,0.1227906574394463,0.0319826989619377,0.1149913494809688,0.1681678200692041,0.0
2014-06-08 17:00:00,1.5570381818181818,0.1129254545454545,0.0,0.003,0.0,0.1228818181818181,0.0592090909090909,0.0,0.1617636363636363,0.0
2014-06-08 18:00:00,0.676237676056338,0.1072957746478873,0.0,0.003,0.0010228873239436,0.1220017605633802,0.0289929577464788,0.0,0.0632288732394366,0.0
2014-06-08 19:00:00,1.058782905982906,0.0819931623931624,0.0,0.4371794871794872,0.0044495726495726,0.0974888888888888,0.0762017094017094,0.0,0.0,0.0
2014-06-08 20:00:00,0.6669742647058823,0.0484356617647058,0.0,0.1129411764705882,0.004391544117647,0.0869448529411764,0.0750349264705882,0.0,0.0,0.0
2014-06-08 21:00:00,0.3810652557319224,0.0481675485008818,0.0,0.0030035273368606,0.0044356261022927,0.0873139329805996,0.0169329805996472,0.0,0.0,0.0
2014-06-08 22:00:00,0.3208867256637168,0.0486867256637168,0.0,0.003,0.0163274336283185,0.0877415929203539,0.0,0.0,0.0,0.0
2014-06-08 23:00:00,0.7181090289608176,0.0550664395229982,0.0,0.003,0.5152487223168654,0.0871788756388415,0.0004378194207836,0.0,0.0,0.0
2014-06-09 00:00:00,0.7598058419243986,0.050553264604811,0.0008247422680412,0.003,0.5781529209621994,0.0879536082474226,0.0,0.0,0.0,0.0
2014-06-09 01:00:00,0.304377133105802,0.0491433447098976,0.0,0.003,0.0016313993174061,0.0876894197952218,0.0,0.0,0.0,0.0
2014-06-09 02:00:00,0.2987685664939551,0.0439101899827288,0.0,0.003,0.0,0.0869430051813471,0.0,0.0,0.0,0.0
2014-06-09 03:00:00,0.3025837837837837,0.054054054054054,0.0,0.003,0.0,0.0871369369369369,0.0,0.0,0.0,0.0
2014-06-09 04:00:00,0.460280276816609,0.0498391003460207,0.0,0.003,0.0,0.0876020761245674,0.0,0.0,0.0956055363321799,0.0
2014-06-09 05:00:00,0.9058938775510204,0.056,0.0,0.0030224489795918,0.0,0.0871122448979591,0.0,0.0869591836734693,0.0,0.0
2014-06-09 06:00:00,0.4097913533834587,0.04975,0.0104154135338345,0.003,0.0,0.086625939849624,0.0,0.0,0.0,0.0
2014-06-09 07:00:00,2.433019230769231,0.1603601398601398,1.2273374125874128,0.0661923076923076,0.0,0.0876730769230769,0.0,0.1280314685314685,0.2173531468531468,0.0538111888111888
2014-06-09 08:00:00,0.4151508771929825,0.1089140350877193,0.0399070175438596,0.003,0.0,0.0864754385964912,0.0,0.0007701754385964,0.0,0.0317649122807017
2014-06-09 09:00:00,0.3331508771929825,0.0796929824561403,0.0,0.003,0.0,0.0876403508771929,0.0,0.0,0.0,0.0
2014-06-09 10:00:00,0.3847787456445993,0.0542003484320557,0.0,0.003,0.0,0.0875017421602787,0.0,0.0,0.0,0.0
2014-06-09 11:00:00,0.30289446366782,0.0486712802768166,0.0,0.003,0.0,0.0870242214532872,0.0,0.0,0.0,0.0
2014-06-09 12:00:00,0.3062875226039783,0.0454502712477396,0.0,0.003,0.0,0.0873688969258589,0.0,0.0,0.0,0.0
2014-06-09 13:00:00,0.31345,0.0459928571428571,0.0,0.003,0.0,0.0871392857142857,0.0,0.0,0.0,0.0
2014-06-09 14:00:00,0.3257637931034483,0.0479689655172413,0.0,0.003,0.0,0.0867896551724137,0.0,0.0,0.0,0.0
2014-06-09 15:00:00,0.6378719723183391,0.050333910034602,0.0,0.0182162629757785,0.0,0.0875882352941176,0.0060294117647058,0.0,0.0,0.0342664359861591
2014-06-09 16:00:00,1.0163218181818183,0.0766327272727272,0.0,0.0641545454545454,0.0,0.0891036363636363,0.0678727272727272,0.4078418181818181,0.0,0.0
2014-06-09 17:00:00,0.8677441860465116,0.0804132379248658,0.0038282647584973,0.0223202146690518,0.0020125223613595,0.0904669051878354,0.0303291592128801,0.0045241502683363,0.0729266547406082,0.0
2014-06-09 18:00:00,1.6148953271028037,0.0625364485981308,0.0081233644859813,0.003,0.0043813084112149,0.0871233644859813,0.0783775700934579,0.0,0.0,0.0
2014-06-09 19:00:00,0.677438282647585,0.0509677996422182,0.0027334525939177,0.0022432915921288,0.0044007155635062,0.086901610017889,0.0804579606440071,0.0,0.0,0.0
2014-06-09 20:00:00,0.4324611211573237,0.0434990958408679,0.0,0.0,0.004386980108499,0.0876166365280289,0.0028336347197106,0.0,0.0,0.0
2014-06-09 21:00:00,0.3282879310344828,0.0549724137931034,0.0,0.0,0.0044068965517241,0.0869344827586206,0.0,0.0,0.0,0.0
2014-06-09 22:00:00,0.287783542039356,0.030685152057245,0.0,0.0,0.004468694096601,0.0875849731663685,0.0004436493738819,0.0,0.0,0.0
2014-06-09 23:00:00,0.2934755244755245,0.0525786713286713,0.0,0.0,0.0045646853146853,0.0872884615384615,0.0,0.0,0.0,0.0
2014-06-10 00:00:00,0.2851703577512776,0.0449812606473594,0.0,0.0,0.004557069846678,0.0925945485519591,0.0,0.0,0.0,0.0
2014-06-10 01:00:00,0.7489246575342465,0.1969914383561644,0.0,0.0,0.4363441780821918,0.0878116438356164,0.0,0.0,0.0,0.0
2014-06-10 02:00:00,0.344759649122807,0.0952403508771929,0.0,0.0,0.0747157894736842,0.0868087719298245,0.0,0.0,0.0,0.0
2014-06-10 03:00:00,0.6756512027491409,0.0584192439862542,0.0,0.0,0.4964054982817869,0.0871752577319587,0.0,0.0,0.0,0.0
2014-06-10 04:00:00,0.2779651567944251,0.0457177700348432,0.0,0.0,0.0002473867595818,0.0870871080139372,0.0,0.0,0.0,0.0
2014-06-10 05:00:00,1.1011805309734517,0.0606353982300885,0.0006796460176991,0.0,0.0,0.0866548672566371,0.0,0.124104424778761,0.1268849557522124,0.0387964601769911
2014-06-10 06:00:00,0.3515494505494506,0.0780384615384615,0.0,0.001069597069597,0.0,0.0880347985347985,0.0,0.0,0.0,0.0
2014-06-10 07:00:00,0.3124792387543252,0.0447785467128027,0.0,0.0,0.0,0.0887093425605536,0.0,0.0,0.0,0.0
2014-06-10 08:00:00,0.3005206896551724,0.054701724137931,0.0,0.0,0.0,0.0884396551724138,0.0,0.0,0.0,0.0
2014-06-10 09:00:00,0.2860655172413793,0.0429137931034482,0.0,0.0,0.0,0.0892327586206896,0.0,0.0,0.0,0.0
2014-06-10 10:00:00,0.2934305799648506,0.0515799648506151,0.0,0.0,0.0,0.0883655536028119,0.0,0.0,0.0,0.0
2014-06-10 11:00:00,0.2886695652173913,0.040935652173913,0.0,0.0,0.0,0.0897704347826086,0.0,0.0,0.0,0.0
2014-06-10 12:00:00,0.2970607638888889,0.0533402777777777,0.0,0.0,0.0,0.0889201388888888,0.0,0.0,0.0,0.0
2014-06-10 13:00:00,0.2876427289048474,0.0397809694793536,0.0,0.0,0.0,0.092278276481149,0.0,0.0,0.0062046678635547,0.0
2014-06-10 14:00:00,0.3010829015544041,0.0573575129533678,0.0,0.0,0.0,0.0896062176165803,0.0,0.0,0.0,0.0
2014-06-10 15:00:00,0.3292271914132379,0.0475456171735241,0.0,0.0,0.0,0.0873738819320214,0.0,0.0,0.0,0.0
2014-06-10 16:00:00,0.3905,0.0487641843971631,0.0,0.0,0.0,0.0872960992907801,0.0005585106382978,0.0,0.0,0.0
2014-06-10 17:00:00,0.7395191637630663,0.1574250871080139,0.0,0.0,0.0,0.0873728222996515,0.0628850174216028,0.0682090592334494,0.1202160278745644,0.0
2014-06-10 18:00:00,0.4719457504520795,0.1116925858951175,0.0,0.0,0.0030596745027124,0.0873905967450271,0.0,0.0021500904159132,0.0,0.0
2014-06-10 19:00:00,0.5229342105263158,0.106281954887218,0.0,0.0,0.0044924812030075,0.090046992481203,0.0612406015037594,0.0,0.0,0.0
2014-06-10 20:00:00,0.3978414634146341,0.0523710801393728,0.0,0.0,0.0044459930313588,0.0882543554006968,0.0157369337979094,0.0016010452961672,0.0,0.0
2014-06-10 21:00:00,0.3390735551663748,0.0477338003502627,0.0,0.0,0.0044588441330998,0.086555166374781,0.0,0.0,0.0,0.0
2014-06-10 22:00:00,0.3235198555956678,0.0470415162454873,0.0,0.0,0.0044223826714801,0.0870306859205776,0.0014512635379061,0.0,0.0,0.0
2014-06-10 23:00:00,0.3058736842105263,0.0469561403508771,0.0,0.0,0.0044438596491228,0.0900526315789473,0.0,0.0,0.0,0.0
2014-06-11 00:00:00,0.2978041594454073,0.0501317157712305,0.0,0.0,0.0045095320623916,0.0941490467937608,0.0,0.0,0.0,0.0
2014-06-11 01:00:00,0.6148791018998273,0.0314369602763385,0.0,0.0,0.4407236614853195,0.0898566493955095,0.0,0.0,0.0,0.0
2014-06-11 02:00:00,0.3353948717948717,0.0466034188034188,0.0,0.0,0.1039794871794871,0.0911589743589743,0.0,0.0,0.0,0.0
2014-06-11 03:00:00,0.6333670212765958,0.0506897163120567,0.0,0.0,0.4579574468085106,0.0815833333333333,0.0,0.0,0.0,0.0
2014-06-11 04:00:00,0.4522604166666666,0.0512013888888888,0.0,0.0,0.0,0.0792291666666666,0.0,0.0,0.1142413194444444,0.0
2014-06-11 05:00:00,1.01860409556314,0.0556638225255972,0.0,0.0,0.0,0.0770648464163822,0.0,0.1226621160409556,0.070598976109215,0.0516945392491467
2014-06-11 06:00:00,0.3246290322580645,0.0532974910394265,0.0,0.0,0.0,0.0765035842293906,0.0,0.0,0.0,0.0
2014-06-11 07:00:00,0.4304562607204116,0.0460102915951972,0.0,0.0,0.0,0.1125506003430531,0.0,0.0445300171526586,0.058409948542024,0.0
2014-06-11 08:00:00,0.3256471631205673,0.0446631205673758,0.0,0.0,0.0,0.1247659574468085,0.0,0.0,0.0,0.0
2014-06-11 09:00:00,0.3216087719298245,0.0448649122807017,0.0,0.0,0.0,0.1242701754385965,0.0,0.0,0.0,0.0
2014-06-11 10:00:00,0.3195635738831615,0.0444793814432989,0.0,0.0,0.0,0.1244845360824742,0.0,0.0,0.0,0.0
2014-06-11 11:00:00,0.3210106007067138,0.0441961130742049,0.0,0.0,0.0,0.1244717314487632,0.0,0.0,0.0,0.0
2014-06-11 12:00:00,0.3252013651877133,0.0424334470989761,0.0,0.0,0.0,0.1239249146757679,0.0,0.0,0.0,0.0
2014-06-11 13:00:00,0.3305909878682842,0.0448856152512998,0.0,0.0,0.0,0.1241490467937608,0.0,0.0,0.0,0.0
2014-06-11 14:00:00,0.3332108013937282,0.0496864111498257,0.0,0.0004076655052264,0.0,0.123869337979094,0.0,0.0,0.0,0.0
2014-06-11 15:00:00,0.5734118673647469,0.1592303664921466,0.0,0.0003036649214659,0.0,0.1296509598603839,0.0,0.0774031413612565,0.0,0.0
2014-06-11 16:00:00,0.643734835355286,0.1126741767764298,0.0,0.0,0.0,0.1408596187175043,0.0,0.1285545927209705,0.0,0.0
