time,main,fridge-freezer,appliance2,appliance3,computer_site,microwave,kettle,toaster,television,appliance9
2014-06-05 04:00:00,0.2730940170940171,0.0573709401709401,0.0455230769230769,0.001,0.1327230769230769,0.0,0.0,0.0,0.0,0.0
2014-06-05 05:00:00,0.3234199655765921,0.0421927710843373,0.0919741824440619,0.001,0.0541669535283993,0.0,0.0,0.0,0.0,0.0
2014-06-05 06:00:00,0.5111349480968858,0.0253615916955017,0.0050640138408304,0.001,0.1135588235294117,0.0,0.0,0.0,0.0,0.0
2014-06-05 07:00:00,0.744708041958042,0.0164510489510489,0.0048444055944055,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 08:00:00,0.5523410714285715,0.04485,0.0048142857142857,0.0010035714285714,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 09:00:00,0.2033487544483986,0.0,0.0048345195729537,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 10:00:00,0.1473232142857142,0.0444160714285714,0.0047857142857142,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 11:00:00,0.4895580985915493,0.0082799295774647,0.0871619718309859,0.0525052816901408,0.1418345070422535,0.0791760563380281,0.0,0.0,0.0,0.0
2014-06-05 12:00:00,0.2463181019332161,0.0385606326889279,0.1198611599297012,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 13:00:00,0.2079812286689419,0.0322645051194539,0.0050238907849829,0.0612508532423208,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 14:00:00,0.1471963394342762,0.0168236272878535,0.0047703826955074,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 15:00:00,0.2787512520868113,0.0485375626043405,0.0047762938230383,0.0010367278797996,0.1274190317195325,0.0,0.0,0.0,0.0,0.0
2014-06-05 16:00:00,0.2386143572621035,3.3388981636060096e-05,0.004779632721202,0.0011068447412353,0.0987362270450751,0.0,0.0,0.0,0.0,0.0
2014-06-05 17:00:00,0.22899,0.0474933333333333,0.0047216666666666,0.001,0.0333866666666666,0.0,0.0,0.0,0.0,0.0
2014-06-05 18:00:00,0.3402747068676717,0.0263919597989949,0.0047537688442211,0.001,0.1050536013400335,0.0,0.0,0.0,0.0,0.0
2014-06-05 19:00:00,0.7070042553191489,0.0348595744680851,0.0972,0.0954468085106382,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 20:00:00,0.6352979515828677,0.0427355679702048,0.113534450651769,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 21:00:00,0.2837627118644067,0.0031393596986817,0.1741600753295668,0.0010018832391713,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 22:00:00,0.1624474123539232,0.0437662771285475,0.0196210350584307,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 23:00:00,0.1603055091819699,0.0352687813021702,0.0221051752921535,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 00:00:00,0.148128762541806,0.0118846153846153,0.0123745819397993,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 01:00:00,0.1495100671140939,0.0445184563758389,0.0051493288590604,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 02:00:00,0.1423535353535353,0.0,0.0093821548821548,0.0010016835016835,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 03:00:00,0.14572,0.0431833333333333,0.00483,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 04:00:00,0.3031966666666666,0.0001,0.0333366666666666,0.001,0.1571616666666666,0.0,0.0,0.0,0.0,0.0
2014-06-06 05:00:00,0.2550506756756757,0.0412719594594594,0.0807483108108108,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 06:00:00,1.3820100502512562,0.0324556113902847,0.0049932998324958,0.001,0.0840083752093802,0.0171021775544388,0.0,0.0,0.0,0.0
2014-06-06 07:00:00,1.4867,0.0222683333333333,0.0048,0.001,0.0,0.0367183333333333,0.0,0.0,0.0,0.0
2014-06-06 08:00:00,0.622641414141414,0.0434814814814814,0.0048350168350168,0.0010016835016835,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 09:00:00,0.1411049999999999,0.0,0.004825,0.0010016666666666,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 10:00:00,0.1494047217537942,0.0445311973018549,0.0048381112984822,0.0010016863406408,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 11:00:00,0.3733125,0.0330658783783783,0.0858412162162162,0.0010050675675675,0.1569239864864864,0.0,0.0,0.0,0.0,0.0
2014-06-06 12:00:00,0.1719090909090909,0.0211498316498316,0.0448417508417508,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 13:00:00,0.1790262237762238,0.0437482517482517,0.0448741258741258,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 14:00:00,0.3523675675675675,0.0315819819819819,0.0448882882882882,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 15:00:00,0.3461691176470588,0.0237481617647058,0.0345827205882353,0.001,0.0953566176470588,0.0,0.0,0.0,0.0,0.0
2014-06-06 16:00:00,0.2222212389380531,0.0415699115044247,0.0765787610619469,0.0061256637168141,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 17:00:00,0.154713028169014,0.0449084507042253,0.0049172535211267,0.0010017605633802,0.0,0.0,0.0063855633802816,0.0,0.0,0.0
2014-06-06 18:00:00,0.1395053380782918,0.0034128113879003,0.0047526690391459,0.001,0.0,0.0,0.0006370106761565,0.0,0.0,0.0
2014-06-06 19:00:00,0.1468910714285714,0.0401642857142857,0.0047553571428571,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 20:00:00,0.1473007117437722,0.0444234875444839,0.0047864768683274,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 21:00:00,0.1867060869565217,0.0,0.0580069565217391,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 22:00:00,0.1949965753424657,0.0435445205479452,0.0386763698630137,0.001,0.0175342465753424,0.0,0.0,0.0,0.0,0.0
2014-06-06 23:00:00,0.1469949152542373,0.0324864406779661,0.0047627118644067,0.001,0.0001627118644067,0.0,0.0,0.0,0.0,0.0
2014-06-07 00:00:00,0.1410788590604026,0.0117634228187919,0.0047902684563758,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 01:00:00,0.1468232323232323,0.0436885521885521,0.0050993265993265,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 02:00:00,0.1440639032815198,0.0100984455958549,0.0093886010362694,0.001,8.981001727115717e-05,0.0,0.0,0.0,0.0,0.0
2014-06-07 03:00:00,0.1442946273830156,0.0347348353552859,0.0048145580589254,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 04:00:00,0.1467559726962457,0.0398054607508532,0.0048378839590443,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 05:00:00,0.2073424190800681,0.0053560477001703,0.0048109028960817,0.001,0.0634770017035775,0.0,0.0,0.0,0.0,0.0
2014-06-07 06:00:00,0.4386696428571428,0.0619017857142857,0.088984375,0.001,0.1510491071428571,0.0275625,0.0,0.0,0.0,0.0
2014-06-07 07:00:00,1.5489485981308413,0.0726869158878504,0.0145140186915887,0.001,0.1721635514018691,0.0,0.0,0.0,0.0,0.0
2014-06-07 08:00:00,0.8435262267343486,0.04048730964467,0.0191252115059221,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 09:00:00,0.1501475694444444,0.0380833333333333,0.0191232638888888,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 10:00:00,0.3729945454545454,0.0618563636363636,0.1185945454545454,0.001,0.0913818181818181,0.0,0.0199418181818181,0.0,0.0,0.0
2014-06-07 11:00:00,0.4452426850258175,0.0287814113597246,0.1840292598967297,0.001,0.047249569707401,0.0,0.0004182444061962,0.0,0.0,0.0
2014-06-07 12:00:00,0.2977710196779964,0.0236511627906976,0.1876332737030411,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 13:00:00,0.4085351351351351,0.044009009009009,0.1862234234234234,0.001,0.1123099099099099,0.0,0.0,0.0,0.0,0.0
2014-06-07 14:00:00,0.3114187725631769,0.0411768953068592,0.1918212996389891,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 15:00:00,0.2085425330812854,0.0065368620037807,0.0915538752362949,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 16:00:00,0.2927697594501718,0.0472938144329896,0.1457628865979381,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 17:00:00,0.3445514834205933,0.0442286212914485,0.1904153577661431,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 18:00:00,1.1087117903930133,0.0263449781659388,0.1595917030567685,0.001004366812227,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 19:00:00,0.6262193436960276,0.0285008635578583,0.1113333333333333,0.001006908462867,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 20:00:00,0.825417543859649,0.0464473684210526,0.1760666666666666,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 21:00:00,0.3147546848381601,0.0189965928449744,0.179289608177172,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 22:00:00,0.2193667232597623,0.0244804753820033,0.0814261460101867,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 23:00:00,0.1479742268041237,0.0433848797250859,0.0056254295532646,0.001,0.0059381443298969,0.0,0.0,0.0,0.0,0.0
2014-06-08 00:00:00,0.1428200339558573,0.0156977928692699,0.0047724957555178,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 01:00:00,0.1448293918918919,0.0301418918918918,0.0050996621621621,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 02:00:00,0.1502988115449915,0.0455823429541595,0.009220713073005,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 03:00:00,0.1395743944636678,0.0,0.0047750865051903,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 04:00:00,0.1478054145516074,0.0447174280879864,0.0047884940778341,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 05:00:00,0.1524078498293515,0.0309505119453924,0.0047525597269624,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 06:00:00,0.3207845117845118,0.0254343434343434,0.0800084175084175,0.001,0.1280993265993266,0.0,0.0,0.0,0.0,0.0
2014-06-08 07:00:00,0.5412945205479452,0.0326506849315068,0.0123116438356164,0.0027585616438356,0.1277191780821917,0.1197260273972602,0.0,0.0,0.0,0.0
2014-06-08 08:00:00,0.472139455782313,0.0422397959183673,0.0047176870748299,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 09:00:00,0.601219723183391,0.0433771626297577,0.0144429065743944,0.001,0.1155743944636678,0.0,0.0,0.0,0.0,0.0
2014-06-08 10:00:00,0.3305726495726496,0.0,0.0049931623931623,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 11:00:00,0.664560271646859,0.0444889643463497,0.0047657045840407,0.001,0.0,0.0,0.0053667232597623,0.0,0.0,0.0
2014-06-08 12:00:00,0.2967334525939177,0.0456332737030411,0.0648640429338103,0.001,0.0,0.0,0.0350894454382826,0.0,0.0,0.0
2014-06-08 13:00:00,0.2380703259005145,0.0263053173241852,0.0397358490566037,0.001,0.0,0.0,0.0005008576329331,0.0,0.0,0.0
2014-06-08 14:00:00,0.1417875647668393,0.0180051813471502,0.0047823834196891,0.0010017271157167,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 15:00:00,0.1473088737201365,0.0444010238907849,0.0047525597269624,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 16:00:00,0.1439965753424657,0.0244760273972602,0.0047106164383561,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 17:00:00,0.1423182608695652,0.0205286956521739,0.0047599999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 18:00:00,0.2822127659574468,0.0420531914893617,0.1563209219858156,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 19:00:00,0.3123874788494077,0.0116988155668358,0.1906717428087986,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 20:00:00,0.2690436241610738,0.0316275167785234,0.1265671140939597,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 21:00:00,0.308798611111111,0.0519618055555555,0.1498489583333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 22:00:00,0.1524117647058823,0.0,0.0049490196078431,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 23:00:00,0.1511044176706827,0.0462389558232931,0.0047550200803212,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 00:00:00,0.1475915492957746,0.0291348088531187,0.0047867203219315,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 01:00:00,0.1448861480075901,0.0153263757115749,0.0051480075901328,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 02:00:00,0.152749498997996,0.0484609218436873,0.0093687374749498,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 03:00:00,0.1391254826254826,0.0049073359073359,0.0048127413127413,0.001003861003861,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 04:00:00,0.14656,0.04269,0.004828,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 05:00:00,0.6743935969868173,0.0365856873822975,0.0047796610169491,0.001,0.1351468926553672,0.0,0.0,0.0,0.0,0.0
2014-06-09 06:00:00,2.0855444444444444,0.0111666666666666,0.0047462962962962,0.001,0.0,0.0484333333333333,0.0,0.0,0.0,0.0
2014-06-09 07:00:00,0.5394282560706402,0.0593532008830022,0.071812362030905,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 08:00:00,0.2974078014184397,0.0365780141843971,0.0049964539007092,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 09:00:00,0.1416774193548387,0.0412495755517826,0.0047979626485568,0.0010016977928692,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 10:00:00,0.1491239242685025,0.1102478485370051,0.0047693631669535,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 11:00:00,0.1522555066079295,0.0166828193832599,0.0048017621145374,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 12:00:00,0.1566552315608919,0.0222332761578044,0.004754716981132,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 13:00:00,0.1487821428571428,0.0460874999999999,0.0047928571428571,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 14:00:00,0.1449159369527145,0.0113747810858143,0.0047583187390542,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 15:00:00,0.2589626334519573,0.0367562277580071,0.0104430604982206,0.001,0.0997366548042704,0.0,0.0,0.0,0.0,0.0
2014-06-09 16:00:00,0.4137561904761904,0.0503790476190476,0.0189809523809523,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 17:00:00,0.4957446393762183,0.0285672514619883,0.0712105263157894,0.0446608187134502,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 18:00:00,0.6710356536502546,0.0216179966044142,0.1775042444821731,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 19:00:00,0.8701465968586387,0.0503036649214659,0.1429877835951134,0.001,0.1155270506108202,0.0,0.0,0.0,0.0,0.0
2014-06-09 20:00:00,0.3721481481481482,0.0281399176954732,0.0654115226337448,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 21:00:00,0.2665334608030592,0.0149082217973231,0.1193652007648183,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 22:00:00,0.1533352826510721,0.0447504873294347,0.0048226120857699,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 23:00:00,0.1574476843910806,0.0240068610634648,0.0168250428816466,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 00:00:00,0.149685,0.0222983333333333,0.0092583333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 01:00:00,0.149078231292517,0.0457380952380952,0.0051700680272108,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 02:00:00,0.1441127946127946,0.0044292929292929,0.0092828282828282,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 03:00:00,0.1470117056856187,0.0409013377926421,0.004705685618729,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 04:00:00,0.1485465313028764,0.0424416243654822,0.0047715736040609,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 05:00:00,0.2820731292517006,0.0024081632653061,0.0059710884353741,0.001,0.1325663265306122,0.0,0.0,0.0,0.0,0.0
2014-06-10 06:00:00,0.8744044750430293,0.0448433734939759,0.0288915662650602,0.001,0.074144578313253,0.0,0.0,0.0,0.0,0.0
2014-06-10 07:00:00,0.3277722602739726,0.0403698630136986,0.0047174657534246,0.001,0.0475479452054794,0.0,0.046597602739726,0.0,0.0,0.0
2014-06-10 08:00:00,0.324874363327674,0.0085993208828522,0.0991782682512733,0.001,0.0525959252971137,0.0,0.0368200339558573,0.0,0.0,0.0
2014-06-10 09:00:00,0.297078853046595,0.0384336917562724,0.1037706093189964,0.0010017921146953,0.0464444444444444,0.0,0.0004462365591397,0.0,0.0,0.0
2014-06-10 10:00:00,0.21007,0.042765,0.0049383333333333,0.001,0.0530066666666666,0.0,0.0,0.0,0.0,0.0
2014-06-10 11:00:00,0.2746260575296108,0.0230355329949238,0.0047749576988155,0.0398714043993231,0.0814890016920473,0.0,0.0,0.0,0.0,0.0
2014-06-10 12:00:00,0.1432065404475043,0.0261497418244406,0.0047607573149741,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 13:00:00,0.1472371681415929,0.0439610619469026,0.0047256637168141,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 14:00:00,0.3645917667238422,0.0424065180102915,0.0561372212692967,0.001,0.127156089193825,0.0,0.0,0.0,0.0,0.0
2014-06-10 15:00:00,0.2615966101694915,0.0066610169491525,0.004893220338983,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 16:00:00,0.2248552915766738,0.0569287257019438,0.0942699784017278,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 17:00:00,0.4699701492537313,0.0247889125799573,0.1046993603411513,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 18:00:00,0.8510136452241716,0.0199844054580896,0.0859454191033138,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 19:00:00,0.2012684426229508,0.0310184426229508,0.0286926229508196,0.0010020491803278,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 20:00:00,0.4454480968858131,0.0560363321799307,0.1818875432525951,0.001,0.1127993079584775,0.0,0.0,0.0,0.0,0.0
2014-06-10 21:00:00,0.2502831858407079,0.0088318584070796,0.0792230088495575,0.001,0.0,0.0,0.0350212389380531,0.0,0.0,0.0
2014-06-10 22:00:00,0.1498133333333333,0.0394033333333333,0.00501,0.001,0.0,0.0,0.0004233333333333,0.0,0.0,0.0
2014-06-10 23:00:00,0.1519649415692821,0.0440367278797996,0.0047629382303839,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 00:00:00,0.1411354515050167,0.0,0.0047658862876254,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 01:00:00,0.1473233333333333,0.0437566666666666,0.0051633333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 02:00:00,0.1500333333333333,0.0347783333333333,0.00933,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 03:00:00,0.13979,0.0095266666666666,0.0047316666666666,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 04:00:00,0.14776,0.0438683333333333,0.004755,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 05:00:00,0.2927362270450751,0.0078447412353923,0.0047562604340567,0.001,0.1556410684474123,0.0,0.0,0.0,0.0,0.0
2014-06-11 06:00:00,0.663044142614601,0.0371595925297113,0.0047334465195246,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 07:00:00,0.3142270450751252,0.044669449081803,0.0047929883138564,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 08:00:00,0.1386116666666667,0.0,0.0047683333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 09:00:00,0.1476886632825719,0.0441201353637901,0.0047445008460236,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 10:00:00,0.1449366666666666,0.0297133333333333,0.00479,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 11:00:00,0.1410912162162162,0.0145709459459459,0.004741554054054,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 12:00:00,0.32141,0.04389,0.1440283333333333,0.0506466666666666,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 13:00:00,0.1815580589254766,0.0289636048526863,0.0470294627383015,0.0010207972270363,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 14:00:00,0.1479447236180904,0.0176917922948073,0.0049698492462311,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 15:00:00,0.3435366666666667,0.0506266666666666,0.0874416666666666,0.0010016666666666,0.113615,0.0,0.0,0.0,0.0,0.0
2014-06-11 16:00:00,0.3268962962962963,0.0229388888888888,0.0970055555555555,0.001,0.0983777777777777,0.0,0.0,0.0,0.0,0.0
2014-06-11 17:00:00,0.6283515625,0.0119609375,0.08968359375,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 18:00:00,0.8837145299145298,0.0435880341880341,0.0049709401709401,0.0761675213675213,0.0,0.0701350427350427,0.0117094017094017,0.0,0.0,0.0
2014-06-11 19:00:00,0.7698987108655617,0.050232044198895,0.0047071823204419,0.001,0.1144088397790055,0.0,0.0005395948434622,0.0,0.0,0.0
2014-06-11 20:00:00,0.3335462328767123,0.0145273972602739,0.0046969178082191,0.001,0.0819914383561643,0.0,0.0,0.0,0.0,0.0
2014-06-11 21:00:00,0.3063093922651934,0.030878453038674,0.1250405156537753,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 22:00:00,0.1569478260869565,0.0430330434782608,0.00836,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 23:00:00,0.1555851602023608,0.0153760539629005,0.0209005059021922,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 00:00:00,0.1439144295302013,0.0280939597315436,0.0047734899328859,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 01:00:00,0.1471739130434782,0.0432207357859531,0.0051872909698996,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 02:00:00,0.1423137583892617,0.0017097315436241,0.0092130872483221,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 03:00:00,0.1460838926174496,0.0410251677852349,0.0048154362416107,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 04:00:00,0.1473575042158516,0.0411922428330522,0.0047436762225969,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 05:00:00,0.1545751879699248,0.0058890977443609,0.0046710526315789,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12 06:00:00,0.5069915397631134,0.0451167512690355,0.0047106598984771,0.001,0.2265617597292724,0.0,0.0,0.0,0.0,0.0
2014-06-12 07:00:00,0.148609708737864,0.0332873786407767,0.0047553398058252,0.0010368932038834,0.0,0.0,0.0,0.0,0.0,0.0
