time,main,fridge,freezer,tumble_dryer,washing_machine,dishwasher,computer_site,television_site,microwave,kettle
2014-06-05 14:00:00,0.2707893835616438,0.009181506849315,0.0466609589041095,0.0,0.0,0.0,0.0,0.004111301369863,0.0020188356164383,0.0
2014-06-05 15:00:00,0.2531693121693121,0.021710758377425,0.0654973544973545,0.0,0.0,0.0,0.0,0.0040652557319223,0.0020246913580246,0.0
2014-06-05 16:00:00,0.6482431444241317,0.0382065813528336,0.0578372943327239,0.0,0.0,0.0,0.0,0.0040767824497257,0.0020018281535648,0.0669689213893967
2014-06-05 17:00:00,0.4713625592417061,0.0495592417061611,0.0334123222748815,0.0,0.0,0.0,0.0,0.0106137440758293,0.0020023696682464,0.0
2014-06-05 18:00:00,0.6324823848238483,0.0794552845528455,0.0442493224932249,0.0,0.0,0.0,0.0,0.0390135501355013,0.0020054200542005,0.0
2014-06-05 19:00:00,0.6012044198895028,0.0038508287292817,0.0649171270718232,0.0,0.0,0.0,0.0,0.0429558011049723,0.002135359116022,0.0
2014-06-05 20:00:00,0.4415747663551402,0.0360794392523364,0.0664088785046729,0.0,0.0,0.0,0.0,0.0783691588785046,0.0020023364485981,0.1209579439252336
2014-06-05 21:00:00,0.2355092592592592,0.0205601851851851,0.0031041666666666,0.0,0.0,0.0,0.0,0.0257546296296296,0.002224537037037,0.0
2014-06-05 22:00:00,0.1954081145584725,0.026980906921241,0.002,0.0,0.0,0.0,0.0,0.0050286396181384,0.0022935560859188,0.0
2014-06-05 23:00:00,0.2044447368421052,0.0330736842105263,0.002,0.0,0.0,0.0,0.0,0.0050736842105263,0.0020947368421052,0.0
2014-06-06 00:00:00,0.1968612565445026,0.0302722513089005,0.0019214659685863,0.0,0.0,0.0,0.0,0.0050366492146596,0.0020418848167539,0.0
2014-06-06 01:00:00,0.1794538258575198,0.016820580474934,0.0019023746701846,0.0,0.0,0.0,0.0,0.0058469656992084,0.0021345646437994,0.0
2014-06-06 02:00:00,0.1543789731051344,0.0187041564792176,0.0093325183374083,0.0,0.0,0.0,0.0,0.0056894865525672,0.0021393643031784,0.0
2014-06-06 03:00:00,0.1880045454545454,0.0207818181818181,0.0454863636363636,0.0,0.0,0.0,0.0,0.0063340909090909,0.002,0.0
2014-06-06 04:00:00,0.2034126213592233,0.035628640776699,0.001757281553398,0.0,0.0,0.0,0.0,0.0061893203883495,0.002004854368932,0.0
2014-06-06 05:00:00,0.2444656652360515,0.0337854077253218,0.0469077253218884,0.0,0.0,0.0,0.0,0.004725321888412,0.0020171673819742,0.0
2014-06-06 06:00:00,0.4146652078774617,0.0377921225382932,0.0483807439824945,0.012323851203501,0.0,0.0,0.0,0.004089715536105,0.0828490153172866,0.079890590809628
2014-06-06 07:00:00,0.4930991189427312,0.0411960352422907,0.027931718061674,0.0,0.2700814977973568,0.0,0.0,0.0041563876651982,0.002,0.0
2014-06-06 08:00:00,0.939722222222222,0.0324382716049382,0.0513251028806584,0.4912510288065844,0.0599855967078189,0.0,0.0,0.0041255144032921,0.0588868312757201,0.0
2014-06-06 09:00:00,1.0078528138528138,0.0235541125541125,0.0498939393939393,0.7941645021645022,0.0,0.0,0.0,0.0041255411255411,0.002,0.0
2014-06-06 10:00:00,0.2150595482546201,0.0235544147843942,0.0546078028747433,0.0,0.0,0.0,0.0,0.0041026694045174,0.0020841889117043,0.0
2014-06-06 11:00:00,0.2695330661322645,0.0465250501002004,0.0947254509018036,0.0,0.0,0.0,0.0,0.0111162324649298,0.002,0.0
2014-06-06 12:00:00,0.3493685152057245,0.0534168157423971,0.1136583184257602,0.0,0.0,0.0,0.0,0.0041216457960644,0.0020161001788908,0.0
2014-06-06 13:00:00,0.3659864406779661,0.0815898305084745,0.0215372881355932,0.0,0.0,0.0,0.0,0.0041118644067796,0.0020050847457627,0.0525813559322033
2014-06-06 14:00:00,0.19054,0.00915,0.0539416666666666,0.0,0.0,0.0,0.0,0.00616,0.0020116666666666,0.0
2014-06-06 15:00:00,0.4356483333333333,0.0841233333333333,0.0666783333333333,0.0,0.0,0.0,0.0,0.012535,0.0020716666666666,0.0990066666666666
2014-06-06 16:00:00,0.32908,0.0119883333333333,0.0520866666666666,0.0,0.0,0.0,0.0,0.0813166666666666,0.00202,0.0429033333333333
2014-06-06 17:00:00,0.3406633333333334,0.0462633333333333,0.0284033333333333,0.0,0.0,0.0,0.0,0.0245783333333333,0.0568216666666666,0.0
2014-06-06 18:00:00,0.2937533333333333,0.070395,0.057315,0.0,0.0,0.0071933333333333,0.0,0.0160166666666666,0.0021166666666666,0.0
2014-06-06 19:00:00,1.2750283333333334,0.0209233333333333,0.07887,0.0,0.0,0.7663966666666666,0.0703883333333333,0.0462333333333333,0.0020933333333333,0.0
2014-06-06 20:00:00,0.5332083333333334,0.0312433333333333,0.0017816666666666,0.0,0.0,0.0362566666666666,0.0415233333333333,0.0370016666666666,0.0020616666666666,0.1197983333333333
2014-06-06 21:00:00,0.2674366666666666,0.0227266666666666,0.0286466666666666,0.0,0.0,0.0,0.0,0.021965,0.0022066666666666,0.0
2014-06-06 22:00:00,0.2152983333333333,0.02389,0.0671783333333333,0.0,0.0,0.0,0.0,0.00421,0.002375,0.0
2014-06-06 23:00:00,0.2008369747899159,0.0241899159663865,0.0652386554621848,0.0,0.0,0.0,0.0,0.0042806722689075,0.0022,0.0
2014-06-07 00:00:00,0.19305,0.0379183333333333,0.032265,0.0,0.0,0.0,0.0,0.0041316666666666,0.0020166666666666,0.0
2014-06-07 01:00:00,0.1651766666666666,0.0214216666666666,0.0307899999999999,0.0,0.0,0.0,0.0,0.0040933333333333,0.0020016666666666,0.0
2014-06-07 02:00:00,0.2010517529215359,0.0206193656093489,0.062160267111853,0.0,0.0,0.0,0.0,0.0041068447412353,0.0020016694490818,0.0
2014-06-07 03:00:00,0.196675,0.02064,0.0619766666666666,0.0,0.0,0.0,0.0,0.0053133333333333,0.0020033333333333,0.0
2014-06-07 04:00:00,0.1998166666666666,0.033245,0.0415933333333333,0.0,0.0,0.0,0.0,0.004135,0.002,0.0
2014-06-07 05:00:00,0.2637066666666666,0.02701,0.0271633333333333,0.0,0.0,0.0,0.0,0.0041316666666666,0.0020083333333333,0.0
2014-06-07 06:00:00,0.4871655405405405,0.0589222972972972,0.0563175675675675,0.0,0.0,0.0,0.0,0.0040760135135135,0.0635658783783783,0.1299780405405405
2014-06-07 07:00:00,0.3256930860033727,0.0688482293423271,0.060787521079258,0.0,0.0,0.0,0.0,0.004114671163575,0.0020067453625632,0.0
2014-06-07 08:00:00,0.2869183333333333,0.0594333333333333,0.0515266666666666,0.0,0.0,0.0,0.0,0.004125,0.002015,0.0
2014-06-07 09:00:00,0.21215,0.061215,0.02766,0.0,0.0,0.0,0.0,0.004175,0.0020416666666666,0.0
2014-06-07 10:00:00,0.1940333333333333,0.0223633333333333,0.0520866666666666,0.0,0.0,0.0,0.0,0.004155,0.00202,0.0
2014-06-07 11:00:00,0.283675,0.0232583333333333,0.1094816666666666,0.0,0.0,0.0,0.0,0.004195,0.0021349999999999,0.0
2014-06-07 12:00:00,0.422345,0.050005,0.1166016666666666,0.0,0.0,0.0,0.0,0.0041383333333333,0.0020433333333333,0.1034283333333333
2014-06-07 13:00:00,0.3536216666666666,0.0826216666666666,0.0594816666666666,0.0,0.0,0.0,0.0,0.0653383333333333,0.002005,0.0
2014-06-07 14:00:00,0.2000383333333333,0.0221033333333333,0.04097,0.0,0.0,0.0,0.0,0.004195,0.0020983333333333,0.0
2014-06-07 15:00:00,0.4809030100334448,0.0816086956521739,0.0655217391304347,0.0,0.0,0.0,0.0577842809364548,0.0041371237458193,0.0020317725752508,0.1059096989966555
2014-06-07 16:00:00,0.8793500000000001,0.024215,0.067605,0.0,0.0,0.0,0.1144933333333333,0.0040916666666666,0.00197,0.0
2014-06-07 17:00:00,0.8778333333333334,0.0838933333333333,0.0492633333333333,0.0,0.0,0.0,0.0597133333333333,0.03069,0.0332133333333333,0.040515
2014-06-07 18:00:00,0.4208966666666666,0.0826516666666666,0.0319033333333333,0.0,0.0,0.0,0.0808483333333333,0.07043,0.0022,0.0
2014-06-07 19:00:00,0.35848,0.0265583333333333,0.05991,0.0,0.0,0.0,0.0228716666666666,0.0940616666666666,0.0023766666666666,0.0
2014-06-07 20:00:00,0.5076233333333333,0.0621766666666666,0.06459,0.0,0.0017066666666666,0.0,0.0167683333333333,0.0837416666666666,0.0021,0.12112
2014-06-07 21:00:00,0.3573066666666666,0.0169366666666666,0.056465,0.0,0.0,0.0,0.02318,0.0499316666666666,0.0020333333333333,0.0
2014-06-07 22:00:00,0.1818383333333333,0.02519,0.0310883333333333,0.0,0.0,0.0,0.0,0.004255,0.0024366666666666,0.0
2014-06-07 23:00:00,0.1913076923076923,0.0258210702341137,0.0400418060200668,0.0,0.0,0.0,0.0,0.0042926421404682,0.0023026755852842,0.0
2014-06-08 00:00:00,0.2122649999999999,0.0351533333333333,0.064135,0.0,0.0,0.0,0.0,0.004135,0.002,0.0
2014-06-08 01:00:00,0.2048983333333333,0.0240599999999999,0.058425,0.0,0.0,0.0,0.0,0.00416,0.002,0.0
2014-06-08 02:00:00,0.1814733333333333,0.0209,0.04267,0.0,0.0,0.0,0.0,0.0041983333333333,0.0020033333333333,0.0
2014-06-08 03:00:00,0.16308,0.0217083333333333,0.0243516666666666,0.0,0.0,0.0,0.0,0.0052516666666666,0.0020116666666666,0.0
2014-06-08 04:00:00,0.207145,0.0323866666666666,0.0439583333333333,0.0,0.0,0.0,0.0,0.0041849999999999,0.002015,0.0
2014-06-08 05:00:00,0.2330683333333333,0.028855,0.0587816666666666,0.0,0.0,0.0,0.0,0.0041266666666666,0.0020183333333333,0.0
2014-06-08 06:00:00,0.4251256281407035,0.0226750418760469,0.0592948073701842,0.0,0.0,0.0,0.0,0.0041373534338358,0.0662361809045226,0.0744489112227805
2014-06-08 07:00:00,0.2026616666666666,0.04185,0.0423366666666666,0.0,0.0,0.0,0.0,0.0058083333333333,0.0019816666666666,0.0
2014-06-08 08:00:00,0.2621170568561873,0.083633779264214,0.0309715719063545,0.0,0.0,0.0,0.0,0.0040886287625418,0.0019665551839464,0.0
2014-06-08 09:00:00,0.23704,0.0410466666666666,0.1121883333333333,0.0,0.0,0.0,0.0,0.004175,0.00204,0.0
2014-06-08 10:00:00,0.2236783333333333,0.0239116666666666,0.1112399999999999,0.0,0.0,0.0,0.0,0.0041733333333333,0.0020583333333333,0.0
2014-06-08 11:00:00,0.3086533333333333,0.0586433333333333,0.095715,0.0,0.0,0.0,0.0,0.0041716666666666,0.0511133333333333,0.0
2014-06-08 12:00:00,0.3723999999999999,0.06043,0.11824,0.0,0.0,0.0,0.0,0.012515,0.0020299999999999,0.0
2014-06-08 13:00:00,0.2790466666666666,0.0246516666666666,0.0569566666666666,0.0,0.0,0.0,0.0,0.0041833333333333,0.0020983333333333,0.0
2014-06-08 14:00:00,0.3200733333333333,0.0275266666666666,0.07417,0.0,0.0,0.0,0.0,0.0279533333333333,0.0020433333333333,0.0471066666666666
2014-06-08 15:00:00,0.2999033333333333,0.0240533333333333,0.04817,0.0,0.0,0.0,0.0,0.0764466666666666,0.002115,0.0
2014-06-08 16:00:00,0.2492316666666666,0.0236833333333333,0.0337383333333333,0.0,0.0,0.0,0.0,0.0845233333333333,0.0020016666666666,0.0
2014-06-08 17:00:00,0.6099966666666666,0.0248816666666666,0.0570233333333333,0.0,0.0,0.0,0.0,0.0741033333333333,0.0021116666666666,0.0
2014-06-08 18:00:00,0.7343008849557522,0.0857398230088495,0.0691398230088495,0.0,0.0,0.3174371681415929,0.0,0.0851451327433628,0.0023681415929203,0.0
2014-06-08 19:00:00,0.8138445297504798,0.0422418426103646,0.0577101727447216,0.0,0.0,0.5081420345489444,0.0,0.0939884836852207,0.0022034548944337,0.0
2014-06-08 20:00:00,0.3974851301115241,0.0496115241635687,0.0325111524163568,0.0,0.0,0.0003736059479553,0.0,0.0714479553903345,0.0021524163568773,0.0910576208178438
2014-06-08 21:00:00,0.3507182320441989,0.0597108655616942,0.0466740331491712,0.0,0.0,0.0,0.0,0.044451197053407,0.0022744014732965,0.0
2014-06-08 22:00:00,0.2033709677419355,0.0258835125448028,0.0645017921146953,0.0,0.0,0.0,0.0,0.0042831541218637,0.0025125448028673,0.0
2014-06-08 23:00:00,0.2142553191489361,0.0256648936170212,0.0665833333333333,0.0,0.0004539007092198,0.0,0.0,0.0042996453900709,0.0023812056737588,0.0
2014-06-09 00:00:00,0.1736719022687609,0.0217504363001745,0.0376509598603839,0.0,0.0,0.0,0.0,0.0042914485165794,0.0021326352530541,0.0
2014-06-09 01:00:00,0.1655868794326241,0.022959219858156,0.0308741134751773,0.0,0.0,0.0,0.0,0.0042429078014184,0.0022553191489361,0.0
2014-06-09 02:00:00,0.2031030195381882,0.0211509769094138,0.0577708703374778,0.0,0.0,0.0,0.0,0.0042326820603907,0.0021083481349911,0.0
2014-06-09 03:00:00,0.206705565529623,0.0322351885098743,0.0604452423698384,0.0,0.0,0.0,0.0,0.0052495511669658,0.0020287253141831,0.0
2014-06-09 04:00:00,0.2177164685908319,0.0323582342954159,0.0577962648556876,0.0,0.0,0.0,0.0,0.0041188455008488,0.0020016977928692,0.0
2014-06-09 05:00:00,0.2393058608058608,0.0430989010989011,0.0323424908424908,0.0,0.0,0.0,0.0,0.0041117216117216,0.002,1.831501831501832e-06
2014-06-09 06:00:00,0.40550623885918,0.0567950089126559,0.0394901960784313,0.0,0.0,0.0,0.0,0.0041283422459893,0.062584670231729,0.051301247771836
2014-06-09 07:00:00,0.4586792452830189,0.0308387650085763,0.0617838765008576,0.0044048027444253,0.2302024013722127,0.0,0.0,0.004123499142367,0.002017152658662,0.0
2014-06-09 08:00:00,0.5963926056338029,0.0223978873239436,0.0625176056338028,0.2990651408450704,0.0612728873239436,0.0,0.0,0.0104489436619718,0.0020017605633802,0.0
2014-06-09 09:00:00,1.5370416666666666,0.0776383333333333,0.0553716666666666,1.164395,0.0,0.0,0.0,0.0498,0.050825,0.0
2014-06-09 10:00:00,0.326071906354515,0.0816772575250836,0.0328177257525083,0.0,0.0,0.0,0.0,0.0041220735785953,0.0020016722408026,0.0474264214046822
2014-06-09 11:00:00,0.7150605042016808,0.0042369747899159,0.1304453781512605,0.0,0.0,0.0,0.0,0.0078504201680672,0.0020016806722689,0.0
2014-06-09 12:00:00,0.615865,0.0839466666666666,0.1055566666666666,0.0,0.0,0.0,0.0,0.0732666666666666,0.0020016666666666,0.0728583333333333
2014-06-09 13:00:00,0.22934,0.012885,0.05218,0.0,0.0,0.0,0.0,0.0055049999999999,0.0020233333333333,0.0
2014-06-09 14:00:00,0.2597383333333333,0.024095,0.0919116666666666,0.0,0.0,0.0,0.0,0.0041449999999999,0.0020133333333333,0.0
2014-06-09 15:00:00,0.2618110367892976,0.0255602006688963,0.0882508361204013,0.0,0.0,0.0,0.0,0.0041237458193979,0.002005016722408,3.3444816053511705e-06
2014-06-09 16:00:00,0.546108877721943,0.083465661641541,0.0414438860971524,0.0,0.0,0.0,0.0,0.0718559463986599,0.0020184254606365,0.0990670016750418
2014-06-09 17:00:00,0.9456756302521008,0.0390521008403361,0.1122,0.0,0.0,0.0,0.0,0.0086067226890756,0.0021109243697478,0.0
2014-06-09 18:00:00,0.4703835845896147,0.0731574539363484,0.0300837520938023,0.0,0.0,0.0,0.0,0.0392629815745393,0.0054958123953098,0.0
2014-06-09 19:00:00,0.446906937394247,0.0182978003384094,0.0602047377326565,0.0,0.0,0.0,0.0,0.0830659898477157,0.0021116751269035,0.0
2014-06-09 20:00:00,0.5025271186440678,0.070522033898305,0.0702322033898305,0.0,0.0,0.0,0.0,0.077822033898305,0.002,0.0896338983050847
2014-06-09 21:00:00,0.3456441821247892,0.0383507588532883,0.0454603709949409,0.0,0.0,0.0,0.0,0.0689595278246205,0.0020590219224283,0.0
2014-06-09 22:00:00,0.2074261744966443,0.0263456375838926,0.0302835570469798,0.0,0.0,0.0,0.0,0.0178724832214765,0.0021459731543624,0.0
2014-06-09 23:00:00,0.219106884057971,0.0245778985507246,0.0741811594202898,0.0,0.0,0.0,0.0,0.0041757246376811,0.0021702898550724,0.0
2014-06-10 00:00:00,0.2210823529411764,0.0245431372549019,0.0716294117647058,0.0,0.0,0.0,0.0,0.0041372549019607,0.0020725490196078,0.0
2014-06-10 01:00:00,0.1694357976653696,0.0241984435797665,0.0328871595330739,0.0,0.0,0.0,0.0,0.0041556420233463,0.0020428015564202,0.0
2014-06-10 02:00:00,0.1860596421471173,0.0223121272365805,0.0411093439363817,0.0,0.0,0.0,0.0,0.0041729622266401,0.0020715705765407,0.0
2014-06-10 03:00:00,0.2283423597678917,0.0340174081237911,0.0699883945841392,0.0,0.0,0.0,0.0,0.0053346228239845,0.0020793036750483,0.0
2014-06-10 04:00:00,0.2310290697674418,0.0385077519379844,0.0644961240310077,0.0,0.0,0.0,0.0,0.0040523255813953,0.002,0.0
2014-06-10 05:00:00,0.2700432220039293,0.0406935166994106,0.031271119842829,0.0,0.0,0.0,0.0,0.004082514734774,0.0020117878192534,0.0
2014-06-10 06:00:00,0.4919274809160305,0.0827290076335877,0.0598931297709923,0.0,0.0,0.0,0.0,0.0040572519083969,0.0763797709923664,0.0936297709923664
2014-06-10 07:00:00,0.2422504816955684,0.0415491329479768,0.0668516377649325,0.0,0.0,0.0,0.0,0.0040404624277456,0.0020173410404624,0.0
2014-06-10 08:00:00,0.3164845173041894,0.0712204007285974,0.0471092896174863,0.0,0.0,0.0,0.0,0.0088087431693989,0.00191985428051,0.0
2014-06-10 09:00:00,0.2361012658227848,0.0631862567811935,0.0318896925858951,0.0,0.0,0.0,0.0,0.0167468354430379,0.002,0.0
2014-06-10 10:00:00,0.2016492537313433,0.0160652985074626,0.0841940298507462,0.000955223880597,0.0,0.0,0.0,0.004740671641791,0.0018917910447761,0.0
2014-06-10 11:00:00,0.2296827094474153,0.0240392156862745,0.1038520499108734,0.0,0.0,0.0,0.0,0.0048948306595365,0.002,0.0
2014-06-10 12:00:00,0.2583566552901024,0.0320597269624573,0.1050136518771331,0.0,0.0,0.0,0.0,0.0049283276450511,0.002,0.0
2014-06-10 13:00:00,0.2898509532062391,0.0446932409012131,0.1086395147313691,0.0,0.0,0.0,0.0,0.0049393414211438,0.002,0.0
2014-06-10 14:00:00,1.0650342465753424,0.083306506849315,0.0352568493150684,0.0,0.0,0.0,0.0,0.0133167808219178,0.002,0.0
2014-06-10 15:00:00,0.3086471663619744,0.0816288848263254,0.0586672760511883,0.0,0.0,0.0,0.0,0.0063656307129798,0.0020091407678244,0.0
2014-06-10 16:00:00,0.4681428571428572,0.0819982578397212,0.0817020905923345,0.0,0.0,0.0,0.0,0.0285104529616724,0.0020121951219512,0.1087456445993031
2014-06-10 17:00:00,0.7072754919499106,0.0199695885509839,0.0596869409660107,0.0,0.0,0.0,0.0618550983899821,0.0571323792486583,0.046509838998211,0.0
2014-06-10 18:00:00,0.4843025210084033,0.0778067226890756,0.0609831932773109,0.0,0.0,0.0,0.0947747899159663,0.0438453781512605,0.0020655462184873,0.0
2014-06-10 19:00:00,0.3730615640599001,0.0426023294509151,0.076440931780366,0.0,2.329450915141431e-05,0.0,0.0170282861896838,0.0959118136439267,0.0020931780366056,0.0
2014-06-10 20:00:00,0.5045456310679611,0.0395009708737864,0.0389145631067961,0.0,0.0,0.0,0.0496038834951456,0.0733378640776699,0.0020116504854368,0.1011883495145631
2014-06-10 21:00:00,0.4671840707964602,0.0639716814159292,0.0306300884955752,0.0,0.0,0.0,0.0802761061946902,0.0482088495575221,0.0021008849557522,0.0
2014-06-10 22:00:00,0.207073359073359,0.0193513513513513,0.0709710424710424,0.0,0.0,0.0,0.0,0.0041023166023166,0.0021563706563706,0.0
2014-06-10 23:00:00,0.2169045643153527,0.026908713692946,0.0676825726141078,0.0,0.0,0.0,0.0,0.0041659751037344,0.0021535269709543,0.0
2014-06-11 00:00:00,0.190503984063745,0.0273406374501992,0.0373884462151394,0.0,0.0,0.0,0.0,0.0042051792828685,0.0020737051792828,0.0
2014-06-11 01:00:00,0.1654347826086956,0.0234762845849802,0.0295316205533596,0.0,0.0,0.0,0.0,0.0041185770750988,0.0020770750988142,0.0
2014-06-11 02:00:00,0.208566,0.022624,0.065212,0.0,0.0,0.0,0.0,0.00413,0.002074,0.0
2014-06-11 03:00:00,0.2113193612774451,0.0239740518962075,0.0670079840319361,0.0,0.0,0.0,0.0,0.0053253493013972,0.0022974051896207,0.0
2014-06-11 04:00:00,0.212137330754352,0.0395029013539651,0.0449593810444874,0.0,0.0,0.0,0.0,0.0041605415860735,0.0021199226305609,0.0
2014-06-11 05:00:00,0.2234016064257028,0.0407128514056224,0.0364698795180722,0.0,0.0,0.0,0.0,0.0040662650602409,0.0020502008032128,0.0
2014-06-11 06:00:00,0.8947239263803681,0.0828486707566462,0.0790777096114519,0.0,0.0,0.3715276073619632,0.0,0.0040368098159509,0.0663926380368098,0.0679754601226994
2014-06-11 07:00:00,0.5540823529411765,0.0806611764705882,0.0688329411764705,0.0,0.0,0.2773058823529412,0.0,0.0040423529411764,0.0019929411764705,0.0
2014-06-11 08:00:00,0.6480122249388753,0.0051026894865525,0.0401100244498777,0.0,0.0,0.4678875305623472,0.0,0.0040440097799511,0.0019975550122249,0.0
2014-06-11 09:00:00,0.3169109311740891,0.0838259109311741,0.0338198380566801,0.0,0.0,0.0002712550607287,0.0,0.0198744939271255,0.0417995951417004,0.0
2014-06-11 10:00:00,0.3036600441501104,0.0257306843267108,0.06880353200883,0.0,0.0,0.0,0.0,0.0040618101545253,0.002,0.0372715231788079
2014-06-11 11:00:00,0.4671399176954732,0.0748477366255144,0.135179012345679,0.0,0.0,0.0,0.0,0.0040349794238683,0.0650823045267489,0.0
