time,refrigerator,main
2013-03-12 23:00:00,0.03331623931623932,0.3406512820512821
2013-03-13 00:00:00,0.019818652849740933,0.24985837651122625
2013-03-13 01:00:00,0.019357264957264957,0.34435726495726493
2013-03-13 02:00:00,0.021075085324232083,0.34758532423208194
2013-03-13 03:00:00,0.0316017094017094,0.21924615384615384
2013-03-13 04:00:00,0.02336518771331058,0.18042150170648463
2013-03-13 05:00:00,0.0184017094017094,0.19553504273504274
2013-03-13 06:00:00,0.017705982905982905,0.2378940170940171
2013-03-13 07:00:00,0.018045060658578856,0.45896187175043324
2013-03-13 08:00:00,0.02965377855887522,0.4052671353251318
2013-03-13 09:00:00,0.029718696397941682,0.30422469982847344
2013-03-13 10:00:00,0.018964102564102563,0.4059982905982906
2013-03-13 11:00:00,0.026060137457044674,0.5585515463917526
2013-03-13 12:00:00,0.04045251396648045,1.6525474860335196
2013-03-13 13:00:00,0.027890434782608695,0.44269217391304344
2013-03-13 14:00:00,0.03259685863874345,0.47483071553228623
2013-03-13 15:00:00,0.023846153846153847,0.2940239316239316
2013-03-13 16:00:00,0.05382616179001721,0.3997418244406196
2013-03-13 17:00:00,0.03273890784982935,0.3980392491467577
2013-03-13 18:00:00,0.04969464285714286,1.1172410714285714
2013-03-13 19:00:00,0.025239316239316238,0.750476923076923
2013-03-13 20:00:00,0.0291070110701107,1.4299501845018452
2013-03-13 21:00:00,0.028376068376068375,0.6634615384615384
2013-03-13 22:00:00,0.030512152777777777,1.0834131944444443
2013-03-13 23:00:00,0.026726962457337883,0.6032491467576793
2013-03-14 00:00:00,0.017425641025641023,0.4262017094017094
2013-03-14 01:00:00,0.019878839590443686,0.33685153583617744
2013-03-14 02:00:00,0.033605802047781574,0.32093515358361774
2013-03-14 03:00:00,0.01896752136752137,0.30135555555555554
2013-03-14 04:00:00,0.01780887372013652,0.2065307167235495
2013-03-14 05:00:00,0.017271794871794872,0.18704102564102565
2013-03-14 06:00:00,0.01651206896551724,0.23728620689655172
2013-03-14 07:00:00,0.019798275862068965,0.507253448275862
2013-03-14 08:00:00,0.019196581196581197,0.35477094017094013
2013-03-14 09:00:00,0.03729351535836177,0.39742662116040955
2013-03-14 10:00:00,0.018901023890784983,0.4070972696245734
2013-03-14 11:00:00,0.0349859649122807,0.6195087719298246
2013-03-14 12:00:00,0.027468309859154928,0.32983274647887323
2013-03-14 13:00:00,0.033182142857142854,0.504225
2013-03-14 14:00:00,0.019677474402730374,0.5457423208191126
2013-03-14 15:00:00,0.021846153846153845,0.3448068376068376
2013-03-14 16:00:00,0.01936068376068376,0.6004290598290598
2013-03-14 17:00:00,0.03793193717277486,0.934738219895288
2013-03-14 18:00:00,0.030356299212598425,1.3500570866141732
2013-03-14 19:00:00,0.017438282647584975,0.9198389982110913
2013-03-14 20:00:00,0.02104868913857678,1.0081985018726591
2013-03-14 21:00:00,0.026905555555555554,0.9530796296296296
2013-03-14 22:00:00,0.030138169257340242,0.7482625215889465
2013-03-14 23:00:00,0.019594871794871797,0.30572307692307693
2013-03-15 00:00:00,0.019613675213675213,0.18447008547008548
2013-03-15 01:00:00,0.019348122866894198,0.19466894197952217
2013-03-15 02:00:00,0.02087542662116041,0.1810221843003413
2013-03-15 03:00:00,0.032662629757785465,0.20769377162629757
2013-03-15 04:00:00,0.022634188034188034,0.1934940170940171
2013-03-15 05:00:00,0.02005982905982906,0.1895897435897436
2013-03-15 06:00:00,0.021264957264957265,0.24372478632478634
2013-03-15 07:00:00,0.02004280821917808,0.4549332191780822
2013-03-15 08:00:00,0.03488869863013699,0.5412808219178082
2013-03-15 09:00:00,0.058382456140350876,0.434159649122807
2013-03-15 10:00:00,0.03665358361774745,0.17327133105802048
2013-03-15 11:00:00,0.024054794520547942,0.17662671232876712
2013-03-15 12:00:00,0.0645,0.5258375912408759
2013-03-15 13:00:00,0.10421465968586388,0.46733158813263526
2013-03-15 14:00:00,0.10915555555555555,0.556348717948718
2013-03-15 15:00:00,0.1097162393162393,0.5882153846153847
2013-03-15 16:00:00,0.1088468309859155,0.453125
2013-03-15 17:00:00,0.10573674588665448,1.0769670932358317
2013-03-15 18:00:00,0.09920370370370371,1.2860314814814815
2013-03-15 19:00:00,0.0920369003690037,1.1235276752767527
2013-03-15 20:00:00,0.08838632478632479,0.9451367521367522
2013-03-15 21:00:00,0.06721453287197232,0.8634290657439446
2013-03-15 22:00:00,0.0307982905982906,0.41664957264957264
2013-03-15 23:00:00,0.05020683760683761,0.27849401709401705
2013-03-16 00:00:00,0.034827350427350426,0.18558461538461538
2013-03-16 01:00:00,0.027947098976109214,0.16127474402730377
2013-03-16 02:00:00,0.026813675213675215,0.17865641025641024
2013-03-16 03:00:00,0.02703076923076923,0.17277948717948718
2013-03-16 04:00:00,0.036271794871794875,0.17362051282051283
2013-03-16 05:00:00,0.03485665529010239,0.22251023890784985
2013-03-16 06:00:00,0.02013846153846154,0.2513008547008547
2013-03-16 07:00:00,0.028917383820998278,0.4534681583476764
2013-03-16 08:00:00,0.04084083044982699,0.568719723183391
2013-03-16 09:00:00,0.03902536231884058,0.5610253623188406
2013-03-16 10:00:00,0.02167948717948718,0.8936858974358974
2013-03-16 11:00:00,0.03639845261121857,0.8041644100580271
2013-03-16 12:00:00,0.048035294117647065,1.689543137254902
2013-03-16 13:00:00,0.025514814814814817,1.1307833333333333
2013-03-16 14:00:00,0.03209213051823417,1.1322514395393473
2013-03-16 15:00:00,0.02735445205479452,0.2972328767123288
2013-03-16 16:00:00,0.02754496402877698,0.29045323741007195
2013-03-16 17:00:00,0.054340206185567015,2.6371298969072163
2013-03-16 18:00:00,0.050063461538461536,1.0565384615384614
2013-03-16 19:00:00,0.04302564102564103,0.8546068376068376
2013-03-16 20:00:00,0.04004655493482309,0.9017132216014897
2013-03-16 21:00:00,0.04320683760683761,0.9006136752136753
2013-03-16 22:00:00,0.03843868739205526,0.7956943005181347
2013-03-16 23:00:00,0.0346580310880829,0.33789119170984455
2013-03-17 00:00:00,0.04076752136752137,0.18651965811965812
2013-03-17 01:00:00,0.0402,0.17958974358974358
2013-03-17 02:00:00,0.03697098976109215,0.1774470989761092
2013-03-17 03:00:00,0.03955213675213675,0.1867213675213675
2013-03-17 04:00:00,0.032039316239316246,0.16906666666666667
2013-03-17 05:00:00,0.01923076923076923,0.19878119658119658
2013-03-17 06:00:00,0.028372013651877134,0.2592952218430034
2013-03-17 07:00:00,0.02611965811965812,0.2429760683760684
2013-03-17 08:00:00,0.05181643356643357,0.5351503496503497
2013-03-17 09:00:00,0.02298381294964029,0.43032553956834535
2013-03-17 10:00:00,0.025825938566552898,0.33742320819112626
2013-03-17 11:00:00,0.029673504273504275,0.18257094017094017
2013-03-17 12:00:00,0.02970769230769231,0.17132478632478632
2013-03-17 13:00:00,0.0304017094017094,0.17914700854700855
2013-03-17 14:00:00,0.030965870307167236,0.18232081911262799
2013-03-17 15:00:00,0.029384615384615384,0.7283076923076922
2013-03-17 16:00:00,0.023184347826086957,0.9588278260869565
2013-03-17 17:00:00,0.025899305555555557,1.0736354166666668
2013-03-17 18:00:00,0.020856164383561644,0.9195496575342466
2013-03-17 19:00:00,0.0255817223198594,0.990481546572935
2013-03-17 20:00:00,0.018822064056939505,0.7478594306049822
2013-03-17 21:00:00,0.023176470588235295,0.7972424242424242
2013-03-17 22:00:00,0.03140104166666667,0.7483854166666666
2013-03-17 23:00:00,0.027097435897435896,0.3166017094017094
2013-03-18 00:00:00,0.026733788395904436,0.25659726962457335
2013-03-18 01:00:00,0.023682051282051284,0.29576410256410257
2013-03-18 02:00:00,0.023506825938566553,0.35917576791808875
2013-03-18 03:00:00,0.02341196581196581,0.17843418803418803
2013-03-18 04:00:00,0.02166153846153846,0.16247521367521367
2013-03-18 05:00:00,0.02024102564102564,0.1938905982905983
2013-03-18 06:00:00,0.018723076923076926,0.24464444444444444
2013-03-18 07:00:00,0.01950940170940171,0.48004615384615384
2013-03-18 08:00:00,0.024093264248704664,0.5142279792746114
2013-03-18 09:00:00,0.02843949044585987,2.029108280254777
2013-03-18 10:00:00,0.026347602739726028,0.5590941780821918
2013-03-18 11:00:00,0.029318739054290718,0.6605183887915936
2013-03-18 12:00:00,0.028238805970149255,2.007492537313433
2013-03-18 13:00:00,0.03285319516407599,0.6871364421416234
2013-03-18 14:00:00,0.026581597222222222,0.42134027777777777
2013-03-18 15:00:00,0.0242,0.3634512820512821
2013-03-18 16:00:00,0.01984470989761092,0.30215017064846417
2013-03-18 17:00:00,0.026285470085470084,0.3116666666666667
2013-03-18 18:00:00,0.03120071047957371,0.6997104795737122
2013-03-18 19:00:00,0.02774871794871795,0.8200803418803418
2013-03-18 20:00:00,0.026683760683760684,0.6910752136752137
2013-03-18 21:00:00,0.02463840830449827,0.8185588235294117
2013-03-18 22:00:00,0.025376712328767124,0.9170393835616438
2013-03-18 23:00:00,0.025244444444444444,0.22422905982905983
2013-03-19 00:00:00,0.0237720207253886,0.35669948186528494
2013-03-19 01:00:00,0.023912820512820513,0.20013333333333333
2013-03-19 02:00:00,0.024011945392491466,0.17303754266211605
2013-03-19 03:00:00,0.02323931623931624,0.18162735042735043
2013-03-19 04:00:00,0.022630849220103985,0.16446620450606586
2013-03-19 05:00:00,0.022358361774744026,0.1982627986348123
2013-03-19 06:00:00,0.019236842105263156,0.3739122807017544
2013-03-19 07:00:00,0.021453287197231833,0.45403633217993083
2013-03-19 08:00:00,0.024583904109589043,0.45664383561643834
2013-03-19 09:00:00,0.026483760683760682,0.2920974358974359
2013-03-19 10:00:00,0.042001808318264014,0.573616636528029
2013-03-19 11:00:00,0.026037606837606836,0.37298461538461536
2013-03-19 12:00:00,0.025361774744027305,0.5614283276450512
2013-03-19 13:00:00,0.025025553662691654,0.4182453151618399
2013-03-19 14:00:00,0.025023931623931624,0.1720837606837607
2013-03-19 15:00:00,0.023988034188034187,0.16341196581196582
2013-03-19 16:00:00,0.02383788395904437,0.19983276450511947
2013-03-19 17:00:00,0.027037606837606837,0.2548871794871795
2013-03-19 18:00:00,0.043643979057591625,0.65095462478185
2013-03-19 19:00:00,0.0235221843003413,0.7280597269624574
2013-03-19 20:00:00,0.025664957264957267,0.7280564102564102
2013-03-19 21:00:00,0.02241196581196581,0.7722410256410257
2013-03-19 22:00:00,0.07867918088737201,0.8509163822525597
2013-03-19 23:00:00,0.09915213675213676,0.5322854700854701
2013-03-20 00:00:00,0.09975384615384615,0.23668376068376068
2013-03-20 01:00:00,0.10043585237258348,0.37404042179261865
2013-03-20 02:00:00,0.10046495726495726,0.3021025641025641
2013-03-20 03:00:00,0.10024573378839591,0.2300887372013652
2013-03-20 04:00:00,0.09998974358974358,0.2478940170940171
2013-03-20 05:00:00,0.0994068376068376,0.2656991452991453
2013-03-20 06:00:00,0.09926791808873721,0.41315870307167235
2013-03-20 07:00:00,0.09955025553662691,0.7253713798977853
2013-03-20 08:00:00,0.1008,0.5098752136752137
2013-03-20 09:00:00,0.1024957264957265,0.8266752136752136
2013-03-20 10:00:00,0.10275213675213675,0.634782905982906
2013-03-20 11:00:00,0.10331842576028623,1.02083542039356
2013-03-20 12:00:00,0.10365376782077394,2.1127006109979636
2013-03-20 13:00:00,0.10357757009345794,1.882203738317757
2013-03-20 14:00:00,0.09539855072463768,0.760072463768116
2013-03-20 15:00:00,0.08955897435897435,0.4253042735042735
2013-03-20 16:00:00,0.05321672354948805,0.4874658703071672
2013-03-20 17:00:00,0.0364974358974359,0.4911333333333333
2013-03-20 18:00:00,0.03440381282495667,0.7442876949740035
2013-03-20 19:00:00,0.03764388489208633,1.4419208633093525
2013-03-20 20:00:00,0.028799628942486083,1.4341224489795918
2013-03-20 21:00:00,0.030991349480968856,0.6766833910034602
2013-03-20 22:00:00,0.028801709401709404,0.6665760683760684
2013-03-20 23:00:00,0.028281569965870307,0.46347098976109213
2013-03-21 00:00:00,0.029157264957264957,0.33003418803418805
2013-03-21 01:00:00,0.026264957264957263,0.309051282051282
2013-03-21 02:00:00,0.025856410256410257,0.313182905982906
2013-03-21 03:00:00,0.025873504273504273,0.24585299145299147
2013-03-21 04:00:00,0.024717948717948718,0.16516752136752139
2013-03-21 05:00:00,0.024110921501706486,0.20218941979522184
2013-03-21 06:00:00,0.024300518134715027,0.25102072538860104
2013-03-21 07:00:00,0.029562393162393164,0.41883418803418804
2013-03-21 08:00:00,0.023765478424015007,0.5753996247654783
2013-03-21 09:00:00,0.029465065502183408,0.9726113537117903
2013-03-21 10:00:00,0.025963752665245202,1.0674008528784649
2013-03-21 11:00:00,0.027021653543307086,0.6884842519685039
2013-03-21 12:00:00,0.02603719008264463,0.6025144628099174
2013-03-21 13:00:00,0.028317269076305218,1.6575220883534136
2013-03-21 14:00:00,0.08431046931407943,1.1790649819494585
2013-03-21 15:00:00,0.04225938566552901,0.4302849829351536
2013-03-21 16:00:00,0.0,0.27431623931623933
2013-03-21 17:00:00,0.015492119089316988,0.47209807355516636
2013-03-21 18:00:00,0.014506825938566554,0.8374914675767918
2013-03-21 19:00:00,0.023873517786561264,1.7721225296442689
2013-03-21 20:00:00,0.025284982935153584,0.8847201365187713
2013-03-21 21:00:00,0.025396581196581194,0.8530957264957265
2013-03-21 22:00:00,0.02542150170648464,0.6986689419795222
2013-03-21 23:00:00,0.016487179487179485,0.23614700854700854
2013-03-22 00:00:00,0.012642735042735042,0.15949230769230768
2013-03-22 01:00:00,0.02107849829351536,0.285259385665529
2013-03-22 02:00:00,0.02470769230769231,0.250817094017094
2013-03-22 03:00:00,0.025928327645051194,0.1683122866894198
2013-03-22 04:00:00,0.025,0.17763589743589744
2013-03-22 05:00:00,0.026675767918088737,0.2122542662116041
2013-03-22 06:00:00,0.02442150170648464,0.24154948805460752
2013-03-22 07:00:00,0.0115893470790378,0.49897938144329895
2013-03-22 08:00:00,0.0766286701208981,0.5874939550949914
2013-03-22 09:00:00,0.05356347826086957,0.4460173913043478
2013-03-22 10:00:00,0.0548617747440273,0.2725904436860068
2013-03-22 11:00:00,0.039473504273504274,0.19074700854700855
2013-03-22 12:00:00,0.05899822064056939,0.37709608540925266
2013-03-22 13:00:00,0.055491467576791804,0.19556996587030714
2013-03-22 14:00:00,0.030005128205128205,0.1820034188034188
2013-03-22 15:00:00,0.049773037542662116,0.4152952218430034
2013-03-22 16:00:00,0.03687593984962406,1.2760357142857142
2013-03-22 17:00:00,0.01967337807606264,1.604109619686801
2013-03-22 18:00:00,0.028854895104895105,0.643632867132867
2013-03-22 19:00:00,0.026605536332179932,0.5517629757785467
2013-03-22 20:00:00,0.027396581196581195,0.5434632478632478
2013-03-22 21:00:00,0.028329351535836177,0.5487491467576793
2013-03-22 22:00:00,0.029386481802426343,0.7159705372616985
2013-03-22 23:00:00,0.015692307692307693,0.28023931623931625
2013-03-23 00:00:00,0.018193379790940767,0.3198257839721254
2013-03-23 01:00:00,0.02401023890784983,0.28846245733788395
2013-03-23 02:00:00,0.02607179487179487,0.2950136752136752
2013-03-23 03:00:00,0.025434188034188034,0.17103418803418804
2013-03-23 04:00:00,0.025150170648464164,0.1704863481228669
2013-03-23 05:00:00,0.025446153846153844,0.2086854700854701
2013-03-23 06:00:00,0.010443686006825938,0.2162713310580205
2013-03-23 07:00:00,0.014639931740614336,0.29202559726962457
2013-03-23 08:00:00,0.023351916376306618,0.5280435540069687
2013-03-23 09:00:00,0.0,0.4267597402597403
2013-03-23 10:00:00,,
2013-03-23 11:00:00,0.0,0.27475
2013-03-23 12:00:00,,
2013-03-23 13:00:00,,
2013-03-23 14:00:00,0.08213812154696133,1.384657458563536
2013-03-23 15:00:00,0.07641367521367522,0.6285965811965811
2013-03-23 16:00:00,0.04806142034548944,1.008658349328215
2013-03-23 17:00:00,0.04971478873239437,0.9479788732394366
2013-03-23 18:00:00,0.04284424778761062,1.129095575221239
2013-03-23 19:00:00,0.0427042735042735,0.8574136752136752
2013-03-23 20:00:00,0.03990138408304498,0.9804602076124568
2013-03-23 21:00:00,0.0399263698630137,1.0216335616438357
2013-03-23 22:00:00,0.032055172413793104,0.6358189655172414
2013-03-23 23:00:00,0.03424657534246575,0.4172585616438356
2013-03-24 00:00:00,0.035866666666666665,0.25994871794871793
2013-03-24 01:00:00,0.027993162393162394,0.18724615384615384
2013-03-24 02:00:00,0.03253242320819113,0.1898788395904437
2013-03-24 03:00:00,0.023791452991452994,0.17318632478632479
2013-03-24 04:00:00,0.026198290598290597,0.1866991452991453
2013-03-24 05:00:00,0.02321626297577855,0.2992871972318339
2013-03-24 06:00:00,0.023167235494880548,0.4429419795221843
2013-03-24 07:00:00,0.020378839590443686,0.25142662116040954
2013-03-24 08:00:00,0.022911458333333332,0.2676440972222222
2013-03-24 09:00:00,0.02519277108433735,0.268855421686747
2013-03-24 10:00:00,0.01792820512820513,0.2547897435897436
2013-03-24 11:00:00,0.026813993174061433,0.18916382252559727
2013-03-24 12:00:00,0.01620307167235495,0.20187372013651878
2013-03-24 13:00:00,0.02381692573402418,0.19101381692573402
2013-03-24 14:00:00,0.031110535405872195,0.3433091537132988
2013-03-24 15:00:00,0.01717918088737201,0.18727474402730376
2013-03-24 16:00:00,0.027054607508532422,0.17819112627986347
2013-03-24 17:00:00,0.01927427597955707,0.24840715502555366
2013-03-24 18:00:00,0.025151340996168583,1.3367241379310344
2013-03-24 19:00:00,0.02073131313131313,2.519054545454545
2013-03-24 20:00:00,0.02430550621669627,1.7224440497335702
2013-03-24 21:00:00,0.022645045045045043,1.083354954954955
2013-03-24 22:00:00,0.02299829642248722,0.9924190800681431
2013-03-24 23:00:00,0.024630208333333334,0.43778993055555554
2013-03-25 00:00:00,0.01773037542662116,0.3151279863481229
2013-03-25 01:00:00,0.027494880546075084,0.34196587030716724
2013-03-25 02:00:00,0.017582905982905985,0.3022222222222222
2013-03-25 03:00:00,0.029984641638225257,0.3595392491467577
2013-03-25 04:00:00,0.016226962457337884,0.23872013651877133
2013-03-25 05:00:00,0.029010238907849827,0.19387883959044366
2013-03-25 06:00:00,0.015758203799654577,0.2581882556131261
2013-03-25 07:00:00,0.025505119453924915,0.3149641638225256
2013-03-25 08:00:00,0.02819360568383659,0.420841918294849
2013-03-25 09:00:00,0.020706542056074768,0.8541364485981309
2013-03-25 10:00:00,0.029621160409556313,0.36140784982935154
2013-03-25 11:00:00,0.0201027397260274,0.3690787671232877
2013-03-25 12:00:00,0.034649462365591396,0.7235225806451613
2013-03-25 13:00:00,0.02019073083778966,0.4311087344028521
2013-03-25 14:00:00,0.028218057921635436,0.5483424190800681
2013-03-25 15:00:00,0.018340715502555366,0.37142419080068145
2013-03-25 16:00:00,0.025521428571428573,1.0010607142857144
2013-03-25 17:00:00,0.02283246977547496,0.5362124352331606
2013-03-25 18:00:00,0.03444061302681992,0.6819214559386974
2013-03-25 19:00:00,0.03552972972972973,0.4846018018018018
2013-03-25 20:00:00,0.028625,0.5276301369863015
2013-03-25 21:00:00,0.02923170731707317,0.7776254355400697
2013-03-25 22:00:00,0.03060891938250429,0.7596809605488851
2013-03-25 23:00:00,0.029112820512820513,0.4467880341880342
2013-03-26 00:00:00,0.023102389078498296,0.3007508532423208
2013-03-26 01:00:00,0.023284982935153582,0.18154607508532422
2013-03-26 02:00:00,0.022417094017094016,0.17043076923076925
2013-03-26 03:00:00,0.024287904599659287,0.16464395229982964
2013-03-26 04:00:00,0.020540955631399318,0.1655529010238908
2013-03-26 05:00:00,0.024735042735042737,0.20094188034188035
2013-03-26 06:00:00,0.018777391304347826,0.5802086956521739
2013-03-26 07:00:00,0.01755363321799308,0.738977508650519
2013-03-26 08:00:00,0.028802744425385936,0.39395368782161233
2013-03-26 09:00:00,0.022758683729433273,1.07918281535649
2013-03-26 10:00:00,0.028623711340206186,0.6500343642611685
2013-03-26 11:00:00,0.023915750915750916,1.1323351648351647
2013-03-26 12:00:00,0.027025862068965515,0.7827706896551724
2013-03-26 13:00:00,0.02610940170940171,0.30814529914529915
2013-03-26 14:00:00,0.022092943201376936,0.262697074010327
2013-03-26 15:00:00,0.03670928196147111,0.40064973730297726
2013-03-26 16:00:00,0.04023404255319148,0.5020212765957447
2013-03-26 17:00:00,0.02391896551724138,0.43569482758620687
2013-03-26 18:00:00,0.03794290657439446,0.7786712802768165
2013-03-26 19:00:00,0.027608695652173915,0.9447569169960474
2013-03-26 20:00:00,0.019728070175438595,0.9247982456140351
2013-03-26 21:00:00,0.021561433447098977,0.5838822525597269
2013-03-26 22:00:00,0.0316252129471891,0.7082896081771721
2013-03-26 23:00:00,0.017908006814310054,0.3925911413969336
2013-03-27 00:00:00,0.020409556313993174,0.31619795221843006
2013-03-27 01:00:00,0.02801022146507666,0.3134855195911414
2013-03-27 02:00:00,0.022207836456558775,0.2894020442930153
2013-03-27 03:00:00,0.018405451448040885,0.19492844974446336
2013-03-27 04:00:00,0.027276450511945393,0.1840665529010239
2013-03-27 05:00:00,0.018922279792746112,0.19712953367875646
2013-03-27 06:00:00,0.01868313458262351,0.2403373083475298
2013-03-27 07:00:00,0.03455923344947735,0.4383031358885017
2013-03-27 08:00:00,0.02792333901192504,0.26650255536626916
2013-03-27 09:00:00,0.026581911262798633,0.2500682593856655
2013-03-27 10:00:00,0.02248122866894198,0.34659044368600683
2013-03-27 11:00:00,0.03248586572438163,0.17693639575971734
2013-03-27 12:00:00,0.027763636363636362,0.3574472727272727
2013-03-27 13:00:00,0.03403448275862069,0.5092275862068966
2013-03-27 14:00:00,0.03555952380952381,0.4007636054421769
2013-03-27 15:00:00,0.03412116040955632,0.2712184300341297
2013-03-27 16:00:00,0.034275563258232236,0.42037088388214905
2013-03-27 17:00:00,0.027899999999999998,0.8091385964912281
2013-03-27 18:00:00,0.03716135458167331,1.84496812749004
2013-03-27 19:00:00,0.03252941176470588,0.49892214532871976
2013-03-27 20:00:00,0.02145392491467577,0.4128071672354949
2013-03-27 21:00:00,0.030139896373056994,0.42887737478411053
2013-03-27 22:00:00,0.019621761658031086,0.6512158894645942
2013-03-27 23:00:00,0.025780238500851788,0.4889795570698467
2013-03-28 00:00:00,0.018059726962457338,0.3140529010238908
2013-03-28 01:00:00,0.03173083475298126,0.31569165247018743
2013-03-28 02:00:00,0.01821070811744387,0.3039550949913644
2013-03-28 03:00:00,0.01875938566552901,0.2846655290102389
2013-03-28 04:00:00,0.02654778156996587,0.1902269624573379
2013-03-28 05:00:00,0.015361158432708688,0.2061703577512777
2013-03-28 06:00:00,0.020180579216354345,0.2598841567291312
2013-03-28 07:00:00,0.026588640275387262,0.36434595524956975
2013-03-28 08:00:00,0.032046904315196995,0.7349099437148218
2013-03-28 09:00:00,0.022899814471243042,0.4575769944341373
2013-03-28 10:00:00,0.028293497363796136,0.46424780316344466
2013-03-28 11:00:00,0.02638209982788296,0.2950774526678141
2013-03-28 12:00:00,0.0404113475177305,0.5195230496453901
2013-03-28 13:00:00,0.030023297491039425,0.41414874551971326
