time,main,fridge-freezer,appliance2,appliance3,computer_site,microwave,kettle
2014-06-07 16:00:00,0.2927697594501718,0.0472938144329896,0.1457628865979381,0.001,0.0,0.0,0.0
2014-06-07 17:00:00,0.3445514834205933,0.0442286212914485,0.1904153577661431,0.001,0.0,0.0,0.0
2014-06-07 18:00:00,1.1087117903930133,0.0263449781659388,0.1595917030567685,0.001004366812227,0.0,0.0,0.0
2014-06-07 19:00:00,0.6262193436960276,0.0285008635578583,0.1113333333333333,0.001006908462867,0.0,0.0,0.0
2014-06-07 20:00:00,0.825417543859649,0.0464473684210526,0.1760666666666666,0.001,0.0,0.0,0.0
2014-06-07 21:00:00,0.3147546848381601,0.0189965928449744,0.179289608177172,0.001,0.0,0.0,0.0
2014-06-07 22:00:00,0.2193667232597623,0.0244804753820033,0.0814261460101867,0.001,0.0,0.0,0.0
2014-06-07 23:00:00,0.1479742268041237,0.0433848797250859,0.0056254295532646,0.001,0.0059381443298969,0.0,0.0
2014-06-08 00:00:00,0.1428200339558573,0.0156977928692699,0.0047724957555178,0.001,0.0,0.0,0.0
2014-06-08 01:00:00,0.1448293918918919,0.0301418918918918,0.0050996621621621,0.001,0.0,0.0,0.0
2014-06-08 02:00:00,0.1502988115449915,0.0455823429541595,0.009220713073005,0.001,0.0,0.0,0.0
2014-06-08 03:00:00,0.1395743944636678,0.0,0.0047750865051903,0.001,0.0,0.0,0.0
2014-06-08 04:00:00,0.1478054145516074,0.0447174280879864,0.0047884940778341,0.001,0.0,0.0,0.0
2014-06-08 05:00:00,0.1524078498293515,0.0309505119453924,0.0047525597269624,0.001,0.0,0.0,0.0
2014-06-08 06:00:00,0.3207845117845118,0.0254343434343434,0.0800084175084175,0.001,0.1280993265993266,0.0,0.0
2014-06-08 07:00:00,0.5412945205479452,0.0326506849315068,0.0123116438356164,0.0027585616438356,0.1277191780821917,0.1197260273972602,0.0
2014-06-08 08:00:00,0.472139455782313,0.0422397959183673,0.0047176870748299,0.001,0.0,0.0,0.0
2014-06-08 09:00:00,0.601219723183391,0.0433771626297577,0.0144429065743944,0.001,0.1155743944636678,0.0,0.0
2014-06-08 10:00:00,0.3305726495726496,0.0,0.0049931623931623,0.001,0.0,0.0,0.0
2014-06-08 11:00:00,0.664560271646859,0.0444889643463497,0.0047657045840407,0.001,0.0,0.0,0.0053667232597623
2014-06-08 12:00:00,0.2967334525939177,0.0456332737030411,0.0648640429338103,0.001,0.0,0.0,0.0350894454382826
2014-06-08 13:00:00,0.2380703259005145,0.0263053173241852,0.0397358490566037,0.001,0.0,0.0,0.0005008576329331
2014-06-08 14:00:00,0.1417875647668393,0.0180051813471502,0.0047823834196891,0.0010017271157167,0.0,0.0,0.0
2014-06-08 15:00:00,0.1473088737201365,0.0444010238907849,0.0047525597269624,0.001,0.0,0.0,0.0
2014-06-08 16:00:00,0.1439965753424657,0.0244760273972602,0.0047106164383561,0.001,0.0,0.0,0.0
2014-06-08 17:00:00,0.1423182608695652,0.0205286956521739,0.0047599999999999,0.001,0.0,0.0,0.0
2014-06-08 18:00:00,0.2822127659574468,0.0420531914893617,0.1563209219858156,0.001,0.0,0.0,0.0
2014-06-08 19:00:00,0.3123874788494077,0.0116988155668358,0.1906717428087986,0.001,0.0,0.0,0.0
2014-06-08 20:00:00,0.2690436241610738,0.0316275167785234,0.1265671140939597,0.001,0.0,0.0,0.0
2014-06-08 21:00:00,0.308798611111111,0.0519618055555555,0.1498489583333333,0.001,0.0,0.0,0.0
2014-06-08 22:00:00,0.1524117647058823,0.0,0.0049490196078431,0.001,0.0,0.0,0.0
2014-06-08 23:00:00,0.1511044176706827,0.0462389558232931,0.0047550200803212,0.001,0.0,0.0,0.0
2014-06-09 00:00:00,0.1475915492957746,0.0291348088531187,0.0047867203219315,0.001,0.0,0.0,0.0
2014-06-09 01:00:00,0.1448861480075901,0.0153263757115749,0.0051480075901328,0.001,0.0,0.0,0.0
2014-06-09 02:00:00,0.152749498997996,0.0484609218436873,0.0093687374749498,0.001,0.0,0.0,0.0
2014-06-09 03:00:00,0.1391254826254826,0.0049073359073359,0.0048127413127413,0.001003861003861,0.0,0.0,0.0
2014-06-09 04:00:00,0.14656,0.04269,0.004828,0.001,0.0,0.0,0.0
2014-06-09 05:00:00,0.6743935969868173,0.0365856873822975,0.0047796610169491,0.001,0.1351468926553672,0.0,0.0
2014-06-09 06:00:00,2.0855444444444444,0.0111666666666666,0.0047462962962962,0.001,0.0,0.0484333333333333,0.0
2014-06-09 07:00:00,0.5394282560706402,0.0593532008830022,0.071812362030905,0.001,0.0,0.0,0.0
2014-06-09 08:00:00,0.2974078014184397,0.0365780141843971,0.0049964539007092,0.001,0.0,0.0,0.0
2014-06-09 09:00:00,0.1416774193548387,0.0412495755517826,0.0047979626485568,0.0010016977928692,0.0,0.0,0.0
2014-06-09 10:00:00,0.1491239242685025,0.1102478485370051,0.0047693631669535,0.001,0.0,0.0,0.0
2014-06-09 11:00:00,0.1522555066079295,0.0166828193832599,0.0048017621145374,0.001,0.0,0.0,0.0
2014-06-09 12:00:00,0.1566552315608919,0.0222332761578044,0.004754716981132,0.001,0.0,0.0,0.0
2014-06-09 13:00:00,0.1487821428571428,0.0460874999999999,0.0047928571428571,0.001,0.0,0.0,0.0
2014-06-09 14:00:00,0.1449159369527145,0.0113747810858143,0.0047583187390542,0.001,0.0,0.0,0.0
2014-06-09 15:00:00,0.2589626334519573,0.0367562277580071,0.0104430604982206,0.001,0.0997366548042704,0.0,0.0
2014-06-09 16:00:00,0.4137561904761904,0.0503790476190476,0.0189809523809523,0.001,0.0,0.0,0.0
2014-06-09 17:00:00,0.4957446393762183,0.0285672514619883,0.0712105263157894,0.0446608187134502,0.0,0.0,0.0
2014-06-09 18:00:00,0.6710356536502546,0.0216179966044142,0.1775042444821731,0.001,0.0,0.0,0.0
2014-06-09 19:00:00,0.8701465968586387,0.0503036649214659,0.1429877835951134,0.001,0.1155270506108202,0.0,0.0
2014-06-09 20:00:00,0.3721481481481482,0.0281399176954732,0.0654115226337448,0.001,0.0,0.0,0.0
2014-06-09 21:00:00,0.2665334608030592,0.0149082217973231,0.1193652007648183,0.001,0.0,0.0,0.0
2014-06-09 22:00:00,0.1533352826510721,0.0447504873294347,0.0048226120857699,0.001,0.0,0.0,0.0
2014-06-09 23:00:00,0.1574476843910806,0.0240068610634648,0.0168250428816466,0.001,0.0,0.0,0.0
2014-06-10 00:00:00,0.149685,0.0222983333333333,0.0092583333333333,0.001,0.0,0.0,0.0
2014-06-10 01:00:00,0.149078231292517,0.0457380952380952,0.0051700680272108,0.001,0.0,0.0,0.0
2014-06-10 02:00:00,0.1441127946127946,0.0044292929292929,0.0092828282828282,0.001,0.0,0.0,0.0
2014-06-10 03:00:00,0.1470117056856187,0.0409013377926421,0.004705685618729,0.001,0.0,0.0,0.0
2014-06-10 04:00:00,0.1485465313028764,0.0424416243654822,0.0047715736040609,0.001,0.0,0.0,0.0
2014-06-10 05:00:00,0.2820731292517006,0.0024081632653061,0.0059710884353741,0.001,0.1325663265306122,0.0,0.0
2014-06-10 06:00:00,0.8744044750430293,0.0448433734939759,0.0288915662650602,0.001,0.074144578313253,0.0,0.0
2014-06-10 07:00:00,0.3277722602739726,0.0403698630136986,0.0047174657534246,0.001,0.0475479452054794,0.0,0.046597602739726
2014-06-10 08:00:00,0.324874363327674,0.0085993208828522,0.0991782682512733,0.001,0.0525959252971137,0.0,0.0368200339558573
2014-06-10 09:00:00,0.297078853046595,0.0384336917562724,0.1037706093189964,0.0010017921146953,0.0464444444444444,0.0,0.0004462365591397
2014-06-10 10:00:00,0.21007,0.042765,0.0049383333333333,0.001,0.0530066666666666,0.0,0.0
2014-06-10 11:00:00,0.2746260575296108,0.0230355329949238,0.0047749576988155,0.0398714043993231,0.0814890016920473,0.0,0.0
2014-06-10 12:00:00,0.1432065404475043,0.0261497418244406,0.0047607573149741,0.001,0.0,0.0,0.0
2014-06-10 13:00:00,0.1472371681415929,0.0439610619469026,0.0047256637168141,0.001,0.0,0.0,0.0
2014-06-10 14:00:00,0.3645917667238422,0.0424065180102915,0.0561372212692967,0.001,0.127156089193825,0.0,0.0
2014-06-10 15:00:00,0.2615966101694915,0.0066610169491525,0.004893220338983,0.001,0.0,0.0,0.0
2014-06-10 16:00:00,0.2248552915766738,0.0569287257019438,0.0942699784017278,0.001,0.0,0.0,0.0
2014-06-10 17:00:00,0.4699701492537313,0.0247889125799573,0.1046993603411513,0.001,0.0,0.0,0.0
2014-06-10 18:00:00,0.8510136452241716,0.0199844054580896,0.0859454191033138,0.001,0.0,0.0,0.0
2014-06-10 19:00:00,0.2012684426229508,0.0310184426229508,0.0286926229508196,0.0010020491803278,0.0,0.0,0.0
2014-06-10 20:00:00,0.4454480968858131,0.0560363321799307,0.1818875432525951,0.001,0.1127993079584775,0.0,0.0
2014-06-10 21:00:00,0.2502831858407079,0.0088318584070796,0.0792230088495575,0.001,0.0,0.0,0.0350212389380531
2014-06-10 22:00:00,0.1498133333333333,0.0394033333333333,0.00501,0.001,0.0,0.0,0.0004233333333333
2014-06-10 23:00:00,0.1519649415692821,0.0440367278797996,0.0047629382303839,0.001,0.0,0.0,0.0
2014-06-11 00:00:00,0.1411354515050167,0.0,0.0047658862876254,0.001,0.0,0.0,0.0
2014-06-11 01:00:00,0.1473233333333333,0.0437566666666666,0.0051633333333333,0.001,0.0,0.0,0.0
2014-06-11 02:00:00,0.1500333333333333,0.0347783333333333,0.00933,0.001,0.0,0.0,0.0
2014-06-11 03:00:00,0.13979,0.0095266666666666,0.0047316666666666,0.001,0.0,0.0,0.0
2014-06-11 04:00:00,0.14776,0.0438683333333333,0.004755,0.001,0.0,0.0,0.0
2014-06-11 05:00:00,0.2927362270450751,0.0078447412353923,0.0047562604340567,0.001,0.1556410684474123,0.0,0.0
2014-06-11 06:00:00,0.663044142614601,0.0371595925297113,0.0047334465195246,0.001,0.0,0.0,0.0
2014-06-11 07:00:00,0.3142270450751252,0.044669449081803,0.0047929883138564,0.001,0.0,0.0,0.0
2014-06-11 08:00:00,0.1386116666666667,0.0,0.0047683333333333,0.001,0.0,0.0,0.0
2014-06-11 09:00:00,0.1476886632825719,0.0441201353637901,0.0047445008460236,0.001,0.0,0.0,0.0
2014-06-11 10:00:00,0.1449366666666666,0.0297133333333333,0.00479,0.001,0.0,0.0,0.0
2014-06-11 11:00:00,0.1410912162162162,0.0145709459459459,0.004741554054054,0.001,0.0,0.0,0.0
2014-06-11 12:00:00,0.32141,0.04389,0.1440283333333333,0.0506466666666666,0.0,0.0,0.0
2014-06-11 13:00:00,0.1815580589254766,0.0289636048526863,0.0470294627383015,0.0010207972270363,0.0,0.0,0.0
2014-06-11 14:00:00,0.1479447236180904,0.0176917922948073,0.0049698492462311,0.001,0.0,0.0,0.0
2014-06-11 15:00:00,0.3435366666666667,0.0506266666666666,0.0874416666666666,0.0010016666666666,0.113615,0.0,0.0
2014-06-11 16:00:00,0.3268962962962963,0.0229388888888888,0.0970055555555555,0.001,0.0983777777777777,0.0,0.0
2014-06-11 17:00:00,0.6283515625,0.0119609375,0.08968359375,0.001,0.0,0.0,0.0
2014-06-11 18:00:00,0.8837145299145298,0.0435880341880341,0.0049709401709401,0.0761675213675213,0.0,0.0701350427350427,0.0117094017094017
2014-06-11 19:00:00,0.7698987108655617,0.050232044198895,0.0047071823204419,0.001,0.1144088397790055,0.0,0.0005395948434622
2014-06-11 20:00:00,0.3335462328767123,0.0145273972602739,0.0046969178082191,0.001,0.0819914383561643,0.0,0.0
2014-06-11 21:00:00,0.3063093922651934,0.030878453038674,0.1250405156537753,0.001,0.0,0.0,0.0
2014-06-11 22:00:00,0.1569478260869565,0.0430330434782608,0.00836,0.001,0.0,0.0,0.0
2014-06-11 23:00:00,0.1555851602023608,0.0153760539629005,0.0209005059021922,0.001,0.0,0.0,0.0
2014-06-12 00:00:00,0.1439144295302013,0.0280939597315436,0.0047734899328859,0.001,0.0,0.0,0.0
2014-06-12 01:00:00,0.1471739130434782,0.0432207357859531,0.0051872909698996,0.001,0.0,0.0,0.0
2014-06-12 02:00:00,0.1423137583892617,0.0017097315436241,0.0092130872483221,0.001,0.0,0.0,0.0
2014-06-12 03:00:00,0.1460838926174496,0.0410251677852349,0.0048154362416107,0.001,0.0,0.0,0.0
2014-06-12 04:00:00,0.1473575042158516,0.0411922428330522,0.0047436762225969,0.001,0.0,0.0,0.0
2014-06-12 05:00:00,0.1545751879699248,0.0058890977443609,0.0046710526315789,0.001,0.0,0.0,0.0
2014-06-12 06:00:00,0.5069915397631134,0.0451167512690355,0.0047106598984771,0.001,0.2265617597292724,0.0,0.0
2014-06-12 07:00:00,0.148609708737864,0.0332873786407767,0.0047553398058252,0.0010368932038834,0.0,0.0,0.0
2014-06-12 08:00:00,0.1388489871086556,0.0019337016574585,0.0047716390423572,0.0010036832412523,0.0,0.0,0.0
2014-06-12 09:00:00,0.147234521575985,0.0414634146341463,0.0047392120075046,0.001,0.0,0.0004803001876172,0.0
2014-06-12 10:00:00,0.1454566037735849,0.0307981132075471,0.0047867924528301,0.001,0.0,0.0,0.0
2014-06-12 11:00:00,0.1411160337552742,0.0147489451476793,0.0047362869198312,0.0010021097046413,0.0,0.0,0.0
2014-06-12 12:00:00,0.14761875,0.0449458333333333,0.0047229166666666,0.001,0.0,0.0,0.0
2014-06-12 13:00:00,0.1455694444444444,0.0120079365079365,0.0047361111111111,0.001,0.0,0.0,0.0
2014-06-12 14:00:00,0.1506819852941176,0.0285073529411764,0.0047205882352941,0.001,0.0,0.0,0.0
2014-06-12 15:00:00,0.6704099821746881,0.053301247771836,0.004729055258467,0.001,0.109361853832442,0.0,0.0336827094474153
2014-06-12 16:00:00,0.7388568329718005,0.0001887201735357,0.0046919739696312,0.001,0.0,0.0,0.0005162689804772
2014-06-12 17:00:00,0.614460396039604,0.0414430693069306,0.1284702970297029,0.001,0.0,0.0,0.0
2014-06-12 18:00:00,1.172147005444646,0.0569782214156079,0.0360617059891107,0.001076225045372,0.0,0.0003484573502722,0.0
2014-06-12 19:00:00,0.7187480916030534,0.0315248091603053,0.0046583969465648,0.001,0.0,0.0,0.0
2014-06-12 20:00:00,0.3313446215139442,0.0127470119521912,0.130601593625498,0.001,0.0,0.0,0.0
2014-06-12 21:00:00,0.3560912863070539,0.043701244813278,0.19,0.0010871369294605,0.0,0.0,0.0
2014-06-12 22:00:00,0.1822737642585551,0.0350247148288973,0.0385817490494296,0.001,0.0,0.0,0.0
2014-06-12 23:00:00,0.1428155893536121,0.0080285171102661,0.0049201520912547,0.001,0.0,0.0,0.0
2014-06-13 00:00:00,0.1476559546313799,0.0444896030245746,0.0047599243856332,0.001,0.0,0.0,0.0
2014-06-13 01:00:00,0.1450956848030019,0.0304971857410881,0.0050994371482176,0.001,0.0,0.0,0.0
2014-06-13 02:00:00,0.1436857142857142,0.0131219047619047,0.0092342857142857,0.0010038095238095,0.0,0.0,0.0
2014-06-13 03:00:00,0.1474874759152215,0.0469325626204239,0.004776493256262,0.001,0.0,0.0,0.0
2014-06-13 04:00:00,0.2823833017077798,0.0185939278937381,0.0682106261859582,0.001,0.0912390891840607,0.0,0.0
2014-06-13 05:00:00,0.3419630350194553,0.0272140077821011,0.080556420233463,0.001,0.1108463035019455,0.0,0.0
2014-06-13 06:00:00,0.7688330170777989,0.0448728652751423,0.0048216318785578,0.001,0.0,0.0,0.0
2014-06-13 07:00:00,0.3342695035460993,0.0318203309692671,0.0537021276595744,0.001,0.0,0.0,0.0
2014-06-13 08:00:00,0.268625,0.0231268382352941,0.1575514705882353,0.001,0.0,0.0,0.0
2014-06-13 09:00:00,0.1681,0.0458377358490566,0.0304962264150943,0.001,0.0,0.0,0.0
2014-06-13 10:00:00,0.1406972860125261,0.0061127348643006,0.0047640918580375,0.001,0.0,0.0,0.0
2014-06-13 11:00:00,0.2587467652495379,0.039815157116451,0.0047689463955637,0.001,0.1124824399260628,0.0,0.0
2014-06-13 12:00:00,0.3929750479846449,0.0519462571976967,0.0047120921305182,0.001,0.0,0.0,0.0
2014-06-13 13:00:00,0.5745534709193246,0.0732739212007504,0.0046754221388367,0.001,0.0,0.0,0.0
2014-06-13 14:00:00,0.1900989399293286,0.0673621908127208,0.0047120141342756,0.001,0.0,0.0,0.0
2014-06-13 15:00:00,0.1553163265306122,0.0545238095238095,0.0047125850340136,0.001,0.009812925170068,0.0,0.0
2014-06-13 16:00:00,0.4232090909090908,0.0476745454545454,0.088710909090909,0.001,0.1998909090909091,0.0,0.0
2014-06-13 17:00:00,0.9553734513274336,0.034046017699115,0.1835699115044247,0.1482106194690265,0.0,0.0,0.0
2014-06-13 18:00:00,0.7179148580968281,0.0197128547579298,0.1759833055091819,0.001,0.0,0.0,0.0
2014-06-13 19:00:00,0.8326437613019891,0.0369566003616636,0.1864828209764918,0.001,0.0,0.0,0.0048336347197106
2014-06-13 20:00:00,0.3045351851851852,0.0435537037037037,0.1697851851851851,0.001,0.0,0.0,0.0
2014-06-13 21:00:00,0.3239040852575488,0.0471989342806394,0.1759360568383658,0.001,0.0,0.0,0.0
2014-06-13 22:00:00,0.2263719165085389,0.0124193548387096,0.1034421252371916,0.0010018975332068,0.0,0.0,0.0
2014-06-13 23:00:00,0.1523745519713261,0.0470286738351254,0.0049731182795698,0.001,0.0,0.0,0.0
2014-06-14 00:00:00,0.1513723608445297,0.044021113243762,0.0047504798464491,0.001,0.0,0.0,0.0
2014-06-14 01:00:00,0.1449906015037594,0.006360902255639,0.0050300751879699,0.001,0.0,0.0,0.0
2014-06-14 02:00:00,0.1516489563567362,0.0391499051233396,0.0094022770398481,0.001,0.0,0.0,0.0
