time,main,fridge_garage,freezer_garage,fridge-freezer,washer_dryer_garage,washing_machine,dishwasher,desktop_computer,teleivision_site,microwave
2014-06-04 22:00:00,0.2966730769230769,0.0136016483516483,0.059587912087912,0.0606675824175824,0.0,0.0,0.0,0.0192692307692307,0.025837912087912,0.0010027472527472
2014-06-04 23:00:00,0.296106529209622,0.015573883161512,0.0541288659793814,0.0695171821305841,0.0,0.0,0.0,0.0192560137457044,0.0262027491408934,0.0010034364261168
2014-06-05 00:00:00,0.3071066433566433,0.0282517482517482,0.0543601398601398,0.0723916083916083,0.0,0.0,0.0,0.0192884615384615,0.0248251748251748,0.0010017482517482
2014-06-05 01:00:00,0.2985323992994746,0.0288581436077057,0.0538388791593695,0.0647443082311733,0.0,0.0,0.0,0.019292469352014,0.0229492119089316,0.0010035026269702
2014-06-05 02:00:00,0.258457242582897,0.0,0.0517207678883071,0.0567853403141361,0.0,0.0,0.0,0.0193019197207678,0.0256055846422338,0.001
2014-06-05 03:00:00,0.2974421052631579,0.0283824561403508,0.0509807017543859,0.0616438596491228,0.0,0.0,0.0,0.0192894736842105,0.0198438596491228,0.001
2014-06-05 04:00:00,0.2912844677137871,0.0279301919720767,0.0508516579406631,0.0655846422338568,0.0,0.0,0.0,0.0192879581151832,0.020935427574171,0.001
2014-06-05 05:00:00,0.2980821678321678,0.0083164335664335,0.0496608391608391,0.0587972027972028,0.0,0.0,0.0,0.0192430069930069,0.0249930069930069,0.001
2014-06-05 06:00:00,0.4618053571428571,0.0202803571428571,0.0498464285714285,0.0533839285714285,0.0,0.0,0.0,0.0192017857142857,0.0244732142857142,0.001
2014-06-05 07:00:00,0.8729050086355786,0.0297150259067357,0.0503402417962003,0.1281951640759931,0.0,0.0,0.0,0.0191934369602763,0.0191727115716753,0.0216943005181347
2014-06-05 08:00:00,0.8023814432989691,0.0187439862542955,0.0629690721649484,0.0785103092783505,0.0,0.2718780068728522,0.0,0.036106529209622,0.0205927835051546,0.001
2014-06-05 09:00:00,0.5826237113402062,0.0186426116838487,0.0666185567010309,0.0626821305841924,0.0,0.0741357388316151,0.0,0.0486786941580756,0.0198848797250859,0.001
2014-06-05 10:00:00,0.323578313253012,0.0116798623063683,0.0655731497418244,0.064130808950086,0.0,0.0,0.0,0.0314079173838209,0.0203235800344234,0.001
2014-06-05 11:00:00,0.3430673575129533,0.0314939550949913,0.0692642487046632,0.0677443868739205,0.0,0.0,0.0,0.0192590673575129,0.02146804835924,0.001
2014-06-05 12:00:00,1.442387434554974,0.0312495636998254,0.0688865619546247,0.0781204188481675,0.0,0.9724223385689356,0.0,0.0192582897033158,0.0420907504363001,0.001
2014-06-05 13:00:00,1.0645128205128205,0.0045282051282051,0.0682324786324786,0.064617094017094,0.0,0.1542871794871795,0.0,0.019294017094017,0.1041897435897435,0.001
2014-06-05 14:00:00,0.6313344709897611,0.0282679180887372,0.0683720136518771,0.0594880546075085,0.0,0.000617747440273,0.0,0.0192559726962457,0.1033839590443685,0.0010017064846416
2014-06-05 15:00:00,1.4328670212765957,0.0394202127659574,0.0710904255319148,0.0625,0.7730656028368794,0.0,0.0,0.0192695035460992,0.1040390070921985,0.001
2014-06-05 16:00:00,0.4655782178217821,0.0361148514851485,0.0714435643564356,0.0773564356435643,0.0,0.0,0.0,0.0192336633663366,0.103679207920792,0.001
2014-06-05 17:00:00,3.12877427184466,0.0343640776699029,0.0806553398058252,0.073,0.0,0.0,0.0,0.0192378640776699,0.0305679611650485,0.0630655339805825
2014-06-05 18:00:00,0.4398004807692308,0.0205288461538461,0.0917139423076923,0.0696778846153846,0.0,0.0,0.0,0.0193076923076923,0.0974014423076923,0.0010096153846153
2014-06-05 19:00:00,0.4518582474226804,0.0146907216494845,0.0855257731958762,0.0638634020618556,0.0,0.0,0.0,0.0192577319587628,0.1094819587628865,0.001
2014-06-05 20:00:00,0.4733868778280543,0.0275067873303167,0.0840361990950226,0.0654886877828054,0.0,0.0,0.0,0.0192579185520361,0.0956877828054298,0.001
2014-06-05 21:00:00,0.5178429561200923,0.0311039260969976,0.0695981524249422,0.1231501154734411,0.0,0.0,0.0,0.030919168591224,0.0862448036951501,0.0010069284064665
2014-06-05 22:00:00,0.3699370277078085,0.0299722921914357,0.0596498740554156,0.0596826196473551,0.0,0.0,0.0,0.0192443324937027,0.0647732997481108,0.001
2014-06-05 23:00:00,0.2881662125340599,0.0007193460490463,0.0591471389645776,0.0629155313351498,0.0,0.0,0.0,0.0191989100817438,0.0259373297002724,0.001
2014-06-06 00:00:00,0.3069825,0.029295,0.0586125,0.0614525,0.0,0.0,0.0,0.019205,0.026025,0.001
2014-06-06 01:00:00,0.3182280701754386,0.0306315789473684,0.0545914786967418,0.0666942355889724,0.0,0.0,0.0,0.0192080200501253,0.0252857142857142,0.001
2014-06-06 02:00:00,0.3025724637681159,0.0280579710144927,0.0542657004830917,0.0617415458937198,0.0,0.0,0.0,0.019243961352657,0.0247874396135265,0.001
2014-06-06 03:00:00,0.2555833333333333,0.0,0.0506869369369369,0.0574436936936937,0.0,0.0,0.0,0.0192747747747747,0.0194797297297297,0.001
2014-06-06 04:00:00,0.281656862745098,0.0269166666666666,0.0481200980392156,0.0514803921568627,0.0,0.0,0.0,0.0192769607843137,0.0206936274509803,0.001
2014-06-06 05:00:00,0.3245612903225806,0.0236860215053763,0.0619204301075268,0.0551010752688172,0.0,0.0,0.0,0.0192021505376344,0.0210236559139784,0.001
2014-06-06 06:00:00,0.31245295404814,0.0023894967177242,0.0579146608315098,0.0495251641137855,0.0,0.0,0.0,0.0192275711159737,0.0195929978118161,0.001
2014-06-06 07:00:00,0.4057584650112866,0.0270474040632054,0.0626817155756207,0.0571264108352144,0.0,0.0,0.0,0.0191828442437923,0.0195191873589164,0.001
2014-06-06 08:00:00,0.4672307692307692,0.0435925155925155,0.0634303534303534,0.0604428274428274,0.0,0.0,0.0,0.0752494802494802,0.0205696465696465,0.001
2014-06-06 09:00:00,0.403508547008547,0.0026880341880341,0.0700833333333333,0.0551880341880341,0.0,0.0,0.0,0.0820320512820512,0.0199316239316239,0.001
2014-06-06 10:00:00,0.4177399577167019,0.0003234672304439,0.1144355179704016,0.0584312896405919,0.0,0.0,0.0,0.064090909090909,0.0209577167019027,0.001
2014-06-06 11:00:00,0.41425,0.0298937007874015,0.0762244094488189,0.0599724409448818,0.0,0.0,0.0,0.0241023622047244,0.0217834645669291,0.001003937007874
2014-06-06 12:00:00,0.4637317939609236,0.0349946714031971,0.078424511545293,0.1134262877442273,0.0,0.0,0.0,0.0192486678507992,0.062886323268206,0.001
2014-06-06 13:00:00,0.4161442953020134,0.0365218120805369,0.0715973154362416,0.076736577181208,0.0,0.0,0.0,0.0192718120805369,0.102246644295302,0.000998322147651
2014-06-06 14:00:00,0.8506666666666667,0.0374433333333333,0.0742916666666666,0.0650016666666666,0.0,0.2883983333333333,0.0,0.024425,0.1003633333333333,0.001
2014-06-06 15:00:00,0.66231,0.0332966666666666,0.0702983333333333,0.0650633333333333,0.1560466666666666,0.0,0.0,0.0192633333333333,0.1037033333333333,0.0010033333333333
2014-06-06 16:00:00,0.6064766666666667,0.02146,0.1035866666666666,0.0628283333333333,0.158295,0.0,0.0,0.0192633333333333,0.0745666666666666,0.001
2014-06-06 17:00:00,0.4065483333333333,0.0268716666666666,0.1271716666666666,0.0616883333333333,0.0,0.0,0.0,0.0192683333333333,0.0262816666666666,0.001
2014-06-06 18:00:00,0.3451483333333333,0.03911,0.07908,0.0560666666666666,0.0,0.0,0.0,0.0192733333333333,0.0263383333333333,0.001
2014-06-06 19:00:00,0.3215433333333333,0.0378149999999999,0.070915,0.056745,0.0,0.0,0.0,0.0192133333333333,0.02622,0.001
2014-06-06 20:00:00,0.3380434782608695,0.0367274247491638,0.0633344481605351,0.0570301003344481,0.0,0.0,0.0,0.0192224080267558,0.0273060200668896,0.001
2014-06-06 21:00:00,0.4501566666666667,0.0274766666666666,0.0669033333333333,0.098655,0.0,0.0,0.0,0.019235,0.0889566666666666,0.001
2014-06-06 22:00:00,0.3956583333333333,0.0116533333333333,0.078425,0.073035,0.0,0.0,0.0,0.0192416666666666,0.076695,0.001
2014-06-06 23:00:00,0.3420566666666667,0.0304566666666666,0.0731066666666666,0.061965,0.0,0.0,0.0,0.0192133333333333,0.026375,0.001
2014-06-07 00:00:00,0.334155,0.0339416666666666,0.0706066666666666,0.0565816666666666,0.0,0.0,0.0,0.01928,0.0253066666666666,0.001
2014-06-07 01:00:00,0.3068026755852843,0.0343528428093645,0.0675969899665551,0.0533929765886287,0.0,0.0,0.0,0.0192274247491638,0.0212040133779264,0.001
2014-06-07 02:00:00,0.3151866666666666,0.03217,0.0650683333333333,0.0695266666666666,0.0,0.0,0.0,0.0192633333333333,0.0192483333333333,0.001
2014-06-07 03:00:00,0.3069833333333333,0.003785,0.0638116666666666,0.1058866666666666,0.0,0.0,0.0,0.0192583333333333,0.0192833333333333,0.001
2014-06-07 04:00:00,0.3156433333333333,0.0306366666666666,0.0615366666666666,0.0661516666666666,0.0,0.0,0.0,0.019285,0.0210233333333333,0.001
2014-06-07 05:00:00,0.3377742474916388,0.0314615384615384,0.060891304347826,0.0619264214046822,0.0,0.0,0.0,0.0192073578595317,0.0201889632107023,0.001
2014-06-07 06:00:00,0.3955075885328836,0.0312849915682968,0.0617234401349072,0.0604080944350758,0.0,0.0,0.0,0.0192091062394603,0.0190387858347386,0.001
2014-06-07 07:00:00,0.4934958123953099,0.0205812395309882,0.0614723618090452,0.0590569514237855,0.0,0.0,0.0,0.02021608040201,0.019001675041876,0.001
2014-06-07 08:00:00,0.5711566666666666,0.011215,0.0660666666666666,0.0551966666666666,0.0,0.0,0.0,0.06236,0.0190083333333333,0.001
2014-06-07 09:00:00,0.3734966666666666,0.0324483333333333,0.0664,0.056875,0.0,0.0,0.0,0.0192199999999999,0.0245733333333333,0.001
2014-06-07 10:00:00,0.3643466666666667,0.0415616666666666,0.1562716666666666,0.0591866666666666,0.0,0.0,0.0,0.0192366666666666,0.0187783333333333,0.001
2014-06-07 11:00:00,0.5409316666666666,0.03555,0.0688633333333333,0.0684216666666666,0.0,0.0,0.000865,0.0191849999999999,0.018615,0.001
2014-06-07 12:00:00,1.98433,0.0350433333333333,0.0670733333333333,0.0718033333333333,0.0,0.0,1.33627,0.01921,0.086925,0.001
2014-06-07 13:00:00,0.4981066666666667,0.017785,0.0679916666666666,0.07312,0.0,0.0,0.09054,0.0191916666666666,0.0816416666666666,0.001
2014-06-07 14:00:00,0.496245409015025,0.0180434056761268,0.0714090150250417,0.0740601001669449,0.0,0.0,0.0,0.0192253756260434,0.108008347245409,0.001
2014-06-07 15:00:00,0.4857579298831385,0.0374724540901502,0.0694724540901502,0.0669732888146911,0.0,0.0,0.0,0.0191986644407345,0.1080801335559265,0.001
2014-06-07 16:00:00,0.508615,0.037935,0.0916183333333333,0.0629116666666666,0.0,0.0,0.0,0.0192083333333333,0.1087316666666666,0.001
2014-06-07 17:00:00,0.5203416666666667,0.03846,0.10039,0.1254133333333333,0.0,0.0,0.0,0.0345316666666666,0.1036933333333333,0.001
2014-06-07 18:00:00,0.3888414023372287,0.0377579298831385,0.0937946577629382,0.0783071786310517,0.0,0.0,0.0,0.0192186978297161,0.0269916527545909,0.001
2014-06-07 19:00:00,0.3430266666666666,0.01853,0.084795,0.0727366666666666,0.0,0.0,0.0,0.0192283333333333,0.0261283333333333,0.001
2014-06-07 20:00:00,0.3201549999999999,0.017715,0.076415,0.0702516666666666,0.0,0.0,0.0,0.0191966666666666,0.0261466666666666,0.001
2014-06-07 21:00:00,0.3372366666666667,0.0351333333333333,0.0691283333333333,0.0605366666666666,0.0,0.0,0.0,0.019175,0.0249616666666666,0.001
2014-06-07 22:00:00,0.3240849999999999,0.0341599999999999,0.0699,0.0587183333333333,0.0,0.0,0.0,0.01923,0.0189483333333333,0.0010049999999999
2014-06-07 23:00:00,0.3330150250417362,0.0333222036727879,0.0693539232053422,0.0590884808013355,0.0,0.0,0.0,0.0192036727879799,0.0202687813021702,0.0010016694490818
2014-06-08 00:00:00,0.320495,0.0221566666666666,0.0691933333333333,0.0643,0.0,0.0,0.0,0.0192199999999999,0.025005,0.0010016666666666
2014-06-08 01:00:00,0.2869533333333333,0.0102899999999999,0.06481,0.066675,0.0,0.0,0.0,0.0192316666666666,0.0203466666666666,0.0010033333333333
2014-06-08 02:00:00,0.3018583333333333,0.0320583333333333,0.0623283333333333,0.0653033333333333,0.0,0.0,0.0,0.019265,0.019625,0.00101
2014-06-08 03:00:00,0.304985,0.0316583333333333,0.05963,0.0600966666666666,0.0,0.0,0.0,0.0192266666666666,0.024225,0.0010049999999999
2014-06-08 04:00:00,0.3055266666666666,0.0308583333333333,0.0584133333333333,0.0559716666666666,0.0,0.0,0.0,0.0192083333333333,0.020595,0.001
2014-06-08 05:00:00,0.3695216666666666,0.0109183333333333,0.057585,0.056215,0.0,0.0,0.0,0.0191849999999999,0.0251016666666666,0.001
2014-06-08 06:00:00,0.4147788944723618,0.0202981574539363,0.0572629815745393,0.0554355108877721,0.0,0.0,0.0,0.0191993299832495,0.0250335008375209,0.001
2014-06-08 07:00:00,0.34075,0.0308133333333333,0.0582633333333333,0.0592416666666666,0.0,0.0,0.0,0.0337366666666666,0.0247683333333333,0.001
2014-06-08 08:00:00,0.47664,0.0323016666666666,0.0637483333333333,0.1404066666666666,0.0,0.0,0.0,0.1086416666666666,0.024805,0.001
2014-06-08 09:00:00,0.4383533333333334,0.029495,0.065495,0.0806733333333333,0.0,0.0,0.0,0.043395,0.024735,0.001
2014-06-08 10:00:00,0.4263283333333333,0.0106033333333333,0.0712666666666666,0.066625,0.0,0.0,0.0,0.0192266666666666,0.02479,0.001
2014-06-08 11:00:00,0.5847333333333333,0.0289433333333333,0.0782699999999999,0.0670699999999999,0.0,0.0,0.0,0.0268333333333333,0.0211966666666666,0.001
2014-06-08 12:00:00,0.4718083333333333,0.0360716666666666,0.0875733333333333,0.06836,0.0,0.0,0.0,0.019205,0.0689166666666666,0.001
2014-06-08 13:00:00,0.4342116666666666,0.0368433333333333,0.08591,0.07199,0.0,0.0,0.0,0.019235,0.10375,0.001
2014-06-08 14:00:00,0.45577,0.038435,0.0951066666666666,0.0759566666666666,0.0,0.0,0.0,0.0192483333333333,0.103885,0.001
2014-06-08 15:00:00,0.4343606010016694,0.0208380634390651,0.0926510851419031,0.0694757929883138,0.0,0.0,0.0,0.0192003338898163,0.0641652754590984,0.001
2014-06-08 16:00:00,0.3376116666666667,0.01916,0.0732883333333333,0.0644166666666666,0.0,0.0,0.0,0.0192333333333333,0.0246333333333333,0.001
2014-06-08 17:00:00,0.34214,0.0382749999999999,0.0707433333333333,0.0737683333333333,0.0,0.0,0.0,0.0192083333333333,0.01939,0.001
2014-06-08 18:00:00,0.3331373913043478,0.0381217391304347,0.0697704347826086,0.0722504347826086,0.0,0.0,0.0,0.0192086956521739,0.0272573913043478,0.001
2014-06-08 19:00:00,0.3975346153846154,0.0345615384615384,0.0773903846153846,0.0739884615384615,0.0,0.0,0.0,0.0192076923076923,0.1034115384615384,0.001
2014-06-08 20:00:00,0.363433644859813,0.0241663551401869,0.07823738317757,0.0613028037383177,0.0,0.0,0.0,0.019211214953271,0.0865644859813084,0.001
2014-06-08 21:00:00,0.3831236162361623,0.0081162361623616,0.0693339483394833,0.1339095940959409,0.0,0.0,0.0,0.0191974169741697,0.0510442804428044,0.001
2014-06-08 22:00:00,0.3389558303886925,0.0303268551236749,0.0618904593639575,0.079756183745583,0.0,0.0,0.0,0.0191943462897526,0.0258939929328621,0.001
2014-06-08 23:00:00,0.3069896373056995,0.0326873920552677,0.0617910189982728,0.0642849740932642,0.0,0.0,0.0,0.0192245250431778,0.02086701208981,0.001
2014-06-09 00:00:00,0.3013754385964912,0.032519298245614,0.0630877192982456,0.0613210526315789,0.0,0.0,0.0,0.0192438596491228,0.0206473684210526,0.001
2014-06-09 01:00:00,0.3038652849740932,0.0178635578583765,0.0694853195164076,0.0720120898100172,0.0,0.0,0.0,0.0192538860103626,0.0206856649395509,0.001
2014-06-09 02:00:00,0.2921829484902309,0.0144795737122557,0.0688010657193605,0.0664600355239787,0.0,0.0,0.0,0.0192078152753108,0.0198596802841918,0.001
2014-06-09 03:00:00,0.302432525951557,0.031493079584775,0.0698287197231834,0.0570224913494809,0.0,0.0,0.0,0.019273356401384,0.019993079584775,0.001
2014-06-09 04:00:00,0.303277397260274,0.0325445205479452,0.0695256849315068,0.0599023972602739,0.0,0.0,0.0,0.0192243150684931,0.0223972602739726,0.001
2014-06-09 05:00:00,0.3517228260869565,0.0277590579710144,0.0681739130434782,0.0648423913043478,0.0,0.0,0.0,0.0191992753623188,0.0250815217391304,0.001
2014-06-09 06:00:00,0.403514652014652,0.0038553113553113,0.0666172161172161,0.0630018315018315,0.0,0.0,0.0,0.0192271062271062,0.0211098901098901,0.001
2014-06-09 07:00:00,0.3708180242634315,0.0314904679376083,0.0606429809358752,0.0561265164644714,2.772963604852686e-05,0.0,0.0,0.0537729636048526,0.024053726169844,0.001
2014-06-09 08:00:00,1.0215663716814158,0.0299221238938053,0.0622884955752212,0.0535238938053097,0.0,0.2170938053097345,0.0,0.1076106194690265,0.022316814159292,0.001
2014-06-09 09:00:00,1.1252462311557787,0.0316264656616415,0.0651641541038526,0.0730083752093802,0.0,0.3178274706867672,0.0,0.0905477386934673,0.0191842546063651,0.001
2014-06-09 10:00:00,0.736442760942761,0.0169090909090909,0.0709478114478114,0.081070707070707,0.0983804713804713,0.0,0.0,0.0704427609427609,0.0206885521885521,0.001
2014-06-09 11:00:00,0.3690420168067227,0.0179109243697479,0.0839058823529411,0.1138588235294117,0.0,0.0,0.0,0.0192117647058823,0.0211714285714285,0.001
2014-06-09 12:00:00,0.3437883333333333,0.0349383333333333,0.07686,0.0803633333333333,0.0,0.0,0.0,0.0192216666666666,0.01979,0.001
2014-06-09 13:00:00,0.3503583333333333,0.0359116666666666,0.0844183333333333,0.071985,0.0,0.0,0.0,0.01916,0.0198716666666666,0.001
2014-06-09 14:00:00,0.3556627712854758,0.0375525876460767,0.0833355592654424,0.0679549248747913,0.0,0.0,0.0,0.0192170283806343,0.019151919866444,0.001
2014-06-09 15:00:00,0.3626716666666666,0.0261566666666666,0.0767933333333333,0.0586966666666666,0.0,0.0,0.0,0.0191733333333333,0.0210483333333333,0.001
2014-06-09 16:00:00,1.3357587939698492,0.0193400335008375,0.0723517587939698,0.0695745393634841,0.0,0.0,0.0,0.0719983249581239,0.0188274706867671,0.3344455611390284
2014-06-09 17:00:00,0.8620119658119658,0.0395811965811965,0.1522888888888889,0.0696820512820512,0.0,0.0,0.0,0.1099777777777777,0.019859829059829,0.0888871794871794
2014-06-09 18:00:00,0.4655657237936771,0.0420632279534109,0.0890465890183028,0.0606239600665557,0.0,0.0,0.0,0.1182412645590682,0.0185174708818635,0.001
2014-06-09 19:00:00,0.4112971137521222,0.0416264855687606,0.0693989813242784,0.0696825127334465,0.0,0.0,0.0,0.0898149405772495,0.0211358234295415,0.001
2014-06-09 20:00:00,0.3885279187817259,0.034404399323181,0.0720033840947546,0.0679390862944162,0.0,0.0,0.0,0.0659610829103214,0.0250423011844331,0.001
2014-06-09 21:00:00,0.4344642857142857,0.0162653061224489,0.0958010204081632,0.0583588435374149,0.0,0.0,0.0,0.062188775510204,0.0196122448979591,0.001
2014-06-09 22:00:00,0.35204,0.0271183333333333,0.087645,0.0560616666666666,0.0,0.0,0.0,0.0192316666666666,0.0203216666666666,0.001
2014-06-09 23:00:00,0.3573505154639175,0.0379604810996563,0.0821975945017182,0.063221649484536,0.0,0.0,0.0,0.0192577319587628,0.0206048109965635,0.0010034364261168
2014-06-10 00:00:00,0.343771582733813,0.0359730215827338,0.0765395683453237,0.0684694244604316,0.0,0.0,0.0,0.0192859712230215,0.0201528776978417,0.001
2014-06-10 01:00:00,0.346683241252302,0.0382338858195211,0.0729834254143646,0.0800184162062615,0.0,0.0,0.0,0.0192467771639042,0.0221270718232044,0.001
2014-06-10 02:00:00,0.3419416058394161,0.0145383211678832,0.0725967153284671,0.1079087591240876,0.0,0.0,0.0,0.0192810218978102,0.0216186131386861,0.0010036496350364
2014-06-10 03:00:00,0.30465625,0.0213088235294117,0.0680716911764705,0.0727886029411764,0.0,0.0,0.0,0.0192922794117647,0.0204044117647058,0.001
2014-06-10 04:00:00,0.3079105839416058,0.0345675182481751,0.0674872262773722,0.0554178832116788,0.0,0.0,0.0,0.0192262773722627,0.0206934306569343,0.001
2014-06-10 05:00:00,0.3465940959409594,0.0335627306273062,0.0678025830258302,0.0612822878228782,0.0,0.0,0.0,0.0191660516605166,0.0242822878228782,0.001
2014-06-10 06:00:00,0.4222399267399267,0.032010989010989,0.0682014652014652,0.0664945054945054,0.0,0.0,0.0,0.0191978021978021,0.0248992673992673,0.001
2014-06-10 07:00:00,0.3364688644688645,0.0106996336996336,0.0692307692307692,0.0607087912087912,0.0,0.0,0.0,0.0333205128205128,0.0202509157509157,0.001
2014-06-10 08:00:00,0.3358507992895204,0.0229165186500888,0.0695595026642984,0.0522131438721136,0.0,0.0,0.0,0.0534333925399644,0.0201474245115452,0.001
2014-06-10 09:00:00,0.4091978221415607,0.0349455535390199,0.0816896551724137,0.0658348457350272,0.0,0.0,0.0,0.0192196007259528,0.0211869328493647,0.001
2014-06-10 10:00:00,0.5041254295532646,0.037721649484536,0.0898419243986254,0.0783144329896907,0.0,0.0,0.0,0.0693213058419244,0.0238453608247422,0.001
2014-06-10 11:00:00,0.3758777219430486,0.0381842546063651,0.0799983249581239,0.0805125628140703,0.0,0.0,0.0,0.0192227805695142,0.0250552763819095,0.001
2014-06-10 12:00:00,0.3196320272572402,0.0244531516183986,0.075304940374787,0.0603935264054514,0.0,0.0,0.0,0.019190800681431,0.0209148211243611,0.001
2014-06-10 13:00:00,0.3077965811965812,0.0175675213675213,0.072876923076923,0.0630153846153846,0.0,0.0,0.0,0.0192649572649572,0.0196188034188034,0.001
2014-06-10 14:00:00,0.382295415959253,0.0395772495755517,0.085786078098472,0.0711816638370118,0.0,0.0,0.0,0.0192733446519524,0.0250169779286927,0.001
2014-06-10 15:00:00,0.4729196581196581,0.0423675213675213,0.1303982905982906,0.063625641025641,0.0,0.0,0.0,0.0192358974358974,0.0249811965811965,0.001
2014-06-10 16:00:00,0.9992284263959392,0.041580372250423,0.0945939086294416,0.1203282571912013,0.0,0.0,0.0,0.0192521150592216,0.0220913705583756,0.5254416243654823
2014-06-10 17:00:00,0.6362508591065292,0.0449089347079037,0.0717388316151202,0.0868436426116838,0.0,0.0,0.0,0.0375635738831615,0.0191494845360824,0.001
2014-06-10 18:00:00,0.6143606010016694,0.0282921535893155,0.0678697829716193,0.0798347245409015,0.0,0.0,0.0,0.0819532554257095,0.0484808013355592,0.001
2014-06-10 19:00:00,0.46625,0.0212783333333333,0.0786883333333333,0.076,0.0,0.0,0.0,0.0266633333333333,0.10298,0.001
2014-06-10 20:00:00,0.4541539763113367,0.0378206429780033,0.0839746192893401,0.0702538071065989,0.0,0.0,0.0,0.01931641285956,0.0506006768189509,0.001
2014-06-10 21:00:00,0.4101649659863945,0.0306309523809523,0.075375850340136,0.0555068027210884,0.0,0.0,0.0,0.0192704081632653,0.026188775510204,0.001
2014-06-10 22:00:00,0.3573922261484099,0.0,0.0722614840989399,0.0683233215547703,0.0,0.0,0.0,0.019208480565371,0.0268798586572438,0.001
2014-06-10 23:00:00,0.3364267631103074,0.0,0.0664122965641953,0.0675877034358047,0.0,0.0,0.0,0.01925678119349,0.0269059674502712,0.001
2014-06-11 00:00:00,0.290693950177936,0.0,0.0682846975088967,0.0550533807829181,0.0,0.0,0.0,0.0192544483985765,0.02494128113879,0.001
2014-06-11 01:00:00,0.3053273703041145,0.0001449016100178,0.0639838998211091,0.0642146690518783,0.0,0.0,0.0,0.0192665474060822,0.0249856887298747,0.001
