time,main,freezer,washing_machine,dishwasher,mjy_computer,tv/satelite,microwave,kettle,toaster,pgm_computer
2013-11-29 20:00:00,0.29353212851405625,0.015520080321285141,0.0,0.0,0.011670682730923695,0.014146586345381525,0.001,0.0,6.024096385542169e-06,0.00805020080321285
2013-11-29 21:00:00,0.5607368421052631,0.015916179337231967,0.0,0.0,0.011791423001949318,0.014048732943469784,0.056791423001949316,0.1461111111111111,0.0,0.008050682261208577
2013-11-29 22:00:00,0.38009981515711644,0.015526802218114602,0.0,0.0,0.011628465804066544,0.013573012939001849,0.001,0.0,0.0,0.008049907578558226
2013-11-29 23:00:00,0.4298148148148148,0.014649237472766885,0.0,0.0,0.011886710239651417,0.028102396514161222,0.001,0.0743921568627451,0.0,0.008058823529411764
2013-11-30 00:00:00,0.40905020080321286,0.01485140562248996,0.0,0.0,0.01177710843373494,0.08985943775100401,0.001,0.0,0.0,0.008078313253012049
2013-11-30 01:00:00,0.2539125799573561,0.01468230277185501,0.0,0.0,0.0074968017057569294,0.01408315565031983,0.001,0.0,6.396588486140725e-06,0.00802771855010661
2013-11-30 02:00:00,0.2421295116772824,0.014696390658174097,0.0,0.0,0.007341825902335456,0.013414012738853502,0.001,0.0,0.0,0.0080276008492569
2013-11-30 03:00:00,0.24499363057324838,0.017870488322717624,0.0,0.0,0.007411889596602972,0.013494692144373672,0.001,0.0,6.369426751592357e-06,0.008014861995753715
2013-11-30 04:00:00,0.2704914163090129,0.013916309012875537,0.0,0.0,0.007491416309012876,0.0135,0.001,0.0,1.2875536480686696e-05,0.008042918454935622
2013-11-30 05:00:00,0.24010229645093947,0.013640918580375782,0.0,0.0,0.007367432150313152,0.014507306889352818,0.001,0.0,4.1753653444676405e-06,0.008025052192066806
2013-11-30 06:00:00,0.2684031180400891,0.013884187082405346,0.0,0.0,0.00721380846325167,0.014171492204899779,0.001,0.0,0.0,0.008006681514476614
2013-11-30 07:00:00,0.3531167728237792,0.013813163481953291,0.0,0.0,0.007205944798301486,0.013641188959660298,0.001,0.0,0.0,0.00802547770700637
2013-11-30 08:00:00,0.3435913043478261,0.012832608695652175,0.0,0.0,0.007134782608695652,0.013673913043478262,0.001,0.0,4.347826086956522e-06,0.00801304347826087
2013-11-30 09:00:00,0.3915801687763713,0.014111814345991562,0.0,0.0,0.0071286919831223625,0.013668776371308016,0.001,0.09321729957805908,0.0,0.008004219409282701
2013-11-30 10:00:00,0.35588286334056396,0.015327548806941432,0.0,0.0,0.0073535791757049895,0.014490238611713667,0.001334056399132321,0.028980477223427333,0.06262472885032538,0.011605206073752712
2013-11-30 11:00:00,1.2950191489361702,0.016785106382978726,0.6568723404255319,0.0,0.011831914893617021,0.015042553191489361,0.001,0.09816808510638297,0.0,0.027038297872340425
2013-11-30 12:00:00,0.8002417794970986,0.015398452611218569,0.10844100580270793,0.0,0.011750483558994197,0.055665377176015475,0.001,0.0914100580270793,3.868471953578337e-06,0.06611025145067698
2013-11-30 13:00:00,0.6270245901639345,0.016487704918032788,0.07800409836065574,0.0,0.011922131147540984,0.10877868852459016,0.007483606557377049,0.0,0.0,0.10265778688524589
2013-11-30 14:00:00,0.3710321931589537,0.01358953722334004,0.0,0.0,0.011953722334004024,0.135523138832998,0.001,0.0,1.006036217303823e-05,0.01675251509054326
2013-11-30 15:00:00,0.3989321357285429,0.01674251497005988,0.0,0.0,0.039415169660678644,0.12074051896207585,0.001,0.0,0.0,0.011774451097804391
2013-11-30 16:00:00,0.9486410788381743,0.01167219917012448,0.031651452282157676,0.0,0.16014730290456433,0.09747510373443982,0.03397302904564315,0.20080497925311203,0.0,0.008622406639004149
2013-11-30 17:00:00,1.1241285444234403,0.013302457466918714,0.0,0.0,0.1577693761814745,0.11183553875236295,0.1505633270321361,0.006434782608695652,0.0,0.00800945179584121
2013-11-30 18:00:00,0.9093106382978723,0.013672340425531915,0.0,0.0,0.14317021276595746,0.08343617021276596,0.12457021276595745,0.12463617021276596,0.0,0.00802127659574468
2013-11-30 19:00:00,0.5414377682403433,0.012090128755364807,0.0,0.0,0.14353648068669528,0.09381115879828326,0.001,0.0,0.0,0.008015021459227467
2013-11-30 20:00:00,0.5159487666034156,0.01589753320683112,0.0,0.0,0.14308728652751423,0.08439468690702087,0.001,0.0,0.0,0.008009487666034156
2013-11-30 21:00:00,0.6503846153846153,0.011939177101967801,0.0,0.0,0.14303756708407872,0.09631127012522361,0.001,0.08405545617173524,0.0,0.00801788908765653
2013-11-30 22:00:00,0.6301701720841301,0.014850860420650095,0.0,0.0,0.16346462715105162,0.09083173996175908,0.001,0.05823900573613767,0.0,0.008011472275334608
2013-11-30 23:00:00,0.6011113138686132,0.014587591240875913,0.0,0.0,0.1923521897810219,0.08567883211678833,0.001,0.0,0.0,0.018733576642335766
2013-12-01 00:00:00,0.6273185483870968,0.015502016129032258,0.0,0.0,0.17231854838709676,0.04821975806451613,0.001,0.0,2.0161290322580646e-06,0.06205846774193548
2013-12-01 01:00:00,0.2891619256017506,0.016698030634573303,0.0,0.0,0.007855579868708972,0.014778993435448579,0.001,0.0,6.5645514223194745e-06,0.006945295404814004
2013-12-01 02:00:00,0.26361038961038963,0.015203463203463203,0.0,0.0,0.007463203463203463,0.014153679653679653,0.001,0.0,2.1645021645021643e-06,0.006948051948051949
2013-12-01 03:00:00,0.2661645569620253,0.012337552742616033,0.0,0.0,0.007542194092827004,0.014168776371308017,0.001,0.0,1.89873417721519e-05,0.0069514767932489455
2013-12-01 04:00:00,0.27909894736842106,0.012503157894736843,0.0,0.0,0.007528421052631579,0.017189473684210525,0.001,0.0,4.210526315789473e-06,0.006930526315789474
2013-12-01 05:00:00,0.2834988662131519,0.01857596371882086,0.0,0.0,0.007426303854875283,0.015188208616780045,0.001,0.0,1.8140589569160997e-05,0.006927437641723356
2013-12-01 06:00:00,0.2664405010438413,0.013532359081419625,0.0,0.0,0.007417536534446764,0.019173277661795406,0.001,0.0,4.1753653444676405e-06,0.006947807933194155
2013-12-01 07:00:00,0.4129294117647059,0.014758823529411765,0.0,0.0,0.0072549019607843135,0.01907843137254902,0.001,0.0,3.92156862745098e-06,0.006943137254901961
2013-12-01 08:00:00,0.5591263736263736,0.01928754578754579,0.0,0.0,0.007150183150183151,0.018575091575091577,0.001,0.0,0.0,0.006937728937728938
2013-12-01 09:00:00,0.4718209255533199,0.01273440643863179,0.0,0.0,0.007120724346076459,0.01860764587525151,0.001,0.0,0.0,0.006951710261569416
2013-12-01 10:00:00,0.3923780991735537,0.01880785123966942,0.0,0.0,0.007041322314049587,0.015975206611570248,0.001599173553719008,0.10048553719008264,0.0,0.0069400826446280985
2013-12-01 11:00:00,0.3080360531309298,0.015994307400379507,0.0,0.0,0.0071783681214421255,0.014174573055028462,0.001,0.0,0.0,0.006941176470588235
2013-12-01 12:00:00,0.48732995951417,0.01412348178137652,0.0,0.0,0.007627530364372469,0.014234817813765182,0.001,0.14729757085020243,0.009884615384615386,0.01619838056680162
2013-12-01 13:00:00,0.502806338028169,0.012922535211267606,0.0,0.0,0.13342957746478873,0.014184859154929577,0.001,0.0,0.039066901408450705,0.08742781690140845
2013-12-01 14:00:00,0.368953488372093,0.013585271317829457,0.0,0.0,0.09632364341085271,0.014238372093023257,0.001,0.0,0.0,0.04700581395348837
2013-12-01 15:00:00,0.2392004008016032,0.014783567134268536,0.0,0.0,0.007114228456913827,0.014719438877755512,0.001,0.0,4.008016032064128e-06,0.006971943887775551
2013-12-01 16:00:00,0.804494140625,0.0134453125,0.0,0.0,0.007513671875,0.017767578125,0.03519140625,0.137658203125,0.0,0.019486328125
2013-12-01 17:00:00,1.2964107485604606,0.014017274472168906,0.0,0.0,0.01120345489443378,0.09452591170825336,0.04520153550863724,0.11970633397312859,0.0,0.08269481765834932
2013-12-01 18:00:00,0.5983902877697842,0.014357913669064748,0.0,0.0,0.011593525179856115,0.08797841726618705,0.04649640287769784,0.0,0.0,0.019697841726618707
2013-12-01 19:00:00,0.5980238907849829,0.014738907849829352,0.0,0.0,0.011501706484641638,0.06737713310580204,0.07577474402730375,0.05637372013651877,0.0,0.008044368600682594
2013-12-01 20:00:00,0.4398252595155709,0.012354671280276817,0.0,0.0,0.012271626297577855,0.07984602076124567,0.001,0.0,0.0,0.008038062283737026
2013-12-01 21:00:00,0.6595806451612903,0.016381048387096777,0.0,0.0,0.1901532258064516,0.07829435483870968,0.001,0.0,0.0,0.0393991935483871
2013-12-01 22:00:00,0.7761330935251799,0.011924460431654677,0.0,0.0,0.19043345323741007,0.06973381294964028,0.001,0.11120503597122303,0.0,0.02518705035971223
2013-12-01 23:00:00,0.5889514925373135,0.013800373134328359,0.0,0.0,0.1864384328358209,0.07157276119402985,0.001,0.0,0.0,0.019225746268656717
2013-12-02 00:00:00,0.4687618069815195,0.012718685831622176,0.0,0.0,0.08694661190965093,0.042482546201232034,0.001,0.0,2.053388090349076e-06,0.008227926078028748
2013-12-02 01:00:00,0.25314968814968813,0.015085239085239085,0.0,0.0,0.007426195426195426,0.014837837837837839,0.001,0.0,4.158004158004158e-06,0.006952182952182953
2013-12-02 02:00:00,0.24587659574468085,0.01475531914893617,0.0,0.0,0.007529787234042553,0.01423404255319149,0.001,0.0,0.0,0.006948936170212766
2013-12-02 03:00:00,0.24475273522975932,0.019218818380743984,0.0,0.0,0.00749890590809628,0.014280087527352298,0.001,0.0,1.3129102844638949e-05,0.006929978118161925
2013-12-02 04:00:00,0.24484598214285713,0.014071428571428572,0.0,0.0,0.007299107142857144,0.017435267857142858,0.001,0.0,0.0,0.006910714285714286
2013-12-02 05:00:00,0.24566960352422906,0.013273127753303965,0.0,0.0,0.007235682819383259,0.015440528634361234,0.001,0.0,0.0,0.006933920704845815
2013-12-02 06:00:00,0.28531019522776574,0.013917570498915401,0.0,0.0,0.0071561822125813445,0.018954446854663774,0.001,0.0,0.0,0.006939262472885033
2013-12-02 07:00:00,0.3672217741935484,0.013754032258064515,0.0,0.0,0.007125,0.01563508064516129,0.001,0.0,1.0080645161290323e-05,0.006899193548387097
2013-12-02 08:00:00,0.4026890380313199,0.013635346756152127,0.0,0.0,0.00847427293064877,0.015527964205816557,0.001,0.04070022371364653,0.0,0.00696420581655481
2013-12-02 09:00:00,0.3897120622568094,0.01409533073929961,0.0,0.0,0.0161420233463035,0.017311284046692604,0.001,0.025964980544747083,0.0,0.05348054474708171
2013-12-02 10:00:00,0.5258911439114391,0.013444649446494464,0.0,0.0,0.15379151291512916,0.016461254612546123,0.001,0.07770848708487085,0.0,0.06471955719557196
2013-12-02 11:00:00,0.4093333333333333,0.01891062801932367,0.0,0.0,0.14182125603864734,0.01423913043478261,0.001,0.0,2.4154589371980677e-06,0.057613526570048305
2013-12-02 12:00:00,0.46158436944937836,0.013728241563055063,0.0,0.0,0.16372291296625222,0.014207815275310835,0.033788632326820604,0.0,7.104795737122558e-06,0.03427886323268206
2013-12-02 13:00:00,0.4395134168157424,0.01276923076923077,0.0,0.0,0.1897567084078712,0.014270125223613596,0.001,0.0,0.0,0.007262969588550984
2013-12-02 14:00:00,0.5730237288135592,0.015538983050847457,0.0,0.011194915254237289,0.16791355932203392,0.05370847457627119,0.014162711864406778,0.06236101694915254,1.6949152542372882e-06,0.006996610169491525
2013-12-02 15:00:00,1.27927,0.013306666666666666,0.0,0.58512,0.18108166666666667,0.01428,0.001,0.12123666666666666,0.0,0.03608666666666666
2013-12-02 16:00:00,1.287060763888889,0.01401388888888889,0.0,0.6233819444444445,0.18770833333333334,0.014296875,0.001,0.0,0.0,0.08511631944444445
2013-12-02 17:00:00,0.6084615384615385,0.016389525368248774,0.0,0.00041898527004909986,0.15781178396072013,0.014217675941080197,0.001,0.0,0.0,0.06947626841243863
2013-12-02 18:00:00,0.5034519519519519,0.01366066066066066,0.0,0.0,0.14385585585585586,0.014435435435435436,0.001,0.0,0.0,0.00803153153153153
2013-12-02 19:00:00,1.2403855243722306,0.016595273264401772,0.0,0.0,0.14439881831610044,0.014298375184638109,0.1632924667651403,0.054524372230428365,0.0,0.008028064992614476
2013-12-02 20:00:00,1.2718932330827066,0.016467669172932332,0.0,0.0,0.14466917293233084,0.06559548872180451,0.22366015037593984,0.1556345864661654,0.0,0.008049624060150376
2013-12-02 21:00:00,0.5381283987915408,0.014555891238670694,0.0,0.0,0.14460876132930514,0.08992749244712991,0.001,0.0,0.0,0.00806344410876133
2013-12-02 22:00:00,0.6596686838124054,0.015164901664145235,0.0,0.0,0.16593343419062026,0.09013161875945537,0.001,0.0544947049924357,0.0,0.008040847201210287
2013-12-02 23:00:00,0.5398258164852254,0.014623639191290824,0.0,0.0,0.17587091757387247,0.08760342146189735,0.001,0.0,1.5552099533437014e-06,0.008055987558320373
2013-12-03 00:00:00,0.5364375896700144,0.01467431850789096,0.0,0.0,0.1778694404591105,0.014800573888091821,0.001,0.0,0.0,0.008088952654232425
2013-12-03 01:00:00,0.2694631083202512,0.01603453689167975,0.0,0.0,0.007392464678178964,0.014832025117739404,0.001,0.0,3.1397174254317113e-06,0.008023547880690736
2013-12-03 02:00:00,0.24596081504702194,0.013865203761755486,0.0,0.0,0.007518808777429467,0.014246081504702196,0.001,0.0,4.7021943573667714e-06,0.008014106583072101
2013-12-03 03:00:00,0.24107309486780715,0.01416796267496112,0.0,0.0,0.007496111975116641,0.014206842923794712,0.001,0.0,3.1104199066874027e-06,0.00804665629860031
2013-12-03 04:00:00,0.25019496855345913,0.013830188679245283,0.0,0.0,0.007444968553459119,0.014218553459119496,0.001,0.0,1.10062893081761e-05,0.008020440251572326
2013-12-03 05:00:00,0.246,0.01387538940809969,0.0,0.0,0.007325545171339564,0.015376947040498443,0.001,0.0,4.672897196261682e-06,0.008010903426791277
2013-12-03 06:00:00,0.23961838006230532,0.014906542056074766,0.0,0.0,0.007165109034267913,0.014577881619937696,0.001,0.0,4.672897196261682e-06,0.008014018691588784
2013-12-03 07:00:00,0.22732981927710844,0.013549698795180722,0.0,0.0,0.007123493975903615,0.014147590361445783,0.001,0.0,0.0,0.00802710843373494
2013-12-03 08:00:00,0.2628876923076923,0.014847692307692308,0.0,0.0,0.007152307692307692,0.014718461538461538,0.001,0.0,0.0,0.008015384615384615
2013-12-03 09:00:00,0.44400931677018635,0.014877329192546584,0.0,0.0,0.007253105590062112,0.014489130434782609,0.001,0.1144580745341615,0.0,0.008006211180124224
2013-12-03 10:00:00,0.5616297376093294,0.015715743440233236,0.0,0.0,0.15569096209912536,0.01456997084548105,0.020683673469387757,0.03038338192419825,0.05785422740524781,0.028403790087463555
2013-12-03 11:00:00,0.492380658436214,0.023635802469135804,0.0,0.0,0.18628189300411524,0.01516872427983539,0.001,0.0,0.0,0.030160493827160493
2013-12-03 12:00:00,0.5878825966850828,0.014534530386740333,0.0,0.0,0.16188121546961326,0.01644889502762431,0.07776243093922652,0.0,0.0,0.027853591160220993
2013-12-03 13:00:00,0.6867025641025641,0.01627820512820513,0.0,0.0,0.18136410256410254,0.01931153846153846,0.031232051282051282,0.03898717948717949,0.0,0.06117307692307692
2013-12-03 14:00:00,0.7876101910828025,0.01760891719745223,0.0,0.0,0.15369171974522294,0.1058764331210191,0.001,0.09245859872611464,0.0,0.06190955414012739
2013-12-03 15:00:00,0.7319106666666667,0.013841333333333332,0.0,0.0,0.18524666666666667,0.100904,0.001,0.09844,0.0,0.07474266666666667
2013-12-03 16:00:00,0.8543245341614907,0.016627329192546583,0.0,0.0,0.18627329192546582,0.09840062111801243,0.001,0.10113975155279503,0.0,0.11491459627329192
2013-12-03 17:00:00,0.801933908045977,0.014745689655172414,0.0,0.0,0.1868132183908046,0.10825574712643679,0.001,0.0,0.0,0.008
2013-12-03 18:00:00,0.6272146050670641,0.014408345752608048,0.0,0.0,0.04571684053651267,0.11249180327868852,0.001,0.11862146050670641,0.0,0.008001490312965723
2013-12-03 19:00:00,0.48645710267229253,0.014864978902953586,0.0,0.0,0.02830239099859353,0.11244163150492265,0.001,0.0,0.0,0.008008438818565401
2013-12-03 20:00:00,0.6006347826086956,0.01861594202898551,0.0,0.0,0.028643478260869566,0.11233333333333333,0.001,0.05812463768115942,0.0,0.008005797101449275
2013-12-03 21:00:00,0.7045453125000001,0.012046875,0.0,0.0,0.02864375,0.1124484375,0.021871875,0.094,0.0,0.0080109375
2013-12-03 22:00:00,0.5385524691358025,0.01801851851851852,0.0,0.0,0.029010802469135805,0.11162191358024691,0.001,0.0,0.0,0.008015432098765433
2013-12-03 23:00:00,0.5662570977917981,0.01676813880126183,0.0,0.0,0.029160883280757097,0.10703627760252366,0.001,0.0,0.0,0.008015772870662461
2013-12-04 00:00:00,0.42997443609022556,0.018586466165413533,0.0,0.0,0.017186466165413535,0.03147368421052631,0.001,0.0,0.0,0.008004511278195488
2013-12-04 01:00:00,0.2348526645768025,0.01387460815047022,0.0,0.0,0.007415360501567398,0.014768025078369907,0.001,0.0,0.0,0.008
2013-12-04 02:00:00,0.23359780907668232,0.013550860719874805,0.0,0.0,0.007283255086071987,0.014097026604068856,0.001,0.0,0.0,0.007993740219092332
2013-12-04 03:00:00,0.2829375,0.01563125,0.0,0.0,0.0073171875,0.0147125,0.001,0.0,0.0,0.007984375
2013-12-04 04:00:00,0.2576461295418641,0.012609794628751975,0.0,0.0,0.007211690363349131,0.01415481832543444,0.001,0.0,0.0,0.007998420221169037
2013-12-04 05:00:00,0.2397398119122257,0.013200626959247648,0.0,0.0,0.007211598746081504,0.015197492163009405,0.001,0.0,0.0,0.008
2013-12-04 06:00:00,0.26809856915739266,0.015054054054054054,0.0,0.0,0.007143084260731319,0.014726550079491255,0.001,0.0,0.0,0.007998410174880764
2013-12-04 07:00:00,0.2798322884012539,0.01535423197492163,0.0,0.0,0.00715987460815047,0.014796238244514107,0.001,0.0,0.0,0.00800626959247649
2013-12-04 08:00:00,0.558398773006135,0.017440184049079755,0.0,0.0,0.00811042944785276,0.01806441717791411,0.013018404907975461,0.09684355828220859,0.06193558282208589,0.023
2013-12-04 09:00:00,0.4613738601823708,0.015519756838905774,0.0,0.0,0.011965045592705167,0.01546808510638298,0.001,0.04003039513677812,0.0,0.11138145896656534
2013-12-04 10:00:00,0.6045353982300885,0.014837758112094396,0.0,0.0,0.12413274336283187,0.014912979351032448,0.001,0.06241445427728613,0.0616622418879056,0.07779646017699114
2013-12-04 11:00:00,0.4902158774373259,0.014300835654596101,0.0,0.0,0.19039554317548746,0.014235376044568244,0.001,0.0,0.0,0.023502785515320333
2013-12-04 12:00:00,0.477792349726776,0.015025956284153007,0.0,0.0,0.18637021857923497,0.014229508196721313,0.001,0.0,0.0,0.00698360655737705
2013-12-04 13:00:00,0.5429061166429587,0.015796586059743954,0.0,0.0,0.19059317211948792,0.01418918918918919,0.03851066856330014,0.0,0.0,0.00697724039829303
2013-12-04 14:00:00,0.4976107193229901,0.014957686882933708,0.0,0.0,0.17061777150916785,0.015036671368124118,0.001,0.0,0.0,0.0069957686882933705
2013-12-04 15:00:00,0.5939855699855701,0.01326118326118326,0.0,0.0,0.15034343434343436,0.032784992784992785,0.001,0.1476075036075036,0.0,0.006988455988455988
2013-12-04 16:00:00,0.6747057971014493,0.015391304347826087,0.0,0.0,0.15537246376811595,0.09384202898550724,0.007804347826086956,0.05997971014492754,0.0,0.006973913043478261
2013-12-04 17:00:00,0.8162284040995608,0.01673060029282577,0.0,0.0,0.17725475841874086,0.09609956076134699,0.001,0.0,0.0,0.05136896046852123
2013-12-04 18:00:00,0.3444012345679012,0.01791820987654321,0.0,0.0,0.029354938271604937,0.019121913580246914,0.001,0.0,0.0,0.008026234567901235
2013-12-04 19:00:00,0.3347484375,0.014076562499999999,0.0,0.0,0.028140625,0.0184625,0.001,0.0,0.0,0.0080546875
2013-12-04 20:00:00,0.33310436137071653,0.013381619937694704,0.0,0.0,0.028764797507788164,0.015046728971962617,0.001,0.0,0.0,0.008049844236760124
2013-12-04 21:00:00,0.5634079528718704,0.014446244477172313,0.0,0.0,0.028836524300441826,0.01476435935198822,0.0033991163475699557,0.11679234167893962,0.071279823269514,0.008033873343151693
2013-12-04 22:00:00,0.4660423600605144,0.014647503782148259,0.0,0.0,0.028901664145234495,0.08696066565809381,0.001,0.0,0.017240544629349472,0.008034795763993949
2013-12-04 23:00:00,0.47015555555555555,0.015457142857142857,0.0,0.0,0.028934920634920633,0.08730952380952381,0.02113809523809524,0.0,4.761904761904762e-06,0.00806031746031746
2013-12-05 00:00:00,0.35033748055987557,0.01355054432348367,0.0,0.0,0.009332814930015552,0.018295489891135303,0.001,0.0,0.0,0.008023328149300155
2013-12-05 01:00:00,0.2499703588143526,0.016068642745709828,0.0,0.0,0.007408736349453978,0.018489859594383776,0.001,0.0,0.0,0.00802808112324493
2013-12-05 02:00:00,0.2404592,0.0144368,0.0,0.0,0.0074592,0.0150256,0.001,0.0,0.0,0.008011200000000001
2013-12-05 03:00:00,0.2394503816793893,0.017326717557251906,0.0,0.0,0.007526717557251908,0.014636641221374045,0.001,0.0,0.0,0.008019847328244276
2013-12-05 04:00:00,0.24107378335949764,0.014649921507064364,0.0,0.0,0.007345368916797488,0.018111459968602826,0.001,0.0,0.0,0.008023547880690736
2013-12-05 05:00:00,0.24225508607198748,0.015312989045383411,0.0,0.0,0.007256651017214398,0.016611893583724568,0.001,0.0,0.0,0.008025039123630673
2013-12-05 06:00:00,0.27461990950226245,0.012796380090497739,0.0,0.0,0.007120663650075415,0.018871794871794873,0.001,0.0,0.0,0.008013574660633484
2013-12-05 07:00:00,0.34475077881619937,0.014468847352024921,0.0,0.0,0.0071744548286604365,0.01489252336448598,0.001,0.0,0.0,0.008006230529595015
2013-12-05 08:00:00,0.34367394695787834,0.013797191887675506,0.0,0.0,0.007227769110764431,0.014118564742589703,0.001,0.0,0.0,0.008012480499219968
2013-12-05 09:00:00,0.45105151515151515,0.014287878787878787,0.0,0.0,0.007151515151515152,0.015034848484848486,0.032475757575757574,0.08720454545454545,0.0,0.008018181818181818
2013-12-05 10:00:00,0.34598640483383686,0.014965256797583083,0.0,0.0,0.008646525679758309,0.01412084592145015,0.004145015105740181,0.0396631419939577,0.0,0.03168126888217523
2013-12-05 11:00:00,0.4003589420654912,0.01635390428211587,0.0,0.0,0.05672921914357683,0.014149874055415618,0.001,0.0,0.0,0.0832758186397985
2013-12-05 12:00:00,0.5962096774193548,0.013850806451612904,0.0,0.0,0.18471236559139786,0.014158602150537634,0.001,0.09304435483870968,0.0,0.0832540322580645
2013-12-05 13:00:00,0.5623459854014599,0.014477372262773722,0.0,0.0,0.1778160583941606,0.02613868613138686,0.051545985401459854,0.011861313868613138,0.0,0.08234598540145986
