time,main,fridge-freezer,appliance2,appliance3,computer_site,microwave,kettle,toaster,television,appliance9
2014-03-08 00:00:00,0.160873417721519,0.07883001808318264,0.022867992766726943,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 01:00:00,0.1358711433756806,0.0,0.010827586206896552,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 02:00:00,0.131841620626151,3.683241252302026e-06,0.005191528545119705,0.001003683241252302,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 03:00:00,0.14326775956284152,0.03587613843351549,0.009457194899817849,0.0011165755919854282,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 04:00:00,0.14312614259597806,0.06995429616087752,0.0048793418647166365,0.0010731261425959782,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 05:00:00,0.13140699815837936,0.0,0.004848987108655617,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 06:00:00,0.15496428571428572,0.0,0.0048625,0.0009982142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 07:00:00,1.0685416666666667,0.0750163043478261,0.023077898550724636,0.001,0.258588768115942,0.08994565217391305,0.0,0.0,0.0,0.0
2014-03-08 08:00:00,1.2725667276051187,0.038985374771480806,0.03625594149908592,0.001,0.00017001828153564899,0.0,0.0,0.0,0.0,0.0
2014-03-08 09:00:00,0.5296528028933092,1.8083182640144666e-06,0.004811934900542496,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 10:00:00,0.14026691042047532,3.6563071297989032e-06,0.004850091407678245,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 11:00:00,0.26344144144144144,0.0689153153153153,0.0048504504504504505,0.001,0.081809009009009,0.0,0.0,0.0,0.0,0.0
2014-03-08 12:00:00,0.23412363636363637,0.029065454545454547,0.004894545454545454,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 13:00:00,0.218005444646098,0.0004863883847549909,0.00490562613430127,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 14:00:00,0.5461569965870307,0.057213310580204776,0.053127986348122866,0.001,0.1533566552901024,0.0,0.0,0.0,0.0,0.0
2014-03-08 15:00:00,0.14009563758389262,0.0421744966442953,0.005090604026845638,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 16:00:00,0.3105538720538721,0.00015151515151515152,0.004885521885521886,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 17:00:00,0.21964655172413794,0.039293103448275864,0.0576948275862069,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 18:00:00,0.547431338028169,0.04735211267605634,0.04769014084507042,0.012845070422535212,0.14604401408450704,0.0,0.0,0.0,0.0,0.0
2014-03-08 19:00:00,0.3453765996343693,9.140767824497258e-05,0.17625594149908594,0.011010968921389397,0.0,0.0,0.0050658135283363805,0.0,0.0,0.0
2014-03-08 20:00:00,0.44436000000000003,0.043378181818181816,0.16202181818181818,0.001,0.08090545454545454,0.0,0.0006018181818181818,0.0,0.0,0.0
2014-03-08 21:00:00,0.31026666666666664,0.05033763440860215,0.16645376344086024,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 22:00:00,0.2562654545454545,8.181818181818182e-05,0.13461818181818183,0.001,0.0009309090909090909,0.0,0.0,0.0,0.0,0.0
2014-03-08 23:00:00,0.14414673913043477,0.00777536231884058,0.022268115942028984,0.0010018115942028985,1.8115942028985508e-06,0.0,0.0,0.0,0.0,0.0
2014-03-09 00:00:00,0.15725840707964603,0.07491858407079646,0.022286725663716814,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 01:00:00,0.14003085299455534,1.8148820326678766e-06,0.01963157894736842,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 02:00:00,0.12799267399267397,0.0,0.005254578754578755,0.001,0.0,0.0009377289377289378,0.0,0.0,0.0,0.0
2014-03-09 03:00:00,0.1368490909090909,0.021314545454545458,0.009436363636363635,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 04:00:00,0.1383789279112754,0.06179297597042514,0.0048724584103512015,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 05:00:00,0.12742115027829315,0.0,0.004862708719851577,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 06:00:00,0.33907495429616086,0.0002413162705667276,0.0048866544789762335,0.001,0.16089213893967094,0.0,0.04457404021937843,0.0,0.0,0.0
2014-03-09 07:00:00,1.0430413669064749,0.07133453237410071,0.004823741007194245,0.001,0.13084172661870502,0.0,0.0488884892086331,0.0,0.0,0.0
2014-03-09 08:00:00,1.0868281786941583,0.01792955326460481,0.012616838487972508,0.001,0.09676975945017181,0.07643127147766324,0.000429553264604811,0.0,0.0,0.0
2014-03-09 09:00:00,0.7283801801801802,5.2252252252252256e-05,0.0048630630630630625,0.001,0.045603603603603604,0.0,0.09506846846846846,0.0,0.0,0.0
2014-03-09 10:00:00,0.31844262295081965,0.023970856102003644,0.004883424408014572,0.001,0.0,0.0,0.0004990892531876139,0.0,0.0,0.0
2014-03-09 11:00:00,0.3067631103074141,0.06460759493670887,0.004889692585895117,0.001,0.10326401446654611,0.0,0.0,0.0,0.0,0.0
2014-03-09 12:00:00,0.8673716337522441,0.00020466786355475763,0.08547396768402155,0.0010035906642728906,0.12907719928186714,0.0,0.0,0.0,0.0,0.0
2014-03-09 13:00:00,1.7841330935251798,0.04094064748201439,0.08363669064748201,0.001,0.050048561151079134,0.0,0.0,0.0,0.0,0.0
2014-03-09 14:00:00,0.8584298093587522,0.06271923743500867,0.19280242634315425,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 15:00:00,0.9079964349376114,0.000106951871657754,0.19176114081996434,0.001,0.13729768270944742,0.0,0.0,0.0,0.0,0.0
2014-03-09 16:00:00,0.2711642066420664,0.0344760147601476,0.15845940959409593,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 17:00:00,0.2677571942446043,0.05929676258992806,0.05703057553956835,0.001,0.07065647482014388,0.0,0.0,0.0,0.0,0.0
2014-03-09 18:00:00,0.3250611888111888,0.0006853146853146853,0.1748234265734266,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 19:00:00,0.33811484098939926,0.0618303886925795,0.1897791519434629,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 20:00:00,0.29473083778966136,0.016463458110516936,0.16732263814616755,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 21:00:00,0.28605820105820107,0.00030687830687830685,0.17502645502645503,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 22:00:00,0.19635401459854016,0.0667080291970803,0.03814598540145985,0.001,0.0,0.0,0.003596715328467153,0.0,0.0,0.0
2014-03-09 23:00:00,0.1362509090909091,0.015109090909090909,0.007721818181818182,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 00:00:00,0.13160247349823323,0.0,0.00484452296819788,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 01:00:00,0.13739927404718694,0.028675136116152453,0.004860254083484573,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 02:00:00,0.13914981949458485,0.05694404332129964,0.005256317689530686,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 03:00:00,0.13528228782287824,1.8450184501845017e-06,0.009488929889298893,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 04:00:00,0.1316101083032491,0.0,0.004870036101083032,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 05:00:00,0.14093967093235832,0.05120109689213894,0.004870201096892139,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 06:00:00,0.37061001788908765,0.03473524150268337,0.004864042933810376,0.001,0.23079606440071554,0.0,0.0,0.0,0.0,0.0
2014-03-10 07:00:00,0.3247017857142857,0.0006910714285714286,0.004837500000000001,0.001,0.10436071428571428,0.0,0.0163125,0.0,0.0,0.0
2014-03-10 08:00:00,0.1450982142857143,0.06821428571428571,0.0048482142857142856,0.001,0.0,0.0,0.0001892857142857143,0.0,0.0,0.0
2014-03-10 09:00:00,0.13193181818181818,0.007688811188811189,0.004856643356643356,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 10:00:00,0.1359312714776632,0.0,0.004934707903780069,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 11:00:00,0.28256752136752133,3.418803418803419e-06,0.00485982905982906,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 12:00:00,0.1426183368869936,0.07128784648187633,0.004874200426439232,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 13:00:00,0.12944276094276094,0.014085858585858587,0.004853535353535354,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 14:00:00,0.12753266331658292,0.0,0.004860971524288107,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 15:00:00,0.13797466216216217,0.0,0.004846283783783784,0.0010016891891891893,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 16:00:00,0.1632818336162988,0.0756383701188455,0.004884550084889644,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 17:00:00,0.1677051282051282,0.018534188034188034,0.05277564102564103,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 18:00:00,0.4174824561403509,0.0001719298245614035,0.14186491228070175,0.001,0.0955438596491228,0.0,0.0,0.0,0.0,0.0
2014-03-10 19:00:00,1.3957271126760564,0.048375,0.12174471830985915,0.001,7.042253521126761e-06,0.0,0.005133802816901408,0.0,0.0,0.0
2014-03-10 20:00:00,0.5818021582733813,0.06445143884892086,0.17102158273381296,0.001,0.08941546762589928,0.0,0.0005161870503597123,0.0,0.0,0.0
2014-03-10 21:00:00,0.8792430555555556,0.000125,0.182625,0.001,4.513888888888889e-05,0.0,0.09945138888888888,0.0,0.0,0.0
2014-03-10 22:00:00,0.7722965641952984,0.01714466546112116,0.09197649186256782,0.001,0.0,0.0,0.07154068716094032,0.0,0.0,0.0
2014-03-10 23:00:00,0.14435943060498221,0.06914946619217081,0.0051530249110320284,0.001008896797153025,0.0,0.0,0.00047508896797153027,0.0,0.0,0.0
2014-03-11 00:00:00,0.12919454545454545,0.0,0.004874545454545455,0.0009981818181818182,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 01:00:00,0.12883303411131058,0.0,0.004885098743267505,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 02:00:00,0.13653763440860214,0.03396415770609319,0.005283154121863799,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 03:00:00,0.14323090909090908,0.05417090909090909,0.009392727272727273,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 04:00:00,0.1289693140794224,0.0,0.004904332129963899,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 05:00:00,0.12845901639344262,0.0,0.0048816029143898,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 06:00:00,0.39431625441696116,0.03258480565371025,0.08721024734982331,0.001,0.17914134275618374,0.0,0.0,0.0,0.0,0.0
2014-03-11 07:00:00,0.28107017543859647,0.05280175438596491,0.005115789473684211,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 08:00:00,1.0267686832740215,0.00037366548042704626,0.004870106761565836,0.001,0.049944839857651246,0.02795729537366548,0.0,0.0,0.0,0.0
2014-03-11 09:00:00,0.1320565371024735,0.0,0.004893992932862191,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 10:00:00,0.1323082191780822,0.0,0.004902397260273973,0.00100513698630137,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 11:00:00,0.14626955074875206,0.08534608985024958,0.00491514143094842,0.0010033277870216306,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 12:00:00,0.3037445008460237,0.0011218274111675125,0.06349407783417936,0.04546869712351946,0.08390693739424704,0.0,0.0,0.0,0.0,0.0
2014-03-11 13:00:00,0.19947758620689654,0.00018275862068965518,0.05616896551724138,0.0009948275862068966,0.03953103448275862,0.0,0.0,0.0,0.0,0.0
2014-03-11 14:00:00,0.13134907251264755,5.05902192242833e-06,0.005097807757166947,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 15:00:00,0.17267238421955403,0.07306861063464837,0.004867924528301887,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 16:00:00,0.2535407279029463,0.02632582322357019,0.0048752166377816295,0.001,0.11115077989601387,0.0,0.0,0.0,0.0,0.0
2014-03-11 17:00:00,0.24659859154929578,0.0003098591549295774,0.004924295774647887,0.001,0.05988204225352113,0.0,0.0,0.0,0.0,0.0
2014-03-11 18:00:00,1.122264192139738,0.025102620087336245,0.004820960698689956,0.027323144104803493,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 19:00:00,0.787039586919105,0.07708605851979346,0.1216987951807229,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 20:00:00,0.46014840989399297,7.950530035335688e-05,0.1687685512367491,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 21:00:00,0.39742266187050357,0.020302158273381294,0.1648794964028777,0.001,0.0,0.0,0.1115953237410072,0.0,0.0,0.0
2014-03-11 22:00:00,0.32759363957597176,0.06715547703180212,0.12072968197879858,0.0010053003533568904,0.0,0.0,0.06896466431095406,0.0,0.0,0.0
2014-03-11 23:00:00,0.13686727272727273,0.0,0.004983636363636364,0.0010018181818181816,0.0,0.0,0.0005072727272727273,0.0,0.0,0.0
2014-03-12 00:00:00,0.1362841726618705,1.7985611510791368e-06,0.004861510791366906,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 01:00:00,0.16073805309734512,0.06598053097345133,0.004879646017699115,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 02:00:00,0.13401795332136446,0.021495511669658886,0.005305206463195691,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 03:00:00,0.14128060263653483,0.0,0.009482109227871939,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 04:00:00,0.13719691119691121,0.007615830115830116,0.004876447876447877,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 05:00:00,0.1621713780918728,0.08173851590106007,0.004879858657243817,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 06:00:00,0.28946654929577464,0.00024823943661971833,0.00485387323943662,0.001,0.15791021126760563,0.0,0.0,0.0,0.0,0.0
2014-03-12 07:00:00,0.9586837606837607,0.0002,0.009714529914529913,0.0009982905982905983,6.495726495726496e-05,0.0,0.007011965811965812,0.0,0.0,0.0
2014-03-12 08:00:00,0.3806500857632933,0.08083018867924528,0.06826929674099486,0.0010017152658662093,0.08521612349914237,0.0,0.000483704974271012,0.0,0.0,0.0
2014-03-12 09:00:00,0.13111379310344828,1.7241379310344827e-06,0.005067241379310345,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 10:00:00,0.13112854757929884,0.0,0.004893155258764608,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 11:00:00,0.15141638795986623,0.04138127090301003,0.015006688963210703,0.001,0.0,0.00010702341137123746,0.0,0.0,0.0,0.0
2014-03-12 12:00:00,0.4347197986577181,0.03761073825503356,0.18659060402684563,0.003541946308724832,0.052392617449664426,0.0,0.0,0.0,0.0,0.0
2014-03-12 13:00:00,0.8040755033557047,0.032513422818791944,0.17679362416107383,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 14:00:00,0.6043522537562604,0.04161769616026711,0.15958764607679468,0.17402003338898164,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 15:00:00,0.19269346733668344,0.0,0.0612713567839196,0.0010117252931323283,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 16:00:00,0.765263986013986,0.023363636363636364,0.0050384615384615385,0.001,0.12026223776223775,0.0,0.0,0.0,0.0,0.0
2014-03-12 17:00:00,0.8862946273830156,0.06089601386481802,0.0048596187175043324,0.001,0.043233968804159445,0.0,0.0,0.0,0.0,0.0
2014-03-12 18:00:00,0.49929411764705883,0.0,0.0361522491349481,0.08735294117647059,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 19:00:00,0.5952716049382716,0.049296296296296296,0.1934920634920635,0.001,0.10594003527336861,0.0,0.06800705467372134,0.0,0.0,0.0
2014-03-12 20:00:00,0.45943694493783305,0.026349911190053286,0.18705328596802842,0.001,0.063550621669627,0.0,0.0005364120781527531,0.0,0.0,0.0
2014-03-12 21:00:00,0.3745507745266781,0.00035628227194492256,0.18380722891566265,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 22:00:00,0.3610899830220713,0.07369439728353142,0.17440407470288624,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 23:00:00,0.1500054347826087,0.0,0.023307971014492754,0.0010018115942028985,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 00:00:00,0.13106921675774136,0.0,0.00485792349726776,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 01:00:00,0.14474825174825176,0.055515734265734265,0.00488986013986014,0.00106993006993007,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 02:00:00,0.133590990990991,0.01639099099099099,0.005255855855855856,0.0010018018018018017,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 03:00:00,0.13459674502712476,0.0,0.009406871609403256,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 04:00:00,0.1309046762589928,0.0,0.004899280575539568,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 05:00:00,0.1452748643761302,0.0725750452079566,0.0048987341772151905,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 06:00:00,0.32294736842105265,0.0034500907441016334,0.04476588021778584,0.001,0.12872595281306715,0.0,0.0,0.0,0.0,0.0
2014-03-13 07:00:00,0.2506294964028777,0.0,0.04959172661870504,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 08:00:00,0.4883005366726297,0.07649910554561717,0.015193202146690519,0.002223613595706619,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 09:00:00,0.26474149659863944,0.005758503401360544,0.17860034013605441,0.0010714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 10:00:00,0.22820910623946036,5.05902192242833e-06,0.1381264755480607,0.0010101180438448567,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 11:00:00,0.14015136054421767,0.06119727891156462,0.00510204081632653,0.00797278911564626,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 12:00:00,0.24521959459459458,0.01299831081081081,0.004891891891891892,0.0010033783783783782,0.12060979729729729,0.0,0.0,0.0,0.0,0.0
2014-03-13 13:00:00,0.23757623762376237,0.005992079207920792,0.09569504950495049,0.033803960396039605,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 14:00:00,0.13593647912885662,0.048096188747731396,0.005083484573502722,0.0010036297640653358,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 15:00:00,0.13789721254355403,0.0,0.004891986062717769,0.0010017421602787457,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 16:00:00,0.23432499999999998,0.04999285714285714,0.004876785714285714,0.001,0.08124107142857143,0.0,0.0,0.0,0.0,0.0
2014-03-13 17:00:00,0.292513698630137,0.03041780821917808,0.004833904109589041,0.001,0.13419691780821918,0.0,0.0,0.0,0.0,0.0
2014-03-13 18:00:00,0.27209747292418773,0.0,0.004788808664259928,0.001,0.0,0.0,0.027144404332129963,0.0,0.0,0.0
2014-03-13 19:00:00,1.031464480874317,0.07343169398907104,0.09570673952641165,0.014974499089253187,0.12187249544626594,0.0,0.0025591985428051003,0.0,0.0,0.0
2014-03-13 20:00:00,0.3340190641247834,0.021946273830155977,0.19161698440207972,0.001,0.0,0.0,0.00044714038128249565,0.0,0.0,0.0
2014-03-13 21:00:00,0.3411306620209059,0.0,0.18425435540069685,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 22:00:00,0.2937631103074141,0.06126401446654611,0.1490867992766727,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 23:00:00,0.1306604823747681,0.01033395176252319,0.0049740259740259736,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 00:00:00,0.12836871508379888,5.58659217877095e-06,0.004845437616387337,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 01:00:00,0.13717757009345793,0.038181308411214955,0.004878504672897196,0.0010018691588785046,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 02:00:00,0.1351537001897533,0.03805692599620493,0.005229601518026566,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 03:00:00,0.13211676082862525,0.0,0.009318267419962336,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 04:00:00,0.12826944971537002,3.795066413662239e-06,0.004869070208728653,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 05:00:00,0.1433942857142857,0.061874285714285715,0.004897142857142857,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 06:00:00,0.9258011152416357,0.015382899628252789,0.004847583643122677,0.001,0.1767825278810409,0.0,0.005758364312267658,0.0,0.0,0.0
2014-03-14 07:00:00,1.0586313799621927,0.011487712665406427,0.012421550094517958,0.001,0.08992627599243856,0.04628355387523629,0.000555765595463138,0.0,0.0,0.0
2014-03-14 08:00:00,0.7481147540983607,0.06433879781420765,0.005169398907103825,0.0010036429872495446,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 09:00:00,0.12925680272108844,0.0,0.004865646258503401,0.0010034013605442176,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 10:00:00,0.24431658291457287,3.3500837520938024e-06,0.004899497487437186,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 11:00:00,0.24131208053691275,0.06871140939597314,0.004882550335570469,0.0013338926174496645,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 12:00:00,0.42648776223776225,0.01051923076923077,0.01729020979020979,0.02006993006993007,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 13:00:00,0.7565720524017467,0.000185589519650655,0.07329475982532752,0.0010087336244541485,0.09313755458515284,0.0,0.0,0.0,0.0,0.0
2014-03-14 14:00:00,0.14193240901213172,0.07920450606585788,0.005112651646447141,0.0010051993067590988,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 15:00:00,0.1386421052631579,0.0,0.00485438596491228,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 16:00:00,0.29955405405405405,0.03228716216216216,0.004836148648648648,0.001,0.15810304054054056,0.0,0.0,0.0,0.0,0.0
2014-03-14 17:00:00,0.23423268206039077,0.07507992895204263,0.010824156305506216,0.001,0.0,0.0,0.008600355239786856,0.0,0.0,0.0
2014-03-14 18:00:00,1.0234825688073395,0.0,0.19248073394495413,0.001,0.0,0.0,0.0007339449541284404,0.0,0.0,0.0
2014-03-14 19:00:00,0.8118256029684601,0.03667161410018553,0.17257142857142857,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 20:00:00,0.3811125461254613,0.07117158671586717,0.16440405904059038,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 21:00:00,0.27102555366269165,0.0,0.14106303236797274,0.0010051107325383304,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 22:00:00,0.29019185059422753,0.0,0.17945161290322578,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 23:00:00,0.3200633333333333,0.05610166666666667,0.16909,0.0010033333333333335,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 00:00:00,0.18755666666666668,0.0414,0.051105,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 01:00:00,0.12707925801011805,1.1804384485666105e-05,0.005069139966273188,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 02:00:00,0.1276886446886447,3.663003663003663e-06,0.005293040293040293,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 03:00:00,0.14535283687943262,0.06508687943262412,0.009161347517730496,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 04:00:00,0.13182056074766357,0.028005607476635514,0.004899065420560747,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 05:00:00,0.12688301886792452,0.0,0.004866037735849057,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 06:00:00,0.3305406871609403,0.00015913200723327307,0.055750452079566006,0.001003616636528029,0.13877215189873415,0.0,0.0,0.0,0.0,0.0
2014-03-15 07:00:00,0.3519512195121951,0.08370731707317072,0.18611672473867596,0.0009947735191637632,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-15 08:00:00,1.9843243243243245,0.009436036036036035,0.014882882882882883,0.001,0.16411711711711713,0.0,0.036663063063063064,0.0,0.0,0.0
2014-03-15 09:00:00,0.8915682656826568,0.000555350553505535,0.00483210332103321,0.008619926199261992,0.0,0.03806642066420664,0.0005461254612546126,0.0,0.0,0.0
2014-03-15 10:00:00,1.2710565693430658,0.08277554744525548,0.0048175182481751825,0.001,0.08767518248175182,0.09452554744525547,0.11280839416058394,0.0,0.0,0.0
2014-03-15 11:00:00,0.759398275862069,0.0035948275862068965,0.004820689655172414,0.001,0.11638793103448276,0.11572758620689655,0.02873448275862069,0.0,0.0,0.0
2014-03-15 12:00:00,0.6873268892794376,0.000367311072056239,0.12943585237258348,0.0010017574692442884,0.06493321616871706,0.11686115992970122,4.745166959578207e-05,0.0,0.0,0.0
