time,main,fridge-freezer,tumble_dryer,washing_machine,dishwasher,food_mixer,television,kettle,vivarium,pond_pump
2014-03-08 16:00:00,0.16368826619964974,0.05666199649737303,0.0,0.0,5.9544658493870405e-05,0.0,0.0,0.0,0.011148861646234676,0.0
2014-03-08 17:00:00,0.16005633802816902,0.0011866197183098592,0.0,0.0,0.0,0.0,0.0,0.0,0.010959507042253522,0.0
2014-03-08 18:00:00,1.279905,0.06504333333333334,0.0,0.0,0.0,0.0,0.005235,0.08874166666666666,0.010431666666666667,0.0
2014-03-08 19:00:00,0.43849666666666665,0.010975,0.0,0.0,0.0,0.0,0.03557166666666667,0.0,0.011283333333333333,0.0
2014-03-08 20:00:00,0.34448489932885906,0.049323825503355706,0.0,0.0,0.0,0.0,0.034919463087248324,0.0,0.012348993288590604,0.0
2014-03-08 21:00:00,0.4388989898989899,0.02099191919191919,0.0,0.0,0.0,0.0,0.035426262626262625,0.10442828282828283,0.01261010101010101,0.0
2014-03-08 22:00:00,0.30512178387650085,0.025871355060034303,0.0,0.0,0.0,0.0,0.034502572898799315,0.0,0.012897084048027445,0.0
2014-03-08 23:00:00,0.36663666666666667,0.04986,0.0,0.0,0.0,0.0,0.03321166666666667,0.0,0.013008333333333334,0.0
2014-03-09 00:00:00,0.19165166666666666,0.009725,0.0,0.0,0.0,0.0,0.0009883333333333333,0.0,0.01294,0.0
2014-03-09 01:00:00,0.19918333333333332,0.058513333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.011831666666666667,0.0
2014-03-09 02:00:00,0.13511166666666669,0.001,0.0,0.0,0.0,0.0,0.0007083333333333334,0.0,0.011836666666666665,0.0
2014-03-09 03:00:00,0.18183333333333335,0.060331666666666665,0.0,0.0,0.0,0.0,0.00049,0.0,0.011865,0.0
2014-03-09 04:00:00,0.14529333333333333,0.0010049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.011835,0.0
2014-03-09 05:00:00,0.25259563758389264,0.10968456375838925,0.0,0.0,0.0,0.0,0.0,0.0,0.011342281879194631,0.0
2014-03-09 06:00:00,0.20144666666666666,0.069705,0.0,0.0,0.0,0.0,0.0,0.0,0.011716666666666667,0.0
2014-03-09 07:00:00,0.14800166666666667,0.0041466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.011461666666666665,0.0
2014-03-09 08:00:00,0.36396321070234117,0.06461538461538462,0.0,0.0,0.0,0.0,0.0,0.1078494983277592,0.011672240802675584,0.0
2014-03-09 09:00:00,1.0935209380234505,0.01116750418760469,0.0,0.0,0.0,0.0,0.0,0.0,0.011703517587939699,0.0
2014-03-09 10:00:00,1.89094,0.050695,0.0,0.0,0.0,0.0,0.0,0.0,0.01159,0.0
2014-03-09 11:00:00,1.4280533333333332,0.025551666666666667,0.0,0.6998783333333334,0.0,0.0,0.0,0.0,0.011336666666666667,0.0
2014-03-09 12:00:00,1.8237516666666669,0.03623833333333334,2.5e-05,0.062715,0.0,0.0,0.0,0.0,0.011801666666666665,0.0
2014-03-09 13:00:00,1.5748333333333333,0.04456,0.0,1.6666666666666669e-06,0.060531666666666664,0.0,0.0,0.0,0.011595000000000001,0.0
2014-03-09 14:00:00,1.04694,0.017375,0.0,0.0,1.0663,0.0,0.0,0.0,0.01125,0.0
2014-03-09 15:00:00,0.554995,0.06272,0.0,0.0,0.04982333333333333,0.0,0.024773333333333335,0.07829833333333333,0.011531666666666666,0.0
2014-03-09 16:00:00,0.19555166666666668,0.001,0.011914999999999999,0.0,0.0,0.0,0.037575000000000004,0.0,0.011601666666666666,0.0
2014-03-09 17:00:00,1.843038590604027,0.07572818791946308,0.7401258389261746,0.0,0.0,0.0,0.0,0.0,0.010909395973154363,0.0
2014-03-09 18:00:00,1.6044351535836177,0.026947098976109213,1.046627986348123,0.0,0.0,0.0,0.011771331058020477,0.0,0.010715017064846415,0.0
2014-03-09 19:00:00,0.9747214765100671,0.040951342281879195,0.5632298657718121,0.0,0.0,0.0,0.013961409395973155,0.10329362416107382,0.011313758389261745,0.0
2014-03-09 20:00:00,0.40528449744463374,0.04879045996592845,0.0,0.0,0.0,0.0,0.0,0.05838841567291312,0.012557069846678023,0.0
2014-03-09 21:00:00,0.248905,0.018248333333333335,0.0,0.0,0.0,0.0,0.01845166666666667,0.03223166666666667,0.012525,0.0
2014-03-09 22:00:00,0.25214117647058826,0.06530756302521008,0.0,0.0,0.0,0.0,0.023001680672268907,0.0,0.012971428571428571,0.0
2014-03-09 23:00:00,0.150125,0.0010033333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.013045,0.0
2014-03-10 00:00:00,0.19881666666666667,0.06307333333333333,0.0,3.3333333333333337e-06,0.0,0.0,0.0,0.0,0.01297,0.0
2014-03-10 01:00:00,0.9412683333333333,0.006725,0.0,0.6877016666666667,0.0,0.0,0.0,0.0,0.011461666666666665,0.0
2014-03-10 02:00:00,0.26367833333333335,0.05624333333333333,0.0,0.056049999999999996,0.0,0.0,0.00011,0.0,0.011658333333333333,0.0
2014-03-10 03:00:00,0.15161666666666668,0.019113333333333333,0.0,0.0,0.0,0.0,0.0004866666666666667,0.0,0.01177,0.0
2014-03-10 04:00:00,0.9416270903010033,0.05961705685618729,0.0,0.0,0.6124397993311037,0.0,0.0,0.0,0.011734113712374582,0.0
2014-03-10 05:00:00,0.72912,0.024715,0.0,0.0,0.539655,0.0,0.0,0.0,0.011651666666666668,0.0
2014-03-10 06:00:00,0.1674463087248322,0.03904194630872483,0.0,0.0,9.731543624161073e-05,0.0,0.0,0.0,0.011313758389261745,0.0
2014-03-10 07:00:00,0.48624833333333334,0.04303166666666667,0.0,0.0,0.0,0.0,0.0,0.10041666666666667,0.011011666666666666,0.0
2014-03-10 08:00:00,0.168335,0.027713333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.011176666666666666,0.0
2014-03-10 09:00:00,0.8441886477462438,0.050939899833055094,0.0,0.0,0.0,0.0,0.0,0.0,0.011215358931552588,0.0
2014-03-10 10:00:00,1.9519130434782608,0.0012199488491048593,0.0,0.0,0.0,0.0,0.0,0.0,0.011746803069053709,0.0
2014-03-10 11:00:00,1.5584377104377103,0.09658080808080809,0.0,0.0,0.0,0.0,0.0,0.0,0.011772727272727273,0.0
2014-03-10 12:00:00,0.7855952782462057,0.09675716694772343,0.0,0.0,0.0,0.0,0.0,0.0,0.011612141652613827,0.0
2014-03-10 13:00:00,0.5665482233502538,0.010825719120135364,0.0,0.0,0.0,0.0,0.0,0.0,0.011763113367174281,0.0
2014-03-10 14:00:00,1.0343013435700574,0.06494817658349328,0.0,0.0,0.0,0.0,0.0,0.0,0.011854126679462573,0.0
2014-03-10 15:00:00,0.73786701208981,0.0021917098445595855,0.0,0.0,0.0,0.0,0.0,0.09677029360967185,0.011340241796200346,0.0
2014-03-10 16:00:00,0.18855685618729098,0.06786454849498329,0.0,0.0,0.0,0.0,0.0,0.0,0.011267558528428093,0.0
2014-03-10 17:00:00,0.1654342762063228,0.011803660565723793,0.0,0.0,0.0,0.0,0.0,0.0,0.011148086522462563,0.0
2014-03-10 18:00:00,0.20313613445378154,0.053951260504201674,0.0,0.0,0.0,0.0,0.0,0.0,0.010957983193277312,0.0
2014-03-10 19:00:00,1.729195652173913,0.028123745819397993,0.0,0.0,0.0,0.0,0.0163561872909699,0.11243979933110368,0.011217391304347827,0.0
2014-03-10 20:00:00,0.32292320534223706,0.050290484140233724,0.0,0.0,0.0,0.0,0.021590984974958264,0.00010684474123539233,0.012497495826377296,0.0
2014-03-10 21:00:00,0.19852093802345058,0.024440536013400335,0.0,0.0,0.0,0.0,0.0,0.0,0.012706867671691793,0.0
2014-03-10 22:00:00,0.2241195286195286,0.0373030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.012757575757575757,0.0
2014-03-10 23:00:00,0.189905,0.026238333333333332,0.0,0.0,3.3333333333333337e-06,0.0,0.0,0.0,0.01283,0.0
2014-03-11 00:00:00,0.21279431438127092,0.03459197324414715,0.0,0.0,3.3444816053511705e-06,0.0,0.0,0.0,0.012973244147157191,0.0
2014-03-11 01:00:00,0.18059999999999998,0.023350000000000003,0.0,0.0,0.006966666666666667,0.0,0.0006216666666666667,0.0,0.011878333333333334,0.0
2014-03-11 02:00:00,0.9055042016806722,0.038236974789915966,0.0,0.0,0.6987983193277311,0.0,0.00010924369747899159,0.0,0.01167563025210084,0.0
2014-03-11 03:00:00,0.7112416107382551,0.014583892617449665,0.0,0.0,0.49232046979865773,0.0,0.0005738255033557047,0.0,0.01158221476510067,0.0
2014-03-11 04:00:00,0.18773711340206184,0.049386597938144323,0.0,0.0,4.29553264604811e-05,0.0,0.0,0.0,0.011632302405498281,0.0
2014-03-11 05:00:00,0.14564565587734243,0.0032504258943781943,0.0,0.0,0.0,0.0,0.0,0.0,0.011413969335604771,0.0
2014-03-11 06:00:00,0.21908228980322006,0.0572432915921288,0.0,0.0,0.0,0.0,0.0,0.0,0.011332737030411448,0.0
2014-03-11 07:00:00,0.24695689655172412,0.002496551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.011122413793103447,0.0
2014-03-11 08:00:00,0.27155833333333335,0.06155833333333333,0.0,0.0,0.0,0.0,0.0,0.0792,0.011046666666666666,0.0
2014-03-11 09:00:00,0.247825,0.022728333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.011301666666666666,0.0
2014-03-11 10:00:00,0.57687,0.034091666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.011331666666666667,0.0
2014-03-11 11:00:00,1.5364123711340205,0.04011683848797251,0.0,0.0,0.0,0.0,0.0,0.0,0.011790378006872854,0.0
2014-03-11 12:00:00,1.7941632653061224,0.017039115646258506,0.0,0.0,0.0,0.0,0.0,0.0,0.01167687074829932,0.0
2014-03-11 13:00:00,1.71736660929432,0.055134251290877796,0.0,0.0,0.0,0.0,0.0,0.0,0.01180895008605852,0.0
2014-03-11 14:00:00,1.1971037414965986,0.0010068027210884353,0.0,0.0017414965986394556,0.0,0.0,0.0,0.0,0.011857142857142858,0.0
2014-03-11 15:00:00,0.6281057046979865,0.05666778523489933,0.0,0.0,0.0,0.0,0.0,0.0,0.011389261744966444,0.0
2014-03-11 16:00:00,0.3262926421404682,0.05042809364548495,0.0,0.0,5.016722408026756e-06,0.0,0.022091973244147158,0.06221404682274247,0.011091973244147157,0.0
2014-03-11 17:00:00,0.17328286189683859,0.015816971713810316,0.0,0.0,0.0,0.0,0.005312811980033277,0.0,0.010995008319467554,0.0
2014-03-11 18:00:00,0.21926544240400667,0.0565525876460768,0.0,0.0,0.0,0.0,0.0,0.0,0.010863105175292154,0.0
2014-03-11 19:00:00,0.6040333333333333,0.122765,0.0,0.0,0.0,0.0,0.016181666666666667,0.14477833333333334,0.011333333333333334,0.0
2014-03-11 20:00:00,0.3485,0.09265333333333334,0.0,0.0,0.0,0.0,0.024378333333333335,0.0,0.012491666666666667,0.0
2014-03-11 21:00:00,0.47739666666666664,0.088745,0.0,0.0,0.0,0.0,0.029471666666666667,0.09544499999999999,0.012678333333333333,0.0
2014-03-11 22:00:00,0.23114237288135592,0.060883050847457626,0.0,0.0,0.0,0.0,0.011011864406779662,0.0,0.012738983050847457,0.0
2014-03-11 23:00:00,0.17287666666666668,0.020618333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.013006666666666666,0.0
2014-03-12 00:00:00,0.20307166666666665,0.08298333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.01302,0.0
2014-03-12 01:00:00,0.13663087248322148,0.001035234899328859,0.0,0.0,0.0,0.0,0.0,0.0,0.011890939597315436,0.0
2014-03-12 02:00:00,0.6250183333333333,0.06835833333333334,0.0,0.0,0.38761833333333334,0.0,9.833333333333333e-05,0.0,0.011593333333333334,0.0
2014-03-12 03:00:00,1.0095017361111112,0.024928819444444444,0.0,0.0,0.8013454861111111,0.0,0.0005208333333333333,0.0,0.011552083333333334,0.0
2014-03-12 04:00:00,0.16940384615384615,0.017856643356643356,0.0,0.0,0.00018006993006993008,0.0,0.0,0.0,0.011587412587412587,0.0
2014-03-12 05:00:00,0.1923439065108514,0.06427712854757929,0.0,0.0,0.0,0.0,0.0,0.0,0.011447412353923206,0.0
2014-03-12 06:00:00,0.15526369863013698,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.011219178082191781,0.0
2014-03-12 07:00:00,0.37572359154929574,0.05884507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.011065140845070423,0.0
2014-03-12 08:00:00,0.27512302284710016,0.030924428822495607,0.0,0.0,0.0,0.0,0.0,0.07141300527240774,0.011040421792618629,0.0
2014-03-12 09:00:00,0.1601412844036697,0.019388990825688072,0.0,3.6697247706422022e-06,0.0,0.0,0.0,0.0,0.011179816513761468,0.0
2014-03-12 10:00:00,0.20621772639691716,0.04548554913294798,0.0,7.70712909441233e-06,0.0,0.0,0.0,0.0,0.011406551059730251,0.0
2014-03-12 11:00:00,0.24,0.0010019157088122605,0.0,0.7112030651340996,0.0,0.0,0.0,0.0,0.01135632183908046,0.0
2014-03-12 12:00:00,0.3094140625,0.06579296875,0.0,0.04643359375,0.0,0.0,0.0,0.0,0.011640625,0.0
2014-03-12 13:00:00,0.40008208955223884,0.0010037313432835822,0.0,0.003343283582089552,0.0,0.0,0.0,0.0,0.011638059701492537,0.0
2014-03-12 14:00:00,0.448,0.06467884615384616,0.0,3.846153846153846e-06,0.0,0.0,0.0,0.0,0.011784615384615385,0.0
2014-03-12 15:00:00,0.448,0.0010018761726078799,0.0009606003752345216,5.6285178236397745e-06,0.0,0.0,0.0,0.0,0.011529080675422139,0.0
2014-03-12 16:00:00,0.448,0.04543288590604027,0.0,3.3557046979865773e-06,0.0,0.0,0.0,0.0,0.011300335570469798,0.0
2014-03-12 17:00:00,0.3713120805369127,0.019885906040268457,0.0,0.0,0.016483221476510067,0.0,0.0,0.0,0.011100671140939598,0.0
2014-03-12 18:00:00,1.1540823529411763,0.022040336134453782,0.0,0.0,0.8434168067226891,0.0,0.0,0.0,0.01086890756302521,0.0
2014-03-12 19:00:00,1.16821,0.04307333333333333,0.0,0.0,0.5723933333333333,0.0,0.022085,0.15689166666666668,0.011518333333333332,0.0
2014-03-12 20:00:00,0.39529441624365486,0.008634517766497462,0.0,0.0,0.00014890016920473772,0.0,0.030081218274111674,0.03342131979695431,0.012461928934010153,0.0
2014-03-12 21:00:00,0.34898330550918194,0.05649248747913189,0.0,0.0,0.0,0.0,0.01784474123539232,0.0,0.01254424040066778,0.0
2014-03-12 22:00:00,0.24956738768718803,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.012635607321131446,0.0
2014-03-12 23:00:00,0.19931333333333334,0.065135,0.0,0.0,0.0,0.0,0.0,0.0,0.012915,0.0
2014-03-13 00:00:00,0.13718,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.012911666666666667,0.0
2014-03-13 01:00:00,0.2454424040066778,0.10917195325542571,0.0,0.0,0.0,0.0,0.0,0.0,0.011727879799666111,0.0
2014-03-13 02:00:00,0.20279499999999998,0.08466166666666666,0.0,0.0,0.0,0.0,0.00010666666666666668,0.0,0.011800000000000001,0.0
2014-03-13 03:00:00,0.153835,0.0010049999999999998,0.0,0.0,0.0,0.0,0.0005266666666666666,0.0,0.01167,0.0
2014-03-13 04:00:00,0.18680405405405406,0.05703716216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.011565878378378379,0.0
2014-03-13 05:00:00,0.15850830564784052,0.010818936877076413,0.0,0.0,0.0,0.0,0.0,0.0,0.011318936877076411,0.0
2014-03-13 06:00:00,0.18849078726968174,0.025152428810720266,0.0,0.0,0.0,0.0,0.0,0.0,0.011484087102177553,0.0
2014-03-13 07:00:00,0.8183566666666667,0.04119833333333333,0.0004266666666666667,0.47645166666666666,0.0,0.0,0.0,0.069335,0.011025,0.0
2014-03-13 08:00:00,0.328135,0.04112166666666667,0.0,0.053840000000000006,0.0004266666666666667,0.0,0.0,0.0,0.011353333333333333,0.0
2014-03-13 09:00:00,0.8746305084745762,0.02213050847457627,0.0,1.6949152542372882e-06,0.0,0.0,0.0,0.0,0.011484745762711863,0.0
2014-03-13 10:00:00,1.3116831345826236,0.028792163543441225,0.0,0.0,0.0,0.0,0.0,0.0,0.011586030664395229,0.0
2014-03-13 11:00:00,1.693307300509338,0.03282342954159593,0.0,0.0,0.0,0.0,0.0,0.0,0.011789473684210525,0.0
2014-03-13 12:00:00,1.465666101694915,0.018016949152542375,0.0,1.6949152542372882e-06,0.0,0.0,0.0,0.0,0.011896610169491525,0.0
2014-03-13 13:00:00,1.309613074204947,0.04666077738515901,0.0,0.0,0.0,0.0,0.0,0.0,0.011243816254416962,0.0
2014-03-13 14:00:00,0.908798275862069,0.008017241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.01146896551724138,0.0
2014-03-13 15:00:00,0.5077040280210158,0.054626970227670754,0.0,1.7513134851138355e-06,0.0,0.0,0.0,0.0,0.011439579684763572,0.0
2014-03-13 16:00:00,0.20926450511945394,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.01109556313993174,0.0
2014-03-13 17:00:00,0.18995897435897435,0.062005128205128206,0.0,3.418803418803419e-06,0.0,0.0,0.0,0.0,0.011102564102564102,0.0
2014-03-13 18:00:00,0.15420299500831947,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.01092512479201331,0.0
2014-03-13 19:00:00,1.3845692567567567,0.06709966216216216,0.0,0.0073513513513513516,0.0,0.0,0.025679054054054053,0.0,0.01123141891891892,0.0
2014-03-13 20:00:00,0.4373205342237062,0.0010500834724540902,0.0,0.0,0.0,0.0,0.029307178631051752,0.0,0.012175292153589316,0.0
2014-03-13 21:00:00,0.3579866888519135,0.07338435940099833,0.0,0.0,0.0,0.0,0.02788685524126456,0.0,0.012522462562396006,0.0
2014-03-13 22:00:00,0.31759060402684564,0.0010436241610738254,0.0,0.0,0.0,0.0,0.025588926174496644,0.0,0.012506711409395972,0.0
2014-03-13 23:00:00,0.34074542429284527,0.07248752079866888,0.0,0.0,0.0,0.0,0.00030449251247920134,0.0,0.01284026622296173,0.0
2014-03-14 00:00:00,0.21414,0.0010083333333333333,0.0,0.0,3.3333333333333337e-06,0.0,0.0,0.0,0.01305,0.0
2014-03-14 01:00:00,0.212135,0.05876833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.011775,0.0
2014-03-14 02:00:00,0.17363499999999998,0.014101666666666667,0.0,0.0,0.0,0.0,0.00010833333333333334,0.0,0.011588333333333332,0.0
2014-03-14 03:00:00,0.19222833333333333,0.035005,0.0,0.0,0.0,0.0,0.0005,0.0,0.011541666666666665,0.0
2014-03-14 04:00:00,0.8860883333333334,0.035590000000000004,0.0,0.0,0.649695,0.0,0.0,0.0,0.01151,0.0
2014-03-14 05:00:00,0.7448381112984823,0.005784148397976392,0.0,0.0,0.5433254637436762,0.0,0.0,0.0,0.01118212478920742,0.0
2014-03-14 06:00:00,0.24936454849498327,0.06470735785953177,0.0,0.0,5.1839464882943145e-05,0.0,0.0,0.0,0.01118561872909699,0.0
2014-03-14 07:00:00,0.4490383333333334,0.011563333333333332,0.0,0.0,0.0,0.0,0.0,0.11120166666666667,0.011133333333333334,0.0
2014-03-14 08:00:00,0.422115,0.06681999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.011045,0.0
2014-03-14 09:00:00,0.9943361486486486,0.0010050675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.011386824324324325,0.0
2014-03-14 10:00:00,1.1207633333333333,0.06836166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011808333333333334,0.0
2014-03-14 11:00:00,1.382511073253833,0.0010034071550255536,0.0,0.0,0.0,0.0,0.0,0.0,0.011776831345826235,0.0
2014-03-14 12:00:00,1.7978741258741258,0.09956818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.011743006993006993,0.0
2014-03-14 13:00:00,1.492436026936027,0.0751936026936027,0.0,0.0,0.0,0.0,0.0,0.0,0.011639730639730641,0.0
2014-03-14 14:00:00,0.7477338003502626,0.0010052539404553416,0.0,0.0,0.0,0.0,0.0,0.0,0.011553415061295973,0.0
2014-03-14 15:00:00,0.21281167608286253,0.07280037664783427,0.0,0.0,0.0,0.0,0.0,0.0,0.011419962335216572,0.0
2014-03-14 16:00:00,0.13705212355212357,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.011191119691119692,0.0
2014-03-14 17:00:00,1.0880984974958265,0.0669983305509182,0.0,0.0,0.0,0.0,0.012005008347245409,0.07974624373956594,0.010974958263772955,0.0
2014-03-14 18:00:00,0.7628820326678766,0.007602540834845735,0.0,0.0,0.0,0.0,0.025970961887477315,0.0,0.010361161524500907,0.0
2014-03-14 19:00:00,0.32164395229982967,0.06704088586030664,0.0,0.0,0.0,0.0,0.010011925042589437,0.0,0.011245315161839863,0.0
2014-03-14 20:00:00,0.17974030354131534,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.012128161888701519,0.0
2014-03-14 21:00:00,0.22603056027164686,0.06270458404074702,0.0,0.0,0.0,0.0,0.0,0.0,0.012449915110356537,0.0
2014-03-14 22:00:00,0.21953211009174312,0.007199541284403669,0.0,0.0,0.0,0.0,0.0031857798165137617,0.0,0.01245183486238532,0.0
2014-03-14 23:00:00,0.2754126213592233,0.05435194174757282,0.0,0.0,0.0,0.0,0.025480582524271846,0.0,0.012597087378640778,0.0
2014-03-15 00:00:00,0.19675124378109454,0.0076293532338308455,0.0,2.4875621890547264e-06,0.0,0.0,0.011649253731343285,0.0,0.01280597014925373,0.0
2014-03-15 01:00:00,0.860493119266055,0.046961009174311924,0.0,0.6764678899082569,0.0,0.0,0.0007018348623853211,0.0,0.011428899082568809,0.0
2014-03-15 02:00:00,0.48020840336134457,0.00626218487394958,0.0,0.2580957983193277,0.0,0.0,0.0006571428571428571,0.0,0.011435294117647059,0.0
2014-03-15 03:00:00,0.24443153526970954,0.059518672199170126,0.0,0.024458506224066392,0.0154149377593361,0.0,0.0006452282157676348,0.0,0.011524896265560166,0.0
2014-03-15 04:00:00,1.1728098720292506,0.001,0.0,0.0,0.9774021937842778,0.0,0.0,0.0,0.011254113345521023,0.0
2014-03-15 05:00:00,0.4101633333333334,0.06028833333333333,0.0,0.0,0.20918666666666666,0.0,0.0,0.0,0.011405,0.0
2014-03-15 06:00:00,0.13987145242070115,0.0011001669449081804,0.0,0.006731218697829716,2.3372287145242072e-05,0.0,0.0,0.0,0.011363939899833055,0.0
2014-03-15 07:00:00,0.20808500000000002,0.060583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.011336666666666667,0.0
2014-03-15 08:00:00,0.16281833333333331,0.0010016666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.011116666666666667,0.0
2014-03-15 09:00:00,0.2535,0.06005666666666667,0.0,3.3333333333333337e-06,0.0,0.0,0.0,0.0,0.011161666666666667,0.0
2014-03-15 10:00:00,1.130185,0.001,0.0,0.007679999999999999,0.0,0.0,0.0,0.0,0.01139,0.0
2014-03-15 11:00:00,1.9599083333333334,0.06351333333333334,0.0,5e-06,0.0,0.0,0.0,0.0,0.011301666666666666,0.0
2014-03-15 12:00:00,2.0393833333333333,0.0010016666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.011276666666666667,0.0
2014-03-15 13:00:00,1.353945,0.06717333333333333,0.0,0.0,0.0,0.0,0.025375,0.0,0.01117,0.0
2014-03-15 14:00:00,0.5434833333333333,0.014941666666666666,0.0,0.0,0.0,0.0,0.0025499999999999997,0.0,0.011063333333333333,0.0
2014-03-15 15:00:00,0.24006532663316582,0.04110217755443886,0.0,0.0,0.0,0.0,0.0,0.0,0.01122780569514238,0.0
2014-03-15 16:00:00,0.16005,0.041135,0.0,0.0,0.0,0.0,0.0,0.0,0.011085000000000001,0.0
2014-03-15 17:00:00,0.172495,0.015115,0.0,0.0,0.0,0.0,0.0,0.0,0.011131666666666666,0.0
2014-03-15 18:00:00,0.20181833333333332,0.05509666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.010825,0.0
