time,main,television_site,freezer,washing_machine,dishwasher,appliance5,network_site,microwave_1,microwave_2,kettle
2014-01-18 23:00:00,0.5243053173241853,0.0,0.0,0.0,0.0,0.0,0.14471355060034305,0.002,0.001,0.0
2014-01-19 00:00:00,0.29583362831858406,0.0,0.0,0.0,1.7699115044247788e-06,0.0,0.050159292035398234,0.002,0.001,0.0
2014-01-19 01:00:00,0.21037781629116117,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-19 02:00:00,0.2270288624787776,0.0,0.0,0.0,5.093378607809848e-06,0.0,0.0,0.002,0.001,0.0
2014-01-19 03:00:00,0.23776041666666667,0.0,0.0,0.0,1.736111111111111e-05,0.0,0.0,0.002,0.001,0.0
2014-01-19 04:00:00,0.19453217391304348,0.0,0.0,0.0,1.739130434782609e-05,0.0,0.0,0.002,0.001,0.0
2014-01-19 05:00:00,0.2261982456140351,0.0,0.0,0.0,1.4035087719298246e-05,0.0,0.0,0.002,0.001,0.0
2014-01-19 06:00:00,0.2293646017699115,0.0,0.0,0.0,5.3097345132743365e-06,0.0,0.0,0.002,0.001,0.0
2014-01-19 07:00:00,0.4551946902654867,0.0,0.0,0.0,1.415929203539823e-05,0.0,0.025638938053097346,0.002,0.001,0.09256991150442478
2014-01-19 08:00:00,0.5494931034482758,0.0,0.0,0.0004155172413793103,0.0,0.0,0.14576206896551724,0.002,0.001,0.0
2014-01-19 09:00:00,1.268737762237762,0.0,0.0,0.3930454545454546,0.0,0.0,0.13884965034965036,0.002,0.001,0.0
2014-01-19 10:00:00,2.043732283464567,0.0,0.8981200787401575,0.6101082677165355,0.0,0.0,0.1365728346456693,0.002,0.001,0.0
2014-01-19 11:00:00,3.008970070422535,0.0,0.8675193661971831,0.16603345070422534,0.0,0.0,0.13662852112676058,0.002,0.001,0.15507746478873238
2014-01-19 12:00:00,2.930167577413479,0.0,0.5889125683060109,0.3869981785063752,0.0,0.0,0.14627140255009108,0.002,0.17298360655737705,0.1564134790528233
2014-01-19 13:00:00,0.7271421319796955,0.0,0.22404230118443316,0.007164128595600677,0.0,0.0,0.14188832487309644,0.002,0.013128595600676819,0.0
2014-01-19 14:00:00,1.2799352014010508,0.0,1.1206129597197898,0.0,0.0,0.0,8.931698774080559e-05,0.002,0.001,0.0
2014-01-19 15:00:00,0.26756007067137805,0.0,0.004895759717314488,0.0,0.0,0.0,0.014505300353356891,0.002,0.001,0.0
2014-01-19 16:00:00,0.5931890838206627,0.0,0.0008382066276803119,0.0,0.0,0.0,0.14171150097465887,0.002,0.001,0.10810916179337232
2014-01-19 17:00:00,0.5663455882352941,0.0,0.0,0.0,0.0,0.0,0.14495220588235294,0.002,0.001,0.0
2014-01-19 18:00:00,0.5246290322580646,0.0,0.0,0.0,0.0,0.0,0.14566487455197133,0.002,0.001,0.0
2014-01-19 19:00:00,0.5559825783972125,0.0,0.0,0.0,0.0,0.0,0.14750522648083622,0.002,0.001,0.0
2014-01-19 20:00:00,0.8234444444444444,0.0,0.0,0.0,0.0,0.0,0.14446236559139786,0.002,0.001,0.0
2014-01-19 21:00:00,0.47116731517509725,0.0,0.0,0.0,0.0,0.0,0.1433715953307393,0.002,0.001,0.0
2014-01-19 22:00:00,0.3634810606060606,0.0,0.0,0.0,0.0,0.0,0.05062689393939394,0.002,0.001,0.0
2014-01-19 23:00:00,0.2273147113594041,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 00:00:00,0.1646863799283154,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 01:00:00,0.17113669064748202,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 02:00:00,0.19268849557522122,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 03:00:00,0.18456884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 04:00:00,0.15905272407732862,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 05:00:00,0.22836637168141594,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 06:00:00,0.7159982206405694,0.0,0.0,0.0,0.0,0.0,0.05953914590747331,0.002,0.001,0.1279679715302491
2014-01-20 07:00:00,0.3766350626118068,0.0,0.0,0.0,0.0,0.0,0.10287298747763865,0.002,0.001,0.0
2014-01-20 08:00:00,0.1715668549905838,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 09:00:00,0.16213070539419086,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 10:00:00,0.1607328244274809,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 11:00:00,0.13892978208232445,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 12:00:00,0.1625940803382664,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 13:00:00,0.2274158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.057532710280373836
2014-01-20 14:00:00,0.386800464037123,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.11059164733178654
2014-01-20 15:00:00,1.142251111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 16:00:00,1.250542372881356,0.0,0.0,0.001228813559322034,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-20 17:00:00,1.3870822510822511,0.0,0.0,0.5161125541125541,0.0,0.0,0.15206926406926408,0.002,0.001,0.0901125541125541
2014-01-20 18:00:00,1.7116125907990316,0.0,0.0,0.029893462469733657,0.8414769975786924,0.0,0.146046004842615,0.002,0.033205811138014525,0.0
2014-01-20 19:00:00,1.2189221014492753,0.0,0.0,0.0,0.5404963768115942,0.0,0.1438659420289855,0.002,0.001,0.0
2014-01-20 20:00:00,0.5142672897196262,0.0,0.0,0.0,0.0,0.0,0.14664672897196263,0.002,0.001,0.0
2014-01-20 21:00:00,0.4890359168241966,0.0,0.0,0.0,3.780718336483932e-06,0.0,0.1480207939508507,0.002,0.001,0.0
2014-01-20 22:00:00,0.4010315789473684,0.0,0.0,0.0,0.0,0.0,0.09165263157894736,0.002,0.001,0.0
2014-01-20 23:00:00,0.18157766143106457,0.0,0.0,0.0,2.0942408376963353e-05,0.0,0.0,0.002,0.001,0.0
2014-01-21 00:00:00,0.16860752688172043,0.0,0.0,0.0,8.960573476702509e-06,0.0,0.0,0.002,0.001,0.0
2014-01-21 01:00:00,0.1727053726169844,0.0,0.0,0.0,3.4662045060658576e-06,0.0,0.0,0.002,0.001,0.0
2014-01-21 02:00:00,0.18151819757365684,0.0,0.0,0.0,1.7331022530329288e-06,0.0,0.0,0.002,0.024915077989601384,0.0
2014-01-21 03:00:00,0.16390299823633156,0.0,0.0,0.0,8.818342151675484e-06,0.0,0.0,0.002,0.001,0.0
2014-01-21 04:00:00,0.1546504347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 05:00:00,0.23056491228070175,0.0,0.0,0.0,3.5087719298245615e-06,0.0,0.0,0.002,0.001,0.0
2014-01-21 06:00:00,0.698845871559633,0.0,0.0,0.0,0.0,0.0,0.06608990825688073,0.002,0.006550458715596331,0.1060165137614679
2014-01-21 07:00:00,0.36453759398496244,0.0,0.0,0.0,0.0,0.0,0.09954887218045112,0.002,0.001,0.0
2014-01-21 08:00:00,0.17054960317460316,0.0,0.0,0.0012142857142857142,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 09:00:00,0.16561336515513128,0.0,0.0,0.0027494033412887825,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 10:00:00,0.15082446808510638,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 11:00:00,0.14302733485193622,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 12:00:00,0.1590997830802603,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 13:00:00,0.14109772727272726,0.0,0.0,6.818181818181817e-05,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 14:00:00,0.1388359201773836,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 15:00:00,0.16012334801762115,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-21 16:00:00,0.4612,0.0,0.0,0.005028571428571428,0.0,0.0,0.04564761904761905,0.002,0.001,0.07669761904761904
2014-01-21 17:00:00,1.7804559139784946,0.0,0.0,0.0,0.0,0.0,0.15033333333333335,0.002,0.001,0.047309677419354844
2014-01-21 18:00:00,0.6998031189083821,0.0,0.0,0.0,0.0,0.0,0.14910331384015596,0.002,0.001,0.0
2014-01-21 19:00:00,0.5248147448015122,0.0,0.0,0.0,0.0,0.0,0.14947448015122874,0.002,0.001,0.0
2014-01-21 20:00:00,0.5374863157894737,0.0,0.0,0.0,0.0,0.0,0.14884,0.002,0.001,0.0
2014-01-21 21:00:00,0.5445752688172043,0.0,0.0,0.0,0.0,0.0,0.14512724014336917,0.002,0.001,0.0
2014-01-21 22:00:00,0.38588702928870294,0.0,0.0,0.0,0.0,0.0,0.06872594142259415,0.002,0.001,0.0
2014-01-21 23:00:00,0.19057985257985258,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 00:00:00,0.15255102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 01:00:00,0.17282278481012658,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 02:00:00,0.17600507614213196,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 03:00:00,0.17302222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 04:00:00,0.1522372013651877,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 05:00:00,0.22716981132075473,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 06:00:00,0.6692869565217392,0.0,0.0,0.0,0.0,0.0,0.02058608695652174,0.002,0.001,0.13044173913043478
2014-01-22 07:00:00,0.362048951048951,0.0,0.0,0.0,0.0,0.0,0.10068881118881119,0.002,0.001,0.0
2014-01-22 08:00:00,0.17443589743589744,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 09:00:00,0.1642708719851577,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 10:00:00,0.138407867494824,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 11:00:00,0.15408113590263692,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 12:00:00,0.16475,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 13:00:00,0.16491071428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 14:00:00,0.12088028169014085,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 15:00:00,0.23658620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-22 16:00:00,0.7224335664335664,0.0,0.0,0.0,0.0,0.0,0.07843589743589743,0.002,0.001,0.1525990675990676
2014-01-22 17:00:00,1.793984375,0.0,0.0,0.0,0.0,0.0,0.155337890625,0.002,0.03277734375,0.0
2014-01-22 18:00:00,0.8257576419213974,0.0,0.0,0.0,0.0,0.0,0.14565283842794757,0.002,0.11463973799126637,0.0
2014-01-22 19:00:00,0.7220435643564357,0.0,0.0,0.0,0.0,0.0,0.14461980198019803,0.002,0.001,0.0
2014-01-22 20:00:00,0.5510912778904666,0.0,0.0,0.0,0.0,0.0,0.1467444219066937,0.002,0.001,0.0
2014-01-22 21:00:00,0.5682992424242423,0.0,0.0,0.0,0.0,0.0,0.14700378787878787,0.002,0.001,0.0
2014-01-22 22:00:00,0.38476254826254824,0.0,0.0,0.0,0.0,0.0,0.07805019305019305,0.002,0.001,0.0
2014-01-22 23:00:00,0.1634151376146789,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001091743119266055,0.0
2014-01-23 00:00:00,0.18706739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0010608695652173914,0.0
2014-01-23 01:00:00,0.12956441717791412,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1266441717791411,0.0
2014-01-23 02:00:00,0.17132854209445586,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 03:00:00,0.18911754068716097,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 04:00:00,0.13651339285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 05:00:00,0.23717738791423001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 06:00:00,0.6679500860585198,0.0,0.0,0.0,0.0,0.0,0.05786919104991394,0.002,0.001,0.08770567986230637
2014-01-23 07:00:00,0.36745733788395907,0.0,0.0,0.0,0.0,0.0,0.10084641638225256,0.002,0.001,0.0
2014-01-23 08:00:00,0.1709311531841652,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 09:00:00,0.17643140794223827,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 10:00:00,0.11986971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 11:00:00,0.15356762295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 12:00:00,0.15166901408450703,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-23 13:00:00,1.0672028985507247,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.8711050724637681
2014-01-23 14:00:00,0.27745733788395904,0.0,0.0,0.0,0.0,0.0,0.0937235494880546,0.002,0.001,0.0
2014-01-23 15:00:00,0.4124387755102041,0.0,0.0,0.0,0.0,0.0,0.14060204081632655,0.002,0.001,0.0
2014-01-23 16:00:00,0.5106417910447761,0.0,0.0,0.0,0.0,0.0,0.137044776119403,0.002,0.001,0.0
2014-01-23 17:00:00,0.9951135265700483,0.0,0.0,0.3228937198067633,0.0,0.0,0.14442995169082126,0.002,0.001,0.012171497584541063
2014-01-23 18:00:00,1.1020777777777777,0.0,0.0,0.0008518518518518519,0.44253333333333333,0.0,0.15075185185185186,0.002,0.001,0.0
2014-01-23 19:00:00,1.4367999999999999,0.0,0.0,0.0,0.9018464285714285,0.0,0.14690714285714285,0.002,0.001,0.0
2014-01-23 20:00:00,0.4705641025641025,0.0,0.0,0.0,3.9447731755424066e-06,0.0,0.15093491124260355,0.002,0.001,0.0
2014-01-23 21:00:00,0.43642209072978305,0.0,0.0,0.0,0.0,0.0,0.14720710059171596,0.002,0.001,0.0
2014-01-23 22:00:00,0.27914814814814815,0.0,0.0,0.0,6.944444444444444e-06,0.0,0.06778472222222223,0.002,0.001,0.0
2014-01-23 23:00:00,0.20228525121555915,0.0,0.0,0.0,3.241491085899514e-06,0.0,0.0,0.002,0.001505672609400324,0.0
2014-01-24 00:00:00,0.18954020979020977,0.0,0.0,0.0,3.4965034965034966e-06,0.0,0.0,0.002,0.0026853146853146855,0.0
2014-01-24 01:00:00,0.15616320474777448,0.0,0.0,0.0,8.902077151335312e-06,0.0,0.0,0.002,0.004062314540059347,0.0
2014-01-24 02:00:00,,,,,,,,,,
2014-01-24 03:00:00,,,,,,,,,,
2014-01-24 04:00:00,,,,,,,,,,
2014-01-24 05:00:00,,,,,,,,,,
2014-01-24 06:00:00,,,,,,,,,,
2014-01-24 07:00:00,,,,,,,,,,
2014-01-24 08:00:00,,,,,,,,,,
2014-01-24 09:00:00,,,,,,,,,,
2014-01-24 10:00:00,,,,,,,,,,
2014-01-24 11:00:00,,,,,,,,,,
2014-01-24 12:00:00,,,,,,,,,,
2014-01-24 13:00:00,,,,,,,,,,
2014-01-24 14:00:00,0.12138235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0
2014-01-24 15:00:00,,,,,,,,,,
2014-01-24 16:00:00,,,,,,,,,,
2014-01-24 17:00:00,,,,,,,,,,
2014-01-24 18:00:00,,,,,,,,,,
2014-01-24 19:00:00,,,,,,,,,,
2014-01-24 20:00:00,,,,,,,,,,
2014-01-24 21:00:00,,,,,,,,,,
2014-01-24 22:00:00,,,,,,,,,,
2014-01-24 23:00:00,,,,,,,,,,
2014-01-25 00:00:00,,,,,,,,,,
2014-01-25 01:00:00,,,,,,,,,,
2014-01-25 02:00:00,,,,,,,,,,
2014-01-25 03:00:00,,,,,,,,,,
2014-01-25 04:00:00,,,,,,,,,,
2014-01-25 05:00:00,,,,,,,,,,
2014-01-25 06:00:00,,,,,,,,,,
2014-01-25 07:00:00,,,,,,,,,,
2014-01-25 08:00:00,,,,,,,,,,
2014-01-25 09:00:00,,,,,,,,,,
2014-01-25 10:00:00,,,,,,,,,,
2014-01-25 11:00:00,,,,,,,,,,
2014-01-25 12:00:00,,,,,,,,,,
2014-01-25 13:00:00,,,,,,,,,,
2014-01-25 14:00:00,,,,,,,,,,
2014-01-25 15:00:00,,,,,,,,,,
2014-01-25 16:00:00,,,,,,,,,,
2014-01-25 17:00:00,,,,,,,,,,
2014-01-25 18:00:00,,,,,,,,,,
2014-01-25 19:00:00,,,,,,,,,,
2014-01-25 20:00:00,,,,,,,,,,
2014-01-25 21:00:00,,,,,,,,,,
2014-01-25 22:00:00,,,,,,,,,,
2014-01-25 23:00:00,,,,,,,,,,
2014-01-26 00:00:00,,,,,,,,,,
2014-01-26 01:00:00,,,,,,,,,,
2014-01-26 02:00:00,,,,,,,,,,
2014-01-26 03:00:00,,,,,,,,,,
2014-01-26 04:00:00,,,,,,,,,,
2014-01-26 05:00:00,,,,,,,,,,
2014-01-26 06:00:00,,,,,,,,,,
2014-01-26 07:00:00,,,,,,,,,,
2014-01-26 08:00:00,,,,,,,,,,
2014-01-26 09:00:00,,,,,,,,,,
2014-01-26 10:00:00,,,,,,,,,,
2014-01-26 11:00:00,,,,,,,,,,
2014-01-26 12:00:00,,,,,,,,,,
2014-01-26 13:00:00,,,,,,,,,,
2014-01-26 14:00:00,,,,,,,,,,
2014-01-26 15:00:00,,,,,,,,,,
2014-01-26 16:00:00,,,,,,,,,,
2014-01-26 17:00:00,,,,,,,,,,
2014-01-26 18:00:00,,,,,,,,,,
2014-01-26 19:00:00,,,,,,,,,,
2014-01-26 20:00:00,,,,,,,,,,
2014-01-26 21:00:00,,,,,,,,,,
2014-01-26 22:00:00,,,,,,,,,,
2014-01-26 23:00:00,,,,,,,,,,
2014-01-27 00:00:00,,,,,,,,,,
2014-01-27 01:00:00,,,,,,,,,,
2014-01-27 02:00:00,,,,,,,,,,
2014-01-27 03:00:00,,,,,,,,,,
2014-01-27 04:00:00,,,,,,,,,,
2014-01-27 05:00:00,,,,,,,,,,
2014-01-27 06:00:00,,,,,,,,,,
2014-01-27 07:00:00,,,,,,,,,,
2014-01-27 08:00:00,,,,,,,,,,
2014-01-27 09:00:00,,,,,,,,,,
2014-01-27 10:00:00,,,,,,,,,,
2014-01-27 11:00:00,,,,,,,,,,
2014-01-27 12:00:00,,,,,,,,,,
2014-01-27 13:00:00,,,,,,,,,,
2014-01-27 14:00:00,,,,,,,,,,
2014-01-27 15:00:00,,,,,,,,,,
2014-01-27 16:00:00,,,,,,,,,,
2014-01-27 17:00:00,,,,,,,,,,
2014-01-27 18:00:00,,,,,,,,,,
2014-01-27 19:00:00,,,,,,,,,,
2014-01-27 20:00:00,,,,,,,,,,
2014-01-27 21:00:00,,,,,,,,,,
2014-01-27 22:00:00,,,,,,,,,,
2014-01-27 23:00:00,,,,,,,,,,
2014-01-28 00:00:00,,,,,,,,,,
2014-01-28 01:00:00,,,,,,,,,,
2014-01-28 02:00:00,,,,,,,,,,
2014-01-28 03:00:00,,,,,,,,,,
2014-01-28 04:00:00,,,,,,,,,,
2014-01-28 05:00:00,,,,,,,,,,
2014-01-28 06:00:00,,,,,,,,,,
2014-01-28 07:00:00,,,,,,,,,,
2014-01-28 08:00:00,,,,,,,,,,
2014-01-28 09:00:00,,,,,,,,,,
2014-01-28 10:00:00,,,,,,,,,,
2014-01-28 11:00:00,,,,,,,,,,
2014-01-28 12:00:00,,,,,,,,,,
2014-01-28 13:00:00,,,,,,,,,,
2014-01-28 14:00:00,,,,,,,,,,
2014-01-28 15:00:00,,,,,,,,,,
2014-01-28 16:00:00,,,,,,,,,,
2014-01-28 17:00:00,,,,,,,,,,
2014-01-28 18:00:00,,,,,,,,,,
2014-01-28 19:00:00,,,,,,,,,,
2014-01-28 20:00:00,,,,,,,,,,
2014-01-28 21:00:00,,,,,,,,,,
2014-01-28 22:00:00,,,,,,,,,,
2014-01-28 23:00:00,,,,,,,,,,
2014-01-29 00:00:00,,,,,,,,,,
2014-01-29 01:00:00,,,,,,,,,,
2014-01-29 02:00:00,,,,,,,,,,
2014-01-29 03:00:00,,,,,,,,,,
2014-01-29 04:00:00,,,,,,,,,,
2014-01-29 05:00:00,,,,,,,,,,
2014-01-29 06:00:00,,,,,,,,,,
2014-01-29 07:00:00,,,,,,,,,,
2014-01-29 08:00:00,,,,,,,,,,
2014-01-29 09:00:00,,,,,,,,,,
2014-01-29 10:00:00,,,,,,,,,,
2014-01-29 11:00:00,,,,,,,,,,
2014-01-29 12:00:00,,,,,,,,,,
2014-01-29 13:00:00,,,,,,,,,,
2014-01-29 14:00:00,,,,,,,,,,
2014-01-29 15:00:00,,,,,,,,,,
2014-01-29 16:00:00,,,,,,,,,,
2014-01-29 17:00:00,,,,,,,,,,
2014-01-29 18:00:00,,,,,,,,,,
2014-01-29 19:00:00,,,,,,,,,,
2014-01-29 20:00:00,,,,,,,,,,
2014-01-29 21:00:00,,,,,,,,,,
2014-01-29 22:00:00,,,,,,,,,,
2014-01-29 23:00:00,,,,,,,,,,
2014-01-30 00:00:00,,,,,,,,,,
2014-01-30 01:00:00,,,,,,,,,,
2014-01-30 02:00:00,,,,,,,,,,
2014-01-30 03:00:00,,,,,,,,,,
2014-01-30 04:00:00,,,,,,,,,,
2014-01-30 05:00:00,,,,,,,,,,
2014-01-30 06:00:00,,,,,,,,,,
2014-01-30 07:00:00,,,,,,,,,,
2014-01-30 08:00:00,,,,,,,,,,
2014-01-30 09:00:00,,,,,,,,,,
2014-01-30 10:00:00,,,,,,,,,,
2014-01-30 11:00:00,,,,,,,,,,
2014-01-30 12:00:00,,,,,,,,,,
2014-01-30 13:00:00,,,,,,,,,,
2014-01-30 14:00:00,,,,,,,,,,
2014-01-30 15:00:00,,,,,,,,,,
2014-01-30 16:00:00,,,,,,,,,,
2014-01-30 17:00:00,,,,,,,,,,
2014-01-30 18:00:00,,,,,,,,,,
2014-01-30 19:00:00,,,,,,,,,,
2014-01-30 20:00:00,,,,,,,,,,
2014-01-30 21:00:00,,,,,,,,,,
2014-01-30 22:00:00,,,,,,,,,,
2014-01-30 23:00:00,,,,,,,,,,
2014-01-31 00:00:00,,,,,,,,,,
2014-01-31 01:00:00,,,,,,,,,,
2014-01-31 02:00:00,,,,,,,,,,
2014-01-31 03:00:00,,,,,,,,,,
2014-01-31 04:00:00,,,,,,,,,,
2014-01-31 05:00:00,,,,,,,,,,
2014-01-31 06:00:00,,,,,,,,,,
2014-01-31 07:00:00,,,,,,,,,,
2014-01-31 08:00:00,,,,,,,,,,
2014-01-31 09:00:00,,,,,,,,,,
2014-01-31 10:00:00,,,,,,,,,,
2014-01-31 11:00:00,,,,,,,,,,
2014-01-31 12:00:00,,,,,,,,,,
2014-01-31 13:00:00,,,,,,,,,,
2014-01-31 14:00:00,,,,,,,,,,
2014-01-31 15:00:00,,,,,,,,,,
2014-01-31 16:00:00,,,,,,,,,,
2014-01-31 17:00:00,,,,,,,,,,
2014-01-31 18:00:00,,,,,,,,,,
2014-01-31 19:00:00,,,,,,,,,,
2014-01-31 20:00:00,,,,,,,,,,
2014-01-31 21:00:00,,,,,,,,,,
2014-01-31 22:00:00,,,,,,,,,,
2014-01-31 23:00:00,,,,,,,,,,
2014-02-01 00:00:00,,,,,,,,,,
2014-02-01 01:00:00,,,,,,,,,,
