time,main,fridge-freezer,washing_machine,television_site,microwave,kettle,toaster,bread-maker,game_console,hi-fi
2014-03-08 02:00:00,0.18155833333333335,0.06576166666666668,0.0,0.006996666666666667,0.0,0.0,0.0,0.032141666666666666,0.0,0.0
2014-03-08 03:00:00,0.16406,0.02761833333333333,0.0,0.007005,0.0,0.0,0.0,0.006118333333333333,0.0,1.6666666666666669e-06
2014-03-08 04:00:00,0.2585025041736227,0.021467445742904843,0.0,0.01578297161936561,0.0,0.0,0.0,0.11789816360601002,0.0,1.0016694490818029e-05
2014-03-08 05:00:00,0.41939166666666666,0.069595,0.0,0.01828,0.0,0.0,0.0,0.277065,0.0,1.6666666666666669e-06
2014-03-08 06:00:00,0.2303033898305085,0.00921186440677966,0.0,0.015332203389830509,0.0,0.0,0.0,0.028379661016949154,0.0,1.694915254237288e-05
2014-03-08 07:00:00,0.23625,0.06249305555555556,0.0,0.006991319444444445,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 08:00:00,0.2995535117056856,0.04228595317725752,0.0,0.006993311036789298,0.0,0.05015384615384615,0.0,0.0,0.0,3.3444816053511705e-06
2014-03-08 09:00:00,0.21295826377295493,0.03417529215358932,0.0,0.02532721202003339,0.0,0.0,0.0,0.0,0.019691151919866447,0.0
2014-03-08 10:00:00,0.1742324414715719,0.038775919732441474,0.0,0.007,0.0,0.0,0.0,0.0,0.0,6.688963210702341e-06
2014-03-08 11:00:00,0.252,0.07109380234505862,0.0,0.017428810720268008,0.0,0.0,0.0,0.0,0.009246231155778894,6.700167504187605e-06
2014-03-08 12:00:00,0.3031462184873949,0.0,0.0,0.08683697478991598,0.0,0.0,0.0,0.0,0.07297142857142858,3.361344537815126e-06
2014-03-08 13:00:00,0.78387,0.07838500000000001,0.0,0.05529166666666666,0.0,0.10432833333333333,0.0,0.0,0.04502166666666667,6.6666666666666675e-06
2014-03-08 14:00:00,0.16593235831809872,0.03993418647166362,0.0,0.006989031078610603,0.0,0.0,0.0,0.0,0.0,1.8281535648994516e-06
2014-03-08 15:00:00,0.15247206165703275,0.016186897880539498,0.0,0.006988439306358382,0.0,0.0,0.0,0.0,0.0,1.9267822736030827e-05
2014-03-08 16:00:00,0.16308086785009862,0.0600138067061144,0.0,0.0069743589743589745,0.0,0.0,0.0,0.0,0.0,7.889546351084813e-06
2014-03-08 17:00:00,0.5837332123411978,0.04623774954627949,0.0,0.028304900181488204,0.0,0.0,0.0,0.0,0.027480943738656987,0.0
2014-03-08 18:00:00,1.3149264214046823,0.05467558528428094,0.0,0.030668896321070234,0.0,0.1546036789297659,0.0,0.0,0.006842809364548496,0.0
2014-03-08 19:00:00,0.35589562289562293,0.04582828282828283,0.0,0.06936868686868687,0.0,0.07396801346801346,0.0,0.0,0.0,0.0
2014-03-08 20:00:00,0.3661114864864865,0.0459543918918919,1.6891891891891894e-06,0.03717060810810811,0.0,0.0,0.0,0.0,0.0,3.3783783783783788e-06
2014-03-08 21:00:00,1.0071361788617885,0.033422764227642274,0.5483780487804878,0.0069898373983739845,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-08 22:00:00,0.5037763636363636,0.07293272727272727,0.11758363636363636,0.006994545454545454,0.0,0.0,0.0,0.0,0.0,5.454545454545455e-06
2014-03-08 23:00:00,0.202025,0.010041666666666666,0.00016833333333333332,0.007003333333333333,0.0,0.0,0.0,0.0,0.0,1.1666666666666668e-05
2014-03-09 00:00:00,0.21244166666666667,0.061785,0.000175,0.006993333333333333,0.0,0.0,0.0,0.007466666666666667,0.0,8.333333333333334e-06
2014-03-09 01:00:00,0.19279655172413795,0.04850689655172414,0.0001724137931034483,0.006993103448275862,0.0,0.0,0.0,0.0,0.0,3.4482758620689654e-06
2014-03-09 02:00:00,0.16013333333333332,0.02613333333333333,0.00018833333333333332,0.007003333333333333,0.0,0.0,0.0,0.0,0.0,1.4999999999999999e-05
2014-03-09 03:00:00,0.16138999999999998,0.042765,0.00017166666666666667,0.007005,0.0,0.0,0.0,0.0,0.0,2.1666666666666667e-05
2014-03-09 04:00:00,0.19336938435940101,0.06624459234608984,0.00015973377703826954,0.015720465890183027,0.0,0.0,0.0,0.0,0.0,1.3311148086522462e-05
2014-03-09 05:00:00,0.16497495826377295,0.003512520868113523,0.00016193656093489147,0.01827212020033389,0.0,0.0,0.0,0.0,0.0,1.8363939899833053e-05
2014-03-09 06:00:00,0.19699833055091817,0.04254924874791319,0.00019031719532554257,0.015218697829716193,0.0,0.0,0.0,6.6777963272120206e-06,0.0,2.3372287145242072e-05
2014-03-09 07:00:00,0.41040166666666666,0.053318333333333336,6.833333333333333e-05,0.007005,0.0,0.10070166666666666,0.0,0.0,0.0,1e-05
2014-03-09 08:00:00,0.2451669449081803,0.016419031719532556,0.0,0.015535893155258764,0.0,0.0,0.03206844741235393,0.0,0.007906510851419033,0.0
2014-03-09 09:00:00,0.5820050251256281,0.07343048576214406,0.0,0.04664154103852596,0.0,0.0,0.0,0.0,0.03962814070351759,0.0
2014-03-09 10:00:00,0.5648716666666667,0.016968333333333335,0.190325,0.006993333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 11:00:00,0.3906483333333333,0.055625,0.098025,0.006981666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 12:00:00,0.15596994991652754,0.04504674457429048,0.00017863105175292153,0.006998330550918196,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 13:00:00,0.23736333333333334,0.046125,0.00012666666666666666,0.006995,0.0,0.09017,0.0,0.0,0.0,3.3333333333333337e-06
2014-03-09 14:00:00,0.19171833333333332,0.039920000000000004,0.0,0.006993333333333333,0.0,0.03407166666666667,0.0,0.0,0.0,0.0
2014-03-09 15:00:00,0.4109916805324459,0.07504492512479202,0.032813643926788684,0.05620299500831947,0.0,0.0,0.0,0.0,0.04920465890183028,0.0
2014-03-09 16:00:00,0.15725041736227044,0.0,0.00013689482470784643,0.006976627712854758,0.0,0.0,0.0,0.0,0.0,3.3388981636060103e-06
2014-03-09 17:00:00,0.3633754208754209,0.07452356902356902,8.080808080808081e-05,0.04989730639730639,0.0,0.06937037037037036,0.0,0.0,0.05661784511784512,1.6835016835016833e-06
2014-03-09 18:00:00,1.1570273037542662,0.03864334470989761,0.0,0.016139931740614333,0.06093174061433447,0.13868430034129695,0.0,0.0,0.01057679180887372,0.0
2014-03-09 19:00:00,0.27428862478777594,0.04064346349745331,0.0,0.009818336162988116,0.0,0.03493718166383701,0.0,0.0,0.0035263157894736843,0.0
2014-03-09 20:00:00,0.2706894824707846,0.04487312186978297,0.0,0.006989983305509182,0.0,0.0,0.0,0.0,0.0,3.3388981636060103e-06
2014-03-09 21:00:00,0.5039415692821368,0.05886477462437396,0.0,0.007003338898163606,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-09 22:00:00,0.20629333333333333,0.014303333333333333,0.0,0.007003333333333333,0.0,0.0,0.0,0.0,0.0,8.333333333333334e-06
2014-03-09 23:00:00,0.19435333333333332,0.07177666666666667,0.0,0.006996666666666667,0.0,0.0,0.0,0.0,0.00021333333333333336,3.3333333333333335e-05
2014-03-10 00:00:00,0.15631166666666665,0.022498333333333335,0.0,0.006981666666666666,0.0,0.0,0.0,0.0,0.0,1e-05
2014-03-10 01:00:00,0.15269,0.046468333333333334,0.0,0.007003333333333333,0.0,0.0,0.0,0.0,0.0,6.6666666666666675e-06
2014-03-10 02:00:00,0.15455091819699499,0.04356928213689483,0.0,0.006996661101836394,0.0,0.0,0.0,0.0,0.0,5.0083472454090146e-06
2014-03-10 03:00:00,0.16032333333333332,0.036783333333333335,0.0,0.006998333333333333,0.0,0.0,0.0,0.0,0.0,2.666666666666667e-05
2014-03-10 04:00:00,0.16050084033613443,0.032774789915966385,0.0,0.015784873949579833,0.0,0.0,0.0,0.0,0.0,2.5210084033613446e-05
2014-03-10 05:00:00,0.17873333333333333,0.04549666666666667,0.0,0.018326666666666668,0.0,0.0,0.0,0.0,0.0,2.9999999999999997e-05
2014-03-10 06:00:00,0.3459882943143813,0.020404682274247493,0.0,0.04450501672240803,0.0,0.0,0.0,0.0,0.0,6.688963210702341e-06
2014-03-10 07:00:00,0.40368959731543624,0.049068791946308726,0.0,0.023966442953020136,0.0,0.07308053691275168,0.02867281879194631,0.0,0.0,0.0
2014-03-10 08:00:00,0.2660656303972366,0.06919516407599309,0.0,0.03259412780656304,0.0,0.0,0.0,0.0,0.0325146804835924,0.0
2014-03-10 09:00:00,0.22956616415410386,0.001896147403685092,0.0,0.006984924623115578,0.0,0.0,0.0,0.0,0.0,8.375209380234505e-06
2014-03-10 10:00:00,0.1846217616580311,0.04403367875647668,0.0,0.006994818652849741,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 11:00:00,0.24866666666666665,0.03494387755102041,0.0,0.006996598639455782,0.0,0.0753639455782313,0.0,0.0,0.0,3.401360544217687e-06
2014-03-10 12:00:00,0.2747099494097808,0.03602866779089376,0.0,0.006988195615514334,0.05336256323777403,0.0,0.0,0.0,0.0,1.6863406408094434e-06
2014-03-10 13:00:00,0.2666576728499157,0.04466441821247892,0.0,0.006989881956155143,0.0,0.05995446880269815,0.0,0.0,0.0,0.0
2014-03-10 14:00:00,0.23529545454545453,0.051604166666666666,0.0,0.0069886363636363635,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 15:00:00,0.2607148080438757,0.016780621572212065,0.0,0.006990859232175502,0.0,0.08236380255941499,0.0,0.0,0.0,0.0
2014-03-10 16:00:00,0.23012208258527828,0.07057271095152604,0.0,0.0069892280071813286,0.023913824057450628,0.0,0.0,0.0,0.0,5.385996409335727e-06
2014-03-10 17:00:00,0.4306245791245791,0.02440909090909091,0.0,0.04547811447811448,0.021765993265993266,0.0,0.0,0.0,0.05208080808080808,0.0
2014-03-10 18:00:00,0.6559238578680202,0.054796954314720814,0.0,0.05870389170896785,0.03404568527918782,0.0740964467005076,0.0,0.0,0.08512859560067682,0.0
2014-03-10 19:00:00,0.3683560209424083,0.044614310645724256,0.0,0.03064397905759162,0.0,0.0,0.0,0.0,0.024804537521815006,0.0
2014-03-10 20:00:00,0.4515682967959528,0.045342327150084315,0.0,0.02088532883642496,0.0,0.0,0.0,0.0,0.01988026981450253,0.0
2014-03-10 21:00:00,0.3559329983249581,0.023872696817420436,0.0,0.006983249581239531,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 22:00:00,0.2730901502504174,0.0692237061769616,0.0,0.006996661101836394,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 23:00:00,0.26595150501672243,0.01240133779264214,0.0,0.007001672240802676,0.0,0.0,0.0,0.0,0.0,2.0066889632107023e-05
2014-03-11 00:00:00,0.26375083612040134,0.05456688963210702,0.0,0.006998327759197324,0.0,0.0,0.0,0.0,0.0,1.0033444816053512e-05
2014-03-11 01:00:00,0.3331233333333333,0.04284333333333333,0.0,0.006991666666666666,0.0,0.08020833333333333,0.0,0.0,0.0,1.6666666666666669e-06
2014-03-11 02:00:00,0.23570811744386874,0.0278860103626943,0.0,0.007001727115716753,0.0,0.0,0.0,0.0,0.0,2.072538860103627e-05
2014-03-11 03:00:00,0.17339,0.03896,0.0,0.006998333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333335e-05
2014-03-11 04:00:00,0.16743001686340642,0.04245362563237774,0.0,0.01576222596964587,0.0,0.0,0.0,0.0,0.0,1.6863406408094435e-05
2014-03-11 05:00:00,0.16331748726655348,0.02430899830220713,0.0,0.01825297113752122,0.0,0.0,0.0,0.0,0.0,6.7911714770797965e-06
2014-03-11 06:00:00,0.255237676056338,0.039975352112676055,0.0,0.015234154929577463,0.0,0.0,0.0,0.0,0.0,3.5211267605633804e-06
2014-03-11 07:00:00,0.3853769633507853,0.06206980802792321,0.0,0.0074101221640488655,0.0,0.04134729493891798,0.03413612565445026,0.0,0.00062478184991274,0.0
2014-03-11 08:00:00,0.34171258503401364,0.008639455782312925,0.0,0.049187074829931975,0.0,0.0,0.0,0.0,0.05023809523809524,1.7006802721088434e-06
2014-03-11 09:00:00,0.21673675213675214,0.07168205128205128,0.0,0.007001709401709402,0.0,0.0,0.0,0.0001641025641025641,0.0,3.418803418803419e-06
2014-03-11 10:00:00,0.23360757314974182,0.024759036144578313,0.0,0.007001721170395869,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 11:00:00,0.43595576923076923,0.05004230769230769,0.0,0.006990384615384615,0.05015,0.11026153846153847,0.03199423076923077,0.0,0.0,0.0
2014-03-11 12:00:00,0.25176719576719575,0.04758377425044092,0.0,0.006984126984126984,0.03455379188712522,0.0,0.0,0.0,0.0,0.0
2014-03-11 13:00:00,0.25423703703703704,0.03869259259259259,0.0,0.006987037037037037,0.00021481481481481482,0.0,0.0,0.0,0.0,0.0
2014-03-11 14:00:00,0.3079964850615114,0.02897891036906854,0.0,0.007,0.0,0.10564674868189806,0.0,0.0,0.0,1.2302284710017574e-05
2014-03-11 15:00:00,0.19126943005181346,0.04812435233160622,0.0,0.007,0.0,0.0,0.0,0.0,0.0,3.454231433506045e-06
2014-03-11 16:00:00,0.1967465986394558,0.04432312925170068,0.0,0.0069914965986394555,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 17:00:00,1.2055185810810811,0.03823648648648648,0.0,0.014182432432432432,0.0,0.07396114864864864,0.0,0.0,0.0,0.0
2014-03-11 18:00:00,0.3308735042735043,0.05668376068376068,0.0,0.06926324786324788,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 19:00:00,0.4075702341137124,0.023153846153846153,0.0,0.06507357859531773,0.0,0.0,0.0,0.0,0.050160535117056856,0.0
2014-03-11 20:00:00,0.5779849246231156,0.045298157453936345,0.0,0.04005025125628141,0.0,0.11864824120603015,0.0,0.0,0.04518425460636516,0.0
2014-03-11 21:00:00,0.5111919191919192,0.04346296296296296,0.0,0.04216835016835017,0.0,0.050688552188552186,0.0,0.0,0.0,5.050505050505051e-06
2014-03-11 22:00:00,0.4544060402684564,0.0364228187919463,0.0,0.04060906040268456,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 23:00:00,0.1908227424749164,0.03253344481605351,0.0,0.007,0.0,0.0,0.0,0.0,0.0,5.016722408026756e-06
2014-03-12 00:00:00,0.16725342465753426,0.0709708904109589,0.0,0.006991438356164384,0.0,0.0,0.0,0.0,0.0,3.2534246575342464e-05
2014-03-12 01:00:00,0.16056354515050167,0.0,0.0,0.006998327759197324,0.0,0.0,0.0,0.0002976588628762542,0.0,2.6755852842809364e-05
2014-03-12 02:00:00,0.17123,0.06751333333333334,6.6666666666666675e-06,0.007,0.0,0.0,0.0,0.00304,0.0,2.9999999999999997e-05
2014-03-12 03:00:00,0.16412412587412586,0.03722202797202798,0.0,0.007,0.0,0.0,0.0,0.0008671328671328671,0.0,4.545454545454546e-05
2014-03-12 04:00:00,0.16859965034965035,0.02160839160839161,0.0,0.01562762237762238,0.0,0.0,0.0,0.0,0.0,1.3986013986013986e-05
2014-03-12 05:00:00,0.17200510204081632,0.04825170068027211,0.0,0.01827721088435374,0.0,0.0,0.0,0.0,0.0,1.7006802721088438e-05
2014-03-12 06:00:00,0.30728241563055064,0.027515097690941386,0.0,0.01727175843694494,0.0,0.0,0.0,0.0,0.0,8.880994671403197e-06
2014-03-12 07:00:00,0.38817463235294114,0.04318933823529412,0.0,0.006994485294117647,0.0,0.10855514705882353,0.0,0.0,0.0,9.191176470588236e-06
2014-03-12 08:00:00,0.3270351201478743,0.04487800369685767,0.0,0.036807763401109056,0.0,0.0,0.0,0.0,0.038824399260628466,0.0
2014-03-12 09:00:00,0.2933487297921478,0.05415242494226328,0.0,0.006995381062355658,0.0,0.062143187066974595,0.0,0.0,0.0,4.618937644341801e-06
2014-03-12 10:00:00,0.17573786407766992,0.013644660194174757,0.0,0.006994174757281553,0.0,0.0,0.0,0.0,0.0,7.766990291262136e-06
2014-03-12 11:00:00,0.21370775347912524,0.061326043737574554,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 12:00:00,0.33441516966067864,0.03491816367265469,0.0,0.006998003992015968,0.01884630738522954,0.06896606786427145,0.029540918163672655,0.0,0.0,1.996007984031936e-06
2014-03-12 13:00:00,0.30074066797642435,0.05572888015717092,0.0,0.00699607072691552,0.0,0.0,0.0,0.0,0.0,5.893909626719057e-06
2014-03-12 14:00:00,0.24948113207547168,0.035830188679245284,0.0,0.021933962264150942,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 15:00:00,0.18745019920318726,0.03805776892430279,0.0,0.006994023904382469,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 16:00:00,0.17454965753424656,0.03760958904109589,0.0,0.006996575342465753,0.0,0.0,0.0,0.0,0.0,8.561643835616438e-06
2014-03-12 17:00:00,0.23095197255574615,0.058331046312178385,0.0,0.007427101200686106,0.0,0.0,0.0,0.0,0.0010257289879931387,6.86106346483705e-06
2014-03-12 18:00:00,0.7611101243339254,0.01531083481349911,0.0,0.06363943161634103,0.030394316163410304,0.17649911190053286,0.0,0.0,0.08021847246891652,0.0
2014-03-12 19:00:00,0.551676716917923,0.0765896147403685,0.0,0.07026968174204354,0.0,0.049145728643216084,0.0,0.0,0.0841641541038526,0.0
2014-03-12 20:00:00,0.2508472727272727,0.03718181818181818,0.0,0.007265454545454545,0.0,0.0,0.0,0.0,0.00021818181818181816,0.0
2014-03-12 21:00:00,0.39593254637436764,0.03240640809443508,0.0,0.006978077571669477,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 22:00:00,0.25316382252559727,0.04458191126279863,0.0,0.006986348122866894,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 23:00:00,0.5460267558528428,0.05772742474916388,0.1765066889632107,0.006993311036789298,0.0,6.688963210702341e-05,0.0,0.0024147157190635453,0.0,6.688963210702341e-06
2014-03-13 00:00:00,0.4304116666666667,0.016258333333333333,0.10841666666666668,0.006993333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333e-05
2014-03-13 01:00:00,0.17826,0.06438333333333333,0.017861666666666668,0.006998333333333333,0.0,0.0,0.0,0.0,0.0,8.333333333333334e-06
2014-03-13 02:00:00,0.16058263772954925,0.017632721202003338,0.0002821368948247078,0.006998330550918196,0.0,0.0,0.0,0.00019699499165275457,0.0,2.8380634390651087e-05
2014-03-13 03:00:00,0.16926700680272108,0.030896258503401358,0.0002534013605442177,0.007001700680272108,0.0,0.0,0.0,0.007549319727891157,0.0,3.9115646258503405e-05
2014-03-13 04:00:00,0.18573489932885906,0.06810906040268457,0.00023993288590604025,0.015803691275167786,0.0,0.0,0.0,0.02639093959731544,0.0,2.181208053691275e-05
2014-03-13 05:00:00,0.17624373956594322,0.0,0.00020868113522537563,0.01832554257095159,0.0,0.0,0.0,0.013726210350584307,0.0,3.3388981636060096e-05
2014-03-13 06:00:00,0.4496010101010101,0.06946801346801347,0.00015151515151515152,0.013451178451178452,0.0,0.0,0.0,0.19407239057239056,0.0,1.5151515151515151e-05
2014-03-13 07:00:00,0.4241986531986532,0.03744612794612794,0.0,0.020447811447811447,0.0,0.08473400673400674,0.0,0.11997306397306397,0.01579124579124579,0.0
2014-03-13 08:00:00,0.2794757929883139,0.036270450751252084,0.0,0.0424424040066778,0.0,0.0,0.0,0.0,0.039377295492487474,5.0083472454090146e-06
2014-03-13 09:00:00,0.16486225402504473,0.04173345259391771,0.0,0.006992844364937388,0.0,0.0,0.0,0.0,0.0,1.7889087656529517e-06
2014-03-13 10:00:00,0.17412132352941176,0.04854595588235294,0.0,0.006996323529411765,0.0,0.0,0.0,0.0,0.0,1.2867647058823528e-05
2014-03-13 11:00:00,0.1854973544973545,0.02584832451499118,0.0,0.007001763668430336,0.0,0.0,0.0,0.0,0.0,5.291005291005291e-06
2014-03-13 12:00:00,0.2205298245614035,0.08282982456140352,0.0,0.007,0.0077228070175438595,0.0,0.0,0.0,0.0,3.5087719298245615e-06
2014-03-13 13:00:00,0.16345357142857142,0.04349107142857143,0.0,0.006991071428571429,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 14:00:00,0.2952577132486388,0.06949364791288566,0.0,0.007,0.0,0.13611615245009073,0.0,0.0,0.0,0.0
2014-03-13 15:00:00,0.24458040665434383,0.04799630314232902,0.0,0.006988909426987061,0.0,0.026046210720887246,0.0,0.019,0.0,0.0
2014-03-13 16:00:00,0.7039494584837545,0.058281588447653424,0.0,0.076514440433213,0.022546931407942238,0.07975992779783393,0.0,0.02931227436823105,0.07259747292418772,0.0
2014-03-13 17:00:00,1.3270337477797514,0.028065719360568384,0.0,0.048552397868561276,0.0,0.0,0.0,0.0,0.052730017761989344,0.0
2014-03-13 18:00:00,0.4464941373534338,0.08815912897822446,0.0,0.0069782244556113905,0.0,0.12023283082077052,0.0,0.0,0.0,0.0
2014-03-13 19:00:00,0.21908166666666667,0.028653333333333333,0.0,0.0069366666666666665,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13 20:00:00,0.22997333333333334,0.048358333333333337,0.0,0.006986666666666666,0.0,0.0,0.0,0.0,0.0,3.3333333333333337e-06
2014-03-13 21:00:00,0.23072,0.06217,0.0,0.006986666666666666,0.0,0.0,0.0,0.0,0.0,1.6666666666666669e-06
2014-03-13 22:00:00,0.3885512605042017,0.014263865546218488,0.0,0.00699327731092437,0.0,0.12039327731092438,0.0,0.0,0.0,1.8487394957983193e-05
2014-03-13 23:00:00,0.31442904841402336,0.0728831385642738,0.0,0.006988313856427378,0.0,0.0,0.028607679465776293,0.0,7.679465776293823e-05,0.0
2014-03-14 00:00:00,0.22903697478991597,0.04601512605042017,0.0,0.007,0.0,0.0,0.0,0.0,0.0,2.857142857142857e-05
2014-03-14 01:00:00,0.16025,0.02662,0.0,0.006998333333333333,0.0,0.0,0.0,0.0,0.0,3.1666666666666666e-05
2014-03-14 02:00:00,0.161207381370826,0.04463796133567663,0.0,0.007008787346221441,0.0,0.0,0.0,0.0,0.0,5.272407732864675e-06
2014-03-14 03:00:00,0.17609515859766275,0.03864106844741235,0.0,0.006996661101836394,0.0,0.0,0.0,0.0,0.0,1.5025041736227046e-05
2014-03-14 04:00:00,0.18355333333333335,0.03095833333333333,0.0,0.015668333333333333,0.0,0.0,0.0,0.0,0.0017066666666666669,0.0
2014-03-14 05:00:00,0.17242905405405407,0.04315371621621622,0.0,0.01824324324324324,0.0,0.0,0.0,0.0,0.0,5.067567567567568e-06
2014-03-14 06:00:00,0.24098,0.03437333333333333,0.0,0.009606666666666668,0.0,0.0,0.0,0.0,0.0,8.333333333333334e-06
