time,main,fridge,freezer_1,freezer_2,washer_dryer,washing_machine,dishwasher,computer,television_site,electric_heater
2013-10-12 06:00:00,0.19920033388981637,0.03426210350584307,0.014021702838063439,0.018387312186978297,0.0,0.0,0.0,0.0,0.0,0.000998330550918197
2013-10-12 07:00:00,0.1923628762541806,0.0,0.014349498327759199,0.01813377926421405,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 08:00:00,0.22518833333333332,0.0026366666666666665,0.014336666666666666,0.03646,0.0,0.0,0.0,0.0,0.0,0.0009966666666666668
2013-10-12 09:00:00,0.21820616570327553,0.024466281310211946,0.011599229287090559,0.02429287090558767,0.0,0.0,0.0,0.0,0.0,0.000998073217726397
2013-10-12 10:00:00,0.27801842546063654,0.0,0.015787269681742044,0.015554438860971525,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 11:00:00,0.31172000000000005,0.018126666666666666,0.019164999999999998,0.036685,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 12:00:00,0.2761474036850921,0.016839195979899496,0.016932998324958124,0.025663316582914573,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 13:00:00,0.22243166666666667,0.0,0.016923333333333332,0.01282,0.0,0.0,0.0,0.0,0.0,0.0009983333333333333
2013-10-12 14:00:00,0.21862352941176472,0.03165882352941177,0.018146218487394956,0.037010084033613444,0.0,0.0,0.0,0.0,0.0,0.000996638655462185
2013-10-12 15:00:00,0.21080754716981132,0.0015113207547169812,0.012373584905660378,0.028760377358490564,0.0,0.0,0.0,0.0,0.0,0.0009943396226415094
2013-10-12 16:00:00,0.19592666666666667,0.0,0.01749,0.011105,0.0,0.0,0.0,0.0,0.0,0.0009933333333333333
2013-10-12 17:00:00,0.2145427135678392,0.03650251256281407,0.02000670016750419,0.03675879396984924,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 18:00:00,0.19905833333333334,0.0,0.01478,0.026268333333333335,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 19:00:00,0.18986310517529217,0.0,0.014913188647746245,0.010642737896494158,0.0,0.0,0.0,0.0,0.0,0.000996661101836394
2013-10-12 20:00:00,0.22166220735785952,0.03428929765886288,0.014531772575250835,0.0368561872909699,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 21:00:00,0.19391999999999998,0.0,0.014413333333333334,0.028178333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 22:00:00,0.1871728187919463,0.0,0.014666107382550335,0.010033557046979865,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-12 23:00:00,0.21575626043405677,0.034674457429048414,0.014562604340567614,0.03661602671118531,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 00:00:00,0.19153266331658292,0.0,0.01431323283082077,0.027402010050251255,0.0,0.0,0.0,0.0,0.0,0.0009966499162479062
2013-10-13 01:00:00,0.18936333333333336,0.009613333333333333,0.014276666666666667,0.008963333333333334,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 02:00:00,0.21120805369127515,0.024798657718120804,0.014218120805369126,0.03757046979865772,0.0,0.0,0.0,0.0,0.001511744966442953,0.001
2013-10-13 03:00:00,0.19009833333333334,0.0,0.014405,0.02681333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 04:00:00,0.18944,0.020371666666666666,0.014345,0.01005,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 05:00:00,0.20126006711409397,0.014241610738255034,0.014320469798657719,0.03813758389261745,0.0,0.0,0.0,0.0,0.0,0.0009966442953020134
2013-10-13 06:00:00,0.1902998324958124,0.0,0.014296482412060302,0.02545896147403685,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 07:00:00,0.190655,0.028295,0.014341666666666667,0.011210000000000001,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 08:00:00,0.23230434782608697,0.0061588628762541805,0.014463210702341137,0.03697658862876254,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 09:00:00,0.2448397328881469,0.0,0.014372287145242071,0.023387312186978294,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 10:00:00,0.20573833333333336,0.03488,0.015291666666666665,0.013484999999999999,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 11:00:00,0.23487646076794658,0.0,0.01649081803005008,0.036853088480801335,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 12:00:00,0.311045,0.0,0.017295,0.020503333333333335,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 13:00:00,0.25836060100166947,0.03448580968280467,0.01790484140233723,0.01636727879799666,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 14:00:00,0.2299966611018364,0.0,0.018273789649415693,0.036559265442404,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 15:00:00,0.251305,0.0,0.01656833333333333,0.017563333333333334,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 16:00:00,0.22397118644067796,0.03447457627118644,0.014428813559322034,0.019377966101694916,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 17:00:00,0.1970293609671848,0.0,0.01408635578583765,0.036398963730569944,0.0,0.0,0.0,0.0,0.0,0.0009965457685664938
2013-10-13 18:00:00,0.19124416517055656,0.0,0.014538599640933573,0.014475763016157989,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 19:00:00,0.20034,0.034465,0.014173333333333333,0.022873333333333336,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 20:00:00,0.200285,0.0,0.016778333333333333,0.036805,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 21:00:00,0.18926544240400667,0.0,0.014135225375626044,0.009357262103505843,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 22:00:00,0.20985499999999999,0.034875,0.013993333333333333,0.027668333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-13 23:00:00,0.21177219430485764,0.0,0.014051926298157455,0.05488609715242881,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 00:00:00,0.2270866666666667,0.0,0.013971666666666665,0.08682333333333334,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 01:00:00,0.1951289782244556,0.03420770519262982,0.014025125628140704,0.010386934673366835,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 02:00:00,0.19737018425460637,0.0,0.014087102177554439,0.03595644891122278,0.0,0.0,0.0,0.0,0.0015041876046901174,0.001
2013-10-14 03:00:00,0.19435333333333332,0.0,0.01837,0.03247333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 04:00:00,0.19601666666666667,0.03391333333333334,0.013813333333333332,0.0033183333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 05:00:00,0.19956833333333332,0.0,0.013868333333333333,0.03443333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 06:00:00,0.20042140468227423,0.0,0.01386454849498328,0.034123745819398,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 07:00:00,0.24852333333333335,0.03429666666666667,0.01414,0.004943333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 08:00:00,0.30237166666666665,0.0,0.014143333333333332,0.029253333333333333,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 09:00:00,0.251496644295302,0.0,0.014174496644295303,0.03493456375838926,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 10:00:00,0.21020858895705521,0.04149693251533742,0.01919836400817996,0.011597137014314928,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 11:00:00,0.2540601374570447,0.0,0.013463917525773196,0.02495876288659794,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 12:00:00,0.5255993265993265,0.0,0.017247474747474748,0.034244107744107743,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 13:00:00,0.5160315236427321,0.027553415061295973,0.020735551663747808,0.013768826619964975,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 14:00:00,0.26679096989966555,0.0,0.017558528428093644,0.02086789297658863,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 15:00:00,0.2739697478991596,0.0,0.01742857142857143,0.03416302521008403,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 16:00:00,0.23982833333333334,0.027454999999999997,0.016938333333333333,0.017056666666666668,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 17:00:00,0.19476421404682273,0.0,0.01604515050167224,0.01740468227424749,0.0,0.0,0.0,0.0,0.0,0.0009899665551839465
2013-10-14 18:00:00,0.19688441330998246,0.0,0.015889667250437826,0.03269176882661996,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 19:00:00,0.21068358714043992,0.032964467005076145,0.015722504230118443,0.019800338409475465,0.0,0.0,0.0,0.0,0.0,0.0009966159052453467
2013-10-14 20:00:00,0.19019,0.0,0.015436666666666668,0.014095,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 21:00:00,0.1958366666666667,0.0,0.01334,0.036636666666666665,0.0,0.0,0.0,0.0,0.0,0.0009983333333333333
2013-10-14 22:00:00,0.220065,0.03324,0.013293333333333332,0.021961666666666668,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-14 23:00:00,0.19683833333333334,0.0002683333333333333,0.013728333333333334,0.011913333333333335,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 00:00:00,0.19383166666666668,0.0,0.013901666666666668,0.034159999999999996,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 01:00:00,0.22163666666666665,0.02745,0.014066666666666667,0.02332,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 02:00:00,0.1967563025210084,0.006630252100840337,0.013482352941176471,0.010905882352941177,0.0,0.0,0.0,0.0,0.001573109243697479,0.001
2013-10-15 03:00:00,0.20021035058430717,0.00016026711185308847,0.013367278797996662,0.033871452420701165,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 04:00:00,0.21747546531302878,0.018690355329949237,0.011937394247038918,0.02465482233502538,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 05:00:00,0.20081324278438029,0.013434634974533108,0.012198641765704584,0.008794567062818335,0.0,0.0,0.0,0.0,0.0,0.0009949066213921901
2013-10-15 06:00:00,0.20094836488812393,0.0,0.012153184165232356,0.03317555938037866,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 07:00:00,0.2195133333333333,0.012285,0.012433333333333334,0.026711666666666665,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 08:00:00,0.2814227504244482,0.021125636672325976,0.013432937181663837,0.0072427843803056025,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 09:00:00,0.4247578947368421,0.0,0.015198245614035088,0.034049122807017544,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 10:00:00,0.4795847750865052,0.005430795847750865,0.016622837370242217,0.029821799307958478,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 11:00:00,0.3004283276450512,0.02922013651877133,0.017467576791808874,0.004732081911262799,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 12:00:00,0.5826719367588933,0.0,0.022306324110671936,0.029136363636363637,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 13:00:00,0.5606625441696114,1.7667844522968197e-06,0.015282685512367491,0.03284628975265018,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 14:00:00,0.8091116838487973,0.0163659793814433,0.01619931271477663,0.002140893470790378,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 15:00:00,0.932498275862069,0.0,0.013520689655172414,0.0353603448275862,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 16:00:00,0.24156565656565657,0.0,0.014580808080808081,0.03408080808080809,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 17:00:00,0.1977696160267112,0.033634390651085144,0.014607679465776293,0.0024624373956594323,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 18:00:00,0.19761016949152543,0.0002711864406779661,0.014676271186440678,0.031566101694915256,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 19:00:00,0.19720945945945945,0.0,0.01394087837837838,0.03568581081081081,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 20:00:00,0.19781239530988276,0.033686767169179226,0.013974874371859297,0.005530988274706868,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 21:00:00,0.1987362270450751,0.0,0.01399499165275459,0.028195325542570954,0.0,0.0,3.3388981636060103e-06,0.0,0.0,0.001
2013-10-15 22:00:00,0.1984831081081081,0.0,0.015451013513513514,0.033783783783783786,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-15 23:00:00,0.19777721943048576,0.03157788944723618,0.01328643216080402,0.008356783919597991,0.0,0.0,0.0,0.0,0.0,0.0009966499162479062
2013-10-16 00:00:00,0.19852261306532662,0.0,0.013901172529313232,0.02568174204355109,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 01:00:00,0.19939500000000002,0.0,0.013771666666666666,0.03374,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 02:00:00,0.20411835334476844,0.03319039451114923,0.012936535162950256,0.010478559176672383,0.0,0.0,0.0,0.0,0.0015660377358490568,0.001
2013-10-16 03:00:00,0.19278369384359403,0.0,0.013838602329450915,0.023479201331114807,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 04:00:00,0.20493908629441626,0.0,0.013529610829103214,0.0334077834179357,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 05:00:00,0.2103724832214765,0.03336577181208054,0.013283557046979866,0.015563758389261745,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 06:00:00,0.19720034542314335,0.0,0.0141139896373057,0.02148013816925734,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 07:00:00,0.2057044673539519,0.0,0.016448453608247423,0.03431615120274914,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 08:00:00,0.2116309314586995,0.033231985940246046,0.01833391915641476,0.011571177504393675,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 09:00:00,0.2554159592529711,0.0,0.013826825127334467,0.021033955857385402,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 10:00:00,0.26470288624787774,0.0,0.014,0.03394227504244482,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 11:00:00,0.23936979166666666,0.03211284722222222,0.013661458333333334,0.013739583333333335,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 12:00:00,0.24803259005145797,0.0,0.013994854202401373,0.021521440823327617,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 13:00:00,0.2545726315789474,0.0,0.01689263157894737,0.03984,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 14:00:00,0.6944319727891156,0.03370748299319728,0.014355442176870747,0.013539115646258504,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 15:00:00,0.5752869127516779,0.0,0.01413255033557047,0.02158053691275168,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 16:00:00,0.2649781144781145,0.0,0.017289562289562292,0.03557407407407408,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 17:00:00,0.20631385642737896,0.032854757929883134,0.01413355592654424,0.013986644407345577,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 18:00:00,0.19503231292517006,0.0,0.01358673469387755,0.020056122448979592,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 19:00:00,0.19684562607204117,0.0,0.013735849056603773,0.03437221269296741,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 20:00:00,0.20250086355785837,0.026369602763385146,0.014519861830742659,0.013122625215889463,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 21:00:00,0.19670209059233448,0.004043554006968641,0.014435540069686411,0.019653310104529618,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 22:00:00,0.19719932998324957,0.0,0.013964824120603016,0.0344355108877722,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-16 23:00:00,0.20462234042553193,0.02101950354609929,0.01348049645390071,0.016056737588652482,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 00:00:00,0.20397328881469115,0.01325542570951586,0.013986644407345577,0.018828046744574292,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 01:00:00,0.20004187604690116,0.0,0.01398994974874372,0.033963149078726974,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 02:00:00,0.20665217391304347,0.012060200668896322,0.01395484949832776,0.015123745819397993,0.0,0.0,0.0,0.0,0.001516722408026756,0.001
2013-10-17 03:00:00,0.20974747474747474,0.02102693602693603,0.013831649831649832,0.019003367003367005,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 04:00:00,0.20297662771285477,0.0,0.01373956594323873,0.03411519198664441,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 05:00:00,0.19870283806343905,0.0018781302170283807,0.013442404006677795,0.01468948247078464,0.0,0.0,0.0,0.0,0.0,0.000998330550918197
2013-10-17 06:00:00,0.21818227424749165,0.031187290969899667,0.01514046822742475,0.019347826086956524,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 07:00:00,0.23775209380234505,0.0,0.016613065326633165,0.034391959798994974,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 08:00:00,0.5236521739130435,0.0,0.014036789297658864,0.015983277591973245,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 09:00:00,0.957526050420168,0.034121008403361346,0.01404705882352941,0.019186554621848737,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 10:00:00,1.1523872633390706,0.0,0.014220309810671256,0.03451635111876076,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 11:00:00,1.6015189003436425,0.0,0.017348797250859107,0.01761340206185567,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 12:00:00,1.024258467023173,0.03284313725490196,0.014158645276292335,0.017286987522281638,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 13:00:00,1.7615050675675674,0.0,0.01527195945945946,0.03504054054054054,0.0,0.0,0.0,0.0,0.0,0.001
2013-10-17 14:00:00,0.4887706576728499,0.0,0.021327150084317032,0.020876897133220912,0.0,0.0,0.0,0.0,0.0,0.001
