time,main,fridge-freezer,tumble_dryer,washing_machine,dishwasher,computer_site,television_site,microwave,hi-fi,toaster
2014-06-06 09:00:00,0.1688010204081632,0.0135867346938775,0.0,0.0,0.0,0.0,0.0,0.0009744897959183,0.0,0.0
2014-06-06 10:00:00,0.1753830508474576,0.0319525423728813,0.0,0.0,0.0,0.0,0.0,0.0009050847457627,0.0,0.0
2014-06-06 11:00:00,0.1728003384094754,0.0276768189509306,0.0,0.0,0.0,0.0,0.0,0.0009746192893401,0.0,0.0
2014-06-06 12:00:00,0.1677362270450751,0.0053338898163606,0.0,0.0,0.0,0.0,0.0,0.0007161936560934,0.0,0.0
2014-06-06 13:00:00,0.1728844221105527,0.028252931323283,0.0,0.0,0.0,0.0,0.0,0.0008911222780569,0.0,0.0
2014-06-06 14:00:00,0.1739283333333333,0.0301366666666666,0.0,0.0,0.0,0.0,0.0,0.0008883333333333,0.0,0.0
2014-06-06 15:00:00,0.1734116666666666,0.02826,0.0,0.0,0.0,0.0,0.0,0.0008933333333333,0.0,0.0
2014-06-06 16:00:00,0.3045733333333333,0.029175,0.0,0.0,0.0,0.0,0.0,0.0008716666666666,0.1100866666666666,0.0
2014-06-06 17:00:00,0.3605191986644407,0.0264073455759599,0.0,0.0,0.0,0.0,0.0,0.1234724540901502,0.0,0.0
2014-06-06 18:00:00,0.402495840266223,0.0264509151414309,0.0,0.0,0.0,0.0,0.0667603993344426,0.0660549084858569,0.0,0.0340316139767054
2014-06-06 19:00:00,0.3227916666666667,0.0318516666666666,0.0,0.0,0.0,0.0,0.0700483333333333,0.0008866666666666,0.0,0.0
2014-06-06 20:00:00,0.3694177852348993,0.0404580536912751,0.0,0.0,0.0,0.0,0.0700738255033557,0.0331946308724832,0.0,0.0
2014-06-06 21:00:00,0.3508416666666666,0.0300166666666666,0.0,0.0,0.0,0.0,0.0644116666666666,0.0009699999999999,0.0,0.0
2014-06-06 22:00:00,0.2940183333333333,0.030895,0.0,0.0,0.0,0.0,0.0555283333333333,0.0009016666666666,0.0,0.0
2014-06-06 23:00:00,0.1859267886855241,0.0303294509151414,0.0,0.0,0.0,0.0,0.0,0.000945091514143,0.0102229617304492,0.0
2014-06-07 00:00:00,0.1719466666666666,0.0202366666666666,0.0,0.0009066666666666,0.0,0.0,0.0,0.00082,0.0,0.0
2014-06-07 01:00:00,0.1710083333333333,0.0102133333333333,0.0,0.0,0.0,0.0,0.0,0.0009166666666666,0.0,0.0
2014-06-07 02:00:00,0.1753583333333333,0.0260533333333333,0.0,0.0,0.0,0.0,0.0,0.0008966666666666,0.0,0.0
2014-06-07 03:00:00,0.1752866666666666,0.0288983333333333,0.0,0.0,0.0,0.0,0.0,0.000905,0.0,0.0
2014-06-07 04:00:00,0.1800450751252086,0.029016694490818,0.0,0.0,0.0,0.0,0.0,0.0009248747913188,0.0,0.0
2014-06-07 05:00:00,0.1686533333333333,0.0195066666666666,0.0,0.0,0.0,0.0,0.0,0.0008466666666666,0.0,0.0
2014-06-07 06:00:00,0.3111708542713568,0.0089279731993299,0.0,0.0,0.0,0.0,0.0,0.0007185929648241,0.144395309882747,0.0
2014-06-07 07:00:00,0.2212512479201331,0.0336006655574043,0.0,0.0,0.0,0.0,0.0,0.0008602329450915,0.0,0.0
2014-06-07 08:00:00,0.1976966666666666,0.03007,0.0,0.0,0.0,0.0,0.0,0.0008566666666666,0.0,0.0
2014-06-07 09:00:00,0.4106916666666667,0.0327416666666666,0.0,0.0,0.0,0.0,0.0521316666666666,0.0009,0.1709633333333333,0.0
2014-06-07 10:00:00,0.16641,0.0129266666666666,0.0,0.0,0.0,0.0,0.0,0.0006933333333333,0.0,0.0
2014-06-07 11:00:00,0.1680916666666666,0.0240683333333333,0.0,0.0,0.0,0.0,0.0,0.0009316666666666,0.0,0.0
2014-06-07 12:00:00,0.1684407345575959,0.0254674457429048,0.0,0.0,0.0,0.0,0.0,0.0005943238731218,0.0,0.0
2014-06-07 13:00:00,0.169440931780366,0.0264392678868552,0.0,0.0,0.0,0.0,0.0,0.0006256239600665,0.0,0.0
2014-06-07 14:00:00,0.1698066666666666,0.0302966666666666,0.0,0.0,0.0,0.0,0.0,0.0008433333333333,0.0,0.0
2014-06-07 15:00:00,0.17226,0.0285716666666666,0.0,0.0,0.0,0.0,0.0,0.0007116666666666,0.0,0.0
2014-06-07 16:00:00,0.2224524207011686,0.0294674457429048,0.0,0.0,0.0,0.0,0.0,0.0007512520868113,0.0,0.0
2014-06-07 17:00:00,0.3105890183028286,0.029855241264559,0.0,0.0,0.0,0.0,0.0540798668885191,0.0451547420965058,0.0,0.0
2014-06-07 18:00:00,0.2240183333333333,0.0210416666666666,0.0,0.0,0.0,0.0,0.0699766666666666,0.0008366666666666,0.0,0.0
2014-06-07 19:00:00,0.23176,0.0160766666666666,0.0,0.0,0.0,0.0,0.0699433333333333,0.0009616666666666,0.0,0.0
2014-06-07 20:00:00,0.2492166666666666,0.02435,0.0,0.0,0.0,0.0,0.0700483333333333,0.0009,0.0,0.0
2014-06-07 21:00:00,0.4575726210350584,0.092474123539232,0.0,0.0,0.0,0.0,0.0700050083472454,0.0009582637729549,0.0,0.0
2014-06-07 22:00:00,0.2810683333333333,0.0272216666666666,0.0,0.0,0.0,0.0,0.05828,0.0009783333333333,0.0,0.0
2014-06-07 23:00:00,0.1777364864864865,0.0236570945945945,0.0,0.0,0.0,0.0,0.0,0.0009932432432432,0.0,0.0
2014-06-08 00:00:00,0.1679434931506849,0.0219297945205479,0.0,0.0,0.0,0.0,0.0,0.0009708904109589,0.0,0.0
2014-06-08 01:00:00,0.1629782244556114,0.0215159128978224,0.0,0.0,0.0,0.0,0.0,0.0009865996649916,0.0,0.0
2014-06-08 02:00:00,0.1646766666666666,0.0208366666666666,0.0,0.0,0.0,0.0,0.0,0.0009916666666666,0.0,0.0
2014-06-08 03:00:00,0.1662218487394958,0.0303378151260504,0.0,0.0,0.0,0.0,0.0,0.0009798319327731,0.0,0.0
2014-06-08 04:00:00,0.1664159733777038,0.0268119800332778,0.0,0.0,0.0,0.0,0.0,0.0009084858569051,0.0,0.0
2014-06-08 05:00:00,0.1661959459459459,0.0277483108108108,0.0,0.0,0.0,0.0,0.0,0.0009121621621621,0.0,0.0
2014-06-08 06:00:00,0.1652023411371237,0.0293929765886287,0.0,0.0,0.0,0.0,0.0,0.0007274247491638,0.0,0.0
2014-06-08 07:00:00,0.1647597292724196,0.0238426395939086,0.0,0.0,0.0,0.0,0.0,0.0008358714043993,0.0,0.0
2014-06-08 08:00:00,0.1654905982905982,0.023259829059829,0.0,0.0,0.0,0.0,0.0,0.0007675213675213,0.0,0.0
2014-06-08 09:00:00,0.2305440931780366,0.0250549084858569,0.0,0.0,0.0,0.0,0.0314193011647254,0.0008352745424292,0.0,0.0
2014-06-08 10:00:00,0.7567666666666667,0.02927,0.0,0.3810316666666667,0.0,0.0,0.0547633333333333,0.0006383333333333,0.1087033333333333,0.0
2014-06-08 11:00:00,0.402985,0.0305583333333333,0.0,0.1751966666666666,0.0,0.0,0.0,0.00083,0.0,0.0
2014-06-08 12:00:00,0.2184066666666666,0.0281066666666666,0.0,0.0407416666666666,0.0,0.0,0.0,0.0004416666666666,0.0,0.0
2014-06-08 13:00:00,0.1578283333333333,0.0284616666666666,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,0.0
2014-06-08 14:00:00,0.1620883333333333,0.0251533333333333,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0
2014-06-08 15:00:00,0.334695,0.0330283333333333,0.0,0.0,0.0,0.0,0.0,0.000655,0.1188516666666666,0.0
2014-06-08 16:00:00,0.3035616666666667,0.0761333333333333,0.0,0.0,0.0,0.0,0.0,0.0005716666666666,0.0,0.0
2014-06-08 17:00:00,0.1942283333333333,0.0326199999999999,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0
2014-06-08 18:00:00,0.411804920913884,0.0715957820738137,0.0,0.0952776801405975,0.0,0.005817223198594,0.0004815465729349,0.000543057996485,0.0,0.0011810193321616
2014-06-08 19:00:00,0.4879913793103448,0.0334689655172413,0.0,0.0062689655172413,0.0,0.0343448275862069,0.0705103448275862,0.0386103448275862,0.0,0.0
2014-06-08 20:00:00,0.3979086294416243,0.0496768189509306,0.0,0.0,0.0,0.0164720812182741,0.0700236886632825,0.0469763113367174,0.0,0.0
2014-06-08 21:00:00,0.3450495575221239,0.0563858407079646,0.0,0.0,0.0,0.0066513274336283,0.0139256637168141,0.0009256637168141,0.0,0.0
2014-06-08 22:00:00,0.4491814814814814,0.037524074074074,0.0,0.0,0.0,0.0,0.0703722222222222,0.0008555555555555,0.0964555555555555,0.0
2014-06-08 23:00:00,0.2541481481481482,0.0245925925925925,3.703703703703704e-06,0.0,0.0,0.0,0.0536333333333333,0.0009592592592592,0.0,0.0
2014-06-09 00:00:00,0.1718662674650698,0.0374291417165668,0.0,0.0,0.0,0.0,0.0,0.0007924151696606,0.0,0.0
2014-06-09 01:00:00,0.1672,0.0382563106796116,0.0,0.0,0.0,0.0,0.0,0.0009631067961165,0.0,0.0
2014-06-09 02:00:00,0.167226168224299,0.0338859813084112,0.0,0.0,0.0,0.0,0.0,0.0009607476635514,0.0,0.0
2014-06-09 03:00:00,0.1639089253187614,0.0136083788706739,0.0,0.0,0.0,0.0,0.0,0.0009125683060109,0.0,0.0
2014-06-09 04:00:00,0.16803663003663,0.0303589743589743,0.0,0.0,0.0,0.0,0.0,0.0009139194139194,0.0,0.0
2014-06-09 05:00:00,0.1662554744525547,0.0346660583941605,0.0,0.0,0.0,0.0,0.0,0.0009142335766423,0.0,0.0
2014-06-09 06:00:00,0.3615664335664335,0.03681993006993,0.0,0.0,0.0,0.0145751748251748,0.0,0.0005314685314685,0.1345611888111888,0.0
2014-06-09 07:00:00,0.1909420035149384,0.0180579964850615,0.0,0.0,0.0,0.0198471001757469,0.0,0.0009138840070298,0.0,0.0
2014-06-09 08:00:00,0.1995132743362832,0.0138867256637168,0.0,0.0,0.0,0.0162672566371681,0.0128318584070796,0.0008566371681415,0.0,0.0
2014-06-09 09:00:00,0.3087936241610738,0.0325167785234899,0.0,0.0,0.0,0.0161644295302013,0.0702567114093959,0.0009395973154362,0.0,0.0
2014-06-09 10:00:00,0.2405783333333333,0.0373366666666666,0.0,0.0,0.0,0.0161683333333333,0.0258566666666666,0.0008266666666666,0.0,0.0
2014-06-09 11:00:00,0.1918458961474037,0.0287269681742043,0.0,0.0,0.0,0.0161222780569514,0.0,0.0009145728643216,0.0,0.0
2014-06-09 12:00:00,0.1914290484140234,0.0274941569282136,0.0,0.0,0.0,0.0161569282136894,0.0,0.0006076794657762,0.0,0.0
2014-06-09 13:00:00,0.1919766666666666,0.0266983333333333,0.0,0.0,0.0,0.016135,0.0,0.0008349999999999,0.0,0.0
2014-06-09 14:00:00,0.1925827702702702,0.0278800675675675,0.0,0.0,0.0,0.016464527027027,0.0,0.0008091216216216,0.0,0.0
2014-06-09 15:00:00,0.1879866444073455,0.0265492487479131,0.0,0.0,0.0,0.0161285475792988,0.0,0.0006560934891485,0.0,0.0
2014-06-09 16:00:00,0.237745,0.0270183333333333,0.0,0.0,0.0,0.0186683333333333,0.024125,0.000805,0.0,0.0
2014-06-09 17:00:00,0.3673099315068493,0.0285205479452054,0.0,0.0,0.0,0.0161592465753424,0.0699126712328767,0.0008441780821917,0.0,0.0
2014-06-09 18:00:00,0.4376205733558179,0.0287757166947723,0.0,0.0,0.0,0.0161062394603709,0.0696576728499156,0.0007706576728499,0.1249241146711635,0.0
2014-06-09 19:00:00,0.2621558219178082,0.0274486301369863,0.0,0.0,0.0,0.0162431506849315,0.0697003424657534,0.0009160958904109,0.0,0.0
2014-06-09 20:00:00,0.2647648054145516,0.0296954314720812,0.0,0.0,0.0,0.0164010152284263,0.0697140439932318,0.0008984771573604,0.0,0.0
2014-06-09 21:00:00,0.2083073005093378,0.0290747028862478,0.0,0.0,0.0,0.0160594227504244,0.0002444821731748,0.0009694397283531,0.0,0.0
2014-06-09 22:00:00,0.207044925124792,0.0319683860232945,0.0,0.0,0.0,0.0164958402662229,0.0,0.0009068219633943,0.0,0.0
2014-06-09 23:00:00,0.1786393989983305,0.0291252086811352,0.0,0.0,0.0,0.0061636060100166,0.0,0.0009916527545909,0.0,0.0
2014-06-10 00:00:00,0.1694280936454849,0.0257692307692307,0.0,0.0,0.0,0.0,0.0,0.0009096989966555,0.0,0.0
2014-06-10 01:00:00,0.168761658031088,0.0229879101899827,0.0,0.0,0.0035371329879101,0.0,0.0,0.0009844559585492,0.0,0.0
2014-06-10 02:00:00,0.1681897435897436,0.0197076923076923,0.0,0.0,0.0,0.0,0.0,0.0009760683760683,0.0,0.0
2014-06-10 03:00:00,0.1677654320987654,0.0194338624338624,0.0,0.0,0.0,0.0,0.0,0.0009241622574955,0.0,0.0
2014-06-10 04:00:00,0.1728283185840707,0.0286566371681415,0.0,0.0,0.0,0.0,0.0,0.0009061946902654,0.0,0.0
2014-06-10 05:00:00,0.1716130136986301,0.0248441780821917,0.0,0.0,0.0,0.0,0.0,0.0008304794520547,0.0,0.0
2014-06-10 06:00:00,0.3193561643835616,0.0284417808219178,0.0,0.0,0.0,0.0,0.0,0.0005736301369863,0.1250068493150685,0.0
2014-06-10 07:00:00,0.1693518850987432,0.0255026929982046,0.0,0.0,0.0,0.0,0.0,0.0008797127468581,0.0,0.0
2014-06-10 08:00:00,0.1693421985815603,0.0302340425531914,0.0,0.0,0.0,0.0,0.0,0.0007712765957446,0.0,0.0
2014-06-10 09:00:00,0.1681941074523397,0.0289826689774696,0.0,0.0,0.0,0.0,0.0,0.0008942807625649,0.0,0.0
2014-06-10 10:00:00,0.1668983333333333,0.02622,0.0,0.0,0.0,0.0,0.0,0.0008583333333333,0.0,0.0
2014-06-10 11:00:00,0.171905,0.0277233333333333,0.0,0.0,0.0,0.0,0.0,0.0008766666666666,0.0,0.0
2014-06-10 12:00:00,0.1666883333333333,0.023695,0.0,0.0,0.0,0.0,0.0,0.0005966666666666,0.0,0.0
2014-06-10 13:00:00,0.1666819727891156,0.0247534013605442,0.0,0.0,0.0,0.0,0.0,0.0007636054421768,0.0,0.0
2014-06-10 14:00:00,0.1677408026755852,0.0261254180602006,0.0,0.0,0.0,0.0,0.0,0.0008729096989966,0.0,0.0
2014-06-10 15:00:00,0.1679710884353741,0.0260493197278911,0.0,0.0,0.0,0.0,0.0,0.0007295918367346,0.0,0.0
2014-06-10 16:00:00,0.2018783333333333,0.0241133333333333,0.0,0.0,0.0,0.0,0.0,0.00085,0.0,0.0
2014-06-10 17:00:00,0.2698497495826377,0.0248480801335559,0.0,0.0,0.0,0.0,0.0557395659432387,0.0008814691151919,0.0,0.0
2014-06-10 18:00:00,0.3663816666666666,0.0241849999999999,0.0,0.0,0.0,0.0,0.0696583333333333,0.1193983333333333,0.0,0.0
2014-06-10 19:00:00,0.2366173044925124,0.0237337770382695,0.0,0.0,0.0,0.0,0.069720465890183,0.0009600665557404,0.019440931780366,0.0
2014-06-10 20:00:00,0.4580083752093802,0.0335711892797319,4.020100502512563e-05,0.0,0.0,0.0,0.0694690117252931,0.0009447236180904,0.1553534338358458,0.0
2014-06-10 21:00:00,0.265095,0.0273716666666666,0.0,0.0,0.0,0.0,2.666666666666667e-05,0.0009916666666666,0.0,0.0
2014-06-10 22:00:00,0.2595488215488215,0.0276127946127946,0.0,0.0,0.0,0.0,0.0,0.0009141414141414,0.0,0.0
2014-06-10 23:00:00,0.2530351170568562,0.0287491638795986,0.0,0.0,0.0,0.0,0.0,0.0009916387959866,0.0,0.0
2014-06-11 00:00:00,0.252499165275459,0.0287813021702838,0.0,0.0,0.0,0.0,0.0,0.0009198664440734,0.0,0.0
2014-06-11 01:00:00,0.2475917926565874,0.0241641468682505,0.0,0.0,0.0,0.0,0.0,0.0009611231101511,0.0,0.0
2014-06-11 02:00:00,0.2460450751252086,0.0170651085141903,0.0,0.0,0.0,0.0,0.0,0.0009482470784641,0.0,0.0
2014-06-11 03:00:00,0.2396833333333333,0.01094,0.0,0.0,0.0,0.0,0.0,0.0009383333333333,0.0,0.0
2014-06-11 04:00:00,0.2520168918918919,0.0304391891891891,0.0,0.0,0.0,0.0,0.0,0.0008868243243243,0.0,0.0
2014-06-11 05:00:00,0.4343999999999999,0.0540316666666666,0.0,0.0,0.0,0.0,0.0,0.00076,0.1318983333333333,0.0
2014-06-11 06:00:00,0.3261574539363484,0.0699849246231155,0.0,0.0,0.0,0.0,0.0,0.0005326633165829,0.0,0.0
2014-06-11 07:00:00,0.2206529914529914,0.1041863247863248,0.0,0.0,0.0,0.0,0.0,0.0008888888888888,0.0,0.0
2014-06-11 08:00:00,0.1705861486486486,0.0399847972972973,0.0,0.0,0.0,0.0,0.0,0.0009138513513513,0.0,0.0
2014-06-11 09:00:00,0.1711846153846154,0.0304905982905982,0.0,0.0,0.0,0.0,0.0,0.0009316239316239,0.0,0.0
2014-06-11 10:00:00,0.1694410774410774,0.0306195286195286,0.0,0.0,0.0,0.0,0.0,0.0007289562289562,0.0,0.0
2014-06-11 11:00:00,0.1686237288135593,0.0302559322033898,0.0,0.0,0.0,0.0,0.0,0.0008983050847457,0.0,0.0
2014-06-11 12:00:00,0.1677185929648241,0.0280536013400335,0.0,0.0,0.0,0.0,0.0,0.000715242881072,0.0,0.0
2014-06-11 13:00:00,0.1658378378378378,0.025804054054054,0.0,0.0,0.0,0.0,0.0,0.0008260135135135,0.0,0.0
2014-06-11 14:00:00,0.1662122241086587,0.0226451612903225,0.0,0.0,0.0,0.0,0.0,0.0008709677419354,0.0,0.0
2014-06-11 15:00:00,0.1668859060402684,0.0238909395973154,0.0,0.0,0.0,0.0,0.0,0.0008557046979865,0.0,0.0
2014-06-11 16:00:00,0.1832938230383973,0.0260300500834724,0.0,0.0,0.0,0.0,0.006253756260434,0.0008530884808013,0.0,0.0
2014-06-11 17:00:00,0.2289663865546218,0.0320436974789916,0.0,0.0,0.0,0.0,0.0701579831932773,0.000781512605042,0.0,0.0
2014-06-11 18:00:00,0.306464527027027,0.0312618243243243,0.0,0.0,0.0,0.0,0.069643581081081,0.0701875,0.0,0.0
2014-06-11 19:00:00,0.2248786324786325,0.0289931623931623,0.0,0.0,0.0,0.0,0.0698324786324786,0.0009829059829059,0.0,0.0
2014-06-11 20:00:00,0.3619736842105263,0.0418298245614035,0.0,0.0,0.0,0.0,0.0496947368421052,0.0009140350877192,0.0665999999999999,0.0
2014-06-11 21:00:00,0.2764058721934369,0.0295112262521588,0.0,0.0,0.0,0.0,0.0,0.0009775474956822,0.0,0.0
2014-06-11 22:00:00,0.1996282271944922,0.0365025817555938,0.0,0.0,0.0,0.0,0.0,0.0007969018932874,0.0,0.0
2014-06-11 23:00:00,0.1679706390328152,0.0186062176165803,0.0,0.0,0.0,0.0,0.0,0.0009309153713298,0.0,0.0
2014-06-12 00:00:00,0.1662275862068965,0.0135120689655172,0.0,0.0,0.0,0.0,0.0,0.0007206896551724,0.0,0.0
2014-06-12 01:00:00,0.1681623488773748,0.0237046632124352,0.0,0.0,0.0,0.0,0.0,0.0008842832469775,0.0,0.0
2014-06-12 02:00:00,0.1723581081081081,0.0307263513513513,0.0,0.0,0.0,0.0,0.0,0.0009087837837837,0.0,0.0
2014-06-12 03:00:00,0.1689343434343434,0.028577441077441,0.0,0.0,0.0,0.0,0.0,0.0008821548821548,0.0,0.0
2014-06-12 04:00:00,0.1692984822934232,0.0250185497470489,0.0,0.0,0.0,0.0,0.0,0.0008836424957841,0.0,0.0
2014-06-12 05:00:00,0.1797716666666666,0.0060433333333333,0.0,0.0,0.0,0.0,0.0,0.0008,0.023755,0.0
