time,main,fridge-freezer_1,fridge_freezer_2,electric_heater_1,electric_heater_2,washing_machine,dishwasher,computer_site,television_site,dehumidifier
2014-06-05 20:00:00,0.8164210526315789,0.0055755517826825,0.0186740237691001,0.0,0.0193972835314091,0.0,0.0,0.0537555178268251,0.286623089983022,0.0
2014-06-05 21:00:00,0.6911484641638225,0.073414675767918,0.0177013651877133,0.0,0.0188122866894197,0.0,0.0,0.0468600682593856,0.271080204778157,0.0
2014-06-05 22:00:00,0.5270101694915253,0.0224135593220339,0.0327118644067796,0.0,0.0207711864406779,0.0,0.0,0.0370203389830508,0.2100728813559322,0.0
2014-06-05 23:00:00,0.3052520868113522,0.0287278797996661,0.0177228714524207,0.0,0.0070317195325542,0.0,0.0,0.0372404006677796,0.0,0.0
2014-06-06 00:00:00,0.2766688963210702,0.061061872909699,0.0175117056856187,0.0,0.0,0.0,0.0,0.0370468227424749,0.0,0.0
2014-06-06 01:00:00,0.2781118530884808,0.0176961602671118,0.0170884808013355,0.0,0.0,0.0,0.0,0.0370233722871452,0.0,0.0
2014-06-06 02:00:00,0.2754307178631052,0.0668647746243739,0.0281001669449081,0.0,0.0,0.0,0.0,0.0369883138564273,0.0,0.0
2014-06-06 03:00:00,0.2708366666666666,0.0,0.026435,0.0,0.0,0.0,0.0,0.03709,0.0,0.0
2014-06-06 04:00:00,0.6171583333333333,0.0746716666666666,0.0946333333333333,0.0,0.0,0.0,0.0,0.03874,0.00894,0.0
2014-06-06 05:00:00,0.7053530405405405,0.0259239864864864,0.0320912162162162,0.0,0.0,0.0,0.0,0.0535219594594594,0.0454222972972973,0.0
2014-06-06 06:00:00,0.4574931972789116,0.0653469387755102,0.0217551020408163,0.0,0.0,0.0,0.0,0.0526785714285714,0.0,0.0
2014-06-06 07:00:00,0.2850996677740863,0.0329169435215946,0.0151810631229235,0.0,0.0,0.0,0.0,0.0371578073089701,0.0,0.0
2014-06-06 08:00:00,0.3175852842809364,0.0470217391304347,0.0170334448160535,0.0,0.0,0.0,0.0,0.0368060200668896,0.0,0.0
2014-06-06 09:00:00,0.5504682274247492,0.0439983277591973,0.0243026755852842,0.0,0.0,0.0,0.0,0.036819397993311,0.0,0.0
2014-06-06 10:00:00,0.4989516666666666,0.0782883333333333,0.0275033333333333,0.0,0.0,0.0,0.0,0.0370733333333333,0.1524799999999999,0.0
2014-06-06 11:00:00,0.9017307692307692,0.0225083612040133,0.0155602006688963,0.0,0.0,0.0,0.0,0.0366488294314381,0.2636170568561872,0.0
2014-06-06 12:00:00,0.7384540901502504,0.0325041736227045,0.0222737896494156,0.0,0.0,0.0,0.0,0.0366243739565943,0.242939899833055,0.0
2014-06-06 13:00:00,0.9445610169491524,0.1031,0.0268949152542372,0.0,0.0,0.0,0.0,0.0365830508474576,0.0,0.0
2014-06-06 14:00:00,1.386696666666667,0.095235,0.0393166666666666,0.0,0.0,0.0,0.6367283333333333,0.0366233333333333,0.0,0.0
2014-06-06 15:00:00,1.0643470085470086,0.0909213675213675,0.0188153846153846,0.0,0.0,0.0,0.6589025641025642,0.0365914529914529,0.0,0.0
2014-06-06 16:00:00,1.0921813559322031,0.0609423728813559,0.0191322033898305,0.0,0.0,0.4035847457627118,0.0004915254237288,0.0371033898305084,0.0033745762711864,0.0766881355932203
2014-06-06 17:00:00,0.5905532994923858,0.000404399323181,0.0255532994923857,0.0,0.0334280879864636,0.069248730964467,0.0,0.0366598984771573,0.0,0.0
2014-06-06 18:00:00,0.3566956521739131,0.084876254180602,0.033690635451505,0.0,0.027015050167224,0.0,0.0,0.0366304347826086,0.0,0.0
2014-06-06 19:00:00,0.3191709401709401,0.0493641025641025,0.0228324786324786,0.0,0.018859829059829,0.0,0.0,0.0366051282051282,0.0,0.0
2014-06-06 20:00:00,0.6209444444444444,0.0596397306397306,0.0193164983164983,0.0,0.0264562289562289,0.0,0.0,0.0366043771043771,0.165053872053872,0.0
2014-06-06 21:00:00,0.6382534965034965,0.1058828671328671,0.0153391608391608,0.0,0.0114615384615384,0.0,0.0,0.0366223776223776,0.1893024475524475,0.0
2014-06-06 22:00:00,0.3713205342237062,0.0437278797996661,0.0379699499165275,0.0,0.0,0.0,0.0,0.0366043405676126,0.0050884808013355,0.0
2014-06-06 23:00:00,0.319668358714044,0.0,0.0197868020304568,0.0,0.0,0.0,0.0,0.036663282571912,0.0,0.0
2014-06-07 00:00:00,0.3166666666666667,0.1029699999999999,0.0216133333333333,0.0,0.0,0.0,0.0,0.03688,0.0,0.0
2014-06-07 01:00:00,0.29097,0.0027866666666666,0.0177466666666666,0.0,0.0,0.0,0.0,0.0367183333333333,0.0,0.0
2014-06-07 02:00:00,0.3088183333333333,0.04665,0.0297883333333333,0.0,0.0,0.0,0.0,0.0367116666666666,0.0,0.0
2014-06-07 03:00:00,0.5855866666666667,0.0538083333333333,0.1007266666666666,0.0,0.0,0.0,0.0,0.036685,0.0,0.0
2014-06-07 04:00:00,0.5451591289782244,6.365159128978225e-05,0.0375510887772194,0.0,0.0,0.0,0.0,0.0438107202680067,0.0,0.0
2014-06-07 05:00:00,0.3167003367003367,0.0988804713804713,0.0227070707070707,0.0,0.0,0.0,0.0,0.0368787878787878,0.0,0.0
2014-06-07 06:00:00,0.3843752093802345,0.0015963149078726,0.0201742043551088,0.0,0.0,0.0,0.0,0.0368174204355108,0.0,0.0
2014-06-07 07:00:00,0.3964641638225256,0.0774300341296928,0.0265921501706484,0.0,0.0,0.0,0.0,0.0368378839590443,0.0,0.0
2014-06-07 08:00:00,0.6846582914572864,0.021788944723618,0.0234271356783919,0.0,0.0,0.0,0.0,0.036896147403685,0.0,0.0
2014-06-07 09:00:00,0.7246262626262626,0.0792070707070707,0.0189040404040404,0.0,0.0155218855218855,0.0,0.0,0.0368181818181818,0.1250858585858585,0.0
2014-06-07 10:00:00,0.4355033333333333,0.029785,0.0199716666666666,0.0,0.0181933333333333,0.0,0.0,0.0367899999999999,0.0779516666666666,0.0
2014-06-07 11:00:00,0.8887424242424242,0.0552946127946128,0.034030303030303,0.0,0.0079309764309764,0.0,0.0,0.0366700336700336,0.0011060606060606,0.0
2014-06-07 12:00:00,0.3673015332197615,0.045098807495741,0.0192725724020442,0.0,0.0126354344122657,0.0,0.0,0.0366984667802385,0.0,0.0
2014-06-07 13:00:00,0.607205,0.0233666666666666,0.017555,0.0,0.020165,0.0,0.0,0.0366933333333333,0.0,0.15638
2014-06-07 14:00:00,0.4249377104377104,0.0892811447811447,0.0168939393939393,0.0,0.0117626262626262,0.0,0.0,0.037043771043771,0.0,0.0
2014-06-07 15:00:00,0.2872833333333333,0.01599,0.0304233333333333,0.0,0.0,0.0,0.0,0.0367083333333333,0.0,0.0
2014-06-07 16:00:00,0.5237883333333333,0.0935316666666666,0.0234083333333333,0.0,0.0166366666666666,0.0,0.0,0.0366583333333333,0.0025133333333333,0.0
2014-06-07 17:00:00,0.4784554794520548,0.0003304794520547,0.0195924657534246,0.0,0.0166506849315068,0.0,0.0,0.0367054794520547,0.1715667808219178,0.0
2014-06-07 18:00:00,0.317625,0.0829449999999999,0.0188449999999999,0.0,0.0196283333333333,0.0,0.0,0.03662,0.0024116666666666,0.0
2014-06-07 19:00:00,0.2897240802675585,0.0182290969899665,0.0296973244147157,0.0,0.0209632107023411,0.0,0.0,0.0366454849498327,0.0,0.0
2014-06-07 20:00:00,0.2933232323232323,0.0292542087542087,0.0261919191919191,0.0,0.0203282828282828,0.0,0.0,0.0367138047138047,0.0,0.0
2014-06-07 21:00:00,0.2965613445378151,0.0745394957983193,0.0206117647058823,0.0,0.0206100840336134,0.0,0.0,0.0369025210084033,0.0,0.0
2014-06-07 22:00:00,0.3604655462184874,0.000198319327731,0.0168218487394958,0.0,0.0141008403361344,0.0,0.0,0.0366369747899159,0.0666336134453781,0.0
2014-06-07 23:00:00,0.5324965517241379,0.0733689655172413,0.024051724137931,0.0,0.0,0.0,0.0,0.0369551724137931,0.1769620689655172,0.0
2014-06-08 00:00:00,0.5107516666666667,0.0363666666666666,0.029155,0.0,0.0,0.0,0.0,0.037,0.186635,0.0
2014-06-08 01:00:00,0.3134833333333333,0.0,0.0165866666666666,0.0,0.0,0.0,0.0,0.037195,0.0505466666666666,0.0
2014-06-08 02:00:00,0.3035116666666667,0.0990083333333333,0.071345,0.0,0.0,0.0,0.0,0.0368183333333333,0.0,0.0
2014-06-08 03:00:00,0.26526,0.005605,0.0537766666666666,0.0,0.0,0.0,0.0,0.0366966666666666,0.0,0.0
2014-06-08 04:00:00,0.2567154742096506,0.0718269550748752,0.0220615640599001,0.0,0.0,0.0,0.0068153078202995,0.0366772046589018,0.0,0.0
2014-06-08 05:00:00,0.2485058430717863,0.0185809682804674,0.0329298831385642,0.0,0.0,0.0,0.0,0.0372036727879799,0.0,0.0
2014-06-08 06:00:00,0.5383121869782972,0.0144641068447412,0.0155125208681135,0.0,0.0,0.1549883138564273,0.0,0.0367378964941569,0.0,0.0
2014-06-08 07:00:00,1.9556410684474124,0.0812387312186978,0.0242153589315525,0.0,0.0017729549248747,0.6748931552587646,0.5715809682804674,0.036804674457429,0.0,0.0
2014-06-08 08:00:00,0.8616466666666667,0.005125,0.02746,0.0,0.0040316666666666,0.46259,0.0001283333333333,0.0372033333333333,0.0540616666666666,0.0
2014-06-08 09:00:00,0.5211714285714286,0.0927361344537815,0.0180302521008403,0.0,0.0040739495798319,0.0777025210084033,0.0,0.0367344537815126,0.0697042016806722,0.0
2014-06-08 10:00:00,0.3537770382695507,0.012630615640599,0.0251048252911813,0.0,0.0291447587354409,0.0,0.0,0.0371131447587354,0.0029034941763727,0.0
2014-06-08 11:00:00,0.929151919866444,0.1036193656093489,0.0447495826377295,0.0,0.0344357262103505,0.0,0.0,0.0366377295492487,0.0,0.0
2014-06-08 12:00:00,0.3912733333333333,0.049965,0.0775983333333333,0.0,0.0282983333333333,0.0,0.0,0.0366216666666666,0.0,0.0
2014-06-08 13:00:00,0.8330756302521009,0.0573680672268907,0.0643764705882353,0.0,0.0222571428571428,0.0,0.0,0.036616806722689,0.1672571428571428,0.0
2014-06-08 14:00:00,0.3896979865771812,0.1081124161073825,0.0370234899328859,0.0,0.020228187919463,0.0,0.0,0.0366174496644295,0.0211174496644295,0.0
2014-06-08 15:00:00,0.3676183333333333,0.102005,0.0412466666666666,0.0,0.0193233333333333,0.0,0.0,0.0366683333333333,0.0,0.0
2014-06-08 16:00:00,1.144896666666667,0.1000266666666666,0.0372633333333333,0.0,0.0195483333333333,0.0,0.0,0.0365833333333333,0.0532766666666666,0.0
2014-06-08 17:00:00,0.8900895270270269,0.0980912162162162,0.0912483108108108,0.0,0.0199814189189189,0.0,0.0,0.0366097972972973,0.0,0.0
2014-06-08 18:00:00,0.5810153846153846,0.0956905982905982,0.0672461538461538,0.0,0.016851282051282,0.0,0.0,0.0370307692307692,0.1801316239316239,0.0
2014-06-08 19:00:00,0.4685670628183361,0.0936366723259762,0.023811544991511,0.0,0.0055721561969439,0.0,0.0,0.0366553480475382,0.1649575551782682,0.0
2014-06-08 20:00:00,0.5348333333333334,0.0920884353741496,0.0322551020408163,0.0,0.0032006802721088,0.0,0.0,0.0366462585034013,0.1664744897959183,0.0
2014-06-08 21:00:00,0.613336192109777,0.0906346483704974,0.0265900514579759,0.0,0.0,0.0,0.0,0.0366157804459691,0.1766706689536878,0.0
2014-06-08 22:00:00,0.5501109154929577,0.0896426056338028,0.0210739436619718,0.0,0.0,0.0,0.0,0.0367112676056338,0.033906690140845,0.0826021126760563
2014-06-08 23:00:00,0.3221648550724637,0.0887481884057971,0.0361141304347826,0.0,0.0,0.0,0.0,0.0366757246376811,0.0,0.0012228260869565
2014-06-09 00:00:00,0.3770410714285714,0.0876875,0.01705,0.0,0.0,0.0,0.0,0.0365642857142857,0.0,0.1062607142857142
2014-06-09 01:00:00,0.3757734513274336,0.0238637168141592,0.0271026548672566,0.0,0.0,0.0,0.0,0.0365539823008849,0.0,0.1077097345132743
2014-06-09 02:00:00,0.295426523297491,0.0056863799283154,0.0207849462365591,0.0,0.0,0.0,0.0,0.0365483870967741,0.0004605734767025,0.0058315412186379
2014-06-09 03:00:00,0.3856989619377162,0.0055778546712802,0.0163615916955017,0.0,0.0,0.0,0.0,0.0366660899653979,0.0,0.1087525951557093
2014-06-09 04:00:00,0.6213339011925043,0.0547291311754684,0.0323458262350936,0.0,0.0,0.0,0.0,0.0366763202725724,0.0,0.1279659284497444
2014-06-09 05:00:00,0.7251487455197133,0.0985770609318996,0.0155089605734767,0.0,0.0,0.0,0.0008512544802867,0.0367132616487455,0.0,0.0591863799283154
2014-06-09 06:00:00,0.761065953654189,0.0934295900178253,0.0135757575757575,0.0,0.0138734402852049,0.0,0.001,0.0368912655971479,0.0,0.3378841354723708
2014-06-09 07:00:00,0.4547648083623694,0.0446358885017421,0.0329128919860627,0.0,0.0183536585365853,0.0,0.001,0.0366411149825783,0.0,0.0457456445993031
2014-06-09 08:00:00,0.4906144578313253,0.0,0.0183734939759036,0.0,0.0181721170395869,0.0,0.001,0.0366092943201376,0.0,0.0257263339070567
2014-06-09 09:00:00,0.3770605042016806,0.0807428571428571,0.0200605042016806,0.0,0.0199361344537815,0.0,0.001,0.0366235294117647,0.0,0.004290756302521
2014-06-09 10:00:00,0.286526405451448,0.0299011925042589,0.032701873935264,0.0,0.021640545144804,0.0,0.001,0.0365638841567291,0.0,0.0
2014-06-09 11:00:00,0.271373897707231,0.0406419753086419,0.0205731922398589,0.0,0.0178253968253968,0.0,0.001,0.037010582010582,0.0,0.0
2014-06-09 12:00:00,0.3458043478260869,0.0561666666666666,0.0174873188405797,0.0,0.0185018115942029,0.0,0.001,0.0365579710144927,0.0,0.0
2014-06-09 13:00:00,0.3119623655913978,0.0,0.0252652329749103,0.0,0.0195089605734767,0.0,0.001,0.0364982078853046,0.0,0.0
2014-06-09 14:00:00,0.3330427807486631,0.0924777183600713,0.0276131907308377,0.0,0.019566844919786,0.0,0.001,0.0365525846702317,0.0,0.0
2014-06-09 15:00:00,0.3051993006993007,0.0089545454545454,0.0165734265734265,0.0,0.0075541958041958,0.0,0.001,0.0365122377622377,0.0556695804195804,0.0
2014-06-09 16:00:00,0.4750971524288107,0.0379128978224455,0.0293651591289782,0.0,1.6750418760469012e-06,0.0,0.0005293132328308,0.0365058626465661,0.0574103852596314,0.0
2014-06-09 17:00:00,1.0390408858603066,0.10187734241908,0.0246899488926746,0.0,0.0048279386712095,0.0,0.7521413969335605,0.0366439522998296,0.05484667802385,0.0
2014-06-09 18:00:00,0.4407283464566929,0.0178661417322834,0.085515748031496,0.0,0.0116122047244094,0.0,0.0003346456692913,0.0126377952755905,0.0,0.0
2014-06-09 19:00:00,0.6034075993091538,0.0587944732297063,0.0608773747841105,0.0,0.001,0.0,0.0,0.0451640759930915,0.1870397236614853,0.0
2014-06-09 20:00:00,0.7157954939341421,0.0987071057192374,0.0281369150779896,0.0,0.0005147313691507,0.0,0.0,0.0515025996533795,0.1849116117850953,0.0
2014-06-09 21:00:00,0.637981718464351,0.0970548446069469,0.0362138939670932,0.0,0.0003290676416819,0.0,0.0,0.0417422303473491,0.123744058500914,0.0
2014-06-09 22:00:00,0.3934974446337308,0.0936916524701873,0.0187904599659284,0.0,0.0002095400340715,0.0,0.0,0.0366660988074957,0.0,0.0
2014-06-09 23:00:00,0.390030303030303,0.0907777777777777,0.0227575757575757,0.0,0.0,0.0,0.0,0.0364208754208754,0.0,0.0
2014-06-10 00:00:00,0.4171166666666667,0.0889933333333333,0.0322216666666666,0.0,7.166666666666667e-05,0.0,0.0,0.0400916666666666,0.0,0.0
2014-06-10 01:00:00,0.3690936967632027,0.0240068143100511,0.0166115843270868,2.72572402044293e-05,0.0,0.0,0.0,0.0364582623509369,0.0,0.0
2014-06-10 02:00:00,0.3525159663865546,0.0,0.0211882352941176,0.0,5.378151260504202e-05,0.0,0.0,0.0363697478991596,0.0,0.0
2014-06-10 03:00:00,0.3082731871838111,0.0829679595278246,0.0318971332209106,0.0,0.0,0.0,0.0,0.036468802698145,0.0,0.0
2014-06-10 04:00:00,0.4619577702702702,0.0497297297297297,0.0182466216216216,0.0,5.405405405405406e-05,0.0,0.0,0.0365168918918918,0.0,0.0
2014-06-10 05:00:00,0.6260808080808081,0.0259680134680134,0.0196885521885521,0.0,0.0,0.0,0.0,0.0366683501683501,0.0379107744107744,0.0
2014-06-10 06:00:00,0.4837504273504273,0.0985538461538461,0.0318376068376068,0.0,9.914529914529914e-05,0.0,0.0,0.0472136752136752,0.0,0.0
2014-06-10 07:00:00,0.3089200680272109,0.0907721088435374,0.0221955782312925,0.0,0.0,0.0,0.0,0.0365952380952381,0.0,0.0
2014-06-10 08:00:00,0.2865536332179931,0.0,0.0163737024221453,0.0,5.1903114186851205e-05,0.0,0.0,0.0364515570934256,0.0,0.0
2014-06-10 09:00:00,0.2589195979899497,0.0317839195979899,0.023217755443886,0.0,0.0,0.0,0.0,0.0364338358458961,0.0,0.0
2014-06-10 10:00:00,0.258,0.0790133333333333,0.0353233333333333,0.0,3.833333333333333e-05,0.0,0.0,0.0365,0.0,0.0
2014-06-10 11:00:00,0.25687,0.0,0.0169816666666666,0.0,0.0,0.0,0.0,0.0363683333333333,0.0,0.0
2014-06-10 12:00:00,0.284906510851419,0.0629215358931552,0.0174407345575959,0.0,3.5058430717863105e-05,0.0,0.0,0.0363055091819699,0.0,0.0
2014-06-10 13:00:00,0.2469316239316239,0.0509709401709401,0.0354803418803418,0.0,0.0,0.0,0.0,0.0363401709401709,0.0,0.0
2014-06-10 14:00:00,0.3173220910623945,0.0001821247892074,0.0167892074198988,0.0,4.8903878583473866e-05,0.0,0.0,0.0363406408094435,0.0998111298482293,0.0
2014-06-10 15:00:00,0.4863138564273789,0.1013589315525876,0.0236243739565943,0.0,0.0,0.0,0.0,0.0364073455759599,0.105821368948247,0.0
2014-06-10 16:00:00,0.8690954773869347,0.0334020100502512,0.0484254606365159,0.0,6.030150753768844e-05,0.0,0.0,0.0363534338358459,0.1350519262981574,0.0
2014-06-10 17:00:00,0.6873891708967851,0.0824297800338409,0.0975736040609137,0.0,1.015228426395939e-05,0.0,0.0,0.0363790186125211,0.1177191201353638,0.0
2014-06-10 18:00:00,1.760311475409836,0.0992240437158469,0.0232586520947176,0.0,0.0023132969034608,0.3858342440801457,0.7594207650273225,0.036367941712204,0.0670710382513661,0.0
2014-06-10 19:00:00,1.0149701230228472,0.0941247803163444,0.0185131810193321,0.0,0.0050685413005272,0.0763743409490333,0.0001195079086115,0.0366186291739894,0.0,0.0
2014-06-10 20:00:00,0.8299929453262787,0.0929241622574956,0.0359664902998236,0.0,0.0038518518518518,0.0,0.0,0.036426807760141,0.1689964726631393,0.0
2014-06-10 21:00:00,0.6982483333333334,0.0913466666666666,0.0180316666666666,0.0,6.166666666666667e-05,0.0,0.0,0.0364116666666666,0.1233983333333333,0.0
2014-06-10 22:00:00,0.4100118845500849,0.0894567062818336,0.0211646859083191,0.0,0.0,0.0,0.0,0.0364125636672326,0.0,0.0
2014-06-10 23:00:00,0.3679933333333333,0.009015,0.0332566666666666,0.0,5.666666666666666e-05,0.0,0.0,0.0365216666666666,0.0,0.0
2014-06-11 00:00:00,0.35724,0.0,0.017855,0.0,0.0,0.0,0.0,0.0363733333333333,0.0,0.0
2014-06-11 01:00:00,0.349584307178631,0.0846310517529215,0.0166577629382303,0.0,7.178631051752922e-05,0.0,0.0,0.0400601001669449,0.0,0.0
2014-06-11 02:00:00,0.3321016666666667,0.0320033333333333,0.036225,0.0,3.3333333333333337e-06,0.0,0.0,0.03641,0.0,0.0
2014-06-11 03:00:00,0.2563416666666666,0.0019266666666666,0.0179066666666666,0.0,5.5e-05,0.0,0.0,0.0365883333333333,0.0,0.0
2014-06-11 04:00:00,0.4009516666666666,0.10393,0.01705,0.0,1.6666666666666669e-06,0.0,0.0,0.0364583333333333,0.0,0.0
2014-06-11 05:00:00,0.37609,0.0623549999999999,0.0324116666666666,0.0,5.166666666666666e-05,6.666666666666667e-05,0.0,0.0368266666666666,0.0,0.0
2014-06-11 06:00:00,0.3940852842809364,0.0005016722408026,0.0198578595317725,0.0,0.0,0.002,0.0,0.0365033444816053,0.0,0.0
2014-06-11 07:00:00,0.3686999999999999,0.09047,0.0175983333333333,0.0,9.333333333333334e-05,0.002,0.0,0.0365216666666666,0.0,0.0
2014-06-11 08:00:00,0.3019516666666667,0.013065,0.0268633333333333,0.0,0.0049749999999999,0.002,0.0,0.0364833333333333,0.0,0.0
2014-06-11 09:00:00,0.3202751677852349,0.0285285234899328,0.0296845637583892,0.0,0.0050453020134228,0.002,0.0,0.0364312080536912,0.0,0.0
2014-06-11 10:00:00,0.3576137931034483,0.0988241379310344,0.0191862068965517,0.0,0.0049775862068965,0.002,0.0,0.0363879310344827,0.0312672413793103,0.0
