time,main,toaster,fridge-freezer,freezer,tumble_dryer,dishwasher,washing_machine,television_site,microwave,kettle
2014-06-04 17:00:00,2.552,0.0,0.0489494382022471,0.0384719101123595,0.7185936329588015,0.0,0.0,0.1440524344569288,0.1594063670411985,0.0
2014-06-04 18:00:00,2.552,0.0,0.0394599236641221,0.0342480916030534,0.0,0.0,0.0,0.1444465648854961,0.0,0.0545591603053435
2014-06-04 19:00:00,1.3325395256916994,0.0,0.0519229249011857,0.0443003952569169,0.0,0.0,0.0,0.1438557312252964,0.0,0.0099209486166007
2014-06-04 20:00:00,0.593,0.0,0.0288815789473684,0.0374924812030075,0.0,0.0,0.0,0.0678402255639097,0.0,0.0
2014-06-04 21:00:00,0.593,0.0,0.0573956043956043,0.0321538461538461,0.0,0.6392326007326008,0.0,0.1409102564102564,0.0,0.0
2014-06-04 22:00:00,0.593,0.0,0.0608661417322834,0.0430964566929133,0.0,0.8353700787401576,0.0,0.0493090551181102,0.0,0.0
2014-06-04 23:00:00,0.593,0.0,0.0484895104895104,0.0390751748251748,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 00:00:00,0.593,0.0,0.0289246935201401,0.0320035026269702,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 01:00:00,0.593,0.0,0.1600463917525773,0.0439862542955326,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 02:00:00,0.593,0.0,0.0673046471600688,0.0346454388984509,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 03:00:00,0.593,0.0,0.0219388111888111,0.0313321678321678,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 04:00:00,0.593,0.0,0.0488290155440414,0.0447582037996545,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 05:00:00,0.593,0.0,0.0233254237288135,0.0321525423728813,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 06:00:00,0.5254477351916377,0.0,0.0446794425087108,0.0324477351916376,0.0,0.0001358885017421,0.0,0.0,0.0,0.1572822299651568
2014-06-05 07:00:00,0.176,0.0337175043327556,0.0217521663778162,0.0431559792027729,0.5285961871750434,0.0007798960138648,0.476003466204506,0.0,0.0226603119584055,0.0229636048526863
2014-06-05 08:00:00,0.2204660869565217,0.0,0.0595965217391304,0.0318260869565217,0.0,0.0,0.0535217391304347,0.0,0.0,0.0
2014-06-05 09:00:00,0.3425344827586207,0.0,0.0060120689655172,0.0432896551724137,0.0,0.0,0.4298879310344827,0.0,0.0,0.0
2014-06-05 10:00:00,0.3815323992994746,0.0,0.0628353765323993,0.0443817863397548,0.0,0.0,0.0320998248686514,0.0,0.0,0.0
2014-06-05 11:00:00,0.417,0.0,0.0029451114922813,0.0333070325900514,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 12:00:00,0.4159109947643979,0.0,0.0647312390924956,0.0433647469458987,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 13:00:00,0.414,0.0,0.0,0.0468768971332209,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 14:00:00,0.3977228714524207,0.0,0.0652737896494156,0.0362520868113522,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 15:00:00,0.289,0.0,0.0143924914675767,0.038839590443686,0.0,0.0,3.41296928327645e-06,2.04778156996587e-05,7.337883959044368e-05,0.0
2014-06-05 16:00:00,0.289,0.0,0.1585410122164048,0.0526038394415357,0.0,0.0,0.0,0.0,0.0,0.0862041884816753
2014-06-05 17:00:00,0.289,0.0,0.0898537549407114,0.0507391304347826,0.2886086956521739,0.0,0.0,0.0,0.0,0.0
2014-06-05 18:00:00,0.289,0.0,0.0129786821705426,0.0413236434108527,0.1575968992248062,0.0,0.0,0.1102248062015504,0.0215503875968992,0.0
2014-06-05 19:00:00,0.289,0.0,0.0787552986512524,0.0375472061657032,0.0,0.0,0.0,0.1438689788053949,0.0,0.0
2014-06-05 20:00:00,0.289,0.0,0.0001232394366197,0.0484595070422535,0.0,0.0,0.0,0.0892411971830985,0.0,0.0
2014-06-05 21:00:00,0.289,0.0,0.0788282647584973,0.0398980322003577,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 22:00:00,0.289,0.0,0.0,0.0333790476190476,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05 23:00:00,0.289,0.0,0.0688194174757281,0.0481592233009708,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 00:00:00,0.289,0.0,0.0,0.0328102766798419,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 01:00:00,0.289,0.0,0.0662538759689922,0.040468992248062,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 02:00:00,0.289,0.0,0.0,0.0396596558317399,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 03:00:00,0.289,0.0,0.0661011450381679,0.0341736641221374,0.0,0.0,0.0,0.0,0.0,0.1023759541984732
2014-06-06 04:00:00,0.289,0.0,0.0,0.0416458333333333,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 05:00:00,0.289,0.0,0.0627630597014925,0.0305764925373134,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 06:00:00,0.289,0.0,0.0,0.0361078431372549,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06 07:00:00,0.2240204841713221,0.0,0.1429124767225326,0.0445214152700186,0.0,0.0,0.0,0.0,0.0,0.0542290502793296
2014-06-06 08:00:00,1.40785347985348,0.0,0.1007655677655677,0.0340018315018315,0.0,0.0073919413919413,0.0,0.0,0.0,0.1238956043956043
2014-06-06 09:00:00,1.528,0.0,0.0848695652173913,0.0392300724637681,0.0,1.1214311594202897,0.0,0.0,0.0,0.0
2014-06-06 10:00:00,1.528,0.0,0.0,0.0505590828924162,0.0,0.2509135802469135,0.0,0.0,0.0,0.0
2014-06-06 11:00:00,1.528,0.0,0.0773211805555555,0.0395607638888888,0.0,0.0010034722222222,0.0,0.0,0.0,0.0
2014-06-06 12:00:00,1.528,0.0,0.0022804054054054,0.0371385135135135,0.0,0.0009527027027027,0.0,0.0343057432432432,0.0,0.0
2014-06-06 13:00:00,1.528,0.0,0.0684278523489932,0.0486711409395973,0.0,0.0,0.0,0.1442265100671141,0.0,0.0598171140939597
2014-06-06 14:00:00,1.528,0.0,0.0111,0.0494816666666666,0.0,0.0,0.0,0.0101183333333333,0.0,0.0
2014-06-06 15:00:00,1.528,0.0,0.0613551088777219,0.0471306532663316,0.0,0.0,0.0,0.0834790619765494,0.0,0.0
2014-06-06 16:00:00,1.528,0.0,0.0249849246231155,0.0445795644891122,0.0,0.0,0.0,0.0363752093802345,0.0,0.0
2014-06-06 17:00:00,1.528,0.0,0.048066889632107,0.0459197324414715,0.0,6.688963210702341e-06,0.0,0.0875501672240802,0.0011739130434782,0.0
2014-06-06 18:00:00,0.9617212020033388,0.0,0.1625909849749582,0.0523171953255425,0.0,0.0,0.0,0.1429532554257095,0.0,0.0
2014-06-06 19:00:00,0.789,0.0,0.103285,0.052635,0.0,0.0,0.0,0.0062433333333333,0.0,0.0
2014-06-06 20:00:00,0.789,0.0,0.0958428093645485,0.0495317725752508,0.0,0.0,0.0,0.0305484949832775,0.000386287625418,0.1409916387959866
2014-06-06 21:00:00,0.789,0.0,0.0722066666666666,0.04754,0.0,0.0004066666666666,0.0,0.0,0.0,0.0
2014-06-06 22:00:00,0.789,0.0,0.004963025210084,0.0382302521008403,0.0,0.0006117647058823,0.0,0.0,0.0,0.0
2014-06-06 23:00:00,0.789,0.0,0.0767885615251299,0.0450987868284228,0.0,1.7331022530329287e-05,0.0,0.0,0.0,0.0
2014-06-07 00:00:00,0.789,0.0,0.0020209424083769,0.0478987783595113,0.0,0.0006143106457242,0.0,0.0,0.0,0.0
2014-06-07 01:00:00,0.789,0.0,0.0737689655172413,0.0354982758620689,0.0,2.06896551724138e-05,0.0,0.0,0.0,0.0
2014-06-07 02:00:00,0.789,0.0,0.0035384615384615,0.0467202797202797,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 03:00:00,0.789,0.0,0.1597989690721649,0.0435927835051546,0.0,0.0211134020618556,0.0,0.0,0.0,0.0
2014-06-07 04:00:00,0.789,0.0,0.0671769759450171,0.0341769759450171,0.0,0.0007697594501718,0.0,0.0,0.0,0.0
2014-06-07 05:00:00,0.6677928692699491,0.0,0.0254736842105263,0.0487843803056027,0.0,0.0,0.0,0.0,0.0,0.1306213921901527
2014-06-07 06:00:00,0.374776247848537,0.0,0.0421927710843373,0.0380671256454389,0.0,0.0,0.0,0.0510051635111876,0.0,0.0227521514629948
2014-06-07 07:00:00,0.437,0.0,0.0447937062937062,0.0376083916083916,0.0,0.0,0.0,0.1439650349650349,0.0156520979020979,0.0974055944055944
2014-06-07 08:00:00,0.4472491408934708,0.0,0.0393419243986254,0.0464398625429553,0.0,0.0,0.4744192439862543,0.1439312714776632,0.0,0.1436701030927835
2014-06-07 09:00:00,0.8614416243654822,0.0,0.0479340101522842,0.0438934010152284,0.5350609137055837,0.0,0.0473350253807106,0.1439712351945854,0.0,0.0
2014-06-07 10:00:00,1.7956395939086294,0.0,0.0381218274111675,0.0362250423011844,0.5562842639593908,0.628269035532995,0.4901015228426396,0.144409475465313,0.0,0.0924619289340101
2014-06-07 11:00:00,1.5037727272727273,0.0,0.0468888888888888,0.0424090909090909,0.3109158249158249,0.6791649831649832,0.0,0.1252104377104377,0.0,0.0
2014-06-07 12:00:00,0.5533983193277311,0.0,0.0593848739495798,0.048090756302521,0.0,0.0,0.0,0.1374621848739496,0.0,0.0706571428571428
2014-06-07 13:00:00,1.856,0.0,0.0248003355704698,0.0449714765100671,1.4845536912751678,0.0,0.0,0.0631258389261745,0.0,0.0
2014-06-07 14:00:00,0.4981522842639594,0.0,0.1523857868020304,0.0416074450084602,0.0047817258883248,0.0,0.0060135363790186,0.1140084602368866,0.0,0.0
2014-06-07 15:00:00,3.854942567567568,0.0,0.1079391891891892,0.0456013513513513,0.0,0.0,0.5337145270270269,0.0558141891891891,0.0,0.0
2014-06-07 16:00:00,0.7602423208191126,0.0,0.0109539249146757,0.0500017064846416,0.9642815699658704,0.0,0.0176143344709897,0.0761331058020477,0.0,0.0
2014-06-07 17:00:00,0.3690171232876712,0.0,0.0686558219178082,0.0507294520547945,0.0315616438356164,0.0,0.0,0.1436780821917808,0.0,0.0
2014-06-07 18:00:00,0.36328231292517,0.0,0.0393418367346938,0.0464710884353741,0.0,0.0,0.0,0.085391156462585,0.0,0.0
2014-06-07 19:00:00,0.4499525423728813,0.0,0.0973864406779661,0.0415101694915254,0.0,0.0,0.0,0.0134372881355932,0.0,0.0
2014-06-07 20:00:00,1.3919145728643216,0.0,0.0277554438860971,0.0407537688442211,0.5910083752093802,0.0,0.0,0.0041691792294807,0.0,0.116108877721943
2014-06-07 21:00:00,0.9643573883161513,0.0,0.0614054982817869,0.0462646048109965,0.3404536082474226,0.0,0.0,0.0742457044673539,0.0,0.0
2014-06-07 22:00:00,0.2500667808219178,0.0,0.0254982876712328,0.0492311643835616,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07 23:00:00,0.2751468531468531,0.0,0.0607097902097902,0.0394125874125874,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 00:00:00,0.2278214904679376,0.0,0.0173344887348353,0.0376967071057192,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 01:00:00,0.3208935427574171,0.0,0.1137137870855148,0.0478848167539267,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 02:00:00,0.3268344827586207,0.0,0.1214586206896551,0.043903448275862,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 03:00:00,0.2224905335628227,0.0,0.0279139414802065,0.0360068846815834,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 04:00:00,0.266093220338983,0.0,0.0690322033898305,0.0412135593220339,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 05:00:00,0.4433373287671233,0.0,0.0,0.0452722602739726,0.0,0.0,0.0,0.0,0.0,0.1571455479452055
2014-06-08 06:00:00,0.3095687606112055,0.0,0.0662988115449915,0.0349049235993208,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 07:00:00,0.6718356401384082,0.0364480968858131,0.019114186851211,0.0415484429065744,0.0,0.0,0.0,0.0645311418685121,0.0,0.0304359861591695
2014-06-08 08:00:00,0.7252281879194631,0.0,0.057496644295302,0.0489295302013422,0.0,0.0,0.025726510067114,0.133236577181208,0.0,0.0
2014-06-08 09:00:00,1.5296741379310346,0.0,0.0268068965517241,0.0498775862068965,0.0,0.0,0.5679224137931035,0.0,0.0,0.0
2014-06-08 10:00:00,0.317,0.0,0.044136518771331,0.0437849829351535,0.0,0.0,1.7064846416382253e-05,0.0,0.0,0.0
2014-06-08 11:00:00,0.297458904109589,0.0,0.0414332191780821,0.0460993150684931,0.0,0.0,0.0,0.0072071917808219,0.1020958904109589,0.0
2014-06-08 12:00:00,1.0169205526770293,0.0,0.0361588946459412,0.0464835924006908,0.0,0.6005405872193437,0.0,0.143873920552677,0.0,0.0
2014-06-08 13:00:00,1.016595197255575,0.0,0.0511732418524871,0.0497324185248713,0.0,0.7392024013722126,0.0,0.1443379073756432,0.0,0.0
2014-06-08 14:00:00,3.4313802345058626,0.0,0.0259798994974874,0.053931323283082,0.0,0.001,0.0,0.086500837520938,0.0,0.1268609715242881
2014-06-08 15:00:00,0.5109496644295302,0.0,0.1192718120805369,0.0542701342281879,0.0,0.001,0.0,0.0,0.0,0.1338691275167785
2014-06-08 16:00:00,0.7334135593220339,0.0,0.1138389830508474,0.047028813559322,0.0,0.0004186440677966,0.0,0.0,0.0,0.0
2014-06-08 17:00:00,0.577717206132879,0.0,0.1024565587734241,0.0502010221465076,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 18:00:00,1.322735494880546,0.0,0.098660409556314,0.0508464163822525,0.0,0.7228481228668941,0.0,0.0519539249146757,0.0,0.0
2014-06-08 19:00:00,1.146834179357022,0.0,0.0942910321489001,0.0486835871404399,0.0,0.6580016920473774,0.0,0.0,0.0,0.0553062605752961
2014-06-08 20:00:00,0.5797224080267558,0.0,0.1415434782608695,0.0464782608695652,0.0,0.000829431438127,0.0,0.0141872909698996,0.0,0.029076923076923
2014-06-08 21:00:00,0.439979831932773,0.0,0.1136823529411764,0.0425277310924369,0.0,0.0,0.0,0.0121361344537815,0.0,0.0
2014-06-08 22:00:00,0.320328813559322,0.0,0.0973118644067796,0.0437711864406779,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08 23:00:00,0.2557685664939551,0.0,0.0226873920552677,0.0489568221070811,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 00:00:00,0.2771476274165202,0.0,0.0682688927943761,0.0401441124780316,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 01:00:00,0.2183225255972696,0.0,0.0130273037542662,0.0378924914675767,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 02:00:00,0.2792610921501706,0.0,0.0717815699658703,0.0478993174061433,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 03:00:00,0.2346537102473498,0.0,0.0083374558303886,0.0378003533568904,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 04:00:00,0.2661175468483816,0.0,0.0711465076660988,0.0352879045996592,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 05:00:00,0.564753448275862,0.0,0.0036913793103448,0.0475,0.0,0.0,0.0,0.0,0.0,0.1189293103448275
2014-06-09 06:00:00,0.3239075043630017,0.0,0.080326352530541,0.0411727748691099,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 07:00:00,0.1256981818181818,0.0,0.0,0.0415036363636363,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 08:00:00,0.1707435456110154,0.0,0.077697074010327,0.0443476764199655,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 09:00:00,0.174,0.0,6.825938566552901e-06,0.0508566552901023,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 10:00:00,0.1808883116883116,0.0,0.069264935064935,0.041090909090909,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 11:00:00,0.1688044217687074,0.0,2.721088435374149e-05,0.0420017006802721,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 12:00:00,0.3328894472361809,0.0,0.1384991624790619,0.0462428810720268,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 13:00:00,0.326798319327731,0.0,0.1030487394957983,0.0490789915966386,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 14:00:00,0.315,0.0,0.0044569983136593,0.0486998313659359,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 15:00:00,0.315,0.0,0.0872364864864864,0.051893581081081,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 16:00:00,0.315,0.0,0.0,0.051128762541806,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 17:00:00,0.315,0.0,0.0849256756756756,0.0507246621621621,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 18:00:00,0.315,0.0,0.0,0.0499274873524451,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 19:00:00,0.2484051282051282,0.0,0.0812717948717948,0.0530717948717948,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 20:00:00,0.186,0.0,0.0,0.049975,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 21:00:00,0.186,0.0,0.0790974789915966,0.0499411764705882,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 22:00:00,0.186,0.0,0.0005666666666666,0.0497566666666666,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09 23:00:00,0.186,0.0,0.0782362344582593,0.0490337477797513,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 00:00:00,0.1986030534351145,0.0,0.0031278625954198,0.0499370229007633,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 01:00:00,0.2760819672131147,0.0,0.0734571948998178,0.0455683060109289,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 02:00:00,0.2038796992481203,0.0,0.0054304511278195,0.0425413533834586,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 03:00:00,0.2544160447761194,0.0,0.0708768656716418,0.0407257462686567,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 04:00:00,0.4807448015122873,0.0,0.0068185255198487,0.0491663516068052,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 05:00:00,0.2841045627376426,0.0,0.0680893536121673,0.0489942965779467,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 06:00:00,0.2061641509433962,0.0,0.0078603773584905,0.0442471698113207,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 07:00:00,0.2723622641509434,0.0,0.0685981132075471,0.044154716981132,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 08:00:00,0.2186060606060605,0.0,0.0103939393939393,0.0466114081996434,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 09:00:00,0.173,0.0,0.0645036101083032,0.047370036101083,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 10:00:00,0.1739160714285714,0.0,0.0169785714285714,0.0499446428571428,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 11:00:00,0.174,0.0,0.0639948979591836,0.0486122448979591,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 12:00:00,0.174,0.0,0.0187271186440677,0.0508101694915254,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 13:00:00,0.2416115843270868,0.0,0.0607768313458262,0.0506354344122657,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 14:00:00,0.3065075125208681,0.0,0.0265358931552587,0.0509248747913188,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 15:00:00,0.2135724137931034,0.0,0.0591689655172413,0.0506793103448275,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 16:00:00,0.385572864321608,0.0,0.0235829145728643,0.0513768844221105,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 17:00:00,0.2472895622895623,0.0,0.0566683501683501,0.0501414141414141,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 18:00:00,0.260669449081803,0.0,0.0262337228714524,0.0507813021702838,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 19:00:00,0.2759251247920133,0.0,0.054900166389351,0.0503610648918469,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 20:00:00,0.2470469565217391,0.0,0.0255234782608695,0.0491269565217391,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 21:00:00,0.3979521367521367,0.0,0.0515863247863247,0.0428205128205128,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 22:00:00,0.2493259668508287,0.0,0.0273388581952117,0.0381841620626151,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10 23:00:00,0.2692779850746268,0.0,0.0499347014925373,0.0474925373134328,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 00:00:00,0.2138648148148148,0.0,0.0271222222222222,0.0484814814814814,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 01:00:00,0.257060606060606,0.0,0.0481571969696969,0.0385,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 02:00:00,0.2196592178770949,0.0,0.0254264432029795,0.0410353817504655,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 03:00:00,0.2559753320683112,0.0,0.0498671726755218,0.048931688804554,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 04:00:00,0.2024168260038241,0.0,0.02634034416826,0.0389713193116634,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 05:00:00,0.2322509225092251,0.0,0.0496531365313653,0.0389261992619926,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 06:00:00,0.2111454880294659,0.0,0.021683241252302,0.0499226519337016,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 07:00:00,0.2691287878787878,0.0,0.0544337121212121,0.0452045454545454,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 08:00:00,0.2576567717996289,0.0,0.0185361781076066,0.041495361781076,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 09:00:00,0.2365265017667844,0.0,0.0559734982332155,0.0446519434628975,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 10:00:00,0.196429889298893,0.0,0.0181771217712177,0.0504520295202952,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 11:00:00,0.37249009009009,0.0,0.152645045045045,0.0477801801801801,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 12:00:00,0.3348769771528998,0.0,0.0714358523725834,0.0424499121265377,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 13:00:00,0.5568483245149912,0.0,0.0516137566137566,0.0461146384479717,0.0,0.0,0.0,0.1062945326278659,0.0,0.0
2014-06-11 14:00:00,1.3328163636363637,0.0,0.0632272727272727,0.070490909090909,0.0,0.0,0.0,0.1441363636363636,0.0,0.0
2014-06-11 15:00:00,0.6072626086956522,0.0,0.0423704347826087,0.0494626086956521,0.0002226086956521,0.0,0.0,0.1447704347826087,0.0,0.0
2014-06-11 16:00:00,0.7736909413854351,0.0,0.0565186500888099,0.0574547069271758,0.0,0.0,0.0,0.1430621669626998,0.0227460035523978,0.0
2014-06-11 17:00:00,0.4637405405405406,0.0,0.0100882882882882,0.0475063063063063,0.0,0.0,0.0,0.1443261261261261,0.0,0.0
2014-06-11 18:00:00,0.3661690909090909,0.0,0.056970909090909,0.0449945454545454,0.0,0.0,0.0,0.0310418181818181,0.0,0.0
2014-06-11 19:00:00,0.2783333333333333,0.0,0.0177704918032786,0.044655737704918,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 20:00:00,0.4212415630550621,0.0,0.0485399644760213,0.0504866785079928,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11 21:00:00,0.7105597014925373,0.0,0.0353638059701492,0.0509981343283582,0.0,0.0,0.0,0.0985988805970149,0.0,0.0
2014-06-11 22:00:00,0.7367084870848708,0.0,0.0275774907749077,0.0409151291512915,0.0,0.0,0.0,0.1462675276752767,0.0,0.0
2014-06-11 23:00:00,0.723899419729207,0.0,0.0504622823984526,0.038806576402321,0.0,0.0,0.0,0.1462959381044487,0.0,0.0
2014-06-12 00:00:00,1.1527005758157391,0.060493282149712,0.0129443378119001,0.0496909788867562,0.0,0.0,0.0,0.1459904030710173,0.0,0.0
2014-06-12 01:00:00,1.2743178294573645,0.0,0.1332364341085271,0.0654825581395349,0.0,0.0,0.0,0.1461317829457364,0.0,0.0
2014-06-12 02:00:00,0.8380697674418605,0.0,0.1102875264270613,0.0429450317124735,0.0,0.0,0.0,0.1436532769556025,0.0,0.0
2014-06-12 03:00:00,0.6091846758349706,0.0,0.0048546168958742,0.0482671905697446,0.0,0.0,0.0,0.138,0.0,0.0
2014-06-12 04:00:00,0.58586301369863,0.0,0.0600939334637964,0.0403659491193737,0.0,0.0,0.0,0.136385518590998,0.0,0.0
2014-06-12 05:00:00,0.562861111111111,0.0,0.0292148148148148,0.0399074074074074,0.0,0.0,0.0,0.1364722222222222,0.0,0.0
2014-06-12 06:00:00,0.5590748175182482,0.0,0.0323156934306569,0.0450693430656934,0.0,0.0,0.0,0.1364762773722627,0.0,0.0
