time,main,freezer_1,computer,television_site,electric_heater
2014-06-05 01:00:00,0.1881072664359861,0.01439446366782,0.0,0.0,0.001
2014-06-05 02:00:00,0.1840801393728222,0.0142543554006968,0.0,0.0014808362369337,0.001
2014-06-05 03:00:00,0.1718289703315881,0.0169563699825479,0.0,0.0,0.001
2014-06-05 04:00:00,0.1935460750853242,0.0224249146757679,0.0,0.0,0.001
2014-06-05 05:00:00,0.1931727115716753,0.0194905008635578,0.0,0.0,0.001
2014-06-05 06:00:00,0.2458871527777777,0.0158090277777777,0.0,0.0,0.001
2014-06-05 07:00:00,0.1798324514991181,0.0152451499118165,0.0,0.0,0.001
2014-06-05 08:00:00,0.2028013698630137,0.0169691780821917,0.0,0.0,0.001
2014-06-05 09:00:00,0.1878265306122449,0.0260833333333333,0.0,0.0,0.001
2014-06-05 10:00:00,0.1746169844020797,0.027161178509532,0.0,0.0,0.001
2014-06-05 11:00:00,0.2101570680628272,0.0254397905759162,0.0,0.0,0.001
2014-06-05 12:00:00,0.1779336917562723,0.019584229390681,0.0,0.0,0.001
2014-06-05 13:00:00,0.2138184931506849,0.0196335616438356,0.0,0.0,0.001
2014-06-05 14:00:00,0.1823877551020408,0.0250799319727891,0.0,0.0,0.001
2014-06-05 15:00:00,0.1975016891891892,0.0278175675675675,0.0,0.0,0.001
2014-06-05 16:00:00,0.2071858864027538,0.0270068846815834,0.0,0.0,0.001
2014-06-05 17:00:00,0.1730333951762523,0.0180556586270871,0.0,0.0,0.001
2014-06-05 18:00:00,0.224063670411985,0.0177940074906367,0.0,0.0,0.001
2014-06-05 19:00:00,0.1748872458410351,0.0207726432532347,0.0,0.0,0.001
2014-06-05 20:00:00,0.2184849557522123,0.0235557522123893,0.0,0.0,0.001
2014-06-05 21:00:00,0.337878892733564,0.0199982698961937,0.008098615916955,0.0,0.001
2014-06-05 22:00:00,0.4094528985507246,0.0141793478260869,0.0217989130434782,0.0027173913043478,0.001
2014-06-05 23:00:00,0.2038086956521739,0.0148747826086956,0.0,0.0,0.001
2014-06-06 00:00:00,0.1742298025134649,0.0178366247755834,0.0,0.0,0.001
2014-06-06 01:00:00,0.2082145390070922,0.0180762411347517,0.0,0.0,0.001
2014-06-06 02:00:00,0.1701048951048951,0.0188846153846153,0.0,0.0014353146853146,0.001
2014-06-06 03:00:00,0.1843655536028119,0.0185149384885764,0.0,0.0,0.001
2014-06-06 04:00:00,0.1961113043478261,0.0179495652173913,0.0,0.0,0.001
2014-06-06 05:00:00,0.1994432809773123,0.0145078534031413,0.0,0.0,0.001
2014-06-06 06:00:00,0.2266702702702702,0.0161513513513513,0.0,0.0,0.001
2014-06-06 07:00:00,0.1712530541012216,0.0167748691099476,0.0,0.0,0.001
2014-06-06 08:00:00,0.1994726962457338,0.0260529010238907,0.0,0.0,0.001
2014-06-06 09:00:00,0.1826279863481228,0.0280409556313993,0.0,0.0,0.001
2014-06-06 10:00:00,0.2182315608919382,0.0279142367066895,0.0,0.0,0.001
2014-06-06 11:00:00,0.1845494880546075,0.0273907849829351,0.0,0.0,0.001
2014-06-06 12:00:00,0.2029855334538879,0.021878842676311,0.0,0.0,0.001
2014-06-06 13:00:00,0.1837166064981949,0.021638989169675,0.0,0.0,0.001
2014-06-06 14:00:00,0.1814129263913824,0.0225296229802513,0.0,0.0,0.001
2014-06-06 15:00:00,0.2364542056074766,0.0323177570093458,0.0,0.0,0.001
2014-06-06 16:00:00,0.1798998073217726,0.0313275529865125,0.0,0.0,0.001
2014-06-06 17:00:00,0.2097761989342806,0.0260284191829484,0.0,0.0,0.001
2014-06-06 18:00:00,0.1676962025316455,0.0181862567811934,0.0,0.0,0.001
2014-06-06 19:00:00,0.8474972677595629,0.0187377049180327,0.0011548269581056,0.0,0.001
2014-06-06 20:00:00,0.4729463327370304,0.0207584973166368,0.0284293381037567,0.0,0.001
2014-06-06 21:00:00,0.4355918727915194,0.0235865724381625,0.0300388692579505,0.0,0.001
2014-06-06 22:00:00,0.6929658848614073,0.0203027718550106,0.0272878464818763,0.0,0.001
2014-06-06 23:00:00,0.4954489247311828,0.016505376344086,8.60215053763441e-05,0.0245564516129032,0.001
2014-06-07 00:00:00,0.172301775147929,0.0161794871794871,0.0,0.0,0.001
2014-06-07 01:00:00,0.1948973384030418,0.0178365019011406,0.0,3.041825095057034e-05,0.001
2014-06-07 02:00:00,0.19070703125,0.023431640625,0.0,0.025017578125,0.001
2014-06-07 03:00:00,0.208585501858736,0.023585501858736,0.0,0.0,0.001
2014-06-07 04:00:00,0.1736672932330827,0.0155827067669172,0.0,0.0,0.001
2014-06-07 05:00:00,0.2132457786116322,0.0154915572232645,0.0,0.0,0.001
2014-06-07 06:00:00,0.1645869158878504,0.0146672897196261,0.0,0.0,0.001
2014-06-07 07:00:00,0.2312631578947368,0.0235582706766917,0.0,0.0,0.001
2014-06-07 08:00:00,0.2399479553903346,0.0242992565055762,0.0,0.0,0.001
2014-06-07 09:00:00,0.3073615107913669,0.0176187050359712,0.0,0.0,0.001
2014-06-07 10:00:00,0.2085474060822898,0.0164132379248658,0.0073076923076923,0.0,0.001
2014-06-07 11:00:00,0.4192276867030965,0.0194499089253187,0.017351548269581,0.0,0.001
2014-06-07 12:00:00,0.2427718360071301,0.0248395721925133,0.0013868092691622,0.0,0.001
2014-06-07 13:00:00,0.429471766848816,0.0289417122040072,0.0008670309653916,0.0,0.001
2014-06-07 14:00:00,0.2695567765567765,0.0182344322344322,0.0172527472527472,0.0,0.001
2014-06-07 15:00:00,0.1974351851851851,0.0176407407407407,0.0008648148148148,0.0,0.001
2014-06-07 16:00:00,0.3128667917448405,0.0199812382739212,0.0008649155722326,0.0,0.001
2014-06-07 17:00:00,0.2514324817518248,0.0261149635036496,0.0061423357664233,0.008992700729927,0.001
2014-06-07 18:00:00,1.2162243713733076,0.0246808510638297,0.0100715667311412,0.0300560928433268,0.001
2014-06-07 19:00:00,0.2086998191681736,0.0159077757685352,0.0,0.0,0.001
2014-06-07 20:00:00,0.1768679927667269,0.0164629294755877,0.0,0.0,0.001
2014-06-07 21:00:00,0.703553903345725,0.0175687732342007,0.0,0.0,0.001
2014-06-07 22:00:00,0.6023134057971015,0.0243496376811594,0.0128079710144927,0.0,0.001
2014-06-07 23:00:00,0.2786061151079137,0.0239082733812949,0.001455035971223,0.0,0.001
2014-06-08 00:00:00,0.1754053537284894,0.0152676864244741,0.0,0.0,0.001
2014-06-08 01:00:00,0.2003643564356435,0.0140415841584158,0.0,0.0,0.001
2014-06-08 02:00:00,0.1662107279693486,0.0148026819923371,0.0,0.0013850574712643,0.001
2014-06-08 03:00:00,0.1922159090909091,0.0164375,0.0,0.0,0.001
2014-06-08 04:00:00,0.1845638095238095,0.021215238095238,0.0,0.0,0.001
2014-06-08 05:00:00,0.1830776515151515,0.0212594696969696,0.0,0.0,0.001
2014-06-08 06:00:00,0.1930446927374301,0.0176741154562383,0.0,0.0,0.001
2014-06-08 07:00:00,0.1946146788990825,0.0180238532110091,0.0,0.0,0.001
2014-06-08 08:00:00,0.3714496268656716,0.0197444029850746,0.0,0.0,0.001
2014-06-08 09:00:00,2.576245746691871,0.0265879017013232,0.0,0.0,0.001
2014-06-08 10:00:00,2.526516129032258,0.0258918406072106,0.0,0.0,0.001
2014-06-08 11:00:00,0.3938981132075472,0.021266037735849,0.0,0.0,0.001
2014-06-08 12:00:00,0.3046871401151632,0.0171535508637236,0.0,0.0,0.001
2014-06-08 13:00:00,0.511310408921933,0.0246561338289962,0.0,0.0,0.001
2014-06-08 14:00:00,0.178807619047619,0.0288133333333333,0.0,0.0,0.001
2014-06-08 15:00:00,0.234305709023941,0.0271878453038674,0.0,0.0002357274401473,0.001
2014-06-08 16:00:00,0.211963436928702,0.0268994515539305,0.0,0.0,0.001
2014-06-08 17:00:00,0.2651918819188192,0.0217214022140221,0.0088431734317343,0.0033579335793357,0.001
2014-06-08 18:00:00,0.7574953271028037,0.019411214953271,0.0038897196261682,0.0,0.001
2014-06-08 19:00:00,0.2825580952380952,0.0251619047619047,0.0125409523809523,0.0022304761904761,0.001
2014-06-08 20:00:00,0.2283487940630797,0.0260890538033395,0.0,0.0307755102040816,0.001
2014-06-08 21:00:00,0.6230576208178438,0.0198382899628252,0.0,0.0237973977695167,0.001
2014-06-08 22:00:00,0.2232418426103646,0.0175239923224568,0.0,0.0,0.001
2014-06-08 23:00:00,0.1871173076923077,0.0156826923076923,0.0,0.0,0.001
2014-06-09 00:00:00,0.1909697542533081,0.0218960302457466,0.0,0.0,0.001
2014-06-09 01:00:00,0.180633270321361,0.0265330812854442,0.0,0.0,0.001
2014-06-09 02:00:00,0.1933820224719101,0.0206947565543071,0.0,0.0014625468164794,0.001
2014-06-09 03:00:00,0.1632921348314606,0.0137621722846441,0.0,0.0,0.001
2014-06-09 04:00:00,0.1967798861480076,0.0151176470588235,0.0,0.0,0.001
2014-06-09 05:00:00,0.2025461393596986,0.0243992467043314,0.0,0.0,0.001
2014-06-09 06:00:00,0.2337722007722007,0.0269517374517374,0.0,0.0,0.001
2014-06-09 07:00:00,0.1882765567765567,0.0257655677655677,0.0,0.0,0.001
2014-06-09 08:00:00,0.2261577060931899,0.0227544802867383,0.0,0.0,0.001
2014-06-09 09:00:00,0.1761964601769911,0.0255946902654867,0.0,0.0,0.001
2014-06-09 10:00:00,0.2180292397660818,0.0228625730994152,0.0,0.0,0.001
2014-06-09 11:00:00,0.1838435251798561,0.0267931654676259,0.0,0.0,0.001
2014-06-09 12:00:00,0.2008848167539267,0.0268097731239092,0.0,0.0,0.001
2014-06-09 13:00:00,0.1984872231686541,0.0275025553662691,0.0,0.0,0.001
2014-06-09 14:00:00,0.19353480475382,0.0287079796264855,0.0,0.0,0.001
2014-06-09 15:00:00,0.2250033388981636,0.0282253756260434,0.0,0.0,0.001
2014-06-09 16:00:00,0.1782404006677796,0.0276343906510851,0.0,0.0,0.001
2014-06-09 17:00:00,0.2148960817717206,0.0218654173764906,0.0,0.0,0.001
2014-06-09 18:00:00,0.8163031825795645,0.020788944723618,0.0207989949748743,0.0,0.001
2014-06-09 19:00:00,0.602456228956229,0.0219663299663299,0.0213754208754208,0.0,0.001
2014-06-09 20:00:00,0.3921142857142857,0.0262857142857142,0.0,0.0,0.001
2014-06-09 21:00:00,1.499424040066778,0.0254540901502504,0.0084607679465776,0.0053171953255425,0.001
2014-06-09 22:00:00,0.5088036605657238,0.0194675540765391,0.0279484193011647,0.0,0.001
2014-06-09 23:00:00,0.2436654991243432,0.0165183887915936,0.0028844133099824,0.0,0.001
2014-06-10 00:00:00,0.1685961904761904,0.0184990476190476,0.0,0.0,0.001
2014-06-10 01:00:00,0.2087836363636363,0.0243836363636363,0.0,0.0,0.001
2014-06-10 02:00:00,0.1788766603415559,0.0234364326375711,0.0,0.0014421252371916,0.001
2014-06-10 03:00:00,0.2187370441458733,0.0177715930902111,0.0,0.0,0.001
2014-06-10 04:00:00,0.1778361581920904,0.0165856873822975,0.0,0.0,0.001
2014-06-10 05:00:00,0.2425576208178438,0.0149200743494423,0.0,0.0,0.001
2014-06-10 06:00:00,0.2097794117647058,0.02390625,0.0,0.0,0.001
2014-06-10 07:00:00,0.1996300578034682,0.0269190751445086,0.0,0.0,0.001
2014-06-10 08:00:00,0.2045608856088561,0.0286568265682656,0.0,0.0,0.001
2014-06-10 09:00:00,0.1885686274509803,0.0299483065953654,0.0,0.0,0.001
2014-06-10 10:00:00,0.2199522123893805,0.0291522123893805,0.0,0.0,0.001
2014-06-10 11:00:00,0.1826503496503496,0.0316590909090909,0.0,0.0,0.001
2014-06-10 12:00:00,0.217741554054054,0.0304442567567567,0.0,0.0,0.001
2014-06-10 13:00:00,0.1851635750421585,0.0293659359190556,0.0,0.0,0.001
2014-06-10 14:00:00,0.2043971880492091,0.0235746924428822,0.0,0.0,0.001
2014-06-10 15:00:00,0.1891507798960138,0.0218838821490467,0.0,0.0,0.001
2014-06-10 16:00:00,0.2156380471380471,0.0218164983164983,0.0,0.0,0.001
2014-06-10 17:00:00,0.1840137693631669,0.0262444061962134,0.0,0.0,0.001
2014-06-10 18:00:00,0.275864774624374,0.0262654424040066,0.0269282136894824,0.0,0.001
2014-06-10 19:00:00,0.2317245409015025,0.0237362270450751,0.0252337228714524,0.0,0.001
2014-06-10 20:00:00,0.271037037037037,0.0218592592592592,0.0279407407407407,0.0,0.001
2014-06-10 21:00:00,3.7626363636363633,0.0158111888111888,0.0123356643356643,0.0,0.001
2014-06-10 22:00:00,0.4390905660377359,0.0210188679245283,0.0,0.0,0.001
2014-06-10 23:00:00,0.1801776447105788,0.0236427145708582,0.0,0.0,0.001
2014-06-11 00:00:00,0.22084046692607,0.019704280155642,0.0,0.0,0.001
2014-06-11 01:00:00,0.1772137404580152,0.0152003816793893,0.0,0.0,0.001
2014-06-11 02:00:00,0.2127780040733197,0.0152403258655804,0.0,0.0015580448065173,0.001
2014-06-11 03:00:00,0.1654574898785425,0.0167773279352226,0.0,0.0,0.001
2014-06-11 04:00:00,0.1976600397614314,0.021286282306163,0.0,0.0,0.001
2014-06-11 05:00:00,0.2127323943661971,0.0232635814889336,0.0,0.0,0.001
2014-06-11 06:00:00,0.2305698729582577,0.0184210526315789,0.0,0.0,0.001
2014-06-11 07:00:00,0.2137564766839378,0.019768566493955,0.0,0.0,0.001
2014-06-11 08:00:00,0.2586550522648084,0.0235871080139372,0.0,0.0,0.001
2014-06-11 09:00:00,0.1837001733102252,0.0290814558058925,0.0,0.0004436741767764,0.001
2014-06-11 10:00:00,0.2181476868327402,0.0285729537366548,0.0,0.0,0.001
2014-06-11 11:00:00,0.1855232358003442,0.0288141135972461,0.0,0.0,0.001
2014-06-11 12:00:00,0.3933986486486486,0.0250760135135135,0.0,0.015652027027027,0.001
2014-06-11 13:00:00,0.5889982935153584,0.0198139931740614,0.0,0.0301245733788395,0.001
2014-06-11 14:00:00,0.5516186291739895,0.0182706502636203,0.0,0.0194499121265377,0.001
2014-06-11 15:00:00,0.2411749571183533,0.0269245283018867,0.0,0.029631217838765,0.001
2014-06-11 16:00:00,0.2397864406779661,0.0255711864406779,0.0,0.0329406779661016,0.001
2014-06-11 17:00:00,0.2130648464163822,0.0194334470989761,0.0,0.0291194539249146,0.001
2014-06-11 18:00:00,0.2140695187165775,0.0170320855614973,0.0,0.0,0.001
2014-06-11 19:00:00,0.1755404475043029,0.0206867469879518,0.0,0.0,0.001
2014-06-11 20:00:00,1.1394865831842576,0.0261717352415026,0.0228318425760286,0.0,0.001
2014-06-11 21:00:00,0.4404075403949731,0.024685816876122,0.0250682226211849,0.0322190305206463,0.001
2014-06-11 22:00:00,0.3165696428571428,0.0161285714285714,0.0082928571428571,0.0,0.001
2014-06-11 23:00:00,0.175081081081081,0.0176792792792792,0.0,0.0059459459459459,0.001
2014-06-12 00:00:00,0.213384476534296,0.0168790613718411,0.0,0.0146895306859205,0.001
2014-06-12 01:00:00,0.1892382671480144,0.023927797833935,0.0,0.0,0.001
2014-06-12 02:00:00,0.1931801470588235,0.0214724264705882,0.0,0.0014117647058823,0.001
2014-06-12 03:00:00,0.1912210144927536,0.0148061594202898,0.0,0.0,0.001
2014-06-12 04:00:00,0.1735053571428571,0.0154392857142857,0.0,0.0,0.001
2014-06-12 05:00:00,0.2469942307692307,0.0155596153846153,0.0,0.0,0.001
2014-06-12 06:00:00,0.3239084112149533,0.0225831775700934,0.0,0.0,0.001
2014-06-12 07:00:00,0.5661449814126394,0.0270687732342007,0.0,0.0,0.001
2014-06-12 08:00:00,1.29491637630662,0.0231080139372822,0.0,0.0,0.001
2014-06-12 09:00:00,0.5689948979591836,0.0201530612244897,0.0,0.0,0.001
2014-06-12 10:00:00,0.2100320404721753,0.0256593591905564,0.0,0.0,0.001
2014-06-12 11:00:00,0.5009882747068677,0.0242026800670016,0.0,0.0047102177554438,0.001
2014-06-12 12:00:00,0.2489332220367278,0.0267378964941569,0.0,0.0331252086811352,0.001
2014-06-12 13:00:00,0.2187870216306156,0.0265324459234609,0.0,0.0180998336106489,0.001
2014-06-12 14:00:00,0.2130234113712374,0.0225334448160535,0.0,0.0,0.001
2014-06-12 15:00:00,0.2390133333333333,0.02162,0.0,0.0303616666666666,0.001
2014-06-12 16:00:00,0.2323993288590604,0.021486577181208,0.0,0.0332130872483221,0.001
2014-06-12 17:00:00,0.2371,0.0249133333333333,0.0,0.0321766666666666,0.001
2014-06-12 18:00:00,1.0517850000000002,0.0254016666666666,0.0,0.0267533333333333,0.001
2014-06-12 19:00:00,0.248225,0.0195966666666666,0.0161166666666666,0.0353766666666666,0.001
2014-06-12 20:00:00,0.4348349999999999,0.0174283333333333,0.0222633333333333,0.03342,0.001
2014-06-12 21:00:00,1.23726,0.0167116666666666,0.0,0.0281533333333333,0.001
2014-06-12 22:00:00,0.3271411764705882,0.0236739495798319,0.0,0.0054873949579831,0.001
2014-06-12 23:00:00,0.1997707979626485,0.0236791171477079,0.0,0.000383701188455,0.001
2014-06-13 00:00:00,0.2029383333333333,0.0190983333333333,0.0,0.0090899999999999,0.001
2014-06-13 01:00:00,0.1954090909090909,0.0187239057239057,0.0,0.0,0.001
2014-06-13 02:00:00,0.1789600665557404,0.0166405990016638,0.0,0.0014542429284525,0.001
2014-06-13 03:00:00,0.2055738255033557,0.0154177852348993,0.0,0.0,0.001
2014-06-13 04:00:00,0.1809316666666666,0.0222383333333333,0.0,0.0,0.001
2014-06-13 05:00:00,0.3684757929883138,0.0217529215358931,0.0,0.0,0.001
2014-06-13 06:00:00,0.4951440677966101,0.0189983050847457,0.0,0.0,0.001
2014-06-13 07:00:00,0.2226444073455759,0.0178146911519198,0.0,0.0,0.001
2014-06-13 08:00:00,0.2548583333333333,0.0219466666666666,0.0,0.0,0.001
2014-06-13 09:00:00,0.6315886287625418,0.0271521739130434,0.0,0.0,0.001
2014-06-13 10:00:00,0.2649566666666667,0.0289166666666666,0.0,0.0,0.001
2014-06-13 11:00:00,0.2472504173622704,0.0288514190317195,0.0,0.0,0.001
2014-06-13 12:00:00,0.3169533333333333,0.0253433333333333,0.0,0.0151366666666666,0.001
2014-06-13 13:00:00,0.2719415692821368,0.019702838063439,0.0,0.0343439065108514,0.001
2014-06-13 14:00:00,0.3838266666666666,0.018985,0.0,0.0336883333333333,0.001
2014-06-13 15:00:00,0.2895516666666666,0.0265883333333333,0.0,0.0331683333333333,0.001
2014-06-13 16:00:00,0.28844,0.02631,0.0,0.0329933333333333,0.001
2014-06-13 17:00:00,0.2371917808219178,0.0206558219178082,0.0,0.0335188356164383,0.001
2014-06-13 18:00:00,0.2169081455805892,0.0261681109185441,0.0,0.0173656845753899,0.001
2014-06-13 19:00:00,0.1925175879396985,0.0218140703517587,0.0,0.0,0.001
2014-06-13 20:00:00,0.2584305317324185,0.020123499142367,0.0,0.0025231560891938,0.001
2014-06-13 21:00:00,0.652383193277311,0.0277613445378151,0.0,0.0051327731092436,0.001
2014-06-13 22:00:00,0.2069416666666666,0.0260716666666666,0.0,0.0,0.001
2014-06-13 23:00:00,0.2478401360544218,0.0257738095238095,0.0,0.028595238095238,0.001
2014-06-14 00:00:00,0.1823527454242928,0.0203294509151414,0.0,0.0,0.001
2014-06-14 01:00:00,0.204505,0.0176933333333333,0.0,0.0,0.001
2014-06-14 02:00:00,0.17219,0.0199466666666666,0.0,0.0014533333333333,0.001
2014-06-14 03:00:00,0.2033806343906511,0.0202921535893155,0.0,0.0,0.001
2014-06-14 04:00:00,0.1809317803660566,0.0239467554076539,0.0,0.0,0.001
2014-06-14 05:00:00,0.2224190317195325,0.0235859766277128,0.0,0.0,0.001
2014-06-14 06:00:00,0.178580372250423,0.0186328257191201,0.0,0.0,0.001
2014-06-14 07:00:00,0.3165308848080133,0.0191786310517529,0.0,0.0,0.001
2014-06-14 08:00:00,0.1963327702702702,0.0192229729729729,0.0,0.0,0.001
2014-06-14 09:00:00,0.316047619047619,0.0251989795918367,0.0,0.0,0.001
2014-06-14 10:00:00,0.7708561525129983,0.0260502599653379,0.0,0.0,0.001
2014-06-14 11:00:00,0.2018586206896551,0.0269499999999999,0.0,0.0,0.001
2014-06-14 12:00:00,0.644486577181208,0.0234379194630872,0.0,0.0,0.001
2014-06-14 13:00:00,0.2480302521008403,0.0202621848739495,0.0,0.0,0.001
2014-06-14 14:00:00,0.8437921635434412,0.0203066439522998,0.0,0.0,0.001
2014-06-14 15:00:00,0.2541921768707483,0.0232380952380952,0.0,0.0338350340136054,0.001
2014-06-14 16:00:00,0.2465613445378151,0.0259294117647058,0.0,0.0305563025210084,0.001
2014-06-14 17:00:00,0.7295777027027027,0.0251993243243243,0.0,0.031081081081081,0.001
2014-06-14 18:00:00,0.2287,0.0218016666666666,0.0,0.0318816666666666,0.001
2014-06-14 19:00:00,0.1854006677796327,0.0179666110183639,0.0,0.0004424040066777,0.001
2014-06-14 20:00:00,0.2219933444259567,0.0172978369384359,0.0,0.0,0.001
2014-06-14 21:00:00,0.3262871452420701,0.0199332220367278,0.0,0.0098530884808013,0.001
2014-06-14 22:00:00,0.4031116666666667,0.0236866666666666,0.0,0.0,0.001
2014-06-14 23:00:00,0.3369237288135593,0.023228813559322,0.0,0.0,0.001
2014-06-15 00:00:00,0.289144578313253,0.0168640275387263,0.0,0.0121170395869191,0.001
2014-06-15 01:00:00,0.1660166666666666,0.016075,0.0,0.0,0.001
2014-06-15 02:00:00,0.2186176961602671,0.0158146911519198,0.0,0.0015342237061769,0.001
2014-06-15 03:00:00,0.1730349417637271,0.0158386023294509,0.0,0.0,0.001
2014-06-15 04:00:00,0.220125,0.022555,0.0,0.0,0.001
2014-06-15 05:00:00,0.1766885521885522,0.0226666666666666,0.0,0.0,0.001
2014-06-15 06:00:00,0.2057781512605042,0.0202235294117647,0.0,0.0,0.001
2014-06-15 07:00:00,0.1983344425956738,0.0182179700499168,0.0,0.0,0.001
2014-06-15 08:00:00,0.34625,0.0187969798657718,0.0,0.0,0.001
2014-06-15 09:00:00,0.8241733333333333,0.0206416666666666,0.0,0.0,0.001
2014-06-15 10:00:00,0.3190872483221477,0.0233389261744966,0.0,0.0,0.001
2014-06-15 11:00:00,0.1790703259005145,0.0241320754716981,0.0,0.0,0.001
2014-06-15 12:00:00,0.2835016891891891,0.0157804054054054,0.0279104729729729,0.0149206081081081,0.001
2014-06-15 13:00:00,0.368929203539823,0.0163716814159292,0.0010035398230088,0.0337221238938053,0.001
2014-06-15 14:00:00,0.5185459363957596,0.0170989399293286,0.0,0.0335565371024735,0.001
2014-06-15 15:00:00,0.4512722602739726,0.0215359589041095,0.0201849315068493,0.0332842465753424,0.001
2014-06-15 16:00:00,1.415679727427598,0.0251788756388415,0.0056933560477001,0.0334156729131175,0.001
2014-06-15 17:00:00,1.5360887772194305,0.0211206030150753,0.0100083752093802,0.0344723618090452,0.001
2014-06-15 18:00:00,0.400220367278798,0.0181101836393989,0.0164357262103505,0.0003689482470784,0.001
2014-06-15 19:00:00,0.397345,0.0176966666666666,0.0,0.0099666666666666,0.001
2014-06-15 20:00:00,0.4921031613976705,0.017314475873544,0.0,0.0342495840266222,0.001
2014-06-15 21:00:00,1.5775083333333335,0.0244383333333333,0.0,0.0313566666666666,0.001
2014-06-15 22:00:00,0.7270550918196995,0.0264023372287145,0.0251001669449081,0.0,0.001
2014-06-15 23:00:00,0.1891233333333333,0.02167,0.0,0.0,0.001
2014-06-16 00:00:00,0.2197597292724196,0.017663282571912,0.0,0.0183874788494077,0.001
2014-06-16 01:00:00,0.1826527545909849,0.0158080133555926,0.0,0.0,0.001
2014-06-16 02:00:00,0.1977846975088968,0.0158131672597864,0.0,0.0014626334519572,0.001
2014-06-16 03:00:00,0.169530035335689,0.0153851590106007,0.0,0.0,0.001
2014-06-16 04:00:00,0.1999373913043478,0.0157165217391304,0.0,0.0,0.001
2014-06-16 05:00:00,0.1972786596119929,0.0201040564373897,0.0,0.0,0.001
2014-06-16 06:00:00,0.3560905923344947,0.0241602787456446,0.0,0.0,0.001
2014-06-16 07:00:00,0.3154631578947369,0.0239561403508771,0.0,0.0070859649122807,0.001
2014-06-16 08:00:00,0.2344508474576271,0.0225881355932203,0.0,0.0,0.001
2014-06-16 09:00:00,0.1955816666666666,0.0205833333333333,0.0,0.0,0.001
2014-06-16 10:00:00,0.2423883495145631,0.0182349514563106,0.0,0.0,0.001
2014-06-16 11:00:00,0.3593516666666667,0.02223,0.0,0.0,0.001
2014-06-16 12:00:00,0.2936806020066889,0.0247608695652173,0.0,0.0,0.001
2014-06-16 13:00:00,0.181543057996485,0.0254200351493848,0.0,0.0,0.001
2014-06-16 14:00:00,0.2072270363951473,0.0203552859618717,0.0,0.0,0.001
2014-06-16 15:00:00,0.2291929824561403,0.018738596491228,0.0,0.0179473684210526,0.001
2014-06-16 16:00:00,0.2419065743944636,0.0185034602076124,0.0,0.0301833910034602,0.001
2014-06-16 17:00:00,0.1881628721541155,0.0197197898423817,0.0,0.0,0.001
2014-06-16 18:00:00,0.2730749542961608,0.0249305301645338,0.0,0.0026051188299817,0.001
2014-06-16 19:00:00,0.3002232472324723,0.0239317343173431,0.0240959409594095,0.0333210332103321,0.001
2014-06-16 20:00:00,0.2318757062146892,0.0187401129943502,0.0,0.0322222222222222,0.001
2014-06-16 21:00:00,0.7384310344827586,0.0172777777777777,0.0205727969348658,0.0335498084291187,0.001
2014-06-16 22:00:00,0.259376953125,0.01865625,0.000630859375,0.000234375,0.001
2014-06-16 23:00:00,0.1728173431734317,0.0159557195571955,0.0,0.0,0.001
