time,main,television_site,freezer,washing_machine,dishwasher,appliance5,network_site,microwave_1,microwave_2,kettle
2014-06-05 06:00:00,0.330650623885918,0.0,0.0,0.0,0.0,0.012,0.1166577540106951,0.0048520499108734,0.001,0.0
2014-06-05 07:00:00,0.1609199999999999,0.0,0.0,0.0,0.0,0.012,0.0,0.004855652173913,0.001,0.0
2014-06-05 08:00:00,0.1659050966608084,0.0,0.0,0.0,0.0,0.012,0.0,0.0048471001757469,0.001,0.0
2014-06-05 09:00:00,0.1612328042328042,0.0,0.0,0.0,0.0,0.012,0.0,0.0048571428571428,0.001,0.0
2014-06-05 10:00:00,0.157328151986183,0.0,0.0,0.0,0.0,0.012,0.0,0.0048445595854922,0.001,0.0
2014-06-05 11:00:00,0.1634912280701754,0.0,0.0,0.0,0.0,0.012,0.0,0.0048631578947368,0.001,0.0
2014-06-05 12:00:00,0.275634719710669,0.0,0.0,0.0,0.0,0.012,0.0,0.0048969258589511,0.0984014466546112,0.0
2014-06-05 13:00:00,0.1651702838063439,0.0,0.0,0.0,0.0,0.012,0.0,0.0048614357262103,0.0016410684474123,0.0
2014-06-05 14:00:00,0.229224832214765,0.0,0.0,0.0,0.0,0.012,0.0694597315436241,0.0048708053691275,0.001,0.0
2014-06-05 15:00:00,0.5183177257525085,0.0,0.0,0.0,0.0,0.012,0.1527458193979933,0.004829431438127,0.001,0.1231672240802675
2014-06-05 16:00:00,0.96562,0.0,0.0,0.0,0.0,0.012,0.1436333333333333,0.0093066666666666,0.001,0.0
2014-06-05 17:00:00,0.423245,0.0,0.0,0.0,0.0,0.012,0.1449616666666666,0.046845,0.001,0.0
2014-06-05 18:00:00,0.4513923205342237,0.0,0.0,0.0,0.0,0.012,0.1511836393989983,0.0464841402337228,0.001,0.0
2014-06-05 19:00:00,0.3955366666666667,0.0,0.0,0.0,0.0,0.012,0.1596166666666666,0.0479133333333333,0.001,0.0
2014-06-05 20:00:00,0.3772683760683761,0.0,0.0,0.0,0.0,0.012,0.1586102564102564,0.0476888888888888,0.001,0.0
2014-06-05 21:00:00,0.3560292598967298,0.0,0.0,0.0,0.0,0.012,0.1103838209982788,0.0477538726333907,0.001,0.0
2014-06-05 22:00:00,0.3421535580524344,0.0,0.0,0.0,0.0,0.012,0.0898014981273408,0.0477097378277153,0.001,0.0
2014-06-05 23:00:00,0.3504056761268781,0.0,0.0,0.0,0.0,0.012,0.0905976627712854,0.0476577629382303,0.001,0.0
2014-06-06 00:00:00,0.3387826086956522,0.0,0.0,0.0,0.0,0.012,0.0897558528428093,0.0475886287625418,0.001,0.0
2014-06-06 01:00:00,0.3324773869346733,0.0,0.0,0.0,0.0,0.012,0.0901122278056951,0.0475929648241206,0.001,0.0
2014-06-06 02:00:00,0.3411720067453626,0.0,0.0,0.0,0.0,0.012,0.089610455311973,0.047716694772344,0.001,0.0
2014-06-06 03:00:00,0.3406003344481605,0.0,0.0,0.0,0.0,0.012,0.087561872909699,0.0477257525083612,0.001,0.0
2014-06-06 04:00:00,0.4016093489148581,0.0,0.0,0.0,0.0,0.012,0.0874590984974958,0.0477662771285475,0.001,0.0
2014-06-06 05:00:00,0.709452380952381,0.0,0.0,0.0,0.0,0.012,0.1149948979591836,0.047845238095238,0.001,0.1311819727891156
2014-06-06 06:00:00,0.3694416243654823,0.0,0.0,0.0,0.0,0.012,0.1399661590524534,0.0477749576988155,0.001,0.0
2014-06-06 07:00:00,0.3181239388794567,0.0,0.0,0.0,0.0,0.012,0.0958777589134125,0.0477181663837011,0.001,0.0
2014-06-06 08:00:00,0.3099983249581239,0.0,0.0,0.0,0.0,0.012,0.0979966499162479,0.0476666666666666,0.001,0.0
2014-06-06 09:00:00,0.310242735042735,0.0,0.0,0.0,0.0,0.012,0.0978461538461538,0.0476632478632478,0.001,0.0
2014-06-06 10:00:00,0.319804753820034,0.0,0.0,0.0,0.0,0.012,0.0983106960950764,0.0476791171477079,0.001,0.0
2014-06-06 11:00:00,0.4456122448979591,0.0,0.0,0.0,0.0,0.012,0.0978894557823129,0.0475017006802721,0.001,0.1113588435374149
2014-06-06 12:00:00,0.3916996644295302,0.0,0.0,0.0,0.0,0.012,0.094741610738255,0.0473590604026845,0.001,0.0691073825503355
2014-06-06 13:00:00,0.3125058236272878,0.0,0.0,0.0,0.0,0.012,0.0952396006655574,0.0474026622296173,0.001,0.0
2014-06-06 14:00:00,0.2198462837837837,0.0,0.0,0.0,0.0,0.012,0.0077483108108108,0.046,0.001,0.0
2014-06-06 15:00:00,0.4008068965517241,0.0,0.0,0.0,0.0,0.012,0.0427068965517241,0.0412086206896551,0.001,0.0766603448275862
2014-06-06 16:00:00,1.7255890410958905,0.0,0.0,0.0,0.0,0.012,0.1694931506849314,0.0476626712328767,0.001,0.0
2014-06-06 17:00:00,0.5689792387543252,0.0,0.0,0.0,0.0,0.012,0.1649013840830449,0.0474065743944636,0.001,0.0
2014-06-06 18:00:00,0.5047482142857143,0.0,0.0,0.0,0.0,0.012,0.1668160714285714,0.0474982142857142,0.001,0.0
2014-06-06 19:00:00,0.7758956834532375,0.0,0.0,0.0,0.3072535971223021,0.012,0.1716546762589928,0.0474406474820143,0.001,0.0
2014-06-06 20:00:00,1.371390034364261,0.0,0.0,0.0,0.8076271477663229,0.012,0.1737835051546392,0.047561855670103,0.001,0.0
2014-06-06 21:00:00,0.5505623869801085,0.0,0.0,0.0,0.0,0.012,0.1735840867992766,0.0474701627486437,0.0409475587703435,0.0
2014-06-06 22:00:00,0.3848620689655173,0.0,0.0,0.0,0.0,0.012,0.1347586206896551,0.0473647912885662,0.001,0.0
2014-06-06 23:00:00,0.3760809443507588,0.0,0.0,0.0,5.05902192242833e-06,0.012,0.1035008431703204,0.0474232715008431,0.001,0.0
2014-06-07 00:00:00,0.3612904841402337,0.0,0.0,0.0,8.347245409015024e-06,0.012,0.1031552587646076,0.0476160267111853,0.001,0.0
2014-06-07 01:00:00,0.3577596638655462,0.0,0.0,0.0,1.680672268907563e-06,0.012,0.1018957983193277,0.0475596638655462,0.001,0.0
2014-06-07 02:00:00,0.3601888701517706,0.0,0.0,0.0,5.05902192242833e-06,0.012,0.101893760539629,0.0476256323777403,0.001,0.0
2014-06-07 03:00:00,0.3622794612794612,0.0,0.0,0.0,1.1784511784511784e-05,0.012,0.1018164983164983,0.0475757575757575,0.001,0.0
2014-06-07 04:00:00,0.3601302170283806,0.0,0.0,0.0,6.6777963272120206e-06,0.012,0.1020484140233723,0.0475792988313856,0.001,0.0
2014-06-07 05:00:00,0.4601382799325463,0.0,0.0,0.0,5.05902192242833e-06,0.012,0.1022040472175379,0.0476610455311973,0.001,0.0
2014-06-07 06:00:00,0.4176014760147601,0.0,0.0,0.0,3.6900369003690034e-06,0.012,0.1033118081180811,0.0475258302583025,0.001,0.0
2014-06-07 07:00:00,1.3421488616462347,0.0,0.0,0.3774746059544658,0.0,0.012,0.1595744308231173,0.0475288966725043,0.001,0.1060175131348511
2014-06-07 08:00:00,1.6036789915966387,0.0,0.6767579831932773,0.3576168067226891,0.0,0.012,0.1494689075630252,0.0474924369747899,0.001,0.0
2014-06-07 09:00:00,1.828457627118644,0.0,1.1264457627118645,0.0602423728813559,0.0,0.012,0.1078728813559322,0.0474203389830508,0.001,0.0
2014-06-07 10:00:00,3.1194775086505198,0.0,1.019621107266436,0.4770882352941176,0.0,0.012,0.1431764705882353,0.0474152249134948,0.001,0.0940674740484429
2014-06-07 11:00:00,2.7359241146711635,0.0,0.99541652613828,0.0958178752107925,0.0,0.012,0.1640269814502529,0.0474502529510961,0.0044536256323777,0.0
2014-06-07 12:00:00,3.0792474402730377,0.0,1.2241348122866893,0.352735494880546,0.0,0.012,0.1695631399317406,0.0474675767918088,0.001,0.0
2014-06-07 13:00:00,1.1209039451114922,0.0,0.4217838765008576,0.1521955403087478,0.0,0.012,0.169073756432247,0.0475454545454545,0.0515780445969125,0.0
2014-06-07 14:00:00,2.0921003401360543,0.0,1.4490510204081637,0.2488537414965986,0.0,0.012,0.1646496598639455,0.0474744897959183,0.001,0.0
2014-06-07 15:00:00,0.4578366666666666,0.0,0.0248766666666666,0.011035,0.0,0.012,0.159705,0.04732,0.001,0.0
2014-06-07 16:00:00,0.538653781512605,0.0,0.0078067226890756,0.0011915966386554,0.0,0.012,0.1618218487394958,0.0475008403361344,0.001,0.0
2014-06-07 17:00:00,1.614804384485666,0.0,9.106239460370995e-05,0.0015598650927487,0.0,0.012,0.1756981450252951,0.0473490725126475,0.001,0.0
2014-06-07 18:00:00,0.3848612040133779,0.0,0.0,0.0001505016722408,0.0,0.012,0.1732892976588628,0.0473779264214046,0.001,0.0
2014-06-07 19:00:00,0.3942070240295748,0.0,0.0,0.0,0.0,0.012,0.1740240295748613,0.0472994454713493,0.001,0.0
2014-06-07 20:00:00,0.4179904214559387,0.0,0.0,0.0,0.0,0.012,0.1764750957854406,0.047287356321839,0.001,0.0
2014-06-07 21:00:00,0.4596683937823834,0.0,0.0,0.0,0.0,0.012,0.1584058721934369,0.047474956822107,0.001,0.0
2014-06-07 22:00:00,0.3401231884057971,0.0,0.0,0.0,0.0,0.012,0.0866304347826087,0.0475996376811594,0.001,0.0
2014-06-07 23:00:00,1.3416917293233082,0.0,0.0,0.0,0.0,0.012,0.0873496240601503,0.0476203007518796,0.001,0.0
2014-06-08 00:00:00,0.3391042016806722,0.0,0.0,0.0,0.0,0.012,0.0905932773109243,0.0475126050420168,0.001,0.0
2014-06-08 01:00:00,0.3472512479201331,0.0,0.0,0.0,0.0,0.012,0.0883610648918469,0.0475890183028286,0.001,0.0
2014-06-08 02:00:00,0.3148948247078464,0.0,0.0,0.0,0.0,0.012,0.0907095158597662,0.0474858096828046,0.001,0.0
2014-06-08 03:00:00,0.3247466666666667,0.0,0.0,0.0,0.0,0.012,0.0875233333333333,0.0475583333333333,0.001,0.0
2014-06-08 04:00:00,0.3378914858096828,0.0,0.0,0.0,0.0,0.012,0.0875058430717863,0.0475893155258764,0.001,0.0
2014-06-08 05:00:00,0.4457251264755481,0.0,0.0,0.0,0.0,0.012,0.0875986509274873,0.0476424957841483,0.001,0.0
2014-06-08 06:00:00,0.6598894736842106,0.0,0.0,0.0,0.0,0.012,0.1076438596491228,0.0476649122807017,0.001,0.0997736842105263
2014-06-08 07:00:00,0.5932672727272728,0.0,0.0,0.0,0.0,0.012,0.1531236363636363,0.0476836363636363,0.001,0.0
2014-06-08 08:00:00,1.232120353982301,0.0,0.0,0.0,0.7554884955752212,0.0080159292035398,0.1177663716814159,0.0476654867256637,0.001,0.0
2014-06-08 09:00:00,0.7521846153846155,0.0,0.0,0.0004376068376068,0.4073470085470085,0.005,0.0880461538461538,0.0475948717948717,0.001,0.0
2014-06-08 10:00:00,0.3030982456140351,0.0,0.0,0.0071929824561403,0.0,0.005,0.0887017543859649,0.0476070175438596,0.001,0.0
2014-06-08 11:00:00,0.3149399656946826,0.0,0.0,0.0,5.145797598627788e-06,0.005,0.0917307032590051,0.0474271012006861,0.001,0.0
2014-06-08 12:00:00,0.3062260869565217,0.0,0.0,0.0004452173913043,3.478260869565217e-06,0.005,0.0916973913043478,0.0474069565217391,0.001,0.0
2014-06-08 13:00:00,0.3017717770034843,0.0,0.0,0.0,1.0452961672473868e-05,0.005,0.0916533101045296,0.0474233449477351,0.001,0.0
2014-06-08 14:00:00,0.2987891986062718,0.0,0.0,0.0,6.968641114982578e-06,0.005,0.0886428571428571,0.0474616724738675,0.001,0.0
2014-06-08 15:00:00,0.3905418803418803,0.0,0.0,0.0105025641025641,5.128205128205128e-06,0.005,0.0882153846153846,0.0475504273504273,0.001,0.0
2014-06-08 16:00:00,0.4031678571428571,0.0,0.0,0.0,0.0,0.005,0.0884035714285714,0.0474964285714285,0.001,0.0
2014-06-08 17:00:00,0.420597539543058,0.0,0.0,0.0,5.272407732864675e-06,0.005,0.1027785588752196,0.047439367311072,0.001,0.0
2014-06-08 18:00:00,0.4261493506493506,0.0,0.0,0.0,1.0822510822510824e-05,0.005,0.163103896103896,0.0473506493506493,0.001,0.0
2014-06-08 19:00:00,0.3930666666666667,0.0,0.0,0.0,8.08080808080808e-06,0.005,0.1598262626262626,0.0472868686868686,0.001,0.0
2014-06-08 20:00:00,0.3982611607142857,0.0,0.0,0.0,0.0,0.005,0.1655669642857142,0.0473683035714285,0.001,0.0
2014-06-08 21:00:00,0.4025792207792208,0.0,0.0,0.0,7.792207792207792e-06,0.005,0.1580077922077922,0.0473012987012987,0.001,0.0
2014-06-08 22:00:00,0.249360153256705,0.0,0.0,0.0,1.3409961685823757e-05,0.005,0.0016455938697318,0.0456149425287356,0.001,0.0
2014-06-08 23:00:00,0.221829044117647,0.0,0.0,0.0,7.3529411764705884e-06,0.005,0.0,0.03396875,0.001,0.0
2014-06-09 00:00:00,0.2840844827586207,0.0,0.0,0.0,6.896551724137931e-06,0.005,0.0,0.0280120689655172,0.001,0.0
2014-06-09 01:00:00,0.247893470790378,0.0,0.0,0.0,3.436426116838488e-06,0.005,0.0,0.0281443298969072,0.001,0.0
2014-06-09 02:00:00,0.2266399317406143,0.0,0.0,0.0,8.532423208191126e-06,0.005,0.0,0.0282337883959044,0.001,0.0
2014-06-09 03:00:00,0.2299612676056338,0.0,0.0,0.0,5.28169014084507e-06,0.005,0.0,0.0281830985915492,0.001,0.0
2014-06-09 04:00:00,0.2737913043478261,0.0,0.0,0.0,1.391304347826087e-05,0.005,0.0,0.02832,0.001,0.0
2014-06-09 05:00:00,0.7449977973568281,0.0,0.0,0.0,0.0,0.005,0.075579295154185,0.0372819383259911,0.001,0.1772797356828194
2014-06-09 06:00:00,0.3675223880597015,0.0,0.0,0.0,0.0,0.005,0.1233109452736318,0.0472437810945273,0.001,0.0
2014-06-09 07:00:00,0.1960593406593406,0.0,0.0,0.0,0.0,0.005,0.0,0.0415560439560439,0.001,0.0
2014-06-09 08:00:00,0.1795043859649122,0.0,0.0,0.0,0.0,0.005,0.0,0.027923245614035,0.001,0.0
2014-06-09 09:00:00,0.1992045454545454,0.0,0.0,0.0,0.0,0.005,0.0,0.0320227272727272,0.001,0.0
2014-06-09 10:00:00,0.2026409395973154,0.0,0.0,0.0,0.0,0.005,0.0,0.0356241610738255,0.001,0.0
2014-06-09 11:00:00,0.5214179104477612,0.0,0.0,0.0,0.0,0.005,0.0,0.0279701492537313,0.001,0.0
2014-06-09 12:00:00,0.1909758064516128,0.0,0.0,0.0,0.0,0.005,0.0,0.0280349462365591,0.001,0.0
2014-06-09 13:00:00,0.2168355795148248,0.0,0.0,0.0,0.0,0.005,0.0,0.0362830188679245,0.001,0.0
2014-06-09 14:00:00,1.4867989949748743,0.0,0.0,0.0,0.0,0.005,0.0,0.0283693467336683,0.001,0.0
2014-06-09 15:00:00,1.6904221218961626,0.0,0.0,0.0,0.0,0.005,0.0,0.039864559819413,0.001,0.0
2014-06-09 16:00:00,1.3025833333333332,0.0,0.0,0.0,0.0,0.005,0.1342962962962963,0.0444722222222222,0.001,0.0
2014-06-09 17:00:00,0.4638595041322313,0.0,0.0,0.0,0.0,0.005,0.1606053719008264,0.0468305785123966,0.001,0.0
2014-06-09 18:00:00,0.3676276803118908,0.0,0.0,0.0,0.0,0.005,0.1541500974658869,0.0466998050682261,0.001,0.0
2014-06-09 19:00:00,0.4026758349705304,0.0,0.0,3.929273084479371e-06,0.0,0.005,0.1523398821218075,0.0469214145383104,0.001,0.0
2014-06-09 20:00:00,0.3951540130151844,0.0,0.0,0.0,0.0,0.005,0.1650043383947939,0.0469023861171366,0.001,0.0
2014-06-09 21:00:00,0.3591438356164383,0.0,0.0,0.0,0.0,0.005,0.1147283105022831,0.0467671232876712,0.001,0.0
2014-06-09 22:00:00,0.3325613577023499,0.0,0.0,0.0,0.0,0.005,0.0892976501305483,0.046911227154047,0.001,0.0
2014-06-09 23:00:00,0.3894096692111959,0.0,0.0,0.0,0.0,0.005,0.0873307888040712,0.0467989821882951,0.001,0.0
2014-06-10 00:00:00,0.3531812227074236,0.0,0.0,0.0,0.0,0.005,0.0861528384279476,0.0467030567685589,0.001,0.0
2014-06-10 01:00:00,0.316995670995671,0.0,0.0,0.0,0.0,0.005,0.0897099567099567,0.0467662337662337,0.001,0.0
2014-06-10 02:00:00,0.3539570815450644,0.0,0.0,0.0,0.0,0.005,0.0862296137339055,0.0467081545064377,0.001,0.0
2014-06-10 03:00:00,0.320725352112676,0.0,0.0,0.0,0.0,0.005,0.0861643192488262,0.0469084507042253,0.001,0.0
2014-06-10 04:00:00,0.389712389380531,0.0,0.0,0.0,0.0,0.005,0.0862323008849557,0.0470265486725663,0.001,0.0
2014-06-10 05:00:00,1.0668326530612244,0.0,0.0,0.0,0.0,0.005,0.094834693877551,0.0470265306122449,0.001,0.1209714285714285
2014-06-10 06:00:00,0.364978313253012,0.0,0.0,0.0,0.0,0.005,0.1418602409638554,0.0467325301204819,0.001,4.819277108433735e-06
2014-06-10 07:00:00,0.3066501305483028,0.0,0.0,0.0,0.0,0.005,0.0907258485639686,0.0457780678851174,0.001,0.0
2014-06-10 08:00:00,0.3190946291560102,0.0,0.0,0.0,0.0,0.005,0.0901841432225064,0.0457800511508951,0.001,0.0
2014-06-10 09:00:00,0.3008952380952381,0.0,0.0,0.0,0.0,0.005,0.0898857142857142,0.0459142857142857,0.001,0.0
2014-06-10 10:00:00,0.2996766304347826,0.0,0.0,0.0,0.0,0.005,0.0900951086956521,0.0458315217391304,0.001,0.0
2014-06-10 11:00:00,0.3225267379679144,0.0,0.0,0.0,0.0,0.005,0.0888262032085561,0.0459812834224599,0.001,0.0
2014-06-10 12:00:00,0.3153145539906103,0.0,0.0,0.0,0.0,0.005,0.0929413145539906,0.0463356807511737,0.001,0.0
2014-06-10 13:00:00,0.3035850340136054,0.0,0.0,0.0,0.0,0.005,0.0915510204081632,0.0467551020408163,0.001,0.0
2014-06-10 14:00:00,0.2831898734177215,0.0,0.0,0.0,0.0,0.005,0.0885569620253164,0.0470696202531645,0.001,0.0
2014-06-10 15:00:00,0.3734359756097561,0.0,0.0,0.0,0.0,0.005,0.0944085365853658,0.0474847560975609,0.001,0.0
2014-06-10 16:00:00,2.013696335078534,0.0,0.0,0.0,0.0,0.005,0.1663586387434555,0.046740837696335,0.001,0.2582905759162303
2014-06-10 17:00:00,0.580476885644769,0.0001557177615571,0.0,0.0,0.0,0.005,0.1654574209245742,0.0467153284671532,0.001,0.0
2014-06-10 18:00:00,0.4674357298474945,0.0,0.0,0.0,0.0,0.005,0.1549346405228758,0.046636165577342,0.001,0.0
2014-06-10 19:00:00,0.4991714285714286,0.0,0.0,0.0,0.0,0.005,0.1668469387755102,0.0467061224489795,0.001,0.0
2014-06-10 20:00:00,0.4600837320574162,0.0,0.0,0.0,0.0,0.005,0.1659593301435407,0.0466770334928229,0.0370071770334928,0.0
2014-06-10 21:00:00,0.3702284382284382,0.0,0.0,0.0,0.0,0.005,0.1287692307692307,0.0468834498834498,0.001,0.0
2014-06-10 22:00:00,0.347597855227882,0.0,0.0,0.0,0.0,0.005,0.0887050938337801,0.0470214477211796,0.001,0.0
2014-06-10 23:00:00,0.3372554517133956,0.0,0.0,0.0,0.0,0.005,0.0888255451713395,0.0471090342679127,0.001,0.0
2014-06-11 00:00:00,0.3281353846153846,0.0,0.0,0.0,0.0,0.005,0.0885046153846153,0.0471415384615384,0.001,0.0
2014-06-11 01:00:00,0.3596656804733728,0.0,0.0,0.0,0.0,0.005,0.0946627218934911,0.0474763313609467,0.001,0.0
2014-06-11 02:00:00,0.348391304347826,0.0,0.0,0.0,0.0,0.005,0.0888726708074534,0.0472608695652173,0.001,0.0
2014-06-11 03:00:00,0.3376657534246575,0.0,0.0,0.0,0.0,0.005,0.0881534246575342,0.0472136986301369,0.001,0.0
2014-06-11 04:00:00,0.3694769736842105,0.0,0.0,0.0,0.0,0.005,0.0886578947368421,0.0473947368421052,0.001,0.0
2014-06-11 05:00:00,0.7071067708333334,0.0,0.0,0.0,0.0,0.005,0.1137369791666666,0.0473411458333333,0.001,0.1136145833333333
2014-06-11 06:00:00,0.3647800586510263,0.0,0.0,0.0,0.0,0.005,0.1373724340175953,0.0472961876832844,0.001,0.0
2014-06-11 07:00:00,0.3107159763313609,0.0,0.0,0.0,0.0,0.005,0.0890295857988165,0.0473017751479289,0.001,0.0
2014-06-11 08:00:00,0.3166625766871165,0.0,0.0,0.0,0.0,0.005,0.0898374233128834,0.0473435582822085,0.001,0.0
2014-06-11 09:00:00,0.3121253731343283,0.0,0.0,0.0,0.0,0.005,0.0892388059701492,0.0475074626865671,0.001,0.0
2014-06-11 10:00:00,0.3148916666666666,0.0,0.0,0.0,0.0,0.005,0.0892611111111111,0.0473361111111111,0.001,0.0
2014-06-11 11:00:00,0.3070284974093264,0.0,0.0,0.0,0.0,0.005,0.0893626943005181,0.0473341968911917,0.001,0.0
2014-06-11 12:00:00,0.5447138364779874,0.0,0.0,0.0,0.015317610062893,0.005,0.0894088050314465,0.0473899371069182,0.001,0.1609496855345911
2014-06-11 13:00:00,1.4502044334975368,0.0,0.0,0.0,1.0245862068965517,0.005,0.089243842364532,0.047231527093596,0.001,0.0
2014-06-11 14:00:00,0.2982581602373887,0.0,0.0,0.0,0.0,0.005,0.0657032640949554,0.0468991097922848,0.001,0.0
2014-06-11 15:00:00,0.3792645590682196,0.0,0.0,0.0,0.0,0.005,0.1151547420965058,0.0468485856905158,0.001,0.0
2014-06-11 16:00:00,0.6701340206185568,0.0,0.0,0.0,0.0,0.005,0.1629003436426117,0.0472852233676975,0.001,0.1353419243986254
2014-06-11 17:00:00,0.390396265560166,0.0,0.0,0.0,0.0,0.005,0.0806431535269709,0.0461307053941908,0.001,0.0
2014-06-11 18:00:00,0.35895,0.0,0.0,0.0,0.0,0.005,0.122935,0.0467075,0.001,0.0
2014-06-11 19:00:00,0.4250517711171662,0.0,0.0,0.0,0.0,0.005,0.1618010899182561,0.0471798365122615,0.001,0.0
2014-06-11 20:00:00,0.4159855072463768,0.0,0.0,0.0,0.0,0.005,0.1628028985507246,0.0472724637681159,0.001,0.0
2014-06-11 21:00:00,0.3268951310861423,0.0,0.0,0.0,0.0,0.005,0.0907790262172284,0.0473408239700374,0.001,0.0
2014-06-11 22:00:00,0.4132454545454545,0.0,0.0,0.0,0.0,0.005,0.0881636363636363,0.0472999999999999,0.001,0.0
2014-06-11 23:00:00,0.3570290237467018,0.0,0.0,0.0,0.0,0.005,0.1035013192612137,0.0474591029023746,0.001,0.0
2014-06-12 00:00:00,0.3470050420168067,0.0,0.0,0.0,0.0,0.005,0.1036420168067226,0.0474,0.001,0.0
2014-06-12 01:00:00,0.3454662162162162,0.0,0.0,0.0,0.0,0.005,0.1033057432432432,0.0474054054054054,0.001,0.0
2014-06-12 02:00:00,0.367765,0.0,0.0,0.0,0.00085,0.005,0.1146016666666666,0.04746,0.001,0.0
2014-06-12 03:00:00,0.3659433333333333,0.0,0.0,0.0,0.0011366666666666,0.005,0.1149433333333333,0.0473549999999999,0.001,0.0
2014-06-12 04:00:00,0.3906125211505922,0.0,0.0,0.0,0.0,0.005,0.1146937394247038,0.0474568527918781,0.001,0.0
2014-06-12 05:00:00,0.7050816326530612,0.0,0.0,0.0,0.0,0.005,0.1271207482993197,0.0475153061224489,0.001,0.1004914965986394
2014-06-12 06:00:00,0.3619309764309764,0.0,0.0,0.0,0.0,0.005,0.1379259259259259,0.0474562289562289,0.001,0.0
2014-06-12 07:00:00,0.3138468013468013,0.0,0.0,0.0,0.0,0.005,0.0909175084175084,0.0475757575757575,0.001,0.0
2014-06-12 08:00:00,0.3118137583892617,0.0,0.0,0.0,0.0,0.005,0.0883473154362416,0.0475989932885906,0.001,0.0
